Export;EXP-2023-001 (20231211 14:31);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20231107 03:00;20231107 04:00;0.14;0.13;0.01;0.12;0.15;;-0.06;0.19;0.11;2.78;-0.21;0.49;-0.2;0;-0.07;-0.04;0.15;0.18;-0.03;0.29;0.22;0.65;0.03;0.16;1.58;0.12;0.48;;-0.23;0.45;0.69;1.48;0.04;0.25;0.42;0.01;0.59;-0.15;0.13;0.2;0.08;-0.3;-0.19;0.96;0.13
NO;uur;µg/m³;20231107 04:00;20231107 05:00;0.19;0.17;-0.07;0.56;0.3;;-0.05;0.34;0.2;1.62;-0.07;0.29;-0.05;0.13;-0.17;-0.15;0.17;0.31;-0.08;0.4;-0.22;0.3;-0.01;0.33;4.97;-0.22;0.32;;-0.1;0.97;0.64;3.23;0.09;0.3;0.35;0.23;0.62;-0.23;-0.12;0.31;0.1;-0.14;-0.07;0.63;0.23
NO;uur;µg/m³;20231107 05:00;20231107 06:00;0.3;0.19;-0.09;0.9;0.42;;-0.04;0.44;1.84;4.4;-0.06;0.32;0.01;0.25;-0.06;-0.26;0.26;0.25;-0.03;0.42;-0.17;0.56;0.04;1.7;21.28;-0.15;0.88;;-0.16;1.02;1.24;11.91;0.2;-0.03;0.46;0.43;0.85;-0.1;0.15;0.13;0.09;-0.18;-0.08;1.87;0.21
NO;uur;µg/m³;20231107 06:00;20231107 07:00;0.53;0.36;0.4;2.46;0.67;;-0.01;1.16;4.6;23.1;0.59;0.26;0.35;0.15;-0.28;0.22;0.22;0.48;0.12;0.68;-0.31;1.37;0.35;3.8;39.13;0.07;4.9;;-0.09;5.22;6.15;26.56;0.07;0.41;0.67;0.11;1.81;0.11;0.14;0.17;0.05;-0.08;-0.06;8.12;0.13
NO;uur;µg/m³;20231107 07:00;20231107 08:00;1.01;0.57;1.89;5.19;0.71;;-0.06;1.91;11.72;29.97;3.4;0.35;1.25;0.08;-0.09;0.01;0.45;2.67;0.2;1.3;-0.08;1.79;0.62;4.94;24.85;0.12;9.85;;-0.16;13.21;18.55;25.95;0.65;0.2;0.46;-0.02;4.45;0.84;0.12;0.42;0.14;-0.19;-0.11;11.64;0.4
NO;uur;µg/m³;20231107 08:00;20231107 09:00;0.93;0.79;1.58;7.12;0.86;;0.53;3.99;12.75;30.9;6.22;1.02;0.77;0.19;0.4;0.56;0.84;4.18;1.01;3.74;0.34;4.52;1.45;6.91;21.24;0.3;12.52;;0.73;16.02;14.7;25.08;2.36;1.41;0.53;1.05;8.54;1.43;0.51;0.83;0.38;0.13;0.42;14.11;0.81
NO;uur;µg/m³;20231107 09:00;20231107 10:00;1.54;0.75;0.96;4.82;0.86;;1.85;3.68;7.04;25.74;6.53;1.6;1.44;0.89;1.65;1.38;1.6;5.42;1.69;2.89;0.41;3.62;1.88;6.94;21.92;1.12;6.46;;1.87;11.99;12.52;20.61;3.63;3.26;0.73;1.37;4.98;1.49;1.1;1.48;1.3;0.75;0.58;11.01;1.44
NO;uur;µg/m³;20231107 10:00;20231107 11:00;2.13;1.14;0.69;8.67;0.65;;2.63;3.46;6.22;16.23;4.38;2.22;1.49;1.34;1.63;2.13;2.88;5.78;2.44;2.56;1.14;5.17;2.3;7.91;16.67;2.09;9;;2.25;7.9;8.37;13.62;3.11;2.52;0.64;2.34;4.22;1.27;1.03;1.81;2.07;1.07;1.14;13.92;1.48
NO;uur;µg/m³;20231107 11:00;20231107 12:00;1.55;1.5;0.4;10.62;0.77;;2.28;2.85;5.82;12.99;4.04;2.6;3.41;1.53;1.77;1.04;2.36;4.25;2.63;3.1;1.42;7.97;2.65;8.27;18.67;2.37;7.84;;;7.33;6.57;11;2.32;2.55;1.11;2.02;5.17;1.32;1.46;2.51;2.22;0.65;1.57;13.6;1.58
NO;uur;µg/m³;20231107 12:00;20231107 13:00;1.57;1.04;0.26;3.7;0.89;;2.47;3.62;7.16;14.01;3.3;2.34;1.05;1.14;0.92;0.52;1.62;3.76;2.44;2.33;1.94;4.7;1.84;6.66;19.19;2.72;5.97;;;6.08;7.83;12.37;2.33;2.88;1.01;1.96;6.32;1.36;1.4;1.68;1.74;0.54;1.46;12.41;1.84
NO;uur;µg/m³;20231107 13:00;20231107 14:00;1.07;1.07;0.25;4.91;0.86;;2.01;3.25;7.75;14.81;3.15;1.39;0.72;0.71;0.29;0.07;1.42;1.93;1.17;2;1.19;4.17;1.55;4.58;17.11;0.3;6.62;;;5.03;6.53;9.89;1.68;1.74;0.9;1.64;6.13;1.2;1.4;1.54;2.36;0.47;1.61;13.09;2.07
NO;uur;µg/m³;20231107 14:00;20231107 15:00;1.42;1.05;0.03;3.12;0.77;;0.99;4.47;7.62;19.48;3.16;1.22;0.72;0.5;0.42;0.09;1.2;1.76;0.55;1.44;0.68;7.21;1.89;4.83;16.86;0.15;6.95;;2.42;6.15;6.32;10.41;0.85;0.7;3.39;0.81;6.05;0.86;1.06;1.1;1.53;0.48;1.03;13.08;1.2
NO;uur;µg/m³;20231107 15:00;20231107 16:00;1.38;0.51;0.27;4.55;0.54;;0.63;3.72;11;19.18;4.98;0.55;0.46;0.56;0.28;0.15;0.95;1.13;0.37;1.34;0.2;5.9;1.12;4.88;23.55;0.06;7.35;0.59;2.32;5.87;5.77;15.78;0.54;0.7;0.9;0.8;6.87;0.96;0.79;0.88;0.42;0.27;0.73;12.11;0.99
NO;uur;µg/m³;20231107 16:00;20231107 17:00;1.36;0.37;1.42;6.25;0.42;;0.16;3.63;10.39;22.72;3.93;0.37;0.52;0.34;0.01;-0.11;0.48;1.03;0.32;0.87;0.07;5.39;0.63;4.7;20.92;-0.18;6.62;0.51;2.12;5.52;6.05;13.77;0.15;0.26;1.36;0.33;4.84;0.63;0.16;0.54;0.26;-0.18;0.05;10.21;0.6
NO;uur;µg/m³;20231107 17:00;20231107 18:00;0.83;0.42;0.28;6.01;0.42;;-0.08;3.67;16.42;25.27;1.34;0.17;0.73;-0.12;0.04;0.02;0.32;0.88;0.04;0.52;-0.04;2.31;0.58;3.85;16.49;-0.17;6.06;0.16;1.82;6.15;6.53;10.24;0.11;0.27;0.5;0.02;3.65;1.53;0.18;0.15;0.06;-0.32;-0.07;8.39;0.32
NO;uur;µg/m³;20231107 18:00;20231107 19:00;0.61;0.2;0.52;2.55;0.54;;-0.18;3.41;6.63;14.39;0.54;0.27;0.51;0.11;-0.07;-0.17;0.32;0.67;0.01;0.64;-0.07;2.45;0.3;2.4;17.93;-0.16;5.02;0.31;1.83;5.85;6.27;10.27;0.02;0.23;0.55;-0.18;4.48;1.26;0.23;0.21;0.2;-0.26;-0.08;7.52;0.05
NO;uur;µg/m³;20231107 19:00;20231107 20:00;0.55;0.24;0.32;1.93;0.4;;-0.05;1.86;3.79;8.63;0.87;0.29;0.18;0.12;-0.11;-0.12;0.25;0.5;0.19;0.57;-0.05;2.35;0.39;2.08;12.73;-0.05;4.14;0.26;1.89;3.73;4.27;9.67;0.11;0.43;0.33;0.25;2.85;1.45;0.18;0.3;0.11;-0.21;-0.12;7.85;0.39
NO;uur;µg/m³;20231107 20:00;20231107 21:00;0.52;0.13;0.2;1.24;0.24;;-0.02;1.03;3.03;6.02;0.48;0.31;0.03;0.36;-0.18;-0.19;0.34;1.08;0.19;0.28;-0.05;1.86;0.16;1.79;10.78;-0.25;3.57;0.22;1.84;2.71;3.1;8.21;0.05;0.22;0.37;0.26;1.66;0.87;-0.08;0.23;0.09;-0.25;-0.05;5.62;0.18
NO;uur;µg/m³;20231107 21:00;20231107 22:00;0.2;0.18;0.06;0.91;0.19;;-0.06;1.25;2.14;4.7;0.16;0.29;0;0.03;-0.11;0.02;0.34;0.63;-0.07;0.32;-0.2;4.04;0.31;1.81;8.9;-0.25;2.74;0.26;1.87;1.91;2.31;7.25;0.13;0.26;0.41;0.29;1.75;1.71;0.06;0.1;0.1;-0.3;0.02;4.62;0.16
NO;uur;µg/m³;20231107 22:00;20231107 23:00;0.32;0.02;0;0.68;0;;-0.03;0.82;1.46;3.42;0.48;0.25;0;0.06;-0.01;-0.19;0.2;0.56;-0.12;0.19;-0.06;5.49;0.39;1.45;3.39;-0.17;2.77;0.2;1.75;2;2.09;6.65;0.07;0.04;0.56;0.15;1.98;0.03;-0.04;0.18;0.02;-0.2;-0.12;4.53;0.17
NO;uur;µg/m³;20231107 23:00;20231108 00:00;0.21;0.09;-0.05;0.72;0.07;;0.02;0.33;1.11;5.23;0.13;0.35;-0.13;0.09;-0.11;-0.06;0.16;0.45;0.01;0.46;0.25;5.54;0.24;0.96;4.31;-0.08;1.6;0.3;1.88;1.52;1.54;4.33;0.06;0.25;0.66;0.24;1.98;0.03;-0.11;0.16;0.1;-0.09;0.02;2.16;0.19
NO;uur;µg/m³;20231108 00:00;20231108 01:00;0.48;0.04;0.06;0.12;0.27;;0.03;0.25;1.03;2.12;0.06;0.3;0.39;0.21;-0.08;0.24;0.14;0.34;0.3;0.08;0.15;1.66;0.08;1.23;1.29;0.41;0.79;-0.01;;0.61;0.67;2.39;-0.14;-0.06;0.42;-0.4;0.1;0.29;0.18;0.24;0.01;-0.17;-0.02;0.6;0.44
NO;uur;µg/m³;20231108 01:00;20231108 02:00;0.2;0.06;-0.04;0.03;0.1;;-0.01;0.38;0.7;1.56;0.02;0.06;0.41;0.16;-0.06;-0.03;0.01;0.11;0.18;0.18;-0.05;1.04;0.05;0.75;2.74;0.22;0.22;-0.05;0.13;0.88;0.51;2.25;-0.19;-0.05;0.41;-0.12;0.13;0.3;0.05;0.15;0.09;0.02;0.12;1.61;0.2
NO;uur;µg/m³;20231108 02:00;20231108 03:00;0.31;0.07;-0.01;0.17;0.08;;0.01;0.18;0.34;1;-0.03;0.09;0.4;0.2;-0.05;0.58;0.02;0.22;0.2;0.35;0.16;1.3;0.23;0.68;1.04;0.3;0.36;-0.16;0.13;0.52;0.43;1.73;-0.16;0.06;0.4;-0.1;-0.1;0.21;-0.01;0.15;0.1;-0.03;-0.04;0.85;0.08
NO;uur;µg/m³;20231108 03:00;20231108 04:00;0.36;0.09;0.11;0.09;0.1;;0.02;0.17;0.43;1.19;-0.1;0.16;0.33;0.32;-0.03;0.14;0.04;0.08;0.27;0.33;0.02;0.7;0.25;0.94;0.53;0.3;0.29;-0.11;0.06;0.3;0.08;1.52;-0.22;0.09;0.23;-0.24;-0.15;0.02;-0.06;0.14;0.18;0.02;-0.02;0.56;0.32
NO;uur;µg/m³;20231108 04:00;20231108 05:00;0.38;-0.02;0.09;0.39;0.1;;0.05;0.16;0.36;1.4;-0.12;-0.11;0.24;0.25;0;0.22;0;0.12;0.19;0.22;0.03;0.86;0.37;0.49;6.58;0.28;0.68;-0.05;0.1;0.3;0.28;2.94;-0.33;-0.1;0.31;-0.28;-0.12;0.15;0.22;0.15;0.12;0.04;-0.05;0.87;0.36
NO;uur;µg/m³;20231108 05:00;20231108 06:00;0.6;0.02;0.26;0.74;0.1;;-0.01;0.52;1.2;3.69;0.03;0.06;0.36;0.36;-0.11;0.21;0.28;0.67;0.24;0.43;-0.26;0.78;0.21;2.26;27.25;0.38;1.65;-0.12;-0.01;0.81;1.51;9.02;-0.24;0.13;0.31;-0.27;-0.04;0.36;-0.19;0.2;0.13;0.01;-0.1;1.56;0.19
NO;uur;µg/m³;20231108 06:00;20231108 07:00;1.19;0.12;0.46;1.53;0.36;;0.01;1.6;4.24;19.4;0.63;0;0.88;0.39;-0.05;0.3;0.31;0.62;0.43;0.67;0.4;0.89;0.52;7.1;31.68;1.06;4.71;0.09;0.07;4.92;4.85;20.65;-0.2;0.09;0.46;-0.2;1.03;0.56;0;0.2;0.12;0.1;-0.06;5.09;0.09
NO;uur;µg/m³;20231108 07:00;20231108 08:00;1.64;0.35;1.11;3.23;0.5;;0.13;2.17;10.68;22.22;3.31;0.16;1.07;0.38;0.07;0.31;0.23;0.98;0.63;1.33;0.15;1.58;0.42;5.97;23.15;3.28;11.18;0.01;0.14;7.63;8.06;19.13;0;0.1;0.41;-0.12;2.72;6.72;0.14;0.31;0.22;-0.13;-0.04;10.76;0.5
NO;uur;µg/m³;20231108 08:00;20231108 09:00;1.25;0.88;1.25;4.86;0.71;;0.44;2.43;16.45;32.66;2.9;0.54;1.31;0.7;0.29;0.52;0.99;2.24;1.12;2.44;0.78;2.89;1.27;5.15;21.74;1.53;11;0.57;0.63;10.02;10.59;16.68;1.13;1.16;0.55;0.78;5.99;2.78;0.41;0.63;0.69;0.21;0.43;16.95;1.28
NO;uur;µg/m³;20231108 09:00;20231108 10:00;1.77;0.99;0.79;4.88;1.09;;1.25;3.8;7.37;22.54;5.33;1.81;1.49;1.2;0.54;0.69;1.19;2.3;1.11;2.52;1.41;3.26;1.77;4.97;15.94;1.89;7.68;2.13;1.79;9.37;8.43;19.2;2.94;2.35;1.02;1.5;6.02;2.95;1.6;1.65;1.29;0.7;1.32;13.92;1.67
NO;uur;µg/m³;20231108 10:00;20231108 11:00;1.49;1.1;1.3;3.4;0.9;;1.93;3.94;5.52;18.34;3.04;2.2;1.7;1.37;1.37;1.02;1.79;2.66;1.73;2.68;;3.12;2.2;5.15;13.26;1.85;6.11;2.54;1.02;7.02;11.65;14.38;2.57;2.01;1.09;1.35;4.93;2.44;2.34;2.03;1.67;1.13;1.75;13.6;2.16
NO;uur;µg/m³;20231108 11:00;20231108 12:00;1.15;0.81;0.73;2.53;0.87;;1.76;3.42;5.67;18.33;2.15;1.58;1.55;0.99;0.77;1.05;2.08;2.58;1.47;2.56;;3.37;3.25;5.76;13.09;3.31;8.08;1.51;1.68;9.32;7.65;13.25;2.58;2.06;1.12;0.8;4.69;1.41;2.14;1.73;1.54;1.53;1.23;15.89;2.6
NO;uur;µg/m³;20231108 12:00;20231108 13:00;0.92;0.73;0.63;3.65;0.71;;0.97;3.94;5.47;16.59;1.19;1.13;1.38;0.97;0.68;0.44;1.69;2.6;1.08;2.28;1.59;2.95;2.44;3.81;15.45;3.74;9.43;1.42;1.65;8.19;10.48;11.9;1.76;1.33;0.84;0.99;4.72;1.83;1.49;1.18;2.33;1.36;1.22;13.91;1.94
NO;uur;µg/m³;20231108 13:00;20231108 14:00;0.65;0.31;0.89;4.84;0.7;;0.46;1.95;5.03;14.39;1.11;0.87;0.91;0.47;0.65;0.57;1.48;1.56;0.75;1.41;0.85;2.07;1.42;2.72;9.51;2.37;5.67;0.77;0.75;6.58;7.26;9.06;0.61;0.68;0.75;0.2;5.01;0.97;0.82;1.1;1.51;1.04;0.97;11.92;1.35
NO;uur;µg/m³;20231108 14:00;20231108 15:00;0.67;0.24;0.44;3.72;0.67;0.48;0.32;2.42;5.94;17.72;0.7;0.43;0.74;0.44;0.56;0.45;0.82;2.32;0.71;1.02;0.89;1.79;0.98;2.04;11.28;1.79;4.73;0.4;0.57;5.91;7.04;7.21;0.46;0.26;0.47;0.43;4.01;0.91;0.46;0.4;1.02;0.4;0.61;11.14;1.17
NO;uur;µg/m³;20231108 15:00;20231108 16:00;0.7;0.26;0.81;2.96;0.45;0.39;-0.01;3.21;5.84;16.52;2.22;0.3;0.83;0.47;0.4;0.3;0.68;6.03;0.38;1.36;0.57;1.48;0.73;1.64;9.76;1.18;6.06;0.09;0.09;6.18;6.24;8.4;0.28;0.12;0.57;-0.05;5.24;1.49;0.04;0.29;0.38;0.03;0.31;13.8;1.03
NO;uur;µg/m³;20231108 16:00;20231108 17:00;0.98;0.6;1.3;2.38;0.65;0.43;-0.07;2.33;6.31;18.23;0.38;0.32;1.32;0.28;0.18;0.42;0.48;4.78;0.52;1.16;0.28;1.25;0.53;0.96;12.83;0.95;2.95;-0.08;0.15;5.65;5.84;3.11;0.18;0.02;0.99;0.1;4.56;1.8;0.03;0.25;0.31;0;0;8.86;0.31
NO;uur;µg/m³;20231108 17:00;20231108 18:00;0.5;0.29;0.72;2.02;0.81;0.15;-0.2;1.96;6.4;14.42;0.16;0.15;0.96;0.24;0.07;0.16;0.4;1.08;0.11;0.7;0.74;1.45;0.33;1;13.33;0.76;4.33;-0.06;0.1;4.7;6.14;6.98;0.07;-0.1;0.29;0.1;3.52;2.47;0.12;0.16;0.08;-0.06;-0.02;8.42;0.38
NO;uur;µg/m³;20231108 18:00;20231108 19:00;0.86;0.1;0.57;1.46;0.58;0.05;0;1.54;3.1;10.14;0.16;0.22;0.64;0.19;0.03;0.32;0.3;0.57;0.27;0.59;0.02;1.22;0.26;0.96;12.98;0.57;3.5;-0.01;0.18;3.93;6.52;7.65;-0.05;-0.17;0.39;-0.05;3.2;1.82;-0.05;0.17;0.16;0.04;-0.05;6.04;0.17
NO;uur;µg/m³;20231108 19:00;20231108 20:00;0.59;0.13;0.21;1.2;0.23;0.11;-0.14;1.02;2.88;7.7;0.24;0.23;0.97;0.18;0;0.17;0.21;0.26;0.32;0.37;0.39;1.02;0.3;1.19;7.55;0.41;2.17;-0.15;0.02;3.36;4.9;7.08;-0.08;0.12;0.19;-0.05;2.03;1.64;0.17;0.26;0.42;-0.15;-0.09;6.74;0.41
NO;uur;µg/m³;20231108 20:00;20231108 21:00;0.66;0;0.03;0.57;0.28;-0.01;-0.09;0.68;2.07;8.06;-0.02;0.08;1.01;0.11;-0.03;0.15;0.22;0.16;0.16;0.26;0.05;0.93;0.33;0.54;6.8;0.35;1.73;-0.01;-0.03;2.66;3.73;4.79;-0.16;-0.12;0.25;-0.35;2.3;1.61;0.08;0.24;0.09;-0.06;-0.1;6.17;0.31
NO;uur;µg/m³;20231108 21:00;20231108 22:00;0.46;0.1;0.2;0.53;0.34;0.04;-0.06;0.47;1.03;5.73;0.04;0.14;0.44;0.25;-0.07;0.42;0.19;0.19;0.18;0.36;-0.07;0.45;0.19;1.01;5.74;0.29;2.06;-0.05;0.09;1.89;2.35;4.28;-0.26;-0.09;0.08;-0.02;1.77;1.07;0.06;0.12;0.18;0.07;-0.01;5.38;0.16
NO;uur;µg/m³;20231108 22:00;20231108 23:00;0.36;0.01;0.24;0.35;0.18;-0.07;-0.2;0.51;0.81;4.2;0;0.08;0.4;0.06;-0.09;0.4;0.15;0.03;0.25;0.29;0.22;0.5;0.02;0.51;4.84;0.33;1.4;-0.08;0.22;2.24;1.48;6.39;-0.36;0.26;0.19;-0.26;1.81;0.57;0.02;0.01;0.08;-0.16;-0.01;5.96;0.43
NO;uur;µg/m³;20231108 23:00;20231109 00:00;0.29;-0.02;-0.05;0.4;0.15;0.03;-0.06;0.56;2.98;6.43;-0.08;0.18;0.55;0.17;-0.09;0.23;0.12;0.29;0.09;0.52;0.2;0.49;0.22;0.58;5.21;0.32;1.93;-0.24;0.08;1.16;0.96;3.9;-0.34;0.04;0.17;-0.46;0.68;0.32;-0.07;0.22;0.03;0.03;-0.02;4.18;0.56
NO;uur;µg/m³;20231109 00:00;20231109 01:00;-0.02;-0.09;0.03;0.17;0.12;0.1;-0.04;0.06;0.59;1.18;0.18;0.12;0.22;-0.06;0.11;-0.04;-0.01;0.44;-0.12;-0.14;-0.52;0.39;0.06;0.04;2.56;0.03;0.68;0.02;0.11;0.93;0.35;3.32;0.02;0.3;0.15;-0.13;-0.02;0.35;-0.31;-0.18;0.29;0.16;-0.15;2.02;-0.21
NO;uur;µg/m³;20231109 01:00;20231109 02:00;0.19;-0.16;0.11;0.03;0.11;0.12;-0.09;0.03;-0.16;0.73;0.01;0.08;0.22;-0.17;-0.06;0.37;0.04;0.24;-0.18;-0.26;-0.34;1.05;0.31;0.15;0.95;0.15;0.17;0.06;-0.08;0.87;0.51;1.86;0;0.29;0.01;-0.35;0.09;0.31;-0.59;-0.03;0.19;-0.06;-0.07;1.19;-0.15
NO;uur;µg/m³;20231109 02:00;20231109 03:00;0.09;-0.09;0.07;0.05;0.07;0.04;-0.11;0.09;-0.24;0.73;-0.07;0.07;0.15;-0.28;0.02;0.23;-0.01;0.31;-0.13;-0.19;-0.39;0.5;-0.07;-0.04;0.43;0.1;0.42;0.01;0.03;0.31;0.16;1.68;-0.1;0.14;0.11;-0.18;-0.13;0.4;-0.3;-0.2;0.2;0.08;-0.09;0.83;-0.4
NO;uur;µg/m³;20231109 03:00;20231109 04:00;0.12;-0.09;0.19;0.08;0.02;0.18;-0.18;-0.03;-0.3;0.23;-0.1;0.14;0.16;-0.3;-0.04;0.16;-0.01;0.46;-0.14;-0.16;-0.52;1.12;0.23;-0.08;0.71;0.1;0.46;0.13;-0.04;0.35;-0.02;2.31;0.05;0.49;0.14;-0.36;-0.3;0.47;-0.56;-0.1;0.32;0.09;-0.14;1.1;-0.21
NO;uur;µg/m³;20231109 04:00;20231109 05:00;0.19;-0.12;0.07;0.32;0.04;0.46;-0.05;0.07;-0.39;2.08;-0.07;-0.12;0.13;-0.24;-0.07;0.22;-0.01;0.41;0.08;-0.15;-0.52;0.14;0.13;1.36;4.58;0.08;0.14;0.02;-0.09;0.32;-0.07;3.09;-0.09;0.22;-0.19;-0.04;-0.22;0.34;-0.59;-0.11;0.31;0.12;-0.22;0.8;-0.31
NO;uur;µg/m³;20231109 05:00;20231109 06:00;0.19;-0.18;0.15;0.37;0.11;0.42;-0.09;0.37;0.26;5.04;-0.05;0.04;0.25;-0.32;-0.1;0.32;-0.06;0.47;-0.04;-0.26;-0.36;2.6;0.27;3.31;25.48;0.06;2.03;0.14;0.07;0.4;0.35;9.94;0.02;0.14;0.04;-0.32;0.27;0.35;-0.49;-0.04;0.23;0.08;-0.14;1.66;-0.05
NO;uur;µg/m³;20231109 06:00;20231109 07:00;0.71;0.05;0.67;1.24;0.3;0.27;0.08;1.52;3.74;17.72;0.53;0.06;0.46;-0.34;0.03;0.2;0.02;0.88;0.06;0.1;-0.27;8.94;2.76;11.02;45.95;0.33;4.87;0.18;-0.01;2.99;1.3;20.01;0;0.29;-0.03;-0.01;1.79;0.7;-0.4;-0.11;0.18;0.01;-0.04;2.07;-0.03
NO;uur;µg/m³;20231109 07:00;20231109 08:00;0.91;0.21;0.58;3.31;0.4;0.85;0.03;2.43;9.46;25.49;3.7;0.09;0.95;-0.3;-0.01;0.28;0.22;6.55;0.11;0.35;-0.26;12.3;21.01;10.54;18.06;0.37;19.15;0.04;0.13;8.71;8.99;19.2;0.06;0.18;-0.08;-0.09;9.35;1.08;-0.1;-0.07;0.25;0.02;-0.05;2.63;0.22
NO;uur;µg/m³;20231109 08:00;20231109 09:00;1.47;0.45;1.28;8.12;0.21;1.13;0.83;3.6;11.59;33.92;6.54;0.8;1.38;0.01;0.69;0.6;1.31;11.48;1.15;1.21;-0.26;21.74;43.06;24.71;40.62;4.07;19.96;0.3;1.3;13.87;15.94;23.06;1.01;1.23;0.26;-0.14;9.82;1.57;0.09;-0.12;0.37;0.09;0.07;13.62;0.25
NO;uur;µg/m³;20231109 09:00;20231109 10:00;1.22;1.06;1.35;8.17;0.66;3.49;3.14;4.6;8.43;27.19;6.59;2.19;1.75;1.31;2.82;1.77;3.36;9.97;1.85;3.43;-0.11;13.6;15.47;13.53;42.45;4.94;15.51;1.62;2.77;14.42;11.67;21.42;2.91;2.85;0.62;0.81;7.65;2.47;-0.12;0.19;0.88;0.1;0.37;16.27;0.47
NO;uur;µg/m³;20231109 10:00;20231109 11:00;1.39;1.49;1.51;6.87;1.6;3.61;3.47;4.05;7.61;25.82;9.75;2.84;2.35;2.27;1.6;1.94;4.29;7.63;2.96;6.95;0.49;10.51;4.97;9.55;28.21;7.1;10.63;3.76;3.13;9.58;9.92;18.44;3.85;4.19;0.86;2.53;7.63;3.15;1.4;0.99;2.17;0.26;0.41;10.47;0.67
NO;uur;µg/m³;20231109 11:00;20231109 12:00;1.99;1.2;2.08;6.71;1.59;2.11;1.78;4.25;7.72;22.83;5.45;2.82;2.53;1.69;1.98;1.16;2.65;7.37;2.66;5.64;4.74;4.93;3.52;9.35;23.99;5.41;11.55;3.23;3.16;10.23;8.69;14.7;4.02;4.3;3.52;2.3;6.29;3.75;1.84;2.28;4.54;0.35;0.82;14.14;0.66
NO;uur;µg/m³;20231109 12:00;20231109 13:00;1.39;1.01;1.52;4.9;1.51;1.75;1.73;3.87;6.56;20.24;2.51;2.59;1.91;0.88;1.74;1.07;1.82;4.09;1.77;3.57;0.9;4.03;2.99;4.43;17.21;3.53;7.27;2.42;1.55;7.65;10.31;14.03;2.89;3.23;2.88;1.9;6.02;2.85;1.46;2.07;4.94;0.69;0.6;15.12;1.22
NO;uur;µg/m³;20231109 13:00;20231109 14:00;1.41;0.52;0.99;5.28;1.21;0.92;0.84;2.76;5.34;17.37;1.75;1.24;1.31;0.89;0.81;0.4;2.73;2.44;0.95;1.89;0.73;3.85;2.32;2.52;14.7;2.84;9.07;2.09;1.6;7.64;9.45;10.05;2.36;1.47;0.94;2.04;6.98;2.11;1.12;1.2;2.24;0.82;0.77;16.7;0.77
NO;uur;µg/m³;20231109 14:00;20231109 15:00;0.95;0.56;0.88;5.22;0.84;0.42;0.27;2.7;6.77;16.92;1.4;0.62;1.12;0.44;0.32;0.72;1.06;2.08;0.36;1.28;0.59;3.34;1.72;2.87;17.46;2.46;9.15;0.98;0.8;7.85;7.4;8.31;1.21;0.95;0.39;0.84;5.27;11.49;0.85;0.82;1.17;1.21;1.14;10.15;0.86
NO;uur;µg/m³;20231109 15:00;20231109 16:00;0.78;0.25;1.03;4;0.57;0.19;0.22;2.9;8.35;18.33;1.81;0.59;0.99;0.48;0.33;0.34;0.16;2.39;0.32;1.02;-0.39;8.88;1.08;6.74;27.21;2.07;9.7;0.75;0.17;6;6.59;11.69;0.57;0.47;0.38;0.88;4.5;8.15;0.65;0.55;1.03;1.01;0.47;15.55;0.51
NO;uur;µg/m³;20231109 16:00;20231109 17:00;0.41;0.34;1.14;3.79;0.3;0.06;-0.1;2.51;7.63;15.23;0.99;0.09;0.98;0.09;-0.03;0.32;0.28;2.06;0.01;0.96;-0.45;2.62;0.81;12.95;38.11;0.86;6.48;0.16;-0.08;7.71;7.31;12.72;0.13;0.31;0.04;0.23;3.25;6.65;0.2;0.14;0.74;0.33;0.16;9.62;-0.03
NO;uur;µg/m³;20231109 17:00;20231109 18:00;0.66;0.16;0.8;2.92;0.37;0.42;-0.06;1.91;8.47;27;1.08;0.01;0.79;-0.02;0;0.07;0.27;1.17;-0.02;0.2;-0.18;2.21;0.71;2.84;27.74;0.44;8.35;0.09;0;6.65;5.35;11.99;0.09;0.27;0.14;0.08;3.1;1.89;-0.09;0.03;0.3;0.17;-0.11;9.54;-0.22
NO;uur;µg/m³;20231109 18:00;20231109 19:00;0.39;-0.03;0.59;2.01;0.17;0.06;-0.05;1.53;3.58;17.09;0.5;0.05;0.6;-0.02;-0.01;0.43;0.27;0.83;0.07;0.21;-0.34;2.63;0.66;1.69;18.09;0.2;5.63;0.08;0.11;5.84;6.96;14.4;0;0.22;0.03;-0.19;3.22;0.95;-0.26;-0.05;0.62;0.05;0.02;9.4;-0.16
NO;uur;µg/m³;20231109 19:00;20231109 20:00;0.51;-0.04;0.44;2.17;0.17;0.2;0.02;1.19;3.09;9;1.22;0.22;0.74;-0.22;0.12;0.1;0.32;0.65;-0.01;0.38;-0.49;2.13;0.38;0.73;10.57;0.45;3.55;0.13;-0.09;5.42;7.4;13.89;0.18;0.17;0.05;0.43;3.09;1.38;-0.29;-0.16;0.56;0;-0.06;10.14;-0.28
