Export;EXP-2023-01 (20230814 17:17);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230607 07:00;20230607 08:00;2.46;2.23;0.9;10.52;;2.5;0.59;6.79;7.48;6.49;1.39;2.87;1.65;1.87;2.59;1.26;1.93;3.85;1.05;5.33;1.29;6.96;1.59;8.58;12.8;0.1;10.27;0.37;0.47;0.73;6.03;0.59;0.32;0.83;0.48;0.4;11.26;1.94;0.25;0.35;0.3;3;0.3;22.33;0
NO;uur;µg/m³;20230607 08:00;20230607 09:00;2.86;3.18;1.66;9.94;;3.35;0.79;5.45;5.98;4.21;1.51;2.73;1.9;1.98;3.98;0.74;2.51;3.63;1.23;11;0.65;8.69;2.16;8.16;14.96;0.36;3.05;0.71;1.23;0.98;4.46;0.49;1.11;1.22;0.68;0.47;17.01;3.23;0.57;0.57;0.45;0.81;0.43;13.7;0.13
NO;uur;µg/m³;20230607 09:00;20230607 10:00;4.52;2.13;1.39;11.05;;3.92;0.84;5.35;6.86;4.65;1.28;5.02;2.22;2.55;4.59;1.65;2.37;2.34;1.4;1.4;0.91;8.41;2.28;7.37;15.4;0.14;13.31;0.58;0.75;0.69;4.02;0.46;0.98;2;0.56;0.83;27.15;2.83;0.26;0.89;;0.88;0.23;14.74;0.3
NO;uur;µg/m³;20230607 10:00;20230607 11:00;2.96;2.41;1.52;8.38;;3.01;0.97;8.12;6.46;3.82;1.61;5.62;1.83;2.13;3.54;2.68;1.53;2.06;1.11;2.01;0.37;8.39;2.54;7.06;21.05;0.24;14.65;0.74;1.14;0.88;4.5;0.68;1.09;1.86;0.64;0.72;14.93;1.36;0.08;0.74;0.73;1.24;0.3;10.9;0.23
NO;uur;µg/m³;20230607 11:00;20230607 12:00;3.42;1.4;1.44;8.33;;3.24;1.14;8.91;6.93;4.4;1.51;3.94;1.14;1.97;3.49;2.31;0.81;1.8;0.93;1.85;0.59;6.62;2.38;5.53;9.02;0.07;9.83;1.03;0.95;1.2;4.83;0.57;0.62;1.66;0.54;0.96;22.4;1.63;-0.02;0.44;1.39;1;0.27;10.84;0.07
NO;uur;µg/m³;20230607 12:00;20230607 13:00;4.26;2.83;0.74;7.26;;1.15;0.66;7.37;5;2.65;0.69;3.5;1.26;2.04;2.9;1.47;0.3;2.33;0.82;1.09;0.49;5.47;1.85;6.05;2.12;0.01;8.09;;0.78;0.8;3.38;0.69;0.64;2.08;0.4;0.29;15.65;2.73;-0.18;2.92;0.54;1.17;0.21;9.14;0.01
NO;uur;µg/m³;20230607 13:00;20230607 14:00;4.21;2.27;1.46;9.29;;1.23;0.28;7.05;5.83;2.78;0.51;2.93;1.03;1.58;4.04;0.47;0.32;2.85;0.77;0.72;0.27;6.05;1.27;5.6;1.41;0;13.85;;0.68;1.47;3.47;0.68;0.34;1.52;0.37;0.9;14.57;1.43;-0.27;0.68;0.54;2.17;0.13;10.41;0.15
NO;uur;µg/m³;20230607 14:00;20230607 15:00;3.6;0.75;2.13;;;1.09;0.28;3.45;7.91;2.62;0.39;1.71;0.71;0.81;3.77;0.3;0.43;1.1;0.56;0.58;0.44;5.42;1.42;4.07;1.8;0.17;11.48;0.75;1.22;0.93;3;0.26;0.3;0.92;0.12;0.48;18.57;1.75;1.95;0.4;0.95;0.59;0.39;11.24;0
NO;uur;µg/m³;20230607 15:00;20230607 16:00;1.97;0.76;0.64;;;1.01;0.05;3.24;6.38;2.47;0.46;1.19;0.36;0.78;2.33;0.31;0.68;1.25;0.32;0.37;0.53;4.9;0.75;4.38;1.95;0.13;1.61;1.22;0.49;0.5;3.23;0.25;0.37;0.67;0.17;2.05;12.29;1.37;-0.01;0.47;0.63;0.44;0.12;12.18;0
NO;uur;µg/m³;20230607 16:00;20230607 17:00;0.54;0.52;0.09;;0.55;0.99;0.21;3.27;4.76;1.99;0.4;0.88;0.2;1.01;2.33;2.43;0.76;1.08;0.3;0.23;0.03;4.15;0.87;5.17;1.92;0.13;1.09;0.83;0.51;0.46;1.96;0.18;0.24;0.68;0.17;0.88;8.31;1.22;-0.37;0.77;1.27;0.22;0.55;9.36;-0.03
NO;uur;µg/m³;20230607 17:00;20230607 18:00;0.68;0.35;0.11;5.43;0.58;1.15;0.06;3.59;3.06;0.78;0.32;0.38;0.41;0.59;1.96;1.16;0.37;0.59;0.14;0.14;0.27;4.69;0.78;3.7;1.85;0;0.65;0.56;0.62;0.38;1.9;0.14;0.25;0.51;0.05;0.97;11.42;0.74;-0.1;0.53;0.31;0.31;0.15;6.22;0.09
NO;uur;µg/m³;20230607 18:00;20230607 19:00;0.32;0.24;-0.16;2.47;0.57;1.47;0.2;2.96;2.63;0.79;0.22;0.32;0.38;0.57;1.64;0.8;0.68;0.4;0.42;0.26;-0.25;7.33;0.68;3.95;2.35;-0.01;0.77;0.28;0.37;0.22;1.77;0.15;0.17;0.68;-0.05;0.39;9.34;0.22;0.04;0.64;0.28;0.28;0.02;5.7;0.17
NO;uur;µg/m³;20230607 19:00;20230607 20:00;0.23;0.45;0.02;3.83;0.46;0.99;0.26;3.6;2.39;1.12;0.22;0.16;0.27;0.97;1.12;1.18;0.37;0.8;0.21;-0.28;-0.07;4.51;0.56;2.62;1.11;0.04;1.03;0.35;0.1;0.1;1.91;0.18;0;1.03;0.02;-0.05;9.41;0.06;-0.16;0.46;0.21;0.31;0.05;6.12;0.07
NO;uur;µg/m³;20230607 20:00;20230607 21:00;0.24;0.11;0.02;2.03;0.59;0.72;-0.01;2.46;3.56;1.4;0.3;0.1;0.26;0.52;0.52;0.02;0.54;0.95;0.2;0.03;-0.07;4.07;0.14;2.81;1.84;0.05;-0.04;0.15;0.09;0.11;1.54;0.1;-0.07;0.77;0.04;0.17;8.53;0.07;-0.2;0.31;0.09;0.19;0.04;5.61;-0.02
NO;uur;µg/m³;20230607 21:00;20230607 22:00;0.2;0.11;-0.13;1.33;0.6;0.64;0.07;1.23;2.35;0.47;0.2;-0.06;0.27;0.37;0.41;0.03;0.05;0.6;-0.09;-0.2;-0.14;4.12;0.02;2.54;3.78;-0.08;-0.14;0.16;0.15;0.01;1.24;0.02;-0.06;0.27;0.16;0.14;10.72;0.04;-0.18;0.19;0.16;0.15;-0.03;4.11;-0.06
NO;uur;µg/m³;20230607 22:00;20230607 23:00;0.44;0.05;-0.06;3.5;0.69;0.93;0.17;1.22;1.68;0.64;0.16;0.01;0.19;0.63;0.41;0.71;0.48;0.21;0.08;-0.23;-0.32;13.17;-0.16;1.96;3.98;-0.04;-0.26;0.2;0.05;0.04;0.74;-0.05;-0.09;0.28;0.12;-0.1;5.18;0.14;-0.27;0.24;0.05;0.1;0;2.65;-0.1
NO;uur;µg/m³;20230607 23:00;20230608 00:00;0.38;0.21;0.2;1.78;0.84;1.85;0.11;0.61;0.86;1.24;0.28;0.12;0.15;0.63;0.48;0.15;-0.06;-0.01;-0.16;-0.07;-0.03;5.33;-0.14;1.37;2.26;-0.27;-0.23;0.14;0.07;0.09;0.78;-0.12;-0.13;0.28;0.14;-0.11;3.82;-0.01;-0.29;0.17;0.04;0.21;0.03;1.04;-0.04
NO;uur;µg/m³;20230608 00:00;20230608 01:00;0.27;0.48;0.51;0.94;0.42;;0.36;0.94;0.54;0.15;0.13;0.17;0.4;0.65;0.16;-1.33;0.16;0.57;0.09;-0.1;-0.1;0.98;0.08;0.73;1.66;0.17;0.09;0.32;0.14;0.28;0.63;0.06;-0.04;0.53;0.26;0.17;1.07;0.52;0.12;0.19;0.04;0.38;0.13;0.21;0.11
NO;uur;µg/m³;20230608 01:00;20230608 02:00;0.22;0.61;0.35;0.58;0.39;0.94;0.06;0.56;0.38;0.12;0.09;0.38;0.29;0.68;0.17;-1.11;0.05;0.26;0.15;-0.16;-0.5;0.4;0.13;1.08;1.27;0.14;0.15;0.37;0.09;0.31;0.38;-0.02;0.02;0.21;0.07;0.04;0.83;1.31;0.13;0.21;-0.09;0.2;0.03;1.11;0.08
NO;uur;µg/m³;20230608 02:00;20230608 03:00;0.29;0.56;0.18;4.59;0.25;2.34;0.19;0.39;0.7;0.02;0.08;0.18;0.16;0.76;0.26;-1.01;0.05;0.27;0.04;-0.15;-0.35;0.68;0.08;0.49;1.26;0.11;-0.04;0.22;0.07;0.27;0.52;-0.11;-0.02;0.18;0.11;0.04;0.74;0.57;0.2;0.12;0.03;0.31;0.04;0.67;0
NO;uur;µg/m³;20230608 03:00;20230608 04:00;0.32;0.47;0.18;1.36;0.22;1.52;0.35;0.66;0.63;0.19;0.08;0.31;0.39;0.78;0.3;-0.97;-0.07;-0.08;0.1;-0.18;-0.27;0.91;-0.07;3.32;2.32;0.08;-0.01;0.21;-0.02;0.27;0.58;-0.11;0.11;0.47;0.17;-0.02;0.69;0.46;0.13;0.06;-0.07;0.32;0.04;0.84;-0.03
NO;uur;µg/m³;20230608 04:00;20230608 05:00;0.71;0.59;0.04;5.02;0.38;1.16;0.29;0.68;1.22;0.16;-0.03;0.47;0.35;0.95;0.27;-1.12;0.43;0.17;0.27;-0.22;-0.4;3.02;0.25;7.94;22.19;0.1;0.08;0.26;0.17;0.33;0.83;-0.07;0.01;0.32;0.32;0.21;1.66;0.53;0.11;0.12;0.04;0.32;0.03;1.92;0.09
NO;uur;µg/m³;20230608 05:00;20230608 06:00;1.72;1.22;0.47;8.12;1.4;1.59;0.31;2.21;2.49;0.76;0.32;0.93;0.72;1.5;0.79;-0.27;0.56;0.74;0.69;0.3;-0.1;3.77;1.25;15.42;13.5;0.21;16.98;0.31;0.16;0.45;2.4;0.1;0.13;0.69;0.29;0.68;3.59;0.91;0.21;0.25;0.16;0.4;0.15;4.17;0.2
NO;uur;µg/m³;20230608 06:00;20230608 07:00;3.9;3.31;0.95;13.24;1.52;1.52;0.93;3.75;5.74;3.19;1;2.58;1.45;1.97;1.65;-0.83;1.12;3.56;2.09;2.36;0.2;5.93;2.01;11.15;15.07;0.28;27.31;0.38;0.43;1.16;4.9;0.2;1.04;0.78;0.69;0.57;10.55;1.64;0.46;0.41;0.21;0.74;0.08;9.99;0.35
NO;uur;µg/m³;20230608 07:00;20230608 08:00;2.84;2.45;1.93;14.1;2.04;2.11;1.03;4.96;7.15;3.85;2.37;3.68;2;3.69;2.84;2.56;2.15;3.99;2.39;2.05;0.4;9.71;2.87;11.03;14.57;0.37;8.97;0.72;1.37;1.09;5.77;0.67;1.8;;1.58;1.1;16.2;2.49;0.55;0.97;0.3;0.68;0.25;16.67;0.44
NO;uur;µg/m³;20230608 08:00;20230608 09:00;2.93;2.41;2.16;7.34;2.34;2.68;1.15;4.93;5.44;4;2.68;4.95;2.06;3.95;3.94;5.32;14.05;2.91;2.71;15.26;0.52;11.85;3.61;9.19;10.71;0.35;2.37;1.22;1.07;1.17;3.88;0.44;1.46;1.49;0.74;1.02;16.08;3.7;0.78;0.76;0.37;0.96;0.21;12.54;0.4
NO;uur;µg/m³;20230608 09:00;20230608 10:00;2.37;1.67;1.56;5.87;1.86;3.97;1.06;6.51;5.7;3.21;6.56;5.5;2.11;3.18;4.37;5.95;53.62;3.57;2.67;2.05;0.84;10.41;3.61;9.43;16.34;0.55;10.23;1.19;0.74;1.15;5.37;0.53;1.48;2.57;1.41;0.63;11.56;2.77;0.75;0.9;0.41;0.87;0.26;12.42;0.4
NO;uur;µg/m³;20230608 10:00;20230608 11:00;1.82;2.55;0.94;5.45;1.39;2.58;1.27;4.37;5.07;3.36;2.36;7.74;1.06;2.38;4.14;3.99;3.1;5.4;1.71;2.35;0.67;9.32;2.89;8.57;12.98;0.37;16.09;0.88;0.84;0.96;4.76;0.71;0.9;1.72;1.5;0.61;14.71;4.01;0.88;0.63;0.53;0.79;0.4;13.94;0.41
NO;uur;µg/m³;20230608 11:00;20230608 12:00;1.45;2.78;0.99;4.69;1.9;1.79;1.24;3.84;3.21;2.33;0.58;4.99;0.59;3.3;3.73;1.85;2.43;2.35;1.83;1.31;0.95;7.41;1.21;5.12;10.06;0.33;17.39;0.64;0.8;0.89;5.44;0.8;0.84;1.24;1.27;1.48;11.05;5.48;0.57;1.01;0.6;0.38;1.12;12.58;0.25
NO;uur;µg/m³;20230608 12:00;20230608 13:00;0.85;0.76;0.73;4.92;1.68;0.86;0.59;4.95;4.66;1.7;0.33;3;0.63;2.23;3.03;0.7;1.54;3.85;1.36;0.72;0.55;6.42;0.75;6;15.19;0.32;8.55;0.62;0.76;0.9;2.86;0.64;0.44;0.87;0.91;0.3;15.39;1.78;0.81;0.83;0.56;0.48;0.34;9.57;0.41
NO;uur;µg/m³;20230608 13:00;20230608 14:00;0.72;0.92;0.37;4.49;0.36;1.25;0.27;4.89;4.19;2.44;0.2;1.34;0.57;0.9;1.49;-0.17;0.74;2.2;0.85;0.67;0.32;6.33;0.64;5.72;20.37;0.18;6.35;0.51;0.41;0.58;5.09;0.73;0.44;;0.45;0.51;11.59;1.66;1.54;0.69;0.89;0.37;0.2;11.97;0.45
NO;uur;µg/m³;20230608 14:00;20230608 15:00;0.43;1.24;0.2;3.77;0.29;0.42;0.08;3;4.71;1.56;0.17;1.48;0.32;0.62;1.34;-0.11;0.77;1.49;0.71;0.78;0.2;7.42;0.65;5.06;7.42;0.35;6.55;0.36;0.67;0.65;2.88;0.31;0.57;;0.12;0.16;11.02;15.34;0.7;0.47;0.75;0.72;0.38;10.24;0.46
NO;uur;µg/m³;20230608 15:00;20230608 16:00;0.53;0.58;0.12;3.77;0.25;0.51;0.17;2.86;3.05;1.94;-0.12;1.29;0.29;0.66;2.09;-0.99;0.78;1.46;0.57;0.59;0.12;3.81;0.61;3.54;7.65;0.37;1.85;0.41;0.61;0.41;2.86;0.18;0.6;;0.09;0.32;8.33;1.36;0.48;0.49;0.34;0.83;0.3;8.7;0.57
NO;uur;µg/m³;20230608 16:00;20230608 17:00;0.28;0.5;-0.04;2.56;0.29;0.68;0.32;3.07;3.99;1.39;0.63;0.96;0.25;0.36;1.49;-0.32;0.93;1.29;1.07;0.29;0.04;6.58;0.64;3.68;7.41;0.27;0.83;0.43;0.46;0.5;2.55;0.22;0.43;;0.04;0.81;6.41;1.47;0.18;0.33;0.58;0.4;0.18;9.28;0.48
NO;uur;µg/m³;20230608 17:00;20230608 18:00;0.34;0.33;0.1;4.91;0.26;0.31;0.21;2.57;2.74;0.87;0.02;1.05;0.14;0.31;2;-0.48;0.93;0.84;0.54;0.18;-0.05;5.16;0.49;2.12;6.1;0.28;0.48;0.42;0.27;0.6;3.1;0.14;0.27;;0.01;1.5;8.18;1.08;0.24;0.64;0.44;0.37;0.13;6.85;0.29
NO;uur;µg/m³;20230608 18:00;20230608 19:00;0.23;0.24;0.13;3.26;0.15;0.27;0.23;3;2.32;0.42;0.07;0.75;0.18;0.36;1.78;-0.77;0.63;1.92;0.51;0.05;0.02;4.79;0.67;3.02;7.33;0.23;1.05;0.43;0.27;0.39;2.12;0.14;0.2;;-0.01;0.09;5.89;1.16;0.15;0.49;0.12;0.31;0.06;5.38;0.29
NO;uur;µg/m³;20230608 19:00;20230608 20:00;0.23;0.29;0.1;2.34;0.16;0.19;0.2;1.92;1.59;0.89;-0.02;0.6;0.03;0.33;0.92;-0.6;0.44;1.16;0.37;0.19;0.1;7.14;0.34;2.14;8.84;0.32;0.28;0.36;0.19;0.47;2.58;0.06;0.07;;0.05;0.11;5.85;1.38;0.15;0.51;0.63;0.27;-0.06;5.48;0.28
NO;uur;µg/m³;20230608 20:00;20230608 21:00;0.17;2.08;0.11;3.5;0.12;1.09;0.12;2.02;1.75;0.37;-0.17;0.41;0.05;0.35;0.28;-1.37;0.34;2.65;0.16;-0.03;-0.17;4.6;0.1;2.85;5.9;0.4;0.34;0.38;0.07;0.35;2;-0.01;0;;0.1;0.11;8.59;1.68;0.09;0.23;0.16;0.28;-0.01;6.77;0.01
NO;uur;µg/m³;20230608 21:00;20230608 22:00;0.18;0.86;0.02;1.79;0.39;1.24;0.26;1.01;1.25;0.3;0.14;0.27;0.11;0.42;0.16;-0.62;1.02;0.34;0.16;-0.09;-0.46;5.06;0.17;1.89;7.33;0.19;0.4;0.36;0.1;0.28;1.87;-0.28;0.05;;0.12;-0.16;7.43;1.34;0.18;0.26;0;0.4;-0.12;5.04;0.15
NO;uur;µg/m³;20230608 22:00;20230608 23:00;0.28;0.57;0.26;1.49;0.19;0.94;0.16;0.74;1.06;0.32;-0.19;0.43;0.09;0.42;0.27;-1.2;0.13;0.51;0.13;-0.24;-0.11;2.97;0.09;1.92;3.32;0.15;0.27;0.5;0.07;0.23;1.98;0;0.03;;-0.02;0.04;7.81;0.79;0.25;0.25;0.32;0.36;-0.03;3.41;0.08
NO;uur;µg/m³;20230608 23:00;20230609 00:00;0.47;1.12;1.58;1.53;0.38;1.19;0.15;0.97;0.63;0.8;-0.01;0.3;0.19;0.5;0.19;-1.16;0.4;0.52;0.17;-0.11;-0.16;2.01;0.03;0.88;3.93;0.06;0.47;1.01;0.14;0.35;1.02;-0.11;0.04;;0.21;-0.09;3;0.34;0.32;0.01;-0.06;0.3;0.03;5.17;0.04
NO;uur;µg/m³;20230609 00:00;20230609 01:00;0.44;1.07;0.72;1.83;0.21;1.46;0.76;0.42;0.82;0.18;-0.08;0.3;0.4;0.67;0.37;-0.96;-0.15;0.26;0.09;0.19;-0.48;1.8;0.21;0.35;1.86;0.2;0.53;0.28;0.21;0.19;0.58;0.07;0.49;;0.32;-0.04;1.42;0.22;0.38;0.18;0.16;0.42;0.28;1.41;0.12
NO;uur;µg/m³;20230609 01:00;20230609 02:00;0.46;0.96;0.38;0.51;0.13;0.4;0.5;0.09;1.01;0.33;-0.16;0.17;0.36;0.96;0.31;0.16;-0.13;0.14;-0.01;0.31;-0.3;0.11;0.19;0.5;1.59;0.28;0.51;0.22;0.08;0.01;0.54;0.03;0.32;;0.18;-0.07;1.11;0.86;0.23;0.29;0.05;0.33;0.07;1.25;-0.07
NO;uur;µg/m³;20230609 02:00;20230609 03:00;0.35;0.05;0.49;1.08;0.11;0.7;0.49;0.19;0.82;0.37;-0.01;0.36;0.36;0.94;0.24;-0.45;-0.3;0.1;-0.05;0.15;-0.28;0.28;0.23;0.09;1.57;0.2;0.31;0.2;0.06;0.02;0.35;0.07;0.27;;0.1;-0.06;0.74;0.25;0.01;0.18;0.04;0.47;0.11;1.57;-0.05
NO;uur;µg/m³;20230609 03:00;20230609 04:00;0.41;0.82;0.4;0.99;0.25;0.75;0.52;0.16;0.54;0.5;-0.14;0.37;0.32;1.11;0.32;-0.19;-0.12;0.17;-0.13;0.24;-0.16;0.17;0.25;0.89;4.26;0.19;0.38;0.18;0.15;0;0.59;0.15;0.41;;0.17;-0.03;0.76;0.24;0.3;0.29;0.16;0.32;0.04;1.53;-0.06
NO;uur;µg/m³;20230609 04:00;20230609 05:00;0.52;0.39;0.37;3.43;0.2;1.05;0.61;0.82;1.43;0.6;0.04;0.56;0.33;1.06;0.32;-0.19;0;0.12;-0.06;0.27;-0.44;0.52;0.3;3.85;13.89;0.19;0.39;0.26;0.22;-0.04;0.44;0.16;0.27;;0.19;0.06;2.25;0.26;0.22;0.15;0.17;0.48;0.08;1.82;-0.07
NO;uur;µg/m³;20230609 05:00;20230609 06:00;1.2;0.62;1.48;9.23;1.04;1.8;0.6;2.82;3.82;2.19;0.16;1.39;0.67;1.37;0.56;0.41;0.26;0.78;0.3;1.57;-0.14;1.96;0.5;5.98;21.1;0.12;19.14;0.44;0.44;0.2;2.62;0.35;0.74;;0.43;0.71;6.33;1.04;0.81;0.42;0.64;0.89;0.28;5.17;-0.07
NO;uur;µg/m³;20230609 06:00;20230609 07:00;2.27;2.38;1.69;9.95;1.73;1.63;0.65;3.9;6.7;6.3;4.03;2.26;2;2.1;1.41;2.32;1.32;1.78;1.33;7.71;0.9;3.12;0.94;6.91;14.26;0.59;15.79;;0.87;0.8;7.13;0.97;1.43;;0.83;0.71;13.37;2.63;1.46;0.8;0.88;8.97;0.43;11.48;0.06
NO;uur;µg/m³;20230609 07:00;20230609 08:00;3.07;3.23;1.66;9.09;1.55;2.1;1.15;5.62;9.4;8.15;2.42;3.56;3.24;2.43;2.71;2.93;1.58;2.8;2.69;7.54;1.6;6.68;1.98;11.98;14.02;0.81;14.63;1.23;1.31;1.45;8.32;1.24;2.17;;0.88;1.2;18.43;3.7;2.03;1.53;1.24;2.98;0.86;13.13;0.6
NO;uur;µg/m³;20230609 08:00;20230609 09:00;1.49;3.56;1.22;5.44;2.02;2.85;1.3;5.28;5.65;7.65;3.53;4.59;3.09;2.36;3.15;4.53;1.7;3.2;3.28;3.97;2.15;4.56;2.4;8.74;17.27;0.94;13.06;1.68;1.46;1.55;11.9;1.33;2.37;;0.93;1.25;14.82;3.86;1.77;1.29;1.58;3.39;0.89;12.77;0.83
NO;uur;µg/m³;20230609 09:00;20230609 10:00;1.14;1.68;1.23;5.01;1.47;1.73;1.44;5.12;7.53;8.27;1.81;3.82;2.1;1.69;3.07;4.33;1.96;3.54;3.07;3.61;2.07;6.82;3.37;3.81;18.31;1.05;15.21;1.25;1.39;1.16;7.05;1.05;1.72;;0.47;0.85;17.94;3.23;1.63;1.54;2.95;2.23;0.93;14.09;0.9
NO;uur;µg/m³;20230609 10:00;20230609 11:00;0.97;1.14;0.6;6.16;1.1;1.56;1.02;4.18;4.46;5.4;0.83;2.41;1.29;1.13;3.07;4.31;1.69;3.38;2.76;3.01;3.37;11.69;4.21;4.61;13.89;0.97;13.22;0.78;1.1;0.84;8.17;0.99;1.12;;0.28;14.5;14.81;1.77;1.39;1.39;4.37;1.57;0.98;19.71;0.81
NO;uur;µg/m³;20230609 11:00;20230609 12:00;0.6;0.6;0.37;6.2;0.6;0.76;0.7;3.7;3.21;4.92;0.92;2.38;1.04;0.36;2.1;3.71;0.81;2.95;1.2;1.91;2.07;3.49;1.25;3.97;12.91;0.91;8.89;0.43;1.04;0.65;4.46;2.01;0.72;;0.11;0.75;11.35;1.75;0.74;0.74;6.27;0.82;0.43;10.06;0.81
NO;uur;µg/m³;20230609 12:00;20230609 13:00;0.39;0.68;0.32;5.12;0.37;0.35;0.45;2.75;2.16;2.3;0.09;2.29;0.41;0.47;0.95;0.67;0.79;0.9;0.72;0.77;1.02;3.41;1.71;3.15;12.03;0.56;9.1;0.42;0.73;0.43;3.77;1.47;0.66;0.55;0.12;0.12;7.02;0.71;0.58;0.36;0.8;0.47;0.55;9.18;0.17
NO;uur;µg/m³;20230609 13:00;20230609 14:00;0.32;0.27;0.11;4.04;0.63;0.31;0.36;2.95;2.78;2.56;-0.06;1.31;0.73;0.42;0.49;0.24;0.45;1.1;0.14;0.58;0.86;3.31;0.55;1.83;11.54;0.47;5.57;0.4;0.28;0.39;9.21;2.08;0.47;0.53;0.12;-0.02;5.17;0.73;0.51;0.16;0.39;0.4;0.44;6.77;0.04
NO;uur;µg/m³;20230609 14:00;20230609 15:00;0.37;0.02;0.02;3.82;0.37;0.43;0.43;1.99;3.94;2.86;0.33;1.07;0.48;0.39;0.42;-0.15;0.66;0.93;0.02;0.31;-0.06;3.74;0.36;1.88;10.14;0.48;3.26;0.4;0.35;0.7;7.81;0.25;0.59;0.79;0;0.16;5.9;0.83;0.92;0.26;0.44;0.46;0.6;10.22;0.18
NO;uur;µg/m³;20230609 15:00;20230609 16:00;0.48;0.07;-0.07;3.26;0.38;0.36;0.46;2.58;2.58;4.44;0.53;0.85;0.45;0.2;0.27;-0.51;0.62;0.92;0.15;0.34;-0.29;3.02;0.35;0.78;10.95;0.51;2.91;0.19;0.26;0.68;5.42;0.4;0.48;0.74;-0.05;0.09;5.34;0.85;0.77;0.1;0.41;0.5;0.38;8.13;0.25
NO;uur;µg/m³;20230609 16:00;20230609 17:00;0.33;0.05;-0.13;3.62;0.06;0.53;0.37;3.07;2.68;3.71;-0.02;0.7;0.41;0.26;0.34;-0.34;0.54;0.89;-0.01;0.31;-0.14;1.37;0.33;0.34;12.47;0.33;2.4;0.47;0.09;0.8;4.41;0.23;0.33;1.49;-0.05;0.25;4.85;0.83;0.2;0.25;0.33;0.46;0.47;6.64;0.14
NO;uur;µg/m³;20230609 17:00;20230609 18:00;0.27;0.09;-0.1;2.27;0.47;0.42;0.5;3.28;2.63;4.04;0;0.72;0.32;0.23;0.24;-0.41;0.13;0.57;0.05;0.32;-0.17;1;0.36;0.27;9.27;0.48;2.71;0.32;0.22;0.14;5.22;0.26;0.43;0.58;0.03;0.11;6.56;0.83;-0.08;0.41;0.46;0.54;0.38;5.22;0.54
NO;uur;µg/m³;20230609 18:00;20230609 19:00;0.16;0.19;-0.11;2.58;0.26;-0.08;0.44;2.82;1.26;1.56;-0.13;0.44;0.31;0.05;0.24;-0.67;0;1.26;-0.06;0.02;-0.05;0.84;0.23;0.26;7.83;0.51;1.41;0.37;0.31;0.09;3.39;0.21;0.35;0.63;0.07;-0.05;5.52;1.06;0.28;0.41;0.53;0.57;0.49;4.53;0.33
NO;uur;µg/m³;20230609 19:00;20230609 20:00;0.05;0.01;-0.26;1.72;0.23;0.2;0.38;2.6;1.73;0.73;-0.19;0.47;0.17;0.25;0.18;-0.56;-0.06;0.29;-0.06;-0.06;-0.29;1.06;0.32;0.35;8.65;0.45;0.49;0.33;0.27;-0.01;3.05;0.12;0.36;0.67;0.05;0.07;8.43;0.45;0.19;0.38;0.6;0.59;0.27;4.36;0.1
NO;uur;µg/m³;20230609 20:00;20230609 21:00;0.19;-0.1;-0.21;4.2;0.03;0.22;0.45;3.82;1.26;0.66;-0.2;0.2;0.25;0.18;0.16;0.1;-0.07;0.74;0.01;0.08;-0.44;1.79;0.23;-0.02;9.23;0.33;1.03;0.14;0.23;0.2;3.23;0.05;0.22;0.54;0;-0.15;7.08;1.18;0.42;0.13;0.27;0.58;0.08;5.7;0.06
NO;uur;µg/m³;20230609 21:00;20230609 22:00;0.25;0.11;-0.09;1.78;0.15;0.2;0.37;2.72;1.65;0.49;0.04;0.37;0.24;0.27;0.2;-0.92;-0.12;0.38;0.33;0.13;-0.05;2.32;0.22;-0.09;4.74;0.23;1.02;0.19;0.19;-0.02;2.42;-0.01;0.21;0.58;0.02;-0.09;6.25;0.86;-0.05;0.13;0.27;1.17;0.14;6.33;0.03
NO;uur;µg/m³;20230609 22:00;20230609 23:00;0.19;0.09;-0.21;1.42;0.32;0.22;0.48;1.17;1.49;1.33;-0.11;0.33;0.15;0;0.3;-0.7;0.19;0.6;0.21;0.14;-0.64;1.33;0.28;0;5.57;0.23;1.5;0.17;0.04;0.05;1.7;0.09;0.23;0.62;0.07;-0.18;8.2;0.92;0.19;0.17;0.3;2.37;0.15;4.25;-0.09
NO;uur;µg/m³;20230609 23:00;20230610 00:00;0.22;0;-0.03;2.56;0.21;0.31;0.48;0.45;1.26;0.6;-0.17;0.27;0.27;0.08;0.28;0.78;-0.2;0.3;0.12;0.15;-0.49;2.24;0.23;0;5.9;0.14;1.62;1.81;0.18;0;2.26;0.11;0.28;0.53;0.16;0.01;6.7;0.1;0.17;0.17;0.37;2.71;0.05;3.81;0.01
