Export;EXP-2023-01 (20230815 03:48);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230707 15:00;20230707 16:00;0.08;0.48;0.1;4.36;0.24;0.14;-0.02;3.32;3.69;6.79;0.34;0.4;-0.76;0.36;0.24;0.13;0.54;1.54;0.37;0.36;0.52;1.88;0.89;0.34;23.78;-0.04;3.67;0.41;0.26;1.69;6.06;0.51;0.62;0.36;0.64;1.55;4.76;1.65;0.84;0.58;0.16;0.83;1.1;11.69;-0.1
NO;uur;µg/m³;20230707 16:00;20230707 17:00;0.03;0.55;-0.09;4.26;0.43;0.15;0.12;1.64;3.07;6.34;0.32;0.28;-0.93;0.36;0.15;0.1;0.51;0.97;0.54;0.45;0.51;2.58;0.74;0.32;13.36;0.06;2.59;0.24;5.12;1.66;4.52;0.38;0.39;0.38;0.39;0.88;4.79;1.01;-0.17;0.46;0.15;0.47;1.11;8.96;0.01
NO;uur;µg/m³;20230707 17:00;20230707 18:00;-0.03;0.38;-0.02;2.35;0.32;0.17;0.21;2.57;1;2.75;0.19;0.31;-1.04;0.34;-0.1;0.15;0.45;0.96;0.2;0.49;0.27;1.64;0.71;0.45;13.6;0;2.46;0.2;0.27;0.97;3.98;0.48;0.44;0.34;0.73;0.99;4.23;0.82;-0.01;0.36;0.15;0.41;1.3;6.06;-0.16
NO;uur;µg/m³;20230707 18:00;20230707 19:00;0.2;0.46;0.01;1.63;0.27;0.22;0.21;4.57;0.99;2.42;0.19;0.51;-0.94;0.52;-0.31;-0.43;0.26;1;0.1;0.58;0.52;1.54;0.65;0.16;12.22;-0.18;1.62;0.14;0.3;0.63;3.65;0.42;0.54;0.45;0.6;0.92;7.82;1.33;-0.42;0.42;0.32;0.56;1.07;3.97;0.09
NO;uur;µg/m³;20230707 19:00;20230707 20:00;0.41;0.51;0.23;2.23;0.15;0.58;0.06;4.47;1.61;1.88;0.05;0.44;-1.27;0.39;0.63;-0.08;0.33;0.59;-0.13;0.25;0.39;1.41;0.63;0.09;9.12;-0.08;1.12;0.33;0.07;0.26;3.12;0.62;0.37;0.45;0.57;0.75;6.35;1.39;-0.47;0.43;0.37;0.57;0.81;4.63;0.06
NO;uur;µg/m³;20230707 20:00;20230707 21:00;0.12;0.68;0.29;3.82;0.27;0.84;0.09;5.77;0.81;0.56;0.03;0.27;-1.35;0.33;-0.17;0.14;0.13;1.39;0.07;0.48;0.61;2.06;0.55;0.07;10.33;-0.08;0.52;0.31;0.25;0.12;3.11;0.45;0.37;0.12;0.74;0.83;12.11;2.03;-0.44;0.36;0.32;0.57;0.72;4.22;0.07
NO;uur;µg/m³;20230707 21:00;20230707 22:00;0.28;0.95;0.13;3.72;0.17;2.09;0.16;2.96;0.47;0.09;0.1;0.41;-1.27;0.44;-0.36;-0.35;0.22;1.37;0.14;0.23;0.41;0.43;0.44;0.67;8.43;-0.03;0.39;0.46;0.08;0.2;3.52;0.37;0.17;0.28;0.63;0.75;10.57;1.93;-0.46;0.27;0.19;0.31;0.8;3.7;-0.19
NO;uur;µg/m³;20230707 22:00;20230707 23:00;0.43;0.58;0.6;4.34;0.23;1.9;0.17;0.51;0.37;1.11;0.14;0.29;-1.25;0.42;-0.17;-0.11;0.14;3.49;0.09;0.47;0.35;0.26;0.53;0.73;6.16;-0.07;0.52;0.4;-0.04;0.11;1.35;0.29;0.39;0.19;0.4;0.97;12.66;1.1;-0.58;0.23;0.42;0.44;0.62;3.01;-0.1
NO;uur;µg/m³;20230707 23:00;20230708 00:00;0.1;0.43;0.66;4.09;0.22;;0.39;1.03;0.45;0.34;0.29;0.39;-1.21;0.41;-0.38;0.29;0.15;0.65;0.21;0.14;0.64;0.88;0.56;0.04;5.85;-0.22;0.26;0.43;0.01;0.18;0.81;0.35;0.22;0.14;0.7;0.88;5.95;0.89;-0.09;0.32;0.15;0.42;0.74;3.89;-0.07
NO;uur;µg/m³;20230708 00:00;20230708 01:00;0.54;0.3;0.81;1.65;0.32;0.73;0.53;0.72;0.94;0.74;0.39;0.37;0.47;0.63;0.09;0.34;0.11;0.51;0.46;-0.14;-0.07;0.73;0.14;0.32;3.05;0.59;0.26;0.46;0.24;0.15;1.78;0.32;0.25;0.01;0.78;-0.05;7.05;0.73;0.69;0.27;0.44;0.29;1.14;1.63;0.29
NO;uur;µg/m³;20230708 01:00;20230708 02:00;0.43;0.32;0.78;0.43;0.2;1.61;0.43;0.88;0.83;0.54;0.27;0.34;0.46;0.51;0.06;1.16;0.05;0.55;0.28;-0.33;0.07;0.99;0.07;0.22;2.08;0.39;0.25;0.32;0.22;0.16;0.81;0.24;0.24;0;0.4;-0.24;5.8;0.87;0.61;0.07;0.1;0.22;0.97;1.54;0.14
NO;uur;µg/m³;20230708 02:00;20230708 03:00;0.53;0.67;0.72;-0.15;0.26;1.72;0.35;0.69;0.2;0.42;0.26;0.3;0.49;0.5;0;0.81;0.1;0.27;0.33;-0.47;0.11;0.75;0.06;-0.03;1.91;0.42;0.22;0.36;0.27;0.05;0.83;0.32;0.29;0.17;0.38;-0.26;7.09;0.72;0.34;0.12;0.12;0.19;0.99;0.98;0.2
NO;uur;µg/m³;20230708 03:00;20230708 04:00;0.32;0.44;0.75;0.28;0.3;1.85;0.49;0.87;0.45;0.35;0.29;0.41;0.25;0.58;0.15;1.06;0.19;0.28;0.38;-0.3;0.12;0.36;0.07;0.34;2.72;0.37;0.32;0.4;0.24;0.09;0.99;0.32;0.27;0.06;0.45;-0.3;4.56;0.83;0.37;0.03;0.07;0.18;0.78;0.54;0.12
NO;uur;µg/m³;20230708 04:00;20230708 05:00;0.54;0.75;1.01;0.64;0.32;1.16;0.57;1.04;1.49;0.51;0.52;0.58;0.63;0.62;0.03;0.87;0.27;0.39;0.26;0.76;0.33;0.72;0.12;2.32;7.8;0.4;0.22;0.41;0.44;0.26;1.89;0.49;0.38;-0.03;0.71;-0.26;3.92;1.05;0.33;0.1;0.18;0.22;0.78;1.39;0.08
NO;uur;µg/m³;20230708 05:00;20230708 06:00;1.43;2.15;2.32;3.3;0.72;2.53;0.95;1.69;4.95;1.58;0.88;1.16;1.28;0.91;0.53;2.3;0.21;0.77;0.7;0.19;0.53;1.38;0.36;5.39;9.46;0.6;2.15;0.86;0.6;0.3;1.25;0.55;0.54;0.28;0.71;0.21;8.2;1.6;0.81;0.4;0.4;0.56;0.9;1.37;0.5
NO;uur;µg/m³;20230708 06:00;20230708 07:00;2.35;2.23;3.29;5.01;1.74;1.76;1.17;2.86;4.33;2.75;1.43;1.48;2.5;1.74;1.48;6.43;0.82;1.7;2.3;1.03;1.35;1.32;1.11;2.86;10.29;0.74;4.85;1.09;1.21;0.45;3.49;0.98;0.89;1.13;1.04;0.44;8.23;2.63;1.17;0.7;0.62;1.05;1.47;1.47;0.78
NO;uur;µg/m³;20230708 07:00;20230708 08:00;1.77;2.42;3.37;5.69;4.02;2.53;1.19;4.84;4.93;7.05;1.8;2.15;3.44;2.69;2.22;12.02;1.58;2.6;2.39;1.82;2.03;2.25;1.8;3.62;12.82;1.19;7.4;1.15;1.54;1.02;5.01;1.4;1.33;1.39;1.16;0.59;9.34;2.64;1.44;0.93;0.77;1.44;1.6;2.75;0.77
NO;uur;µg/m³;20230708 08:00;20230708 09:00;1.33;2.23;3.45;6.32;2.58;2.2;1.5;4.91;3.73;6.69;1.61;2.44;2.21;3.01;2.16;9.63;1.91;3.09;2.27;1.89;1.8;3.59;2.51;4.47;9.31;1.06;7.81;1.12;1.64;1.27;6.34;1.34;1.27;1.98;1.06;0.55;9.59;2.28;1.71;1.02;0.9;1.24;1.73;3.37;0.68
NO;uur;µg/m³;20230708 09:00;20230708 10:00;0.71;1.99;1.66;2.89;1.24;1.69;0.99;5.88;4.65;5.89;1.04;1.79;1.48;2.62;1.67;3.38;1.5;3.69;2.14;1.16;1.15;4.12;1.46;5.12;7.86;1.08;9.58;0.98;1.33;0.89;6.84;1.13;1.38;1.98;0.87;0.44;9.07;1.84;1.5;0.89;0.63;0.72;2.01;4.51;0.54
NO;uur;µg/m³;20230708 10:00;20230708 11:00;0.56;1.07;0.57;3.23;0.66;0.61;1.09;4.22;2.08;5.74;0.83;2.11;0.68;1.84;1.61;1.44;1.01;3.2;1.46;0.58;0.46;3.54;1.17;6.72;6.25;0.84;8.88;0.81;0.84;0.53;6.07;0.69;0.8;1.52;0.66;0.38;8.03;1.42;1.21;0.94;0.54;0.46;1.93;3.4;0.42
NO;uur;µg/m³;20230708 11:00;20230708 12:00;0.23;0.62;0.52;3.25;0.48;-0.04;0.38;5.29;1.8;4.01;0.38;0.88;0.43;1.04;1.11;2.14;0.66;3.13;1.15;0.31;0.44;2.05;0.91;4.31;7.54;0.6;6.87;0.5;0.96;1.72;4.77;0.56;0.61;1.24;0.76;0.11;10.64;1.25;0.83;0.54;0.38;0.22;2.03;3.88;0.3
NO;uur;µg/m³;20230708 12:00;20230708 13:00;0.36;0.33;0.56;3.51;0.28;0.1;0.25;3.37;1.62;3.74;-0.01;0.96;0.54;0.52;0.31;1.59;0.46;1.55;0.46;0.04;0.5;2.07;0.5;1.47;8.19;0.59;5.65;0.5;0.37;1.88;5.35;0.52;0.24;0.66;0.31;-0.07;8.7;1.49;0.51;0.31;0.27;0.17;1.78;3.1;0.18
NO;uur;µg/m³;20230708 13:00;20230708 14:00;0.21;0.32;0.52;2.93;0.19;0.59;-0.01;2.74;1.64;2.86;0.05;0.7;0.28;0.4;0.11;0.97;0.41;0.98;0.47;0.04;0.03;1.83;0.37;1.67;8.91;0.43;2.88;0.28;0.42;2.27;4.93;0.38;0.37;0.11;0.37;-0.12;6.91;0.97;0.86;0.15;0.28;0.25;1.78;3.95;0.26
NO;uur;µg/m³;20230708 14:00;20230708 15:00;0.27;0.48;0.5;2.27;0.07;0.34;0.08;2.53;0.93;3.44;1.3;0.73;0.28;0.46;0.3;0.84;0.56;0.45;0.23;-0.08;0.25;2.48;0.14;1.14;16.44;0.4;3.06;0.31;0.34;1.41;4.74;0.35;0.41;0.13;0.25;-0.25;7.89;1.19;1.07;0.06;0.14;0.19;1.51;8.2;0.27
NO;uur;µg/m³;20230708 15:00;20230708 16:00;0.14;0.1;0.5;3.35;0.21;-0.01;0.13;2.58;1.73;4.94;1.28;2.71;0.21;0.51;0.74;1.66;0.51;0.32;0.31;-0.27;0.36;4.21;0.1;0.68;4.17;0.47;3.22;0.28;0.35;0.89;3.51;1.77;0.19;0.09;0.32;0.03;5.21;0.73;1.12;0.1;0.14;0.25;1.41;4.94;0.24
NO;uur;µg/m³;20230708 16:00;20230708 17:00;0.7;0.28;0.57;3.39;0.38;-0.05;0.12;2.44;0.84;3.53;0.09;0.29;0.35;0.42;0.69;0.81;0.47;0.23;0.13;-0.2;0.26;3.47;0.23;1.46;1.27;0.41;2.15;0.12;0.19;0.54;3.26;4.83;0.25;0.15;0.4;0.17;2.41;0.16;1.09;0.05;0.19;0.31;1.09;9.14;0.19
NO;uur;µg/m³;20230708 17:00;20230708 18:00;1.32;2.8;0.55;3.06;0.24;0.42;0.25;1.79;2.12;4.23;0.08;0.39;0.3;0.46;0.59;1.25;0.38;0.47;0.22;-0.27;0.71;2.44;0.11;1.95;0.81;0.59;0.67;0.19;0.54;0.24;4.45;2.12;0.35;0.14;0.4;-0.24;4.4;0.51;1.32;0.2;0.19;0.12;1.08;9.17;0.21
NO;uur;µg/m³;20230708 18:00;20230708 19:00;0.64;0.27;0.71;4.3;0.29;0.12;0.28;2.73;1.62;2.42;0.02;0.35;0.32;1.51;0.72;1.17;0.83;0.3;0.79;-0.01;0.64;2.82;0.16;1.16;0.69;1.04;1.03;0.27;0.36;0.38;3.36;0.94;0.17;0.46;0.6;-0.33;1.46;0.41;1.51;0.36;0.38;0.05;0.98;4.16;0.15
NO;uur;µg/m³;20230708 19:00;20230708 20:00;0.22;0.42;0.82;3.59;0.18;0.67;0.19;3.29;1.18;5.59;0.49;0.52;0.33;0.9;0.4;1.27;0.59;0.29;0.96;-0.12;0.21;2.35;0.03;2.1;1.11;0.58;0.34;0.32;0.31;0.72;2.41;0.7;0.17;2.23;0.4;-0.26;1.59;0.61;2.34;0.19;0.57;0.23;0.7;4.23;0.1
NO;uur;µg/m³;20230708 20:00;20230708 21:00;0.79;0.75;0.88;4.59;0.97;3.44;0.19;2.35;1.92;6.35;0.43;0.59;0.12;2.32;0.22;0.85;0.32;0.4;0.84;-0.16;0.11;2.4;-0.05;1.94;2.55;0.5;0.14;0.15;0.52;0.67;4.84;0.4;0.16;1.27;0.61;-0.22;12.38;0.68;0.91;0.05;0.65;0.06;0.67;4.34;0.09
NO;uur;µg/m³;20230708 21:00;20230708 22:00;1.59;2.8;2.18;6.66;0.98;16.26;0.72;1.9;14.09;10.14;0.26;1.02;0.29;14.49;0.04;0.78;0.48;0.45;0.7;0.01;0.37;2.65;0.39;1.59;10.76;0.43;-0.03;0.49;0.44;1.98;8.07;0.54;0.28;0.7;1.85;0.17;37.11;1.85;0.89;-0.09;0.32;0.06;0.98;5.49;0.16
NO;uur;µg/m³;20230708 22:00;20230708 23:00;5.05;3.26;1.45;2.85;2.04;16.75;1.01;1.71;15.89;8.3;0.34;0.93;1.13;32.86;-0.11;0.83;0.53;2.29;0.7;0.3;0.81;5.45;0.72;3.27;8.79;0.34;2.33;0.5;0.46;1.41;4.69;3.55;0.54;0.08;0.95;0.67;24.4;2.7;0.5;0.16;0.48;0.16;1.09;7.86;0.26
NO;uur;µg/m³;20230708 23:00;20230709 00:00;0.9;2.03;0.97;1.34;2.15;23.57;1.13;1.96;11.2;8.98;0.59;1.02;1.36;37.14;-0.15;0.82;0.89;1.39;1.84;0.34;2.75;8.91;0.53;2.4;20.72;0.27;3.81;0.46;0.42;0.69;8.64;11.06;0.99;0.45;2.07;0.57;18.12;1.54;0.6;0.13;0.32;0.15;0.96;4.65;0.23
NO;uur;µg/m³;20230709 00:00;20230709 01:00;1.39;2.6;0.28;2.41;0.75;;1.24;2.35;9.19;13.69;1.06;0.98;1.49;37.03;0.65;0.91;2.3;0.9;1.7;0.59;4.83;18.21;1.61;7.08;22.49;0.39;5.24;0.32;0.49;1.14;5.44;3.32;0.96;1.21;0.66;1.43;20.06;1.12;1.4;0.19;0.37;0.43;1.11;3.86;0.22
NO;uur;µg/m³;20230709 01:00;20230709 02:00;0.77;3.29;0.59;2.83;0.62;18.17;2.54;1.98;7.73;16.43;2.29;0.94;2.49;31.58;0.04;0.43;0.96;1.29;0.72;0.57;15.46;10.05;12.01;8.11;29.71;0.33;3.74;0.4;0.25;1.07;3.08;3.1;0.73;1.08;0.93;3.51;12.52;0.77;1.44;0.2;0.48;0.5;0.97;3.49;0.07
NO;uur;µg/m³;20230709 02:00;20230709 03:00;0.94;2.56;0.71;1.1;0.67;10.26;4.3;2.06;1.92;11.34;2.88;1.21;1;8.7;0.28;0.74;0.8;1.67;1.37;0.73;12.76;2.87;21.28;15.08;12.12;0.44;3.24;0.32;0.43;0.91;4.92;1.13;0.84;0.54;1.04;7.41;6.51;0.8;2.98;0.18;0.4;0.5;1.1;7.09;0.18
NO;uur;µg/m³;20230709 03:00;20230709 04:00;1.05;2.95;0.45;1.07;0.49;17.4;0.93;2.37;2.18;3.33;1.62;1.27;1.03;23.16;0.14;0.27;1.18;1.57;1.22;0.4;12.61;8.25;9.92;22.36;12.47;0.42;3.19;0.28;0.49;1.32;4.32;0.91;0.92;1.1;1.14;12.44;2.47;0.77;2.23;0.2;0.38;0.62;1.18;12.05;0.35
NO;uur;µg/m³;20230709 04:00;20230709 05:00;1.4;4.83;0.59;1.27;0.42;12.97;1.6;3.05;2.43;1.37;1.58;1.35;1.45;38.74;0.19;0.97;1.43;2.11;0.95;0.28;20.86;4.77;14.64;14.74;15.52;0.3;2.59;0.48;0.96;1.09;2.53;1.52;1.19;1.48;1.38;11.9;7.03;1.55;6.49;0.23;0.46;6.02;2.52;26.63;0.26
NO;uur;µg/m³;20230709 05:00;20230709 06:00;2;8.55;1.36;4.4;0.59;;2.39;3.38;2.54;4.25;2.65;3.27;2.87;29.88;0.4;0.57;0.18;2.68;2.59;0.69;0.62;2.08;5.35;13.43;1.94;0.76;2.38;0.72;1.31;1.42;5.85;3.4;1.86;3.42;1.53;16.28;4.83;1.1;2.77;0.63;0.73;3.77;2.43;8.59;0.44
NO;uur;µg/m³;20230709 06:00;20230709 07:00;;;0.6;5.07;;;1.33;;;;2.05;;;;;1.68;;;3.03;1.27;1.37;;1.75;;;;1.68;;2.85;;;;2.94;;;;;0.75;1.87;1.65;;;;;1.02
NO;uur;µg/m³;20230709 07:00;20230709 08:00;2.17;2.28;0.17;4.81;0.86;1.6;0.76;2.07;-0.64;3.73;1.46;;;2.62;;2.96;1.15;2.73;8.96;1.29;1.94;2.98;1.2;4.2;1.56;1.28;1.45;1.37;2.21;2.71;3.61;11.1;1.67;3.72;1.58;2.19;10.03;0.48;1.75;1.71;1.79;1.82;1.19;3.79;0.95
NO;uur;µg/m³;20230709 08:00;20230709 09:00;1.51;1.08;0.31;1.63;0.72;0.97;1.41;1.91;-1.31;3.22;0.81;5.11;0.89;2.02;2.22;3.12;1.25;1;3.19;3.22;1.71;2.37;0.86;2.78;1.25;1.09;2.13;0.73;1.78;1.07;2.04;8.63;1.44;2.23;1.73;0.92;5.61;0.94;1.28;0.95;1.32;1.94;1.12;3.24;0.91
NO;uur;µg/m³;20230709 09:00;20230709 10:00;0.59;0.47;0.17;3.03;0.2;0.75;1.9;1.61;-1.1;3.01;0.94;5.88;0.8;0.91;1.73;5.44;0.72;0.84;1.2;1.93;0.87;2.5;0.45;1.73;0.87;0.68;1.38;1.43;2.98;0.95;2.41;5.27;1.68;1.93;1.07;0.61;2.45;0.37;1.44;0.57;1.25;1.51;1.5;3.32;0.51
NO;uur;µg/m³;20230709 10:00;20230709 11:00;0.31;0.42;0.09;2.4;0.37;0.36;2.03;1.8;-0.8;2.31;0.37;1.95;0.6;0.23;1.21;2.51;0.62;0.86;1.07;0.6;0.78;3.03;0.28;1.83;1.17;0.62;1.04;1.15;0.8;0.9;1.9;0.92;1.6;2.13;0.6;0.54;2.62;0.15;1.05;0.32;0.81;0.96;0.54;1.91;0.38
NO;uur;µg/m³;20230709 11:00;20230709 12:00;0.38;0.34;0.01;2.87;0.5;0.53;0.62;2.26;0.19;0.93;0.15;0.99;0.47;0.3;1.59;0.94;0.24;0.6;0.57;0.59;0.68;3.77;0.29;1.8;1.37;0.47;1.47;0.64;0.41;0.58;1.57;1.73;0.67;1.23;0.4;0.46;4.17;0.33;0.92;0.15;0.44;0.52;0.37;3.64;0.27
NO;uur;µg/m³;20230709 12:00;20230709 13:00;0.73;0.27;-0.02;2.55;0.23;0.6;0.2;2.09;-0.24;1.33;0.14;0.85;0.39;0.42;1.18;2.47;0.56;0.42;0.87;0.51;0.31;4.59;0.26;1.86;0.37;0.42;0.95;0.56;0.24;0.73;0.75;0.89;0.37;0.36;0.3;0.46;2.6;0.33;0.73;0.05;0.31;0.52;0.22;;0.09
NO;uur;µg/m³;20230709 13:00;20230709 14:00;0.7;0.27;0.1;2.36;0.28;0.54;0.02;2.83;-0.55;0.99;0;0.95;0.47;0.12;1.02;1.53;0.95;1.33;1.1;0.54;1.6;5.1;0.89;3.33;1.48;0.24;2.5;0.4;0.24;0.68;1.56;5.24;0.25;0.33;0.1;0.6;1.76;0.39;0.6;0.04;0.2;0.37;0.42;4.19;0.24
NO;uur;µg/m³;20230709 14:00;20230709 15:00;0.45;0.47;0.12;3.17;0.34;0.59;0.3;2.88;0.07;1.6;0.23;0.82;0.44;0.25;0.84;1;0.81;1.02;2.28;0.78;1.43;5.56;0.42;2.94;0.62;0.4;1.19;0.32;0.88;1.02;1.58;6.92;0.51;0.42;0.24;0.61;5.41;0.08;0.64;0.01;0.24;0.45;0.32;5.33;0.09
NO;uur;µg/m³;20230709 15:00;20230709 16:00;0.61;0.52;0.19;3.99;0.38;0.8;0.48;2.67;-0.18;1.34;0.18;1.48;0.77;0.94;0.62;1.02;0.7;1.19;1.34;1.02;0.89;6.46;0.33;3.09;7.26;0.53;1.16;0.41;0.22;1.6;1.74;6.81;0.43;0.38;0.14;0.36;4.96;0.27;0.75;0.09;0.37;0.51;0.26;4.21;0.14
NO;uur;µg/m³;20230709 16:00;20230709 17:00;1.11;0.63;0.44;4.55;0.72;1.29;0.56;3.39;0.41;1.51;0.65;1.96;0.76;1.6;0.5;1.65;1.08;1.38;2.59;0.64;0.65;7.39;0.71;3.03;1.56;0.26;2.59;0.41;0.42;1.44;1.82;5.44;0.85;0.51;0.92;0.86;8.3;0.3;0.81;0.01;0.16;1.97;0.24;2.98;-0.02
NO;uur;µg/m³;20230709 17:00;20230709 18:00;1.17;0.69;0.36;4.3;0.59;1.12;0.4;3.39;-0.59;1.1;0.29;2.27;0.81;0.97;0.82;1.77;0.94;0.86;1.06;0.2;0.91;8.17;0.77;2.39;1.27;0.22;1.76;0.13;0.71;1.58;2.3;7.05;0.71;0.34;0.42;0.78;8.37;0.4;0.81;-0.26;0.27;0.67;0.11;3.2;0.18
NO;uur;µg/m³;20230709 18:00;20230709 19:00;0.53;1.01;0.18;1.84;0.43;0.47;0.28;4.4;0.18;1.04;0.25;1.53;0.87;0.81;0.61;0.48;0.51;0.96;0.88;0.04;1.48;4.98;0.37;1.89;0.9;0.16;1.2;0.24;1.39;1.66;2.02;7.29;0.58;0.53;0.34;0.86;10.11;0.07;0.53;0.04;0.33;0.29;0.17;2.2;0.15
NO;uur;µg/m³;20230709 19:00;20230709 20:00;0.35;0.41;0.15;1.86;0.32;0.61;0.23;2;-0.45;0.48;-0.07;1.81;0.6;1.45;0.33;0.63;0.56;0.53;0.52;0.05;0.75;4.79;0.12;2.16;1.59;0.23;0.93;0.16;0.68;0.87;2.73;10.27;0.55;0.38;0.7;0.72;8.1;0.86;0.5;0.08;0.16;0.26;0.13;5.2;0.2
NO;uur;µg/m³;20230709 20:00;20230709 21:00;0.25;0.63;0.33;3.07;0.45;0.5;0.09;2.1;-0.32;0.28;0.03;0.9;0.51;0.57;0.21;0.37;0.21;0.6;0.22;-0.09;0.06;6.55;0.19;2.47;0.94;0.26;0.84;0.11;0.32;0.28;1.4;9.88;0.22;0.4;0.46;0.35;3.3;-0.01;0.71;0;1.02;0.3;0.15;3.71;0.12
NO;uur;µg/m³;20230709 21:00;20230709 22:00;0.48;0.35;0.2;1.52;0.4;0.55;0.14;1.8;-0.38;0.71;0.02;0.7;0.46;0.75;0.24;0.16;0.19;0.14;0.16;-0.09;0.3;6.07;-0.07;1.28;0.42;0.02;0.31;0.09;0.25;0.91;2.39;10.02;0.35;0.31;1.26;0.72;7.64;0.03;0.58;-0.04;0.18;0.34;0.14;2.15;0.1
NO;uur;µg/m³;20230709 22:00;20230709 23:00;0.74;0.6;0.21;1.91;0.25;0.59;0.33;1.99;-0.07;0.3;0.13;0.77;0.72;0.73;0.27;0.42;0.01;0.41;0.26;0.13;0.31;4.91;-0.03;1.85;2.11;0.04;0.44;0.12;0.19;1.41;0.92;9.22;0.45;0.12;0.95;0.86;2.98;-0.17;0.9;0.01;0.21;0.43;0.2;2.66;0
NO;uur;µg/m³;20230709 23:00;20230710 00:00;0.22;0.55;0.06;0.88;0.25;0.45;0.04;1.06;-0.58;0.67;0.11;;;0.73;;0.56;-0.04;0.26;0.1;0.37;0.12;1;0.17;0.8;9.46;0.24;0.55;0.08;0.31;0.63;1.59;4.74;0.62;0.32;1.9;0.58;2.54;-0.09;0.89;0.11;0.15;0.84;0.18;1.34;0.13
NO;uur;µg/m³;20230710 00:00;20230710 01:00;0.53;0.52;0.27;0.5;0.31;-0.11;0.45;0.37;0.52;0.39;0.34;;;1.07;;0.63;0.08;0.21;0.23;0.36;0.8;1.28;0.41;2.8;4.07;0.15;1.23;0.14;0.16;0.53;0.74;2.68;0.02;0.37;1.99;0.71;0.98;0.39;0;0.21;0.25;0.06;0.12;0.62;0.3
NO;uur;µg/m³;20230710 01:00;20230710 02:00;0.41;0.41;0.29;0.37;0.4;0.21;0.05;0.21;0.44;0.33;0.25;0.52;;1.05;-0.11;0.57;0.31;0.14;0.16;0.47;-0.1;1.82;0.46;0.57;2.6;0.11;0.64;0.15;0.44;0.3;0.65;3.59;0.21;0.4;0.92;0.79;0.63;0.01;0.06;0.17;0.11;0.03;0.06;0.46;0.16
NO;uur;µg/m³;20230710 02:00;20230710 03:00;0.5;0.48;0.3;0.59;0.39;0.96;0.45;0.38;-0.24;3.7;0.24;0.29;;1.08;-0.05;0.52;0.08;-0.05;0.21;0.27;-0.08;1.29;0.26;0.36;1.86;0.04;0.29;0.14;0.27;0.24;0.62;3.34;0.26;0.2;0.58;0.9;0.66;0.17;0.14;0.2;0.37;-0.02;0;0.27;0.13
NO;uur;µg/m³;20230710 03:00;20230710 04:00;0.46;0.51;0.11;0.21;0.6;0.81;0.7;0.3;0.2;2.27;0.37;0.57;;2.57;0.01;0.57;-0.03;-0.01;0.05;0.45;0.15;1.41;0.27;0.58;3.73;0.09;0.37;0.11;0.32;0.24;0.67;5.16;0.05;0.13;0.28;1.02;0.87;0.33;-0.36;0.13;0.27;0.03;0.09;0.35;0.11
NO;uur;µg/m³;20230710 04:00;20230710 05:00;0.96;1.37;0.29;0.41;0.64;1.42;0.47;1.39;1.05;11.02;0.42;0.52;;1.78;0.17;0.71;0.18;0.1;0.52;0.47;0.55;2.34;0.82;1.78;16.52;1.82;0.86;0.08;0.62;1.84;2.23;13.44;0.28;0.71;0.52;2.04;4.82;0.66;0.29;0.12;0.35;0.02;0.04;0.74;0.31
NO;uur;µg/m³;20230710 05:00;20230710 06:00;1.69;1.44;0.5;4.08;1.05;5.23;1.09;4.28;5.39;27.47;2.45;2.24;;2.45;1.05;1.03;0.58;2.1;0.99;1.16;0.25;8.46;2.94;3.72;13.83;4.91;4.88;0.81;1.82;4.56;4.71;24.2;1.14;2.92;1.6;1.14;8.88;1.22;0.59;0.33;0.56;0.2;0.2;3.16;0.4
NO;uur;µg/m³;20230710 06:00;20230710 07:00;5.06;2.33;3.33;5.23;1.46;3.11;12.25;6.81;13.17;30.18;5.67;3.92;;4.57;2.84;2.58;1.51;4.11;1.73;2.42;1.28;9.08;3.4;4.88;8.47;6.43;9.65;1.53;3.66;9.58;7.17;19.97;3.77;3.59;2.09;3.71;15.42;2.94;1.21;0.92;1.23;0.23;0.49;4.29;0.76
NO;uur;µg/m³;20230710 07:00;20230710 08:00;2.84;2.26;1.76;4.51;1.75;2.62;16.63;5.64;13.54;22.78;2.85;3.86;;4.94;3.24;2.79;3.06;3.59;2.5;3.48;1.9;8.9;4.12;4.87;9.75;2.07;15.14;2.46;3.31;9.43;5.2;13.62;4.27;2.96;1.39;3.04;16.54;3.22;1.34;2.39;2.23;0.38;1.22;6.86;1.21
NO;uur;µg/m³;20230710 08:00;20230710 09:00;2.36;1.63;2.58;7.2;2.16;1.78;4.89;5.43;6.43;14.57;1.66;2.68;;4.33;3.94;1.73;1.7;3.51;1.05;2.01;2.95;7.42;2.35;3.85;4.68;2.05;8.93;3.25;1.68;5.15;4.89;11.04;4;3.77;1.72;3.15;17.25;2.92;1.65;2.3;2.49;0.74;1.34;9.97;1.28
