Export;EXP-2023-01 (20230711 17:46);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230507 04:00;20230507 05:00;1.11;9.69;6.49;5.29;0.84;0.58;0.9;0.56;1.19;2.29;0.29;0.23;0.69;1.22;0.66;1.08;0.3;0.6;0.12;0.42;;1.68;0.29;18.4;4.51;-0.08;0.57;0.04;0.06;0.17;2.37;0.59;0.4;0.04;0.02;0.37;4.27;0.46;0.29;-0.05;-0.04;0.12;0.17;1.01;0.14
NO;uur;µg/m³;20230507 05:00;20230507 06:00;3.9;2.27;9.48;3.01;1.17;0.99;1.16;1.96;2.33;3.93;0.5;0.38;1.51;3.43;0.74;9.55;0.52;0.72;0.18;0.64;;0.94;0.62;1.66;7.96;0.16;1.21;0.13;0.13;0.31;2.74;0.67;0.34;0.15;0.22;0.3;2.54;0.61;0.43;0.09;0.01;0.21;0.15;1.21;0.03
NO;uur;µg/m³;20230507 06:00;20230507 07:00;3.92;3.37;7.62;5.2;2.63;3.73;1.5;4.23;3.81;3.27;1.12;1.13;3.47;3.07;2.05;25.16;0.83;3.02;1.15;0.94;;2.77;1.37;17.62;7.49;0.15;2.7;0.29;0.5;0.67;4;0.7;0.86;1.25;0.48;0.4;3.51;1.26;0.33;0.13;0.34;0.43;0.17;1.1;0.12
NO;uur;µg/m³;20230507 07:00;20230507 08:00;3.72;4.24;4;5.6;12.49;3.35;1.58;4.51;5.36;3.39;1.69;2.75;3.83;6.37;5.79;7.63;2.68;8.07;1.57;2.61;;3.95;2.47;88.09;8.26;0.74;3.5;0.86;1.22;0.86;4.12;0.61;0.93;1.5;0.85;0.65;5.17;2.11;0.91;0.76;0.52;0.56;0.39;1.56;0.21
NO;uur;µg/m³;20230507 08:00;20230507 09:00;3.61;4.38;2.35;7.28;8.7;3.79;1.88;5.63;6.3;4.77;2.4;2.44;4.9;6.77;5.17;3.59;3.35;6.5;2.76;5.32;;5.59;2.63;26.45;14.15;1.17;6.51;1.03;1.76;1.31;8.73;1.35;1.61;2.49;1.07;1.34;10.51;2.94;1.33;0.9;0.68;0.91;0.36;2.68;0.12
NO;uur;µg/m³;20230507 09:00;20230507 10:00;2.47;4.49;1.7;5.64;3.39;3.98;12.37;7.27;6.66;7.22;4.37;3.37;5.6;5.13;9.84;2.05;2.78;7.29;3.17;7.47;;4.21;2.08;15.83;15.36;1.55;6.55;1.03;2.62;2.47;9.39;1.86;2.31;2.56;1.1;1.56;10.1;4.25;1.68;1.25;1.11;0.9;0.75;4.34;0.34
NO;uur;µg/m³;20230507 10:00;20230507 11:00;1.37;2.99;0.85;4.3;1.04;2.95;10.94;8.43;6.68;7.42;2.48;3.35;4.74;4.06;22.85;2.15;1.76;3.31;3.77;5.63;;4.03;1.35;5;19.16;1.47;5.89;0.9;1.65;2.05;7.45;;1.98;1.14;0.98;2.05;9.45;3.85;1.7;0.8;1;1.12;0.95;5.88;0.35
NO;uur;µg/m³;20230507 11:00;20230507 12:00;1.17;2.06;0.3;4.67;0.9;2.75;4.34;7.53;6.1;9.3;1.2;1.59;3.08;2.6;8.48;2.21;1.59;3.8;3.03;2.54;;3.57;1.57;2.88;24.65;1.25;3.96;0.74;1;1.87;6.48;;1.61;0.65;0.81;2.89;9.95;4.17;1.89;0.72;0.49;0.95;0.87;7.13;0.47
NO;uur;µg/m³;20230507 12:00;20230507 13:00;0.8;1.16;0.29;5.37;0.4;1.33;5.02;6.22;5.06;10.1;1.13;1.76;1.49;3.15;5.38;1.89;6.21;3.88;1.02;1.64;;10.01;2.93;2.39;8.53;0.76;3.4;0.56;0.44;1.3;6.19;0.95;1.2;0.61;0.39;2.23;8.12;2;1.7;0.4;0.37;0.89;1.01;7.46;0.47
NO;uur;µg/m³;20230507 13:00;20230507 14:00;1.8;0.99;0.53;5.4;0.68;0.67;1.1;3.34;4.14;7.43;1.02;2.1;0.43;2.13;6.27;4.1;2.37;1.21;2.28;0.93;;11.75;4.39;5.22;4.78;0.45;2.8;0.43;0.34;1.35;6.46;0.99;0.73;0.55;0.29;0.93;12.53;2.42;1.36;0.26;0.36;0.69;1.07;5.93;0.43
NO;uur;µg/m³;20230507 14:00;20230507 15:00;2.27;1.07;0.33;7.76;0.8;0.96;1.37;7.81;7.79;6;1.3;1.1;0.73;0.89;2.7;3.44;2.38;2.52;2.33;0.89;;11.43;1.82;9.83;3.14;0.32;1.87;0.34;0.21;1.88;5.86;0.68;0.65;0.54;0.2;0.54;8.57;1.29;1.17;0.44;-0.08;0.52;1.05;6.21;0.38
NO;uur;µg/m³;20230507 15:00;20230507 16:00;1.86;0.21;0.78;11.07;0.62;0.73;1.16;9.6;6.77;6.55;1.02;0.82;0.69;0.2;1.53;1.66;1.46;2.71;1.93;1.69;;7.42;1.32;4.79;1.98;0.24;1.57;0.18;0.14;3.62;3.03;6.8;0.4;0.65;0.04;0.59;6.08;1.43;0.82;0.09;0.06;0.41;0.84;7.79;0.12
NO;uur;µg/m³;20230507 16:00;20230507 17:00;1.46;0.17;0.64;7.27;0.62;0.95;0.36;8.18;5.98;4.22;0.86;0.44;0.69;1.73;3.08;0.59;2.94;1.82;1.38;3.01;;7.6;0.61;3.83;1.28;0.16;5.14;0.11;0.55;0.66;3.88;5.53;0.77;0.49;-0.04;0.35;3.64;0.59;0.28;0.08;0.04;0.53;0.6;7.46;0.22
NO;uur;µg/m³;20230507 17:00;20230507 18:00;1.18;0.27;0.26;4.79;0.63;0.95;0.12;4.21;5.25;0.62;1.23;2.58;0.73;2.96;3.67;2.29;2.91;0.99;1.26;0.78;;9.88;0.6;3.35;2.37;0.13;4.25;0.1;1.39;0.45;3.61;1.01;0.7;0.58;0.11;0.24;13.54;0.87;0.23;0.21;0.01;0.43;0.54;5;0.28
NO;uur;µg/m³;20230507 18:00;20230507 19:00;1.01;0.42;0.18;3.36;0.43;1.03;0.32;6.24;3.15;-0.16;0.7;1.43;0.52;4.83;2.93;1.44;1.91;0.81;0.92;0.55;;5.06;0.57;3.28;2.15;0.28;3.23;-0.06;0.52;0.46;4.79;1.07;0.64;0.2;0.15;0.18;15.08;0.86;0.18;0.07;-0.05;0.48;0.38;7.27;0.14
NO;uur;µg/m³;20230507 19:00;20230507 20:00;1.15;0.75;0.18;4.54;0.38;0.69;0.27;6.2;4.89;-0.47;0.25;0.3;0.29;1.68;1.62;1.06;1.75;0.53;0.49;0.63;;14.26;0.54;7.14;4.66;0.19;5.58;-0.02;0.32;0.54;5.33;1.63;0.29;0.05;0.21;0.16;12.94;2.49;0.07;0.02;-0.08;0.27;0.41;5.91;0.01
NO;uur;µg/m³;20230507 20:00;20230507 21:00;1.07;2.07;0.2;6.72;0.61;0.66;0.12;3.19;3.84;-0.26;0.03;0.31;0.36;0.32;0.76;0.36;0.94;0.9;0.29;0.32;;7.33;0.81;6.45;18.66;0.01;8.05;-0.04;0.03;1.05;8.5;0.72;0.2;-0.05;0;0.34;12.27;3.78;0.41;-0.13;-0.01;0.15;0.3;4.34;0.09
NO;uur;µg/m³;20230507 21:00;20230507 22:00;0.65;2.95;0.25;8.57;0.35;0.58;0.09;1.64;4.5;7.45;0.12;0.22;0.39;0.26;0.84;1.6;0.7;1.28;1.08;0.83;;13.34;1.68;10.38;11.47;0.49;8.92;-0.09;-0.09;1.5;3.85;4.99;0.4;-0.12;0.09;0;9.69;1.3;0.21;-0.07;-0.19;0.2;0.34;4.4;0.02
NO;uur;µg/m³;20230507 22:00;20230507 23:00;0.85;1.63;0.34;5.6;0.91;0.55;-0.14;1.5;5.06;1.14;0.11;0.21;0.57;0.7;1.43;5.11;0.58;2.19;13.31;0.63;;6.17;20.89;4.85;6.52;0.13;12.51;-0.06;0.01;2.05;9.54;13.37;1.69;0.06;0.04;0.37;7.48;0.42;0.26;0.1;-0.14;0.32;0.32;2.74;0.12
NO;uur;µg/m³;20230507 23:00;20230508 00:00;0.65;4.34;0.3;2.54;0.68;0.57;0.05;1.34;6.64;0.22;0.25;0.19;0.46;2.26;2.41;4.19;0.88;1.51;4.97;3.49;;8.3;25.22;10.22;2.73;0.12;10.49;-0.15;-0.04;4.08;12.62;19.06;1.51;0.08;0.03;0.68;7.35;0.71;0.38;0.06;-0.04;0.16;0.36;1.59;0.07
NO;uur;µg/m³;20230508 00:00;20230508 01:00;0.93;0.85;0.37;1.32;0.71;1.19;0.39;2.48;2.03;0.93;0.51;0.63;0.94;3.19;0.5;0.26;3.11;3;13.37;2.41;;5.17;3.26;23.24;3.53;1.04;8.55;0.14;0.17;4.37;2.66;6.73;1.76;0.28;0.27;1.06;8.09;0.8;-0.02;0.41;-0.05;0.29;0;0.68;0.04
NO;uur;µg/m³;20230508 01:00;20230508 02:00;0.99;10.06;0.32;0.72;0.34;0.55;0.39;0.87;1.58;2.18;0.86;2.17;0.88;2.54;0.16;0.88;4.01;7.91;30.98;8.45;;6.02;7.18;13.49;3.69;0.5;5.07;0.19;0.2;1.52;2.43;7.68;0.4;0.31;0.05;1.82;5.16;1.68;-0.19;0.3;-0.05;0.43;-0.22;0.45;0.05
NO;uur;µg/m³;20230508 02:00;20230508 03:00;2.62;4.88;1.24;0.5;0.78;0.36;0.57;0.83;1.41;2.49;0.34;8.23;1.09;1.81;0.07;3.43;2.56;8.93;34.73;3.06;;5.12;7.89;14.56;2.79;1.19;1.82;0.15;0.18;0.26;1.12;4.96;0.44;0.3;0.04;3.76;3.14;0.39;-0.09;0.34;0.04;0.23;0.02;0.57;-0.03
NO;uur;µg/m³;20230508 03:00;20230508 04:00;3.06;4.28;0.22;4.85;2.11;0.86;1.04;0.8;2.88;1.76;0.35;11.68;1.53;2.86;-0.04;0.04;0.57;7.52;41.76;0.88;;2.76;15.1;16.22;1.34;2.02;3.63;0.09;0.17;0.89;3.35;4.97;0.47;8.12;0.11;4.94;1.78;0.3;0.1;0.25;0.06;0.25;-0.09;0.85;-0.05
NO;uur;µg/m³;20230508 04:00;20230508 05:00;4.42;4.67;1.78;12.97;2.11;0.59;0.56;2.62;4.76;3.51;0.65;26.06;1.13;3.3;-0.13;0.01;0.81;4.75;43.98;0.3;;5.17;1.95;17.71;13.88;0.75;8.26;0.24;0.1;2.89;11.35;21.62;1.13;0.6;0.15;14.64;5.3;0.35;0.08;0.28;0.07;0.27;0.06;1.99;-0.03
NO;uur;µg/m³;20230508 05:00;20230508 06:00;3.97;8.49;1.21;14.9;4.76;1.49;0.34;9.45;20.17;12.71;3.28;27.88;3.57;9.31;0.05;0.18;1.44;7.61;77.48;8.7;;5.62;3.7;28.65;17.34;0.85;16.27;0.54;0.35;9.27;42.55;35.32;4.78;1.18;0.21;18.22;15.3;1.74;0.44;0.67;0.38;0.47;0.47;7.04;0.22
NO;uur;µg/m³;20230508 06:00;20230508 07:00;7.03;7.38;1.4;27.82;6.61;3.72;0.48;24.17;50.22;32.05;13.44;16.37;5.02;18.76;0.07;0.74;1.54;3.2;24.46;10.19;;10.18;3.74;18;10.03;1.77;17.32;1.82;1.2;15.87;40.5;10.51;16.65;1.64;1.06;6.95;39.82;5.09;4.18;1.48;0.64;1.18;1.42;11.88;0.94
NO;uur;µg/m³;20230508 07:00;20230508 08:00;10.37;7.44;2.36;13.11;2.74;2.54;1.39;37.55;30.07;35.84;12.72;1.11;3.64;13.74;0.88;1.3;0.77;4.93;5.84;24.57;;8.88;3.04;21.01;41.66;2.8;14.79;1.93;1.3;8.99;14.74;7.54;8.7;2.65;2.28;2.54;32.15;6.92;3.79;2.53;1.8;1.6;1.77;18.86;1.61
NO;uur;µg/m³;20230508 08:00;20230508 09:00;8.8;4.84;2.29;11.98;8.97;3.16;2.94;15.23;12.99;40.47;11.53;1.62;1.91;8.07;1.46;1.62;2.75;17.5;3.33;20;;4.91;4.8;30.84;26.82;2.5;13.99;3.09;3.41;14.75;13.15;17.37;7.09;7.92;2.96;3.44;24.59;6.42;4.26;2.19;2.65;1.69;1.84;17.44;2.26
NO;uur;µg/m³;20230508 09:00;20230508 10:00;2.59;2.7;2.59;9.19;7.22;1.36;6.31;7.3;6.06;33.12;5.19;2.07;1.48;6.93;4.17;1.86;14.75;29.11;2.3;3.53;;19.04;16.36;22.65;40.1;1.56;9.51;4.2;3.28;8.32;7.46;13.81;2.57;8.21;3.41;5.68;20.16;6.09;6.32;3.12;2.38;2.13;1.51;20.81;1.6
NO;uur;µg/m³;20230508 10:00;20230508 11:00;2.6;2.42;2.3;9.21;8.25;3.03;15.08;9.29;6.35;20.56;4.3;2.57;1.28;4.85;3.48;2.6;7.84;6.32;3.52;4.82;;13.93;8.21;12.37;35.75;1.39;8.7;2.33;5.46;8.62;6.71;13.45;2.15;5.17;2.36;3.99;21.26;6.17;5.45;2.72;1.91;1.9;1.44;20.22;1.86
NO;uur;µg/m³;20230508 11:00;20230508 12:00;1.64;1.83;1.42;9.2;4.48;;6.4;6.49;6.24;16.18;1.49;3.39;2.25;1.64;2.85;2.07;4.25;4.4;3.1;3.24;;9.18;4.28;7.86;23.47;1.34;8.51;2.03;;7.12;5.97;12.82;2.45;1.98;1.14;2.68;15.83;3.81;4.23;1.71;1.74;1.58;1.24;15.95;1.49
NO;uur;µg/m³;20230508 12:00;20230508 13:00;2.18;1.63;1.6;6.28;2.77;;2.96;6.7;8.97;13.6;1.21;5.97;2.85;2.15;2.09;2.65;4.07;4.88;2.87;2.81;;10.82;3.33;8.29;21.16;3.59;10.2;2.66;;6.75;5.68;9.49;2.94;2.62;1.11;1.87;8.57;1.29;0.99;1.19;0.88;1.4;1.33;18.37;1.12
NO;uur;µg/m³;20230508 13:00;20230508 14:00;1.22;0.99;1.09;6.73;2.52;;2.28;4.7;7.84;18.79;3.51;3.41;1.26;1.76;1.22;2.08;3.51;5.6;5.04;2.79;;6.04;3.62;6.54;17.99;2.1;7.96;1.38;;7.96;5.97;11.47;2.54;1.75;1.03;1.56;16.54;2.18;0.7;0.8;0.97;1.3;0.33;13.65;0.47
NO;uur;µg/m³;20230508 14:00;20230508 15:00;0.57;0.89;0.71;4.54;2.1;;2.04;4.44;10.8;19.17;2.34;2.21;1.07;1.3;1.11;2.4;1.74;10.85;3.15;3.8;;5;2.78;9.39;24.3;1.32;8.1;1.13;2.48;6;4.2;10.75;1.24;2.21;1.44;0.73;29.41;2.43;0.46;0.86;0.58;0.9;0.29;15.6;0.28
NO;uur;µg/m³;20230508 15:00;20230508 16:00;0.72;1.93;0.6;8.34;0.74;;2.33;6.17;6.23;20.01;1.26;1.38;0.55;0.56;2.07;2.09;2.45;6.44;2.06;2.48;;13.76;1.79;5.66;22.92;1.73;9.29;1.6;1.74;4.89;2.72;9.94;1.15;2.7;0.6;1.62;18.55;1.56;1.39;1.08;0.7;0.72;0.05;10.35;0.08
NO;uur;µg/m³;20230508 16:00;20230508 17:00;0.72;1.21;0.64;6.4;0.82;;1.68;4.69;7.29;17.82;1.86;2.61;0.5;0.78;0.73;1.86;1.56;2.78;2.92;2;;13.03;1.77;3.9;22.2;1.47;9.09;0.57;3.79;6.1;4.33;10.88;1.89;1.75;0.23;0.27;13.13;2.31;0.51;0.55;0.37;0.64;1.36;9.96;0.15
NO;uur;µg/m³;20230508 17:00;20230508 18:00;0.04;0.7;0.57;5.94;1.06;;1.35;3.9;4.29;11.41;2.06;1.84;0.59;1.65;0.32;1.74;1.59;3.96;2.56;1.52;;4.99;1.5;3.64;32.59;0.56;3.89;0.83;3.59;5.12;3.67;12.11;1.79;1.3;0.06;0.52;12.55;1.65;0.27;0.45;0.97;0.93;0.06;7.28;0.16
NO;uur;µg/m³;20230508 18:00;20230508 19:00;-0.02;0.57;0.38;6.18;0.74;;0.68;2.73;3.12;14.33;1.5;0.39;0.41;0.87;0.4;1.29;2.51;2.07;1.25;1.01;-0.1;12.01;1.5;3.05;21.56;0.65;4.01;1.91;2.07;4.85;3.59;15.19;1.11;1.22;0.19;0.37;3.64;0.78;0.2;0.18;0.46;1.25;-0.06;10.89;-0.02
NO;uur;µg/m³;20230508 19:00;20230508 20:00;-0.13;0.78;0.52;2.62;0.46;;0.18;5.92;3.79;12.7;0.86;0.36;0.49;0.61;0.16;1.31;0.89;1.17;1.44;0.08;-0.32;10.1;1.25;2.2;13.03;1.12;2.14;0.64;1.01;4.64;4.42;8.32;0.86;0.55;0.44;0.49;6.75;0.5;0.6;0.6;0.12;0.71;0.22;5.24;0.11
NO;uur;µg/m³;20230508 20:00;20230508 21:00;1.16;1.13;0.65;4.63;0.66;;0.18;7.72;4.53;13.04;0.61;0.15;0.44;0.35;-0.03;11.24;0.12;0.68;1.52;-0.23;-0.4;6.77;0.5;2.01;8.49;-0.02;1.83;0.34;0.27;4.46;8.12;12.37;0.32;0.19;0.13;0.41;11.26;1.04;0.16;0.51;2.17;0.52;-0.07;12.7;-0.01
NO;uur;µg/m³;20230508 21:00;20230508 22:00;0.28;0.53;0.34;3.19;0.6;;0.15;4.18;3.45;7.16;0.38;0.24;0.66;0.92;0.14;6.11;0.17;1.23;1.04;-0.2;-0.62;3.06;0.37;3.34;17.12;0.12;1.21;0.34;0.71;4.34;3.33;7.51;0.4;0.3;0.09;0.74;12.98;2.29;0.2;0.48;0.23;0.17;-0.01;19.3;0.08
NO;uur;µg/m³;20230508 22:00;20230508 23:00;0.67;0.49;0.12;1.06;0.26;;0.26;2.03;1.85;8.87;0.12;0.34;0.68;0.51;-0.02;1.45;0.32;1.57;1.41;0.04;-0.57;1.37;0.31;1.41;7.15;0.12;0.5;0.47;0.77;3.23;2.28;8.74;0.35;0.39;0.31;0.42;7.28;0.7;0.25;0.47;-0.11;0.23;-0.05;8.09;-0.03
NO;uur;µg/m³;20230508 23:00;20230509 00:00;-0.07;0.38;0.29;0.37;0.35;;0.38;1.48;1.04;5.46;1.97;-0.04;0.88;0.61;0.1;1.03;0.19;0.67;4.78;-0.01;-0.71;0.99;0.42;1.33;5.29;0.02;-0.21;0.38;0.35;1.63;1.32;4.99;0.46;1.12;0.24;0.17;8.67;0.42;0.48;0.41;0.1;1;-0.08;1.07;0
NO;uur;µg/m³;20230509 00:00;20230509 01:00;1.43;3.11;0.14;0.44;1.03;;0.29;0.57;1.43;1.75;0.4;0.16;0.73;0.86;0.41;1.43;;0.64;0.59;-0.13;-0.11;1.48;0.42;1.66;3.04;0.86;0.37;1.17;0.59;2.2;3.48;1.11;0.69;0.53;0.57;0.73;4.75;1.13;0.93;0.65;-0.1;0.77;-0.24;1.16;0.25
NO;uur;µg/m³;20230509 01:00;20230509 02:00;1.17;2.79;0.03;0.18;0.27;;0.27;0.54;1.67;0.65;0.21;-0.11;0.48;2.72;0.27;1.2;0.1;0.35;0.39;0.05;0.35;0.77;0.25;0.79;2.99;0.63;0.55;0.39;0.49;0.82;1.41;4.35;0.6;1.1;0.24;0.82;1.46;0.47;0.42;0.26;0.03;0.72;-0.06;1.65;0.16
NO;uur;µg/m³;20230509 02:00;20230509 03:00;0.25;2.11;-0.02;0.28;0.31;;0.2;0.58;1.19;0.37;0.2;-0.11;0.51;1.58;0.28;1.22;0.05;0.53;0.42;0.05;0.54;0.58;0.12;1.3;2.26;0.72;0.5;0.21;0.29;1.17;0.84;3.23;0.46;0.65;0.31;0.74;0.55;1.11;0.16;0.28;-0.13;0.74;-0.07;0.92;0.02
NO;uur;µg/m³;20230509 03:00;20230509 04:00;0.25;1.1;0.1;0.7;0.38;;0.19;0.64;1.63;1.23;0.15;0.03;0.42;1.24;0.1;4.27;0.2;0.36;0.43;0.14;0.31;0.77;0.16;2.53;5.2;0.58;0.62;0.1;0.2;0.66;1.24;0.57;0.59;0.67;0.37;0.89;1.27;0.94;0.93;0.46;-0.26;0.71;-0.01;2.07;0.1
NO;uur;µg/m³;20230509 04:00;20230509 05:00;0.21;1.18;0.12;10.59;0.36;;0.22;2.05;2.04;6.07;0.22;0.1;0.56;1.43;0.39;1.69;0.16;1.02;1.49;0.15;0.51;1.4;0.48;7.01;17.42;0.88;1.36;0.26;0.41;1.17;2.82;0.37;0.59;1.07;0.77;1.09;1.89;1.28;0.81;0.21;-0.01;0.89;0.02;2.69;0.12
NO;uur;µg/m³;20230509 05:00;20230509 06:00;0.51;1.93;0.57;12.49;0.67;;0.13;3;4.77;32.09;0.68;0.24;1.1;1.31;0.44;0.98;1.24;1.29;1.52;0.38;0.77;4.28;1.56;7.07;26.28;1.19;4.86;0.76;0.49;8.51;10.21;0.94;1.15;1.7;1.04;1.49;3.22;1.34;1.29;0.63;1.51;1.18;0.23;7.21;0.36
NO;uur;µg/m³;20230509 06:00;20230509 07:00;1.52;2.22;1.35;13.23;1.05;;0.38;6.43;9.17;43.11;2.8;0.39;2.84;1.66;1.03;0.96;3.57;3.7;1.46;1.45;1.01;6.53;3.63;3.8;21.96;2.47;7.89;1.42;0.88;13.61;14.23;1.8;2.94;1.83;1.67;3.33;5.41;3.25;1.51;1.48;0.61;2.36;0.42;22.27;1.16
NO;uur;µg/m³;20230509 07:00;20230509 08:00;2.83;2.58;1.52;12.64;1.68;;1.44;7.11;10.99;41.22;2.57;0.74;3.29;1.45;1.1;1.5;3.05;3.45;1.98;2.71;1.85;6.95;3.65;2.9;15.55;1.41;11.99;1.31;1.09;20.22;18.84;2.37;2.02;1.73;1.55;2.75;6.8;3.99;1.67;1.56;;2.47;0.79;41.69;2.38
NO;uur;µg/m³;20230509 08:00;20230509 09:00;1.86;1.96;0.71;7.75;1.13;;1.83;3.98;8.89;28.92;2.89;1.27;1.39;1.72;1.41;1.53;2.73;7.62;3.62;2.73;1.72;4.33;2.04;3.69;11.95;1.84;7.21;0.99;1.7;18.95;16.81;3.02;2.57;1.94;1.15;2.64;5.01;3.2;1.43;1.68;0.7;2.3;0.66;23.49;2.26
NO;uur;µg/m³;20230509 09:00;20230509 10:00;0.76;1.68;0.9;5.25;1.48;;2.16;4.2;8.06;23.1;4.29;0.81;1.3;1.01;2.84;1.19;2.59;5.14;2.52;1.1;1.67;6.47;2.97;4.65;11.99;2.14;6.24;1.63;1.78;12.52;9.38;3.03;2.47;2.24;1.75;2.43;7.06;2.3;1.7;1.9;1.2;3.38;0.44;15.92;2.42
NO;uur;µg/m³;20230509 10:00;20230509 11:00;1.37;1.22;0.7;5.36;1.7;;1.72;4.02;8.3;21.12;1.42;1.02;1.14;0.75;1.1;1.07;2.77;2.68;1.77;1.55;2.01;5.82;3.17;5.2;11.08;2.04;10.25;1.43;1.15;9.62;9.27;3.18;2.05;1.34;1.33;1.47;8.71;2.88;0.95;1.77;1.22;2.67;0.83;19.36;1.84
NO;uur;µg/m³;20230509 11:00;20230509 12:00;1.65;1.28;0.73;4.49;1.23;;1.45;3.94;5.56;18.77;1.33;1.26;2.14;0.61;1.74;0.93;3.78;3.72;1.91;1.94;1.96;5.92;3.1;4.41;12.9;1.75;10.21;1.16;1.18;8.86;6.88;2.2;1.29;1.24;0.45;1.06;5;1.54;0.54;1.18;0.99;3.26;0.62;15.54;1.17
NO;uur;µg/m³;20230509 12:00;20230509 13:00;18.6;1.06;1.08;7.35;5.21;;1.98;3.16;14.87;17.01;1.56;1.41;1.01;0.62;1.54;1.16;2.53;3.06;2.06;1.44;2.21;4.79;2.49;3.74;13.77;1.57;6.31;0.64;0.99;10.14;8.87;1.87;1.34;1.31;0.62;1.01;6.19;1.41;1.42;1.43;0.91;3.41;0.51;19.15;0.87
NO;uur;µg/m³;20230509 13:00;20230509 14:00;2.88;1.15;0.64;7.63;5.74;;1.46;3.52;8.74;21.27;1.63;1.43;0.87;0.69;1.78;1.03;1.5;2.81;1.74;1.91;2.04;4.31;1.9;2.63;14.02;1.51;8.06;0.62;1.27;12.44;15.72;9.59;1.43;1.33;0.98;1.94;4.88;1.07;1.35;0.62;0.54;2.28;0.36;17.65;0.74
NO;uur;µg/m³;20230509 14:00;20230509 15:00;1.57;0.71;0.62;9.09;14.49;0.28;1.67;3.49;11.02;25.99;1.65;1.21;1.15;0.88;1.3;0.68;1.94;2.84;1.19;2.27;1.99;4.59;2.33;2.6;15.22;1.5;7.12;0.51;1.41;11.12;12.74;14.26;1.55;1.1;0.64;0.91;8.71;3.09;0.96;0.59;0.4;2.32;0.57;17.26;0.68
NO;uur;µg/m³;20230509 15:00;20230509 16:00;1.23;0.87;0.54;13.18;7.35;0.14;1.72;4.03;12.99;32.95;1.63;1.21;1.26;0.84;1.53;0.7;2.39;2.34;1.17;1.97;1.5;6.77;2.05;5.05;27.91;2.55;6.78;0.69;1.01;11;13.57;16.91;1.6;1.28;0.37;1.72;5.28;1.09;0.72;0.39;0.82;1.79;0.49;9.09;0.7
NO;uur;µg/m³;20230509 16:00;20230509 17:00;2.65;0.81;0.63;8.3;4.66;0.46;0.82;5.85;13.96;29.89;1.45;0.53;1.13;0.54;1.75;0.78;1.72;2.93;0.99;1.87;1.42;15.41;4.08;4.46;17.09;2.71;9.18;0.77;1.18;11.39;15.17;12.84;1.34;1.36;0.27;1.24;6.35;1.97;0.57;0.53;0.73;1.13;0.09;16.03;0.71
NO;uur;µg/m³;20230509 17:00;20230509 18:00;2.37;0.59;1.12;8.77;0.59;0.16;0.97;4.72;8.05;24.64;1.76;0.36;1.05;0.51;1.1;0.67;0.66;3.33;0.81;0.94;2.9;10.52;1.98;5.64;5.03;1.86;12.68;0.44;0.96;10.15;13.51;11.73;1.45;1.23;0.11;0.91;4.45;1.43;0.3;0.6;0.3;0.46;0.13;12.95;0.37
NO;uur;µg/m³;20230509 18:00;20230509 19:00;1.11;0.51;0.05;1.71;0.27;0.44;0.9;4.78;6.73;16.71;0.79;0.12;0.61;0.65;1.14;0.46;0.49;1.56;0.51;0.97;1.05;8.18;0.92;4.82;4.94;2.62;6.92;0.25;0.74;7.36;8.11;13.38;1.19;0.71;0.1;0.52;4.25;1.54;0.43;0.32;0.33;0.31;-0.02;17.27;0.34
NO;uur;µg/m³;20230509 19:00;20230509 20:00;0.35;0.2;0.22;2.19;0.59;0.25;0.63;4.68;4.65;15.96;0.21;-0.05;0.51;0.19;0.72;0.3;0.38;1.39;0.34;0.86;0.33;10.86;0.77;3.79;6.34;3.86;4.28;0.18;0.3;5.01;4.07;9.98;0.46;1.15;0.08;0.64;7.86;1.02;0.07;0.3;0.44;0.3;-0.1;14.65;0.19
NO;uur;µg/m³;20230509 20:00;20230509 21:00;0.21;0.07;-0.23;1.32;0.44;-0.01;0.36;3.36;4.62;12.36;0.01;-0.2;0.8;0.09;0.24;0.21;4.23;0.33;0.3;0.14;0.22;11.66;1.26;2.18;8.52;3.64;3.85;0.02;0.07;4.09;1.66;8.52;0.19;0.27;0.07;0.68;8.05;0.52;0.28;0.25;-0.05;0.13;-0.03;12.83;0.06
NO;uur;µg/m³;20230509 21:00;20230509 22:00;0.43;0.23;-0.21;1.73;0.44;-0.31;0.21;1.96;3.79;6.82;0.13;-0.04;0.38;0.07;0.23;0.2;2.7;0.55;0.49;0.11;0.27;13.63;3.01;1.73;11.4;0.69;3.61;-0.07;0.21;3.3;1.56;8.44;0.27;0.39;0.07;0.39;3.61;0.48;0.48;0.14;-0.21;0.05;-0.1;9.12;0.13
