Export;EXP-2023-001 (20231012 16:58);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230907 20:00;20230907 21:00;0.17;0.81;0.98;1.62;0.07;2.89;0.31;2.36;0.63;1.06;0.25;0.52;0.51;0.74;0.23;-0.44;0.38;0.65;0.36;-0.02;-0.26;1.03;0.25;7.45;8.73;-0.24;1.38;;0;0.59;1.81;0.26;0.91;-0.1;0.26;1.17;8.7;1.26;0.52;0.21;0.42;0.04;0.07;4.94;0.15
NO;uur;µg/m³;20230907 21:00;20230907 22:00;0.1;0.82;2.88;3.49;0.12;1.95;0.28;2.78;1.18;0.74;1.63;15.51;0.44;0.72;0.14;-0.27;0.43;0.31;0.32;0.06;-0.44;0.83;0.75;13.38;8.37;-0.27;0.38;;0.07;0.89;4.8;0.27;0.85;-0.03;0.31;20.94;5.66;1.68;0.81;0.11;0.21;0.06;0.14;5.05;0.02
NO;uur;µg/m³;20230907 22:00;20230907 23:00;0.09;0.88;3.94;1.96;0.13;1.72;0.41;0.97;2.94;3.57;0.8;51.79;0.7;1.36;0.21;-0.11;0.36;0.36;0.23;-0.15;-0.22;1.05;1.55;6.67;7.64;-0.27;0.59;;0.16;0.59;3.36;0.36;0.74;-0.11;0.34;11.57;7.26;0.46;1.98;0.09;0.17;0.11;0.26;4.67;0.22
NO;uur;µg/m³;20230907 23:00;20230908 00:00;0.16;0.97;0.35;1.71;0.02;;0.29;0.86;0.74;3.17;0.66;23.62;0.41;1.81;0.05;2.39;0.57;0.36;0.24;-0.22;-0.23;0.51;0.73;13.67;1.88;-0.23;2.11;;0.17;0.37;2.21;0.3;0.52;-0.25;0.21;22.02;8.36;1.65;0.53;0.11;0.21;0.11;0.23;2.4;0.04
NO;uur;µg/m³;20230908 00:00;20230908 01:00;0.2;1.46;0.26;0.39;0.26;0.82;0.51;0.65;0.92;2.06;0.86;0.71;0.2;2.18;0.07;4.97;0.96;0.58;0.27;0.34;-0.03;0.28;1.05;7.04;3.94;0.13;0.22;;0.19;0.3;1.36;0.19;0.68;0.23;0.51;35.23;0.09;0.52;0.32;0.17;0.28;0.69;0.24;1.19;-0.05
NO;uur;µg/m³;20230908 01:00;20230908 02:00;0.13;0.75;0.31;0.3;0.11;0.81;0.35;0.93;0.62;2.65;0.43;1.21;0.13;2.51;0.02;2.28;0.41;0.48;0.27;0.68;-0.18;0.29;0.55;16.43;2.46;0.09;0.15;;0.38;0.29;1.18;0.3;0.44;0.44;0.33;13.55;0.49;0.95;0.2;0.12;0.27;0.37;0.25;1.53;0.08
NO;uur;µg/m³;20230908 02:00;20230908 03:00;0.08;0.7;0.14;0.7;0.21;0.59;0.3;0.72;0.42;1;0.25;0.45;0.13;2.8;0.11;3.19;0.43;1;0.31;0.65;-0.08;0.68;0.58;10.93;1.41;0.08;0.87;;0.36;0.26;1.53;0.28;0.58;0.35;0.4;0.26;1.38;1.17;0.34;0.11;0.21;0.39;0.17;0.95;-0.03
NO;uur;µg/m³;20230908 03:00;20230908 04:00;0.19;0.83;0.22;1.63;0.25;0.94;0.28;0.71;0.31;2.09;0.3;0.54;0.24;5.36;-0.05;1.37;0.53;1.14;0.45;0.69;-0.03;0.51;0.62;18.3;7.01;-0.06;0.86;;0.19;0.35;1.41;0.32;0.65;0.42;0.35;1.26;1.78;1.21;0.23;0.16;0.79;0.43;0.14;2.66;-0.03
NO;uur;µg/m³;20230908 04:00;20230908 05:00;0.68;1.54;1;3.57;0.26;1.04;0.35;0.51;1.98;8.49;0.32;1.94;0.09;5.39;1.2;1.77;0.53;4.56;0.55;0.75;0.03;1.26;1.05;74.32;19.68;0.09;1.98;;0.31;0.3;3.69;0.26;0.8;0.44;0.46;4.31;9.58;0.81;0.58;0.22;0.32;0.7;0.16;4.13;0.06
NO;uur;µg/m³;20230908 05:00;20230908 06:00;0.86;3.7;2.6;22.36;0.49;2.2;0.68;2.13;5.34;16.12;0.63;6.83;0.66;5.13;2.88;1.63;0.8;5.73;0.98;1.64;-0.14;5.19;6.58;127.9;44.37;0.07;11.34;;0.54;1.56;9.28;0.34;0.83;0.43;0.35;4.11;30.34;0.97;0.44;0.14;0.41;0.61;0.26;13.23;-0.06
NO;uur;µg/m³;20230908 06:00;20230908 07:00;1.26;7.88;6.99;71.18;3.48;2.48;0.77;5.05;9.41;36.79;4.99;13.74;1.69;6.02;12.45;3.44;5.39;7.81;4.38;3.42;0.86;16;12.74;106.24;64.96;0.36;19.18;;1.77;5.42;15.52;1.99;1.53;2.1;0.62;2;11.98;1.3;0.84;0.63;0.68;1.87;1.14;19.64;0.63
NO;uur;µg/m³;20230908 07:00;20230908 08:00;3.67;4.22;6.79;104.84;4.81;2.44;0.71;14.31;10.45;43.96;7.57;7.6;2.93;5.51;16.9;12.17;19.7;16.05;15.37;3.87;5.51;35.78;16.32;75.44;84.41;1.72;10.03;;4.66;8.45;16.84;5.73;3.72;3.89;1.06;3.66;11.37;2.95;1.8;1.6;1.59;2.15;1.75;22.4;2
NO;uur;µg/m³;20230908 08:00;20230908 09:00;2.96;4.87;2.8;63.54;4.88;1.91;0.98;6.74;8.69;27.44;4.19;4.88;2.76;3.43;15.21;6.26;20.47;26.47;4.64;4.02;5.83;31.01;30.95;20.9;69.6;2.36;10.82;;5.18;7.33;11.49;8.06;4.42;5.14;;4.01;5.83;2.27;1.5;2.61;1.92;2.04;1.38;27.08;2.15
NO;uur;µg/m³;20230908 09:00;20230908 10:00;4.56;3.18;0.43;18.85;2.3;3.69;5.38;4.47;4.9;13.79;3.19;2.54;3.49;2.4;21.32;5.88;13.16;6.13;4.58;3.94;7.26;18.86;21.32;13.77;58.18;2.36;8.79;;4.25;5.78;7.26;5.96;3.4;4.27;;3.71;5.17;1.81;1.59;2.38;2.27;1.7;1.29;25.46;1.64
NO;uur;µg/m³;20230908 10:00;20230908 11:00;1.54;1.16;0.33;9.55;1.05;0.43;4.53;3.56;3.52;15.18;2.22;2.77;0.76;1.43;10.44;2.58;5.28;3.85;3.09;3.35;3.78;14.46;7.36;13.31;35.46;2.32;6.02;;3.06;2.39;7.71;8.25;2.49;3.05;;1.49;23.11;2;1.68;1.84;1.45;0.93;1.17;10;1.16
NO;uur;µg/m³;20230908 11:00;20230908 12:00;0.73;0.26;0.01;5.53;0.47;0.2;2.98;3.83;1.97;6.17;0.77;1.64;0.64;0.68;8.6;1.72;2.5;2.75;1.52;2.41;1.89;5.57;2.68;5.81;19.74;1.68;8.11;;1.48;1.5;5.2;5.11;1.4;2.02;;0.93;7.7;1.02;0.85;1.14;4.83;0.47;0.68;14.34;0.35
NO;uur;µg/m³;20230908 12:00;20230908 13:00;0.41;0.27;0.04;3.29;0.24;0.26;1.26;2.56;2.11;6.47;0.87;0.64;0.31;0.47;3.65;1.23;2.54;0.92;0.51;0.71;1.01;7.68;0.78;2.32;16.17;0.91;2.34;;1.02;1.73;3.1;4.96;0.85;0.72;;1.01;5.33;0.91;0.89;0.33;1.46;0.35;0.42;11.14;0.16
NO;uur;µg/m³;20230908 13:00;20230908 14:00;0.26;0.17;0.23;3.31;0.23;0.5;1.01;1.72;4.43;6.74;0.51;0.25;0.11;0.34;0.64;1.69;1.14;0.7;0.31;0.28;1.18;5.09;0.7;2.34;6.22;0.44;2.05;;0.47;1.53;6.12;4.83;0.61;0.4;1.14;0.46;2.63;0.94;0.62;0.14;1.38;0.24;0.26;6;0.22
NO;uur;µg/m³;20230908 14:00;20230908 15:00;0.06;0.1;0.06;3.75;0.24;0.22;0.84;1.95;2.89;9.8;0.62;0.31;0.04;0.26;1.37;4.03;1.12;0.8;0.28;0.56;0.05;5.63;0.85;1.93;1.69;0.41;2.89;;0.06;1.67;3.81;3.24;0.47;0.21;0.65;0.14;3.48;1.5;0.58;0.17;0.83;0.44;0.21;7.75;0.1
NO;uur;µg/m³;20230908 15:00;20230908 16:00;-0.01;0.01;0.09;1.59;0.21;0.12;0.4;2.09;3.2;8.76;0.1;0.93;0.18;0.25;1.38;2.34;1.65;0.42;0.14;0.53;-0.23;4.99;1.33;1.73;2.7;0.2;1.97;;0.24;1.67;3.16;5.52;0.32;0.17;0.27;2.88;1.27;1.43;0.94;0.13;0.27;0.24;0.37;7.69;0.07
NO;uur;µg/m³;20230908 16:00;20230908 17:00;0.04;0.01;0.02;3.43;0.02;0.21;0.27;1.7;2.25;5.19;-0.13;0.49;0.05;0.14;0.63;1.86;1.81;0.83;0.12;0.21;-0.21;5.26;1.75;5.98;2.43;0.07;2.48;;0.14;1.95;3.39;4.2;0.4;0.57;0.26;-0.05;1.12;1.21;0.45;0.01;0.63;0.12;0.27;7.17;0.02
NO;uur;µg/m³;20230908 17:00;20230908 18:00;0.11;-0.03;0.1;2.53;0.1;0.05;0.39;3.3;3.3;4.65;-0.07;0.64;-0.22;-0.07;1.1;1.12;0.6;0.66;0.02;0.21;0.06;4.5;1.34;5.14;1.14;0.1;2.53;;0.21;1.35;1.76;1.91;0.28;2.08;0.35;0.23;1.37;1.93;0.16;1.69;0.17;0.3;0.19;6.22;0.07
NO;uur;µg/m³;20230908 18:00;20230908 19:00;0.14;0.17;0.37;4.2;0.26;0.82;0.36;2.6;3.65;5.49;-0.06;2.11;-0.05;0.38;0.5;1.72;0.18;0.82;0.18;0.28;0.19;4.71;0.36;5.36;1.2;0.03;1.39;;0.14;0.42;1.89;0.57;0.24;0.43;0.39;3.03;1.82;1.15;1.79;1.08;0.26;0.35;0.25;5.04;0.1
NO;uur;µg/m³;20230908 19:00;20230908 20:00;0.41;0.62;0.4;12.44;1;1.12;0.32;1.86;10.14;1.89;-0.06;17.78;0.47;1.88;0.27;1.3;0.39;0.44;0.14;0.31;-0.22;7.46;0.39;3.15;0.55;0.05;1.83;;0.13;0.31;13.66;2.64;0.43;0.31;0.58;2.73;11.49;1.65;0.94;0.1;0.19;0.26;0.08;1.37;0.08
NO;uur;µg/m³;20230908 20:00;20230908 21:00;0.51;0.54;0.39;5.26;0.62;2.63;0.42;9.03;12.25;0.82;0;3.36;0.88;7.2;0.09;1.25;0.24;0.39;0.19;0.73;-0.24;5.49;0.37;3.51;1.53;0.09;2.88;;0.21;1.4;12.45;5.49;1.09;0.16;0.63;11.38;16.23;2.09;1.19;0.31;0.27;1.25;0.21;1.26;0.14
NO;uur;µg/m³;20230908 21:00;20230908 22:00;0.74;1.21;0.77;8.13;0.85;1.76;0.32;8.89;15.43;4.26;-0.04;3.62;2.47;7.96;0.12;1.58;0.57;0.53;0.1;0.81;-0.38;5.97;0.67;7.13;2.02;0.13;3.9;;0.22;4.86;6.99;9.47;1.57;0.36;0.93;17.7;5.79;1.67;0.56;0.55;0.33;0.4;0.22;6.24;0.04
NO;uur;µg/m³;20230908 22:00;20230908 23:00;0.33;1.19;1.3;16.7;1.52;1.12;0.36;1.87;12.98;7.92;0.48;0.38;0.71;10.72;0.1;1.43;0.67;1.25;0.08;0.94;-0.05;7.06;1.01;14.53;1.4;0.36;5.67;;0.24;2.39;2.27;8.14;1.09;0.36;1.09;39.22;6.62;1;0.72;0.59;0.25;1.75;0.23;5.7;0.12
NO;uur;µg/m³;20230908 23:00;20230909 00:00;0.44;1.05;0.83;2.12;0.76;1.13;0.3;3.87;21.64;4.29;0.14;5;0.83;8.71;0.14;1.03;0.55;1.98;0.22;6.89;-0.01;4.1;4.47;14.44;0.8;0.02;8.04;;0.07;1.19;1.05;9.68;0.94;0.21;1.39;19.32;14.38;0.87;0.74;0.51;0.24;0.38;0.2;7.35;0.12
NO;uur;µg/m³;20230909 00:00;20230909 01:00;1.24;2.18;2.67;2.36;0.56;;0.32;2.41;;3.69;0.51;3.38;1.81;20.57;0.26;-0.78;0.65;0.88;0.38;2.83;-0.22;3.86;2.37;12.37;1.16;0.49;3.6;;0.12;1.3;1.15;5.78;1.25;0.5;0.9;38.03;0.67;0.6;0.17;0.61;0.15;1.13;0.27;2.33;0.39
NO;uur;µg/m³;20230909 01:00;20230909 02:00;1.59;0.84;0.98;0.93;0.67;1.31;0.94;1.52;1.53;2.36;0.45;2.07;1.46;24.11;0.1;-0.39;0.51;0.88;0.51;3.64;-0.29;3.6;1.87;13.07;0.96;0.17;2;;0.17;1.22;1.63;5.24;0.83;0.41;1.27;23.76;3.61;1.32;0.59;0.75;0.14;3.46;0.3;2.89;0.21
NO;uur;µg/m³;20230909 02:00;20230909 03:00;2.11;0.97;1.1;1.28;0.59;1.02;0.54;0.92;-0.78;1.71;0.36;1.03;1.74;31.15;0.12;-0.38;0.27;0.88;0.35;7.82;-0.32;2.91;5.9;33.71;0.31;0.31;2.23;;0.17;1.32;1.21;3.09;0.69;0.3;0.95;23.33;6.83;1.29;0.52;0.37;0.12;2.37;0.23;0.81;0.11
NO;uur;µg/m³;20230909 03:00;20230909 04:00;3.27;1.47;0.61;1.1;0.54;0.19;0.53;0.84;-1.61;0.89;0.22;1.37;1.64;35.7;-0.01;0.79;0.3;1.35;0.52;13.28;-0.5;1.88;11;40.8;0.27;0.29;4.83;;0.16;0.63;1.44;5.66;0.68;0.46;0.74;37.02;4.17;1.3;0.44;0.45;0.3;2.81;0.14;1.42;0.11
NO;uur;µg/m³;20230909 04:00;20230909 05:00;2.46;2.01;0.53;2.57;1.02;0.53;1.12;1.16;-1.61;3.06;0.36;1.54;1.46;45.89;0.75;-0.56;0.33;1.16;0.44;17.57;-0.42;4.6;19.06;72.46;0.91;0.37;3.11;;1.3;0.51;2.23;4.53;0.6;0.61;2.17;38.48;4.25;1.68;0.53;0.34;0.16;6.38;0.12;0.35;-0.02
NO;uur;µg/m³;20230909 05:00;20230909 06:00;5.82;4.16;1.05;5.78;1.49;0.31;1.41;1.42;2.54;4.85;0.54;4.67;1.39;40.99;5.14;3.82;0.36;8.14;0.48;11.51;0.12;4.21;24.04;97.94;6.55;0.13;5.64;;1.76;2.42;2.23;8.7;0.88;0.74;1.3;31.42;2.57;1.8;0.58;0.25;0.12;9.4;0.16;2.19;0.05
NO;uur;µg/m³;20230909 06:00;20230909 07:00;8.36;6.75;2.96;10.16;3.12;0.94;2.87;2.34;12.8;13.08;1.71;5.95;3.7;22.43;2.69;4.52;1.23;52.43;1.48;9.61;1.18;13.16;30.82;92.79;25.53;1.35;12.52;;1.16;3.74;3.78;13.19;2.61;2.41;1.37;51.32;7.4;2.77;1.38;0.81;5.19;3.51;1.12;6.01;0.3
NO;uur;µg/m³;20230909 07:00;20230909 08:00;5.11;6.77;5.09;14.7;4.96;3.78;9.84;7.39;8.36;24.34;8.84;10.92;9.43;6.41;2.97;5.78;4.47;66.49;6.53;17.24;3.92;9.18;48.75;98.57;64.32;3.47;17.58;;1.86;4.46;8.73;14.98;2.41;6.66;2.66;36.49;9.97;5.14;4.33;1.13;5.17;3.18;1.75;6.95;0.73
NO;uur;µg/m³;20230909 08:00;20230909 09:00;4.43;5.74;1.18;8.25;1.73;5.34;2.35;6.02;3.27;32.32;11.1;11.99;4.89;7.76;0.99;4.69;6.21;40.72;7.57;15.42;2.94;10.6;31.71;29.54;72.97;4.14;7.63;;1.98;9.4;13.93;16.76;6.7;7.96;3.21;7.76;14.22;6.33;2.84;1.18;0.74;2.62;0.98;4.56;0.45
NO;uur;µg/m³;20230909 09:00;20230909 10:00;3.97;2.02;0.75;3.84;0.68;1.13;0.3;5.67;0.37;21.12;6.62;5.71;2.29;6.3;5;0.18;2.6;28.85;2.35;11.27;-0.04;8.1;9.86;7.03;36;1.98;2;;1.62;4.14;5.79;11.24;5.37;3.84;2.09;4.29;12.47;5.59;2;;0.65;1.89;0.14;5.35;0.51
NO;uur;µg/m³;20230909 10:00;20230909 11:00;2.22;0.8;0.75;3.54;0.53;0.67;0.23;5.05;-0.93;4.12;2.36;3.08;1.07;3.71;8.18;-0.32;1.62;9.8;1.73;6.96;0.2;3.96;2.16;4.87;26.22;0.99;2.47;;0.3;1.35;6.76;6.37;1.62;0.77;1.39;1.77;8.43;1.97;0.78;0.45;0.4;1.04;0.5;6.7;0.25
NO;uur;µg/m³;20230909 11:00;20230909 12:00;0.79;0.56;0.54;3.81;0.36;1.18;0.18;3.65;-1.75;2.47;1.64;2.51;0.5;1.21;3.04;0.36;1.3;3.82;0.6;2.54;-0.12;3.99;1.61;7.44;5.26;0.42;1.76;;0.28;0.58;2.28;4.91;0.74;0.68;0.92;0.46;6.85;0.51;0.25;0.37;0.32;0.53;0.13;3.95;0.17
NO;uur;µg/m³;20230909 12:00;20230909 13:00;0.53;0.27;0.17;2.46;0.28;0.92;0.03;2.88;-0.97;1.61;0.29;1.38;0.59;0.58;2.88;-0.29;0.47;1.16;0.75;0.91;-0.38;3.01;1.24;3.93;6.7;0.37;0.89;;-0.03;0.35;1.64;2.44;0.54;0.21;0.4;-0.06;7.19;0.28;0.19;0.06;0.11;0.26;0.14;2.45;0.08
NO;uur;µg/m³;20230909 13:00;20230909 14:00;0.52;0.1;0.07;2.59;0.28;0.3;0.11;3.06;-1.83;1.14;0.43;1.09;0.53;0.26;0.73;-0.22;0.58;0.89;0.88;0.35;-0.12;4.35;0.5;4.59;11.41;0.19;1.37;;-0.06;0.33;1.35;3.57;0.47;0.24;0.22;0.22;10.15;0.24;-0.22;0.64;0.18;0.44;0.12;3.5;0.04
NO;uur;µg/m³;20230909 14:00;20230909 15:00;0.57;0.14;-0.02;2.41;0.09;-0.08;-0.01;3.83;-1.28;1.52;0.25;0.79;0.62;-0.07;1.01;-0.57;0.17;0.63;0.41;0.23;-0.12;1.99;0.09;2.85;12.31;0.22;1.49;;0.03;0.24;3.43;2.08;0.52;0.32;0.64;-0.07;10.9;0.35;0.27;0.42;0.23;0.42;0.1;3.09;0.13
NO;uur;µg/m³;20230909 15:00;20230909 16:00;0.25;0.08;0.06;2.18;0.17;0.37;-0.01;3.99;-2.07;0.62;0.34;0.9;0.42;-0.12;0.41;-0.46;0.26;0.66;0.32;0.32;-0.1;2.23;0.2;1.22;12.56;0.43;1.3;;-0.02;0.45;3.99;1.79;0.5;0.05;0.4;-0.11;6.81;0.1;-0.03;0.37;0.2;0.21;0.15;3.97;-0.13
NO;uur;µg/m³;20230909 16:00;20230909 17:00;0.35;0.02;0.05;1.03;0.25;0.1;0.04;2.87;-1.97;1.89;0.31;0.68;0.6;-0.04;0.25;-0.61;0.12;0.62;0.48;0.33;-0.31;0.57;0.12;0.56;12.23;0.19;3.22;;-0.01;0.48;3.91;0.28;0.4;0.19;0.34;-0.1;4.67;0.09;0.25;-0.02;0.15;0.3;0.17;4.09;0.04
NO;uur;µg/m³;20230909 17:00;20230909 18:00;0.22;0.08;7.64;1.37;0.24;2.18;0.07;3.98;-2.06;1.64;0.29;0.58;0.54;0.14;0.12;-0.98;0.25;0.3;0.38;0.1;-0.38;0.56;0.1;0.58;9.34;0.26;0.79;;-0.09;0.41;4.51;0.26;0.4;0.27;0.42;0.05;7.67;0.24;-0.07;0.81;0.17;0.3;0.24;6.96;0.11
NO;uur;µg/m³;20230909 18:00;20230909 19:00;0.39;0.24;0.26;1.36;0.2;0.83;0.06;3.15;-1.94;1.19;0.24;0.85;0.53;0.44;0;-0.48;0;0.48;0.49;-0.08;-0.31;1.06;0.05;0.28;5.59;0.38;0.11;;0.03;0.11;4.78;0.21;0.4;0.56;0.59;-0.03;8.39;0.29;0.13;0.1;0.08;0.42;0.09;10.17;-0.11
NO;uur;µg/m³;20230909 19:00;20230909 20:00;0.38;0.33;0.75;5.68;0.38;2.03;0.14;4.99;-0.83;0.37;0.23;0.63;0.39;5.33;-0.06;-0.58;0.24;0.29;0.38;0.22;-0.14;1.08;0.2;1.44;7.16;0.35;1.23;;0.1;0.97;3.9;0.25;0.43;0.39;0.77;11.88;7.91;0.59;1.63;0.9;2;0.51;0.07;7.9;0.02
NO;uur;µg/m³;20230909 20:00;20230909 21:00;0.3;0.4;2.08;7.95;0.5;2.74;0.13;4.94;0.93;0.71;0.54;0.69;0.65;11.56;-0.1;0.01;0.05;0.7;0.37;0.25;-0.42;1.49;0.16;8.03;11.56;0.34;0.42;;-0.03;0.58;4.83;0;0.71;0.23;0.65;33.45;12.49;1.98;0.51;0.06;0.13;0.86;0.02;10.87;-0.01
NO;uur;µg/m³;20230909 21:00;20230909 22:00;0.73;0.23;1.37;4.46;0.43;1.85;0.21;1.89;-0.35;1.32;1.36;0.59;0.63;13.13;0.03;-0.45;0.18;0.36;0.36;0.03;-0.36;0.4;0.32;10.45;10.96;0.22;0.09;;-0.05;1.11;2.31;0.19;0.98;0.42;0.21;10.51;28.57;1.61;1.17;0.14;1.28;1.7;0.13;9.92;0.03
NO;uur;µg/m³;20230909 22:00;20230909 23:00;0.86;0.22;1.51;3.47;0.52;1.96;0.34;1.64;-0.25;2.83;1.33;0.51;1.04;12.64;-0.08;-0.23;0.22;0.68;0.22;0.4;-0.3;2.01;0.46;7.68;12.32;0.1;0.22;;0.08;0.6;3.27;0.09;0.72;0.34;0.42;10.32;10.2;1.16;0.41;0.24;0.09;0.89;0.13;6.96;-0.01
NO;uur;µg/m³;20230909 23:00;20230910 00:00;0.91;0.35;2.05;1.23;0.62;1.75;0.27;2.3;-0.47;2.11;0.78;0.45;1.25;8.58;-0.06;-0.83;0.4;0.99;0.29;0.16;-0.05;1.07;0.35;8.53;7.74;0.16;2.6;;-0.08;0.5;3.56;0.15;0.65;0.06;0.68;34.65;8.68;0.12;0.56;0.3;0.11;2.46;0.06;6.69;-0.01
NO;uur;µg/m³;20230910 00:00;20230910 01:00;1.01;3.43;1.29;8.95;0.92;3.52;0.66;1.38;;1.19;0.7;0.57;1.35;7.45;0.11;0.63;0.41;0.55;0.06;0.25;0.09;0.75;0.71;7.11;5.28;0.09;5.16;;0.42;0.28;3.22;0.27;0.31;0.19;1.03;20.82;2.1;0.84;2.92;0.21;0.17;1.81;0.38;2.19;0.14
NO;uur;µg/m³;20230910 01:00;20230910 02:00;0.68;4.8;2.19;1.56;0.7;2.23;0.58;2.4;1.78;0.88;0.65;0.5;1.44;2.72;-0.01;1.02;0.25;0.54;0.05;0.35;0.21;0.9;0.56;1.93;3.65;0.07;0.45;;0.37;0.31;1.6;0.13;0.21;-0.04;0.82;42.42;2.13;0.46;1.59;1.1;0.2;1.49;0.17;3.7;-0.04
NO;uur;µg/m³;20230910 02:00;20230910 03:00;1.05;3.04;1;4.84;0.62;2.73;0.54;1.74;1.19;0.81;0.59;0.51;0.93;2.8;0.08;0.88;0.32;0.35;0.08;0.5;0.23;0.69;0.48;1.97;2.32;-0.01;0.06;;0.21;0.18;1.25;0.06;0.32;-0.01;8.89;37.78;2.19;0.56;0.9;0.07;0.13;0.56;0.24;2.4;-0.17
NO;uur;µg/m³;20230910 03:00;20230910 04:00;1.23;4.11;0.7;2.22;0.64;3.65;0.73;1.83;0.67;0.91;0.81;0.54;0.77;1.43;0.13;0.79;0.16;0.23;0.14;0.52;0.12;0.45;0.43;1.04;1.9;0;0.18;;0.22;0.07;0.84;0.08;0.02;0.1;4.02;22.86;2.18;0.76;1.01;0.05;0.12;0.95;0.19;2.13;-0.1
NO;uur;µg/m³;20230910 04:00;20230910 05:00;1.59;5.1;1.96;2.76;0.65;2.24;0.64;1.27;0.81;1.3;0.78;0.47;1.05;2.8;2.89;0.67;0.17;0.25;0.24;0.29;0.15;0.52;0.42;0.64;2.07;0.14;0.51;;0.34;0.06;2.09;0.1;0.01;-0.05;6.65;4.9;1.37;0.7;1.95;0.15;0.13;6.52;0.32;1.12;-0.12
NO;uur;µg/m³;20230910 05:00;20230910 06:00;1.18;4.85;1.54;2.64;0.59;1.52;0.72;1.17;1.44;0.96;0.96;0.53;1.05;1.39;0.33;0.81;0.26;0.31;0.32;0.53;0.16;0.61;0.37;0.54;4.08;0.1;0.05;;0.21;0.11;0.87;0.11;0.12;0.04;7.17;10.83;0.36;0.5;1.42;0.14;0.17;3.38;0.27;0.66;-0.08
NO;uur;µg/m³;20230910 06:00;20230910 07:00;1.65;1.93;4.77;9.5;1.05;2.02;1.19;1.62;2.2;1.67;1.1;0.75;0.97;1.31;0.58;0.94;0.4;0.5;0.4;0.6;-0.17;0.98;0.72;1.57;4.67;0.1;0.21;;0.51;0.08;2.22;0.14;0.09;0.11;4.69;34.36;4.06;0.85;4.28;0.22;0.39;10.86;0.46;2.86;0.24
NO;uur;µg/m³;20230910 07:00;20230910 08:00;3.6;4.11;3.17;10.94;2.7;2.69;1.48;2.15;1.96;3.65;1.68;1.51;1.21;2.69;3.61;2.35;0.56;1.65;0.92;0.93;0.36;1.46;1.49;8.79;4.71;0.31;0.63;;0.72;0.16;3.09;0.33;0.26;0.68;6.46;0.8;8.95;1.67;4.22;0.44;0.53;6.76;0.54;6.71;1.22
NO;uur;µg/m³;20230910 08:00;20230910 09:00;2.71;4.95;1.2;5.23;1.07;1.68;0.62;2.6;3.59;5.91;1.83;2.27;1.53;3.91;21.03;3.29;1.22;2.91;2.08;1.61;0.54;2.17;1.62;5.79;7.11;0.34;4.05;;0.98;0.88;3.85;0.7;0.61;1.43;1.71;0.26;6.39;2.33;0.55;0.5;1.05;1.48;0.48;5.1;0.53
NO;uur;µg/m³;20230910 09:00;20230910 10:00;2.14;2.41;0.56;6.57;0.69;0.98;1.06;3.29;2.31;4.97;1.17;2.27;1.15;2.44;18.57;2.69;1.37;6.28;2.08;1.51;0.88;2.53;2.1;4.8;7.48;0.24;3.75;;1.06;0.95;4.73;0.62;0.97;1.38;0.36;0.13;4.32;2.73;0.86;1.16;0.72;0.67;0.38;6.3;0.06
NO;uur;µg/m³;20230910 10:00;20230910 11:00;1.15;0.91;0.46;3.88;0.8;0.48;1.89;2.25;1.63;3.96;0.66;1.27;0.56;1.56;8.16;1.4;1.61;6.53;1.13;1.06;0.87;2.88;3.11;3.24;9.05;0.22;5.51;;0.96;1.34;4.89;0.73;0.88;1.26;0.28;0.73;2.79;2.31;0.43;0.36;0.39;0.22;0.38;8.67;-0.08
NO;uur;µg/m³;20230910 11:00;20230910 12:00;0.66;0.47;0.27;2.18;0.41;0.14;1.38;2.77;1.81;3.1;0.35;0.7;0.21;0.87;5.17;0.55;1.27;1.48;0.24;0.68;0.58;2.55;1.95;2.63;11.57;0.25;3.16;;0.7;1.46;4.35;0.55;0.79;0.86;0.16;1.15;2.43;1.52;0.21;0.16;0.47;0.01;0.27;6.74;-0.33
NO;uur;µg/m³;20230910 12:00;20230910 13:00;0.52;0.32;0.19;1.52;0.32;-0.02;0.51;2.15;1.38;2.99;0.34;0.65;0.25;0.53;2.66;0.8;0.61;0.71;0.09;0.62;0.63;2.44;0.85;1.96;17.69;0.1;3.2;;0.4;1.35;2.62;1.11;0.47;0.39;-0.03;0.57;1.56;1.43;0.7;0.04;0.32;-0.02;0.13;5.39;-0.21
NO;uur;µg/m³;20230910 13:00;20230910 14:00;0.42;0.18;0.11;1.3;0.3;0.07;0.22;2.66;0.96;3.12;0.11;0.65;0.18;0.15;0.95;0.53;0.42;0.47;0.08;0.35;0.3;3.02;0.55;1.52;14.26;0.08;3.44;;0.3;0.89;2.52;3.14;0.32;0.08;0.08;-0.11;2.76;0.69;0.78;-0.01;0.2;0.08;0.17;6.37;-0.16
