Export;EXP-2023-01 (20230705 20:37);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230207 07:00;20230207 08:00;3.48;4.91;7.83;24.38;0.89;1.78;0.49;16.8;27.74;22.26;2.36;5.62;18.3;2.84;1.01;12.17;21.06;18.71;0.92;5.98;13.36;39.41;32.11;94.39;97.76;0.06;26.09;0.53;3.63;57.44;36.3;2.8;15.64;4.42;2.5;44.13;28.95;9.97;5.92;0.38;0.68;1.9;0.89;42.32;2.59
NO;uur;µg/m³;20230207 08:00;20230207 09:00;4.86;12.14;18.36;39.6;9.16;3.26;1.42;28.55;43.37;37.7;7.45;5.2;50.93;9.91;10.15;15.92;25.68;27.52;4.94;7.34;23.55;37.94;14.45;94.55;79.89;2.43;43.42;4.33;8.21;45.41;33.7;18.09;17.26;8.23;7.65;52.38;35.81;9.45;4.3;2.49;3.26;2.46;2.18;30.71;5.23
NO;uur;µg/m³;20230207 09:00;20230207 10:00;8.73;16.06;16.13;28.28;11.29;11.38;4.02;25.07;40.69;35.38;13.32;6.93;34.29;18.04;10.75;19.17;27.17;21.49;8.57;8.5;22.06;36.26;23.1;56.8;73.98;4.63;37.97;6.03;15.91;41.99;40.48;36.45;12.81;14.17;8.46;10.72;45.77;15.67;6.65;6.73;3.6;2.98;5.79;54.57;6.46
NO;uur;µg/m³;20230207 10:00;20230207 11:00;10.25;17.58;7.71;19.02;7.53;16.58;4.64;26.7;39.82;46.24;16.11;8.78;22.1;16.97;13.31;27.52;34.87;34.69;8.37;15.96;13.68;46.38;30.27;98.21;85.47;7.87;25.78;8.07;15.23;22.75;29.08;56.65;14.18;21.91;5.12;17.52;68.98;18.3;7.01;6.96;4.31;3.74;5.03;30.75;8.03
NO;uur;µg/m³;20230207 11:00;20230207 12:00;6.28;12.91;5.25;21.64;6.08;16.07;5.05;16.27;16.1;26.3;9.14;8.32;11.02;10.87;10.18;17.12;39.71;35.87;8.59;9.99;15.66;66.94;30.3;131.17;96.65;10.38;23.15;4.97;14.38;18.95;21.15;33.79;10.49;15.72;2.95;16;12.3;6.79;4.87;5.56;5.39;4.4;3.22;33.47;4.56
NO;uur;µg/m³;20230207 12:00;20230207 13:00;4.21;12.95;5.39;19.04;7.52;9.39;4.74;13.58;13.34;21.97;6;9.42;6.97;6.15;7.48;17.96;26.79;28.68;13.75;11.87;17.23;39.16;24.94;47.95;91.83;8.79;19.8;5.2;11.94;14.21;17.54;26.25;9.02;13.49;2.59;6.1;16.05;4.42;3.17;5.82;5.47;4.09;3.68;26.83;4.56
NO;uur;µg/m³;20230207 13:00;20230207 14:00;5.66;11.67;4.61;17.21;6.25;8.07;4.56;16.69;10.78;20.38;4.71;28.23;5.71;6.17;6.63;10.28;16.75;23.41;13.58;13.7;14.09;24.3;17.71;47;64.13;8.88;14.19;5.76;11.56;10.46;18.87;25.25;7.62;15.1;1.97;4.88;18.48;5.44;4.47;3.99;4.24;2.8;3.21;30.58;3.87
NO;uur;µg/m³;20230207 14:00;20230207 15:00;6.61;10.86;4.59;15.39;4.93;6.49;3.51;16.26;13.61;26.12;4.96;18.48;4.59;6.62;6.74;38.71;19.27;27.97;8.46;12.51;9.04;30.76;11.66;55.97;74.54;7.59;15.97;4.21;5.77;6.25;20.62;8.64;5.85;9.06;1.66;4.75;29.75;7.36;4.69;4.54;2.44;2.06;3.06;23.01;3.41
NO;uur;µg/m³;20230207 15:00;20230207 16:00;6.26;7.44;3.77;16.7;4.25;13.18;2.98;14.83;13.59;15.25;5.42;8.16;4.33;6.9;5.1;10.42;10.02;20.6;8.15;6.72;2.81;19.76;7.86;37.56;51.27;5.08;18.27;3.32;3.86;11.49;26.56;4.76;3.6;5.69;1.46;3.07;32.26;8.93;4;3.15;1.63;1.19;2.9;30.8;2.32
NO;uur;µg/m³;20230207 16:00;20230207 17:00;3.91;4.74;1.68;8.12;2.01;9.3;2.54;14.92;23.08;21.76;4.37;6.58;4.52;5.2;4.6;2.86;4.84;11.21;5.01;7.5;1.66;10.13;3.82;33.58;38.52;2.3;13.35;1.84;2.49;16.53;35.16;2.73;2.59;3.65;0.76;4.88;33.42;13.41;2.46;2;1.71;0.64;1.59;20.95;1.11
NO;uur;µg/m³;20230207 17:00;20230207 18:00;4.2;12.48;0.35;8.14;0.89;5.21;1.22;21.16;44.82;19.66;4.02;4.16;6.06;3.47;0.63;7.54;2.7;7.14;3.06;4.72;0.25;15.83;2.6;30;47.09;0.4;21.58;0.38;0.9;25.02;23.01;7.74;1.84;2.28;0.23;7.65;49.74;9.65;3.55;0.51;0.57;0.15;0.55;11.47;0.36
NO;uur;µg/m³;20230207 18:00;20230207 19:00;33.03;10.75;0.57;8.02;2.78;16.08;0.4;19.36;27.27;19.95;4;3.59;16.79;12.81;0.25;17.95;5.62;22.48;2.53;3.9;0.3;27.93;7.62;47.17;71.07;0.19;37.54;0.16;0.85;29.92;40.61;29.67;3.58;2.27;0.37;9.11;72.28;19.07;4.62;0.45;0.69;0.23;0.47;31.01;1.24
NO;uur;µg/m³;20230207 19:00;20230207 20:00;34.24;9.94;1.1;8.64;24.94;7.09;3.46;13.52;26.57;57.74;7.73;3.06;12.11;33.41;1.31;23.89;9.98;15.76;14.32;22.79;1.99;37.24;15.8;121.15;73.91;0.37;57.37;1.36;0.73;88.12;63.54;33.99;19.94;9.18;1.84;6.46;76.49;26.42;5.31;0.25;1.17;0.65;0.58;66.35;0.73
NO;uur;µg/m³;20230207 20:00;20230207 21:00;14.07;6.35;1.82;9.62;7.88;11.25;5.04;31.77;28.91;36.01;14.89;2.48;22.58;41.69;2.9;16.86;15.51;6.83;12.29;13.05;0.02;45.32;34.28;61.42;76.27;0.1;127.52;0.09;5.47;40.14;44.81;14.49;8.24;12.05;2.19;11.82;85.8;34.61;3.77;1.24;2.06;0.75;0.47;36.42;4.66
NO;uur;µg/m³;20230207 21:00;20230207 22:00;12.56;6.21;0.9;7.28;2.06;12.78;5.37;50.06;53;37.8;12.54;4.56;45.28;38.86;0.82;6.97;18.74;10.29;4.06;9.43;0.74;28.18;59.3;76.45;60.45;0.41;117.14;0.09;13.37;22.91;35.61;11.65;17.89;13.26;8.51;11.24;85.21;40.17;2;3.06;1.01;0.79;0.88;44.42;1.38
NO;uur;µg/m³;20230207 22:00;20230207 23:00;7.71;7.35;0.59;12.97;1.1;15.5;1.18;35.93;38.18;35.44;12.78;5.46;45.69;20.96;1.64;9.14;16.48;14.9;9.74;13.64;1.01;19.45;66.4;48.02;60.73;0.83;117.52;0.05;11.31;36.12;49.44;14.34;38.9;20.82;7.88;7.13;45.78;20.83;0.61;1.71;1.99;0.74;0.88;39.74;3.12
NO;uur;µg/m³;20230207 23:00;20230208 00:00;1.07;10.24;0.37;10.53;1.53;16.76;1.79;12.86;21.76;22.81;21.85;6.56;42.82;7.48;1.3;19;39.56;17.46;20.16;46.82;1.42;25.92;59.8;54.5;67.14;1.22;132.05;0.5;14.14;21.47;45.41;12.49;30.88;14.48;6.41;9.26;27.04;6.26;0.5;0.5;1.51;0.72;0.88;49.32;1.23
NO;uur;µg/m³;20230208 00:00;20230208 01:00;0.91;11.38;0.67;5.87;0.32;21.02;3.22;13.49;11.38;24.53;20.09;15.96;18.38;6.55;1.69;27.43;38.38;15.1;37.67;42.86;2.67;27.38;49.64;58.88;46.86;1.44;;2.09;10.43;21.25;37.62;22.25;23.89;16.22;1.9;8.1;30.71;5.04;1.47;0.63;0.59;0.82;-0.13;34.24;1.44
NO;uur;µg/m³;20230208 01:00;20230208 02:00;0.27;12.88;0.45;6.24;0.28;16.45;6.72;13.58;10.6;25.81;30.47;10.62;16.2;11.82;1.24;26.72;20.95;17.8;38.61;48.85;8.17;20.05;75.57;40.27;31.64;0.54;81.35;1.59;15.78;21.68;29.65;8.66;16.27;25.27;0.71;7.8;20.73;10.58;3.15;0.49;0.76;0.62;-0.23;16.39;1.05
NO;uur;µg/m³;20230208 02:00;20230208 03:00;0.25;7.73;0.4;1.42;0.28;16.31;11.03;10.67;8.66;21.78;53.62;9.29;14.16;14.51;1.58;23.42;18.69;16.19;38.48;47.86;28.61;19.38;43.27;35.36;26.37;0.73;53.06;0.47;11.89;12.96;21.38;2.2;11.25;23.76;1.11;5.83;18.79;11.17;5.8;0.59;0.58;0.64;-0.17;7.48;0.67
NO;uur;µg/m³;20230208 03:00;20230208 04:00;1.78;5.74;0.29;3.05;0.23;15.06;11.62;10.89;5.47;28.24;20.99;12.75;15.38;11.92;6.82;13.73;15.34;16.57;36.05;46.67;23.04;17.34;32.95;41.2;22.13;0.89;47.19;0.23;3.9;11.34;13.54;3.31;10.57;10.16;0.58;4.22;15.62;9.31;6.7;0.43;0.92;0.59;-0.04;4.18;0.82
NO;uur;µg/m³;20230208 04:00;20230208 05:00;0.9;5.7;0.48;4.78;0.18;14.12;12;11.4;6.75;32.58;19.85;16.6;15.18;9.85;6.66;18.3;13.94;23.95;37.24;46.06;22.58;14.58;23.85;63.95;29.17;0.4;28.56;0.24;3.93;11.84;7.72;3.99;8.43;4.1;1.27;11.44;19.04;6.49;4.47;0.38;0.76;0.61;-0.15;5.72;0.51
NO;uur;µg/m³;20230208 05:00;20230208 06:00;5.24;4.62;1.74;27.54;1.11;14.74;13.03;7.64;9.58;45.09;21.95;21.94;12.01;13.7;6.78;21.01;17.47;29.44;30.94;30.53;24.7;22.73;32.1;106.35;63.13;0.31;34.1;0.63;5.14;18.95;10.93;0.79;11.92;6.02;3.1;8.2;29.02;14.48;3.67;0.34;0.77;0.94;0.05;10.72;0.62
NO;uur;µg/m³;20230208 06:00;20230208 07:00;6.38;3.46;2.5;57.92;6.56;19.19;14.01;14.03;9.68;90.58;34.94;31.92;19.73;21.32;10.33;26.03;30.76;29.76;24.62;23.99;22.35;39.52;40.88;140.98;97.01;0.36;35.28;0.85;9.62;30.73;50.43;1.46;44.23;10.67;6.57;27.28;75.23;20.73;3.45;0.45;1.03;1.99;1.89;69.86;2.08
NO;uur;µg/m³;20230208 07:00;20230208 08:00;16.17;3.84;6.06;74.4;22.24;30.45;15.23;24.93;20.51;107.86;36.71;41.48;19.77;16.67;17.11;24.43;39.46;37.24;30.72;43.01;26.07;70.41;70.16;174.95;117.98;1.63;79.73;1.54;14.22;70.5;63.14;8.29;24.05;21.98;10.71;28.62;41.48;2.71;7.41;1.19;4.58;5.84;1.65;113.5;5.3
NO;uur;µg/m³;20230208 08:00;20230208 09:00;15.06;9.62;9.67;39.79;29.05;10.43;20.48;33.71;33.99;89.49;45.37;44.41;25.15;18.38;32.83;30.15;58.51;51.24;35.99;114.34;33.03;91.08;79.06;98.77;120.39;5.99;48.23;6.09;22.55;62.51;66.38;19.64;30.58;31.02;19.6;58.2;26.29;5.66;12.89;7.61;9.87;16.62;3.88;109.06;10.7
NO;uur;µg/m³;20230208 09:00;20230208 10:00;13.47;17.72;17.9;60.14;34.49;9.86;26.06;27.09;24.19;68.06;35.07;43.6;23.26;18.26;67.71;39.31;73.02;60.24;40.34;48.58;29.03;90.17;70.48;85.89;125.5;13;48.25;11.45;27.88;42.35;47.99;27.2;26.59;33.22;24.5;53.61;16.71;9.28;22.69;12.02;13.28;16.88;8.35;99.74;15.91
NO;uur;µg/m³;20230208 10:00;20230208 11:00;16.39;19.46;31.87;39.69;14.03;8.86;16.09;21.84;19.68;59.93;26.12;35.11;15.41;16.34;39.15;48.24;65;99.33;53.3;24.56;25.31;82.13;68.55;83.34;130.89;10.34;34.82;10.57;24.93;30.42;39.92;28.6;22.27;31.99;8.76;23.34;14.71;9.51;18.42;15.58;12.04;16.7;10.46;70.76;16.39
NO;uur;µg/m³;20230208 11:00;20230208 12:00;8.91;13.29;25.9;30.41;10.08;7;12.66;23.09;19.97;40.55;14.29;23.38;9.19;13.43;49.08;39.83;48.76;86.27;27.84;19.69;22.31;72.67;48.43;44.1;101.35;11.11;30.76;9.64;19.7;27.86;31.18;24.28;19.08;21.31;5.98;15.72;15.67;8.91;8.43;11.06;9.13;13.92;9.59;32.92;14.86
NO;uur;µg/m³;20230208 12:00;20230208 13:00;5.53;8.22;6.71;20.87;5.22;5.32;5.8;21.47;27.15;31.99;10.78;13.4;9.34;15.06;39.6;32.45;31.2;101.99;18.71;14.46;17.14;36.28;32.04;33.94;53.63;11.82;24.7;9.56;15.54;25.53;28.69;17.22;17.24;13.66;3.93;11.84;14.15;6.97;5.5;9.37;8.01;11.52;6.61;25.68;10.74
NO;uur;µg/m³;20230208 13:00;20230208 14:00;5.12;5.97;4.32;14.24;4.95;5.13;3.74;12.95;18.69;25.99;5.93;16.69;9.71;8;22.27;13.59;21.48;65.55;15.15;12.06;13.4;25.33;21.29;34.38;41.89;12.3;15.38;9.33;9.62;20.88;23.04;11.64;12.35;11.47;2.21;11.32;14.05;4.3;4.34;8.25;7.45;7.68;5.21;19.69;6.27
NO;uur;µg/m³;20230208 14:00;20230208 15:00;3.74;4.63;4.51;13.37;4.32;2.48;2.06;8.34;13.11;26.3;4.56;8.27;5.58;3.79;21.32;10.3;18.86;18.18;9.78;7.95;15.33;18.58;14.16;22.1;38.41;9.56;15.81;7.36;8.97;18.62;20.77;13.57;8.17;10.55;1.77;8.46;10.98;4.68;3.09;4.93;6.22;4.39;3.84;20.54;3.62
NO;uur;µg/m³;20230208 15:00;20230208 16:00;2.68;4.18;3.45;14.88;2.65;4.75;1.17;8.79;10.42;33.26;3.97;4.38;3.14;2.52;10.71;9.43;14.49;31.29;11.1;7.24;12.22;17.61;12.16;26.94;38.78;7.63;15.42;5.51;8.04;17.17;14.95;12.17;6.25;8.94;1.2;8.23;16.44;7.98;2.71;5.43;6.04;2.38;2.6;27.39;2.85
NO;uur;µg/m³;20230208 16:00;20230208 17:00;2.27;4.59;1.36;18.01;1.64;3.85;0.5;10.02;11.9;29.02;4.43;5.18;2.71;2.68;9.46;5.86;11.11;69.25;9.05;4.36;7.4;16.89;10.47;10.16;43.21;7.46;16.57;4.65;6.74;21.18;17.9;6.23;5.57;5.46;0.55;10.05;12.76;4.66;2.28;4.04;7.13;1.17;1.64;17.94;2.23
NO;uur;µg/m³;20230208 17:00;20230208 18:00;1.45;2.31;0.6;13.57;0.85;2.91;0.1;10.83;9.78;57.71;2.82;7.61;1.88;1.06;7.02;4.19;9.86;15.96;6.54;9.05;3.58;14.53;10.51;44.8;46.81;2.18;13.88;0.81;4.55;31.27;36.13;28.91;2.78;7.66;0.23;7.09;12.8;2.2;1.76;1.33;2.63;0.3;0.21;20.69;0.79
NO;uur;µg/m³;20230208 18:00;20230208 19:00;0.72;1.39;2.1;12.52;0.93;3.12;0.22;7.85;21.57;63.32;3.08;0.42;2.16;0.95;6.59;0.14;21.16;25.5;4.25;34.42;2.99;39.7;21.38;81.64;78.29;1.48;13.45;0.41;2.51;35.39;58.96;18.8;8.7;29.85;0.06;6.63;16.73;2.79;1.1;0.61;1.11;0.57;-0.07;89.41;0.74
NO;uur;µg/m³;20230208 19:00;20230208 20:00;0.4;1.59;3.31;12.72;1.37;1.08;0.21;13.92;42.15;50.61;15.89;4.56;7.7;1.37;8.99;0.16;25.87;15.95;1.54;35.16;4;37.93;42.98;34.72;88.68;3.51;22.92;0.34;3.16;17.96;14.49;1.77;5;5.43;0.29;18.74;17.66;2.82;1.07;1.04;1.12;0.26;-0.1;39.97;0.55
NO;uur;µg/m³;20230208 20:00;20230208 21:00;0.39;2.01;3.88;12.23;2.1;0.64;0.57;6.16;29.45;55.21;2.57;3.53;29.85;7;2.93;0.18;30.14;4.04;1.84;8.88;7.73;36.81;80.59;3.12;65.32;4.72;22.58;0.26;0.72;12.32;15.34;6.9;3.42;3.21;0;10.75;9.22;2.32;0.93;0.33;1.6;0.46;-0.27;21.28;0.68
NO;uur;µg/m³;20230208 21:00;20230208 22:00;0.55;0.94;0.62;20.84;4.56;2.25;0.36;9.09;90.55;49.39;14.55;0.31;20.89;37.72;1.14;0.66;37.4;2.62;0.88;4.31;12.24;64.97;113.1;21.24;90.7;0.86;5.96;0.23;1.02;24.66;20.21;10.74;4.61;1.54;0.24;11.5;3.4;2.3;0.78;0.93;0.56;0.49;-0.18;20.46;0.8
NO;uur;µg/m³;20230208 22:00;20230208 23:00;0.56;0.77;3.14;48.75;10.54;3.29;0.32;5.47;27.94;51.03;13.77;0.67;11.42;36.86;0.02;1.42;34.63;2.64;2;1.57;14.76;48.62;124.64;46.09;138.25;1.65;10.17;0.25;0.73;50.56;43.86;2.65;11.03;4.33;0.34;11.06;1.86;4.19;0.75;2.23;0.22;0.49;0.18;12.84;0.47
NO;uur;µg/m³;20230208 23:00;20230209 00:00;0.46;0.74;3.68;50.8;24.42;1.24;0.32;2.93;9.48;45.81;5.46;0.94;3.09;23.27;0.16;3.78;37.31;3.09;1.03;2.88;9.85;36.67;125.7;13.67;88.41;1.62;9.81;0.35;0.38;27.2;35.69;25.73;4.62;3.07;0.45;7.17;1.37;0.78;0.37;1.23;0.13;0.39;-0.24;8.11;0.43
NO;uur;µg/m³;20230209 00:00;20230209 01:00;0.35;;0.9;17.27;9.8;1.06;0.67;5.49;8.95;22.56;1.28;0.9;2.2;2.08;0.34;2.33;25.2;2.12;0.83;2.22;13.49;20.04;82.72;5.64;29.98;2.56;6.85;0.39;1.52;8.75;11.56;25.59;3.99;;0.99;2.1;1.09;0.68;0.73;1.68;0.41;0.68;0.4;4.14;0.59
NO;uur;µg/m³;20230209 01:00;20230209 02:00;0.51;0.5;0.72;3.17;2.22;0.59;3.81;1.66;2.38;6.9;0.92;0.8;1.59;1.82;0.43;1.05;21.97;1.37;0.65;2.5;17;14.16;42.71;4.58;10.61;1.15;3.33;0.25;0.61;8.93;4.61;7.9;5.66;0.63;0.4;2.26;0.92;0.64;0.7;0.49;0.31;0.64;0.14;2.62;0.45
NO;uur;µg/m³;20230209 02:00;20230209 03:00;0.31;0.59;0.18;3.12;0.46;0.33;7.91;0.85;3.38;1.44;0.46;0.78;1.33;1.41;1.72;0.26;15.44;2.16;0.96;3.75;16.43;8.58;17.63;9.97;8.01;1.09;2.45;0.27;0.68;3.59;4.63;4.01;1.25;0.93;0.58;1.3;0.91;0.99;0.51;0.24;0.4;0.5;0.21;1.13;0.36
NO;uur;µg/m³;20230209 03:00;20230209 04:00;0.59;0.39;0.14;3.21;0.72;0.18;6.89;0.77;3.18;1.2;0.79;2.46;0.9;1.78;1.18;0.18;14.75;3.91;1.3;1.11;13.31;13.28;13.28;25.42;13.11;1.15;3.94;0.35;0.81;1.07;1.94;7.09;0.73;0.85;0.57;2.08;0.78;0.61;0.43;0.26;0.44;0.53;0.38;1.12;0.4
NO;uur;µg/m³;20230209 04:00;20230209 05:00;0.66;0.48;0.19;4.02;0.43;0.12;0.47;0.56;1.38;2.33;0.58;1.3;1.17;1.32;0.17;0.27;18.49;4;0.69;1.64;7.77;12.26;14.89;12.08;12.89;1.57;9.58;0.25;0.79;1.19;1.89;7.05;0.52;1.19;0.37;0.85;0.97;0.79;0.3;0.3;0.38;0.5;0.31;1.16;0.3
NO;uur;µg/m³;20230209 05:00;20230209 06:00;2.81;0.51;0.28;25.33;0.32;0.33;0.43;1.36;3.36;10.39;1.02;0.68;1.39;1.28;0.25;0.15;17.36;1.09;1.07;1.38;6.69;14.48;17.37;6.32;35.87;2.78;15.62;0.31;0.87;1.59;2.46;25.43;0.41;0.49;0.35;2.4;1.67;0.99;0.44;0.33;0.28;0.4;0.23;2.19;0.54
NO;uur;µg/m³;20230209 06:00;20230209 07:00;11.28;1.39;1.08;6.5;7.87;0.17;0.44;2.2;15.46;29.37;1.98;1.05;1.9;1.24;0.13;0.14;10.41;7.84;1;2.44;14.18;28.76;9.37;28.95;76.88;3.74;27.93;0.31;2.14;4.87;11.26;50.86;0.74;0.94;0.33;2.29;5.66;1.48;0.54;0.57;0.27;0.47;0.22;8;0.44
NO;uur;µg/m³;20230209 07:00;20230209 08:00;22.37;3.29;3.37;15.52;11.39;0.75;0.91;6.14;23.17;45.03;4.85;2.02;4.27;1.42;0.48;0.28;7.45;13;0.87;7.4;9.99;24.66;6.2;27.56;58.54;8.31;35.48;0.57;4;11.16;27.24;42.87;0.88;1.69;1.56;2.56;8.65;4.23;0.43;1.22;0.4;0.52;0.15;19.43;0.65
NO;uur;µg/m³;20230209 08:00;20230209 09:00;21.09;4.59;12.21;33.41;20.35;2.29;4.16;10.66;50.24;73.76;9.66;3.19;9.84;4.19;1.13;1.12;16;7.86;2.78;16.94;18.86;42.19;10.7;25.21;62.04;13.44;49.66;1.66;5.14;20.99;36.17;39.39;5.78;3.45;1.7;5.2;17.7;5.57;1.64;1.94;1.87;1.06;1.55;24.39;2.32
NO;uur;µg/m³;20230209 09:00;20230209 10:00;27.85;8.05;3.48;17.81;4.86;5.69;9.11;11.15;25.64;52.85;15.55;4.98;7.78;10.69;4.48;5.09;20.43;19.49;5.37;16.25;24.69;38.62;8.06;25.13;60.7;16.63;37.28;5.06;8.61;20.01;29.03;36.53;10.77;7.76;5.49;5.87;17.99;7.21;3.59;3.91;6.16;2.64;5.25;24.01;5.12
NO;uur;µg/m³;20230209 10:00;20230209 11:00;15.96;8.5;4.7;10.34;4.31;6.45;14.7;10.16;24.71;43.94;20.3;7.72;6.63;10.82;10.74;8.75;18.05;25.37;7.93;10.38;18.95;28.9;14.04;35.66;49.38;20.63;34.29;8.36;8.96;21.42;24.01;34.15;12.97;14.02;5.12;10.41;15;6.76;5.64;6.2;9.9;3.44;5.83;27.33;6.27
NO;uur;µg/m³;20230209 11:00;20230209 12:00;6.43;6.79;4.29;9.16;3.22;8.66;14.37;10.53;20.09;41.68;21.11;9.82;7.19;8.96;12.27;11.11;21.7;25.72;11.18;11.16;13.41;32.89;22;42.69;57.15;27;29.09;9.55;11.23;22.94;24.68;30.62;13.47;14.78;5.14;10.43;18.01;7.94;6.87;7.04;11.75;4.42;6.18;26;6.65
NO;uur;µg/m³;20230209 12:00;20230209 13:00;7.81;5.76;4.24;9.44;3.02;8.34;10.14;10.99;19.54;40.55;20.32;10.51;8.74;7.54;14.5;11.99;19.97;24.58;13.66;12.72;6.97;28.13;20.25;36.13;56.18;20.2;22.98;11.67;13.38;21.51;22.17;31.49;13.68;12.31;7.23;10.56;21.71;9.78;7.42;9.27;15.06;4.13;8.4;28.73;6.49
NO;uur;µg/m³;20230209 13:00;20230209 14:00;9.37;5.66;5.11;11.65;4.29;8.19;9.49;9.79;20.99;34.54;18.53;11.67;7.27;7.46;12.76;11.03;17.21;23.95;13.53;13.11;5.1;28.44;17.76;39.23;66.21;12.97;14.72;12.05;12.39;20.58;22.99;33.15;13.26;10.81;4.81;11.51;17.27;8.46;7.69;8.54;12.59;4.59;7.35;22.38;5.22
NO;uur;µg/m³;20230209 14:00;20230209 15:00;5.36;5.6;3.09;11.23;3.69;5.13;8.49;9.39;23.4;39.44;15.65;9.48;6.47;6.54;7.62;5;18.13;21.63;7.91;11.82;1.18;38.2;17.61;70.4;63.73;15.39;17.69;8.28;8.59;18.92;23.85;31.28;8.56;7.16;4.38;11.79;15.68;5.82;7.51;6.4;11.68;4.37;6.26;26.14;5.14
NO;uur;µg/m³;20230209 15:00;20230209 16:00;4.63;4.71;2.94;10.05;1.9;4.48;5.62;8.54;26.86;38.22;6.21;4.2;5.26;4.54;5.94;1.9;10.99;28.04;5.13;8.62;0.39;32.79;19.75;80.29;54.88;11.73;18.44;5.19;9.1;17.42;23.71;37.47;6.97;6.82;2.94;8.03;16.59;6.07;5.25;4.36;10.01;2.53;7.12;24.61;4.52
NO;uur;µg/m³;20230209 16:00;20230209 17:00;4.7;2.81;1.81;14.29;1.32;2.59;3.14;8;28.62;41.65;6.51;3.88;4.6;3.23;1.03;1.54;1.67;39.44;5.29;9.36;0.7;20.68;17.28;30.94;10.99;3.71;20.51;3.54;11.53;22.57;22.96;37.32;8.22;8.13;1.48;9.73;12.12;4.54;2.48;4.84;5.04;1.68;7.8;17;4.23
NO;uur;µg/m³;20230209 17:00;20230209 18:00;4.85;1.62;0.47;13.7;0.65;1.25;1.45;6.89;42.82;30.89;8.21;5.34;2.86;1.74;0.31;0.62;0.58;71.97;5.47;9.88;0.25;20.75;2.95;47.52;5.41;0.45;17.02;3.19;16.14;25.67;28.08;44.26;10.33;9.44;0.84;3.13;13.73;3.88;1.48;3.52;2.49;0.71;5.08;22;3.34
NO;uur;µg/m³;20230209 18:00;20230209 19:00;1.78;1.32;0.99;25.56;0.64;1.03;1.44;8.28;22.17;26.7;9.25;3.3;1.54;1.99;0.07;0.16;0.6;36.59;6.32;10.63;0.09;23.32;4.56;37.47;12.91;0.38;16.2;3.7;18.97;31.17;22.63;46.36;15.43;11.51;0.96;2.54;13.19;3.7;0.98;1.73;0.63;0.4;2.12;25.71;2.47
NO;uur;µg/m³;20230209 19:00;20230209 20:00;2.19;3.59;0.38;6.62;0.14;0.84;2.1;3.95;19.42;17.89;10.64;4.94;1.47;1.17;0.02;0.37;0.98;19.61;2.78;15.78;-0.08;38.07;13.94;36.03;17.21;0.74;22.83;6.14;21.49;33.22;25.99;48.09;20.57;16.67;1.25;3.1;16.83;4.52;1.15;9.32;0.03;0.43;0.39;32.02;1.32
NO;uur;µg/m³;20230209 20:00;20230209 21:00;1.25;4.52;0.39;6.4;0.2;1.13;4.26;6.39;9.87;26.76;19.76;3.32;1.65;2.06;0.23;2.04;0.75;14.24;0.62;23.85;-0.1;22.25;28.38;32.49;4.38;1.28;19.78;6.74;7.29;35.62;31.11;34.64;29.08;16.62;1.51;3.44;23.85;5.42;0.88;9.53;0.07;0.49;-0.1;20.43;0.96
NO;uur;µg/m³;20230209 21:00;20230209 22:00;1.77;5.49;0.35;3.19;0.12;3.29;3.03;4.77;15.02;27.08;23.16;2.4;1.67;3.9;0.08;0.44;0.7;18.76;0.36;16.05;0.31;62.56;53.44;13.15;25.7;1.14;16.02;9.74;0.59;40.92;31.5;17.58;32.63;20.6;1.7;5.15;19.95;8.71;1.44;6.6;-0.06;0.49;0.11;17.81;0.76
NO;uur;µg/m³;20230209 22:00;20230209 23:00;1.65;0.79;0.18;2.58;0.09;6.47;2.41;6.05;21.97;20.75;19.78;2.26;3.16;6.94;0.11;0.28;0.94;13.99;0.34;6.87;0.04;50.26;74.65;8.46;33.6;3.91;13.37;13.52;9.78;37.84;22.55;16.89;26.52;13.87;2.27;6.17;29.05;7.96;3.38;4;-0.09;0.61;0.05;14.75;0.43
NO;uur;µg/m³;20230209 23:00;20230210 00:00;0.93;4.75;0.44;1.91;0.13;3.29;7.87;5.15;24.64;17.08;24.32;0.85;2.36;8.59;0.07;0.11;0.85;38.87;0.29;3.41;0.36;61.68;81.18;8.35;32;0.83;9.87;3.57;23.57;21.49;12.94;13.27;15.97;23.68;2.16;2.48;25.31;11.41;2.84;1.32;-0.04;0.53;0.01;14.04;0.4
NO;uur;µg/m³;20230210 00:00;20230210 01:00;1.34;10.03;0.25;0.64;0.56;4.26;;5.09;26.9;4.91;3.86;0.3;3.7;9.44;0.21;0.51;1.63;61.66;0.37;3.33;-0.3;49.55;90.14;15.61;34.92;0.04;4.7;0.32;27.56;12.39;10.22;8.35;11.64;16.3;4.98;0.93;18.93;7.93;5.12;0.51;0.2;0.54;-0.06;6.58;0.32
