Export;EXP-2024-001 (20240115 09:31);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20231207 20:00;20231207 21:00;0.23;0.81;0.9;4.48;1.05;0.37;0.33;3.24;2.7;8.72;0.94;0.94;0.72;1.34;0.45;0.41;1.27;2.18;0.48;0.81;0.91;7.17;0.82;7.51;11.36;0.36;7.44;0.4;0.24;5.02;8.13;2.01;1.19;1.17;0.32;1.15;5.04;-0.09;0.98;-0.04;0.31;0.59;0.08;9.86;0.31
NO;uur;µg/m³;20231207 21:00;20231207 22:00;0.2;0.39;0.42;5.31;0.46;0.49;0.31;1.57;4.97;8.14;0.74;0.97;0.45;1.29;0.14;0.55;0.87;1.27;0.38;0.52;0.57;6.03;0.9;4.14;8.86;0.23;4.86;0.18;0.15;4.4;5.46;0.69;0.74;1.57;0.09;0.67;2.94;-0.4;0.62;-0.14;0.13;0.5;0.15;8.66;0.4
NO;uur;µg/m³;20231207 22:00;20231207 23:00;0.3;0.43;0.15;4.76;0.35;0.44;0.25;1.29;1.95;6.58;0.63;0.78;0.26;0.65;0.08;0.3;0.82;1.11;0.36;0.36;0.54;4.8;0.99;5.39;8.76;0.24;3.53;0.1;0.2;3.63;5.8;1.02;0.43;0.76;0.21;0.75;3.87;-0.59;0.46;0.02;0.2;0.62;0.2;6.93;0.36
NO;uur;µg/m³;20231207 23:00;20231208 00:00;0.22;0.4;0.36;4.76;0.23;0.33;0.18;0.64;1.92;5.82;0.64;0.51;-0.02;0.78;0.02;0.39;0.55;1.45;0.29;0.26;0.6;2.19;0.73;2.6;8.63;0.2;2.54;0.06;0.21;1.93;1.98;0.2;0.34;0.56;0.18;0.52;2.67;-0.89;0.66;-0.17;0.22;0.82;0.19;4.48;0.15
NO;uur;µg/m³;20231208 00:00;20231208 01:00;0.45;0.42;0.34;1.39;0.38;0.72;0.44;0.69;1.52;3.61;0.24;0.11;0.28;1.1;0.35;0.36;0.79;0.72;0.06;0.24;0.24;2.07;0.51;4.75;5.53;0.12;1.31;0.07;;0.81;2;0.27;0.58;0.81;-0.08;;1.65;0.31;0.32;0.49;0.13;0.39;0.08;0.86;0.23
NO;uur;µg/m³;20231208 01:00;20231208 02:00;0.29;0.41;0.37;2.36;0.24;0.35;0.14;0.65;0.53;2.29;0.09;-0.06;0.22;0.61;0.23;0.31;0.44;0.57;-0.04;0.28;0.22;1.29;0.22;3.33;3.09;0.14;1.23;0.04;-0.08;0.86;2.23;0.69;0.41;0.76;0.02;-0.01;1.32;0.32;0.3;0.4;0.1;0.1;0.05;1.58;0.16
NO;uur;µg/m³;20231208 02:00;20231208 03:00;0.24;0.43;0.32;1.05;0.37;0.43;0.23;0.28;0.95;1.75;0.08;-0.05;0.33;0.87;0.21;0.37;0.41;0.11;0.09;0.22;0.14;0.96;0.17;3.58;2.69;0.04;0.71;-0.03;-0.19;0.98;1.34;0.72;0.39;0.23;0.03;-0.03;0.79;0.76;0.45;0.19;0.04;0.07;0.09;0.44;0.06
NO;uur;µg/m³;20231208 03:00;20231208 04:00;0.28;0.34;0.23;2.78;0.28;0.3;0.26;0.23;0.29;2.12;0.18;0.13;0.39;0.58;0.3;0.37;0.4;0.32;0.11;0.38;0.15;1.06;0.31;7.36;2.17;0.11;0.81;-0.07;-0.36;0.56;1.53;0.82;0.27;0.4;-0.08;-0.03;1.27;0.38;0.29;0.23;0.08;0.21;0.15;0.5;0.17
NO;uur;µg/m³;20231208 04:00;20231208 05:00;0.29;0.2;0.14;1.6;0.35;0.35;0.13;0.57;0.59;2.78;0.24;-0.06;0.41;0.77;0.28;0.28;0.41;0.53;0.01;0.51;0.21;1;0.16;2.58;5.53;-0.05;0.53;-0.17;-0.01;0.84;1.35;0.19;0.37;0.54;0.12;-0.17;1.16;0.25;0.33;0.34;0.09;0.15;0.09;0.74;0.17
NO;uur;µg/m³;20231208 05:00;20231208 06:00;0.3;0.3;0.61;3.78;0.27;0.73;0.11;2.16;1.69;10.93;0.25;0.13;0.55;0.45;0.3;0.28;0.98;0.67;0.22;0.32;0.17;2.83;0.53;1.58;22.41;-0.01;0.43;-0.11;-0.02;1.05;2.79;0.24;0.29;0.34;-0.05;0.13;2.47;0.62;0.39;0.27;0.03;0.13;0.13;2.76;0.17
NO;uur;µg/m³;20231208 06:00;20231208 07:00;0.59;0.22;1.54;3.4;0.47;0.74;0.18;2.88;4.58;28.17;1.02;0.4;0.66;0.62;0.33;0.43;1.57;2.49;0.5;0.75;0.23;4.93;0.9;3.15;28.73;-0.02;3.1;-0.02;-0.21;4.42;6.55;0.41;0.82;0.78;0.18;1.27;4.09;0.89;0.63;0.33;0.17;0.22;0.04;8.4;0.04
NO;uur;µg/m³;20231208 07:00;20231208 08:00;0.69;0.48;1.95;9.11;1.19;1.12;0.66;5.49;9.28;51.42;6.43;10.68;1.93;0.45;0.62;0.31;4.22;3.37;0.9;1.62;0.42;7.28;5.96;8.21;33.29;0.09;11.53;-0.08;0.01;9.33;12.4;2.09;2.16;0.38;0.04;0.93;4.12;2.68;1.51;0.28;0.16;0.14;0.2;17.95;0.31
NO;uur;µg/m³;20231208 08:00;20231208 09:00;1.22;0.95;1.47;17.49;1.5;1.22;2.12;8.62;17.69;46.26;7.33;9.52;2.58;0.8;0.72;0.78;14.83;6.29;3.24;2.4;0.65;18.07;13.01;14.12;49.65;0.15;12.1;0.2;0.02;18.47;18.06;2.66;3.02;0.46;0.29;2.02;6.88;5.37;0.58;0.42;0.15;0.17;0.2;29.41;0.37
NO;uur;µg/m³;20231208 09:00;20231208 10:00;2.36;1.43;1.46;8.22;2;1.1;5.73;6.88;16.79;35.44;8.85;5.41;2.72;0.94;1.86;1.25;13.2;7.45;2.52;4.21;1.72;19.61;21.36;16.91;44.47;0.98;11.69;1.63;0.72;18.36;19.26;3.92;5.39;1.87;0.46;2.33;6.76;6.6;1.52;0.71;0.72;0.46;0.28;28.16;0.64
NO;uur;µg/m³;20231208 10:00;20231208 11:00;3.06;2.75;2.02;6;4.65;2.23;3.15;5.04;16.88;37.35;12.09;2.75;2.46;3.18;3.16;1.45;18.72;12.95;2.73;10.25;11.69;26.58;11.11;40.3;45.6;2.04;17.64;1.98;2.93;22.43;23.52;12.79;5.73;6.04;2.38;3.58;12.72;5.52;1.68;1.59;1.13;0.82;0.47;36.58;1.02
NO;uur;µg/m³;20231208 11:00;20231208 12:00;5.18;3.05;2.06;8.29;1.75;2.26;2.51;7.2;14.88;33.81;18.05;2.6;2.93;2.53;2.26;1.55;13.93;33.9;3.3;7.41;17.06;25.97;8.4;24.79;50.68;4.24;23.35;2.66;6.07;26.81;35.73;28.4;12.04;6.43;5.14;2.72;18.01;12.63;2.44;3.02;1.76;1.4;0.69;60.49;1.56
NO;uur;µg/m³;20231208 12:00;20231208 13:00;3.99;1.64;3.04;6.87;1.83;2.02;2.01;4.9;15.51;27.46;12.09;1.86;3.23;2.1;2.42;;8.36;23.73;2.8;4.7;14.24;14.04;5.98;21.05;39.97;5.99;30.73;4.33;6.83;24.7;40.94;32.56;15.52;4.75;3.65;4.85;20.13;14.25;3.08;4.22;2.05;1.65;0.91;41.16;1.45
NO;uur;µg/m³;20231208 13:00;20231208 14:00;3.76;1.28;3.24;10.18;2.42;1.41;1.56;5.04;16.29;27.92;11.63;0.77;2.72;1.79;2.46;;5.27;19.07;1.95;3.51;6.3;11.73;3.51;23.31;36.44;10.84;28.25;6.22;4.42;17.55;23.42;22.1;6.57;2.79;3.52;5.79;21.09;11.57;2.88;4.6;2.66;2.48;1.32;40.38;1.34
NO;uur;µg/m³;20231208 14:00;20231208 15:00;2.72;1.17;2.89;14.2;2.22;1.06;1.32;4.48;20.13;29.55;12.28;0.63;2.64;1.41;2.06;;3.52;17.94;1.7;2.12;3.3;8.96;2.53;20.36;39.26;13.73;20.76;6.19;1.97;16.64;25.83;21.66;3.02;2.25;3.91;4.62;13.42;6.6;3.56;5.43;4.05;2.7;1.39;40.86;1.78
NO;uur;µg/m³;20231208 15:00;20231208 16:00;3.42;0.99;2.63;18.72;1.81;0.72;1.04;3.89;14.93;32.66;11.99;0.59;1.39;0.75;1.41;;3.04;16.76;1.22;2.08;1.02;8.25;3.25;16.58;46.12;9.17;14.8;3.72;0.85;13.36;16.86;23.89;1.42;0.94;2.49;3.78;11.32;5.34;3;8.22;5;2.21;0.86;38.95;1.67
NO;uur;µg/m³;20231208 16:00;20231208 17:00;4.05;0.6;0.89;9.76;1.82;1.03;0.59;4.14;16.74;29.96;2.54;0.02;1.26;0.44;0.53;;1.54;5.88;0.55;1.93;0.48;6.3;1.73;10.11;37.95;3.44;11.49;1.36;;13.25;19.21;22.85;1.2;0.57;2.18;2.37;10.83;6.26;1.49;7.44;2.73;5.36;0.39;37.13;5.25
NO;uur;µg/m³;20231208 17:00;20231208 18:00;2.59;0.48;0.96;12.71;0.68;0.54;0.37;2.87;15.14;25.54;2.06;-0.09;1.43;0.54;0.21;0.08;1.98;1.72;0.31;1.57;0.32;7.55;1.06;7.48;33.73;3.06;17.61;1.45;;8.21;13.8;22.21;0.66;0.19;0.98;-0.01;8.99;5.9;1.02;2.1;0.3;9.59;0.49;39.59;7.37
NO;uur;µg/m³;20231208 18:00;20231208 19:00;1.22;0.37;1.09;7.26;0.81;0.49;0.55;3.17;8.24;20.68;0.92;0.05;1.44;0.4;0.26;0.33;2.25;1.35;0.22;1.08;0.47;6.35;0.86;6.07;24.56;2.81;10.05;0.24;-0.16;7.02;13.14;16.15;1.06;0.56;0.09;0.11;10.49;3.7;0.84;1.02;0.58;6.4;0.76;40.02;6.11
NO;uur;µg/m³;20231208 19:00;20231208 20:00;1.53;0.26;0.94;2.61;0.63;0.45;0.65;1.75;5.27;11.9;1.01;0.21;1.58;1.05;0.33;0.01;1.01;1.13;0.23;1.28;0.29;6.96;0.8;5.44;20.31;0.23;6.69;0.07;-0.08;4.59;8.92;16.18;0.66;0.33;0.13;0.72;6.17;5.13;0.46;0.83;1.57;0.58;0.65;28.25;3.08
NO;uur;µg/m³;20231208 20:00;20231208 21:00;1.13;0.4;0.58;0.96;0.28;0.44;0.44;1.86;5.13;9.97;0.72;0.08;1.71;1.02;0.38;0.2;0.43;1;0.1;0.96;0.15;5.84;0.52;5.2;15.78;0.01;4.77;0.14;-0.02;2.27;7.21;21.26;0.56;0.19;0.09;-0.11;2.87;3.08;0.52;0.58;0.19;0.18;0.08;15.91;0.69
NO;uur;µg/m³;20231208 21:00;20231208 22:00;1.1;0.2;0.68;1.56;0.51;0.41;0.52;1.35;4.51;10.25;0.59;0.08;0.81;0.64;0.3;-0.12;0.47;2.82;0.09;0.57;0.25;3.74;0.54;4.56;11.29;0.06;4.73;0.05;-0.2;2.52;6.58;9.42;0.46;0.11;0.11;-0.1;4.89;2.47;0.48;0.41;0.16;0.08;0.12;9.16;0.33
NO;uur;µg/m³;20231208 22:00;20231208 23:00;0.73;0.23;0.79;1.15;0.46;0.51;0.43;0.72;3.14;6.38;0.5;0.08;0.85;0.55;0.26;-0.17;0.47;4.5;0.05;0.23;0.33;4.16;0.38;4.77;11.65;0.28;3.81;-0.04;-0.18;2.69;5.46;10.95;0.52;0.14;0.38;-0.15;4.81;2.22;0.33;0.53;0.14;0.19;0.06;17.09;0.3
NO;uur;µg/m³;20231208 23:00;20231209 00:00;0.91;0.24;0.66;1.25;0.16;0.5;0.36;0.8;4.99;6.07;0.35;0.02;0.45;0.36;0.31;-0.01;0.39;1.92;-0.11;0.42;-0.04;2.79;0.35;4.23;11.42;0.31;3.92;0.07;-0.26;2.38;4.51;9.64;0.3;0.38;0.17;-0.01;4.85;2.09;0.44;0.47;0.06;0.21;0.15;19.86;0.4
NO;uur;µg/m³;20231209 00:00;20231209 01:00;0.35;0.2;0.03;0.04;0.15;0.53;0.31;0.64;;4.33;0.3;0.31;0.99;0.35;-0.07;0.04;0.23;1.33;0.21;0.04;0.1;1.48;0.86;1.52;8.11;0.48;3.14;0.36;;1.3;3.74;10.23;0.73;0.28;0.38;0.54;3.38;0.39;0.51;-0.02;0.3;0.25;0.41;6.95;0.37
NO;uur;µg/m³;20231209 01:00;20231209 02:00;0.08;-0.01;0.1;0.07;0.07;0.63;0.38;0.27;1.37;4.09;0.14;0.25;0.89;0.26;-0.15;0.15;0.17;0.91;-0.11;0.07;0.09;1.61;0.45;1.59;4.09;0.28;2.78;0.3;0.2;1.12;1.73;5.85;0.54;0.41;0.23;0.44;1.91;-0.1;0.4;-0.15;0.4;0.11;0.36;5.92;0.27
NO;uur;µg/m³;20231209 02:00;20231209 03:00;0.07;0.07;-0.01;0.11;0;0.56;0.27;0.38;0.32;3.16;0.13;0.16;0.74;0.07;-0.15;-0.02;0.11;0.9;-0.1;-0.08;0.07;0.67;0.63;1.46;3.22;0.22;1.54;0.14;0.19;0.56;2.1;4.61;0.59;0.56;0.19;0.52;2.71;-0.05;0.43;-0.3;0.4;0.22;0.34;7.09;0.26
NO;uur;µg/m³;20231209 03:00;20231209 04:00;0.26;0.26;-0.01;-0.1;-0.02;0.7;0.14;0.3;0.3;3.4;0.15;0.26;0.78;0.52;-0.12;0.13;0.35;0.7;-0.2;0.09;0.2;0.74;0.68;1;2.45;0.45;0.97;0.13;0.2;0.59;0.85;1.22;0.29;0.38;0.34;0.42;2.44;-0.21;0.57;-0.23;0.4;-0.01;0.34;2.85;0.34
NO;uur;µg/m³;20231209 04:00;20231209 05:00;0.11;0.31;-0.02;-0.14;-0.1;0.51;0.19;0.59;0.82;3.42;0.07;0.23;0.66;0.3;-0.13;0.18;0.28;0.84;-0.03;-0.01;0.17;0.73;0.47;0.66;2.51;0.26;0.87;0.22;0.29;0.45;1.27;2.35;0.52;0.38;0.33;0.61;1.35;-0.16;0.54;-0.23;0.49;0.05;0.35;1.74;0.23
NO;uur;µg/m³;20231209 05:00;20231209 06:00;0.12;0.25;0.09;-0.1;0.1;0.56;0.19;1.43;0.49;3.59;-0.04;0.06;0.78;0.42;-0.28;0.24;0.27;0.74;-0.16;0.05;-0.07;0.63;0.38;1.09;4.6;0.35;0.64;0.16;0.27;0.58;1.4;0.45;0.53;0.51;0.23;0.48;0.9;-0.15;0.43;-0.37;0.41;0.14;0.24;2.95;0.21
NO;uur;µg/m³;20231209 06:00;20231209 07:00;0.1;0.13;0.1;-0.02;0;0.64;0.12;0.81;0.46;5.23;-0.01;0.16;1.03;0.27;-0.17;0.17;0.27;0.7;0.03;0.16;0.09;0.69;0.63;1.06;4;0.85;0.7;0.21;0.24;1.22;1.22;0.51;0.56;0.49;-0.03;0.71;1.11;-0.18;0.46;-0.36;0.37;0.12;0.13;2.85;0.2
NO;uur;µg/m³;20231209 07:00;20231209 08:00;0.25;0.29;0.28;0.25;0.1;0.95;0.05;2.17;0.45;4.64;0.15;0.22;1.17;0.23;-0.12;0.1;0.11;7.37;0.22;0.03;0.63;1;0.43;1.13;4.7;0.53;1.56;0.23;0.04;1.31;1.93;0.5;0.46;0.54;0.28;0.65;1.25;-0.12;0.41;-0.17;0.36;0.14;0.28;3.43;0.09
NO;uur;µg/m³;20231209 08:00;20231209 09:00;0.25;0.19;0.14;1.46;0.2;1.6;-0.01;2.44;1.18;10.96;1.78;0.24;1;0.48;-0.2;0.28;0.14;3.96;0.04;0.19;0.23;1.56;0.83;1.26;5.2;0.56;1.64;0.16;0.24;2.24;1.59;1.63;0.72;0.42;0.36;1.15;1.77;-0.35;0.49;-0.16;0.32;0.04;0.22;5.96;0.26
NO;uur;µg/m³;20231209 09:00;20231209 10:00;0.23;0.34;0.42;1.14;0.23;1.17;0.04;2.82;1.98;9.42;0.29;0.24;1.28;0.83;-0.08;0.18;0.35;4.44;0.5;0.26;0.19;1.7;1.18;1.83;5.88;0.7;2.02;0.23;0.29;2.6;3.19;0.47;0.7;0.42;0.86;0.79;2.77;-0.08;0.62;0.19;0.59;0.43;0.26;5.81;0.43
NO;uur;µg/m³;20231209 10:00;20231209 11:00;0.31;0.5;0.48;1.32;0.15;1.83;0.13;3.29;1.51;11.16;0.22;0.22;1.22;0.53;0.04;0.36;0.53;8.54;0.38;0.36;0.27;1.27;1.35;2.16;7.3;0.6;2.98;0.37;0.52;2.98;3.9;0.55;1.06;0.77;1.85;0.93;2.65;0.32;0.97;0.27;0.48;0.67;0.31;8.74;0.41
NO;uur;µg/m³;20231209 11:00;20231209 12:00;0.26;0.51;0.54;1.6;0.32;1.39;0.23;2.42;1.58;11.37;0.33;0.33;1.33;0.92;0.25;0.53;0.72;10.63;0.53;0.35;0.63;2.64;1.12;2.41;10.05;0.62;3.27;0.42;0.44;4.2;4.35;0.59;1.13;0.83;1.72;1.38;2.82;0.53;0.94;0.16;0.93;1.41;0.47;7.47;0.33
NO;uur;µg/m³;20231209 12:00;20231209 13:00;0.29;0.35;0.26;1.68;0.34;0.98;0.17;2.64;1.78;11.26;0.27;0.35;1.51;0.44;0.27;0.51;0.72;17.19;0.31;0.46;0.11;2.46;1.12;1.13;9.89;0.55;3.51;0.34;0.37;3.66;3.81;0.42;0.97;0.58;1.64;0.97;3.6;1.49;1.17;0.02;0.54;1.04;0.41;9.1;0.63
NO;uur;µg/m³;20231209 13:00;20231209 14:00;0.25;0.22;0.2;3.01;0.27;0.75;0.04;2.9;2.67;7.69;-0.01;0.16;1.47;0.42;-0.13;0.42;0.29;13.22;0.35;0.04;-0.05;2.46;0.77;0.49;10.81;0.21;2.7;0.47;0.14;3.57;4.62;0.25;0.81;0.75;0.65;0.96;3.56;1.02;0.97;-0.04;0.69;0.69;0.31;9.78;0.63
NO;uur;µg/m³;20231209 14:00;20231209 15:00;0.26;0.24;0.28;3.59;0.21;0.82;0.06;3;2.52;9.9;0.21;0.04;0.91;0.16;0;0.24;0.29;10.64;0.1;0.15;-0.19;2.82;0.75;0.77;10.55;0.29;2.77;0.14;0.21;3.27;4.06;0.14;0.73;0.47;0.64;0.72;4.23;-0.05;0.77;-0.06;0.67;0.28;0.3;18.18;0.48
NO;uur;µg/m³;20231209 15:00;20231209 16:00;0.19;0.12;0.38;2.23;0.28;0.5;0.1;2.74;2.64;9.35;0.14;0.1;1.02;-0.09;-0.16;0.17;0.39;11.77;0.07;0.19;-0.06;1.98;0.7;1.1;8.48;0.08;1.74;0.16;0.3;4.52;3.22;0.2;0.7;0.47;0.48;0.54;4.62;-0.23;0.41;-0.16;0.3;0.32;0.3;19.79;0.37
NO;uur;µg/m³;20231209 16:00;20231209 17:00;0.12;0.12;0.26;1.29;0.08;0.49;0.06;2.68;2.02;7.71;0.05;0.02;1.16;-0.13;-0.24;0.25;0.26;2.48;0.01;0.31;-0.16;2.39;0.81;1.18;11.15;0.02;2.47;0.2;0.13;2.33;3;0.11;0.57;0.53;0.48;0.84;1.88;-0.31;0.36;-0.33;0.45;0.04;0.31;13.21;0.28
NO;uur;µg/m³;20231209 17:00;20231209 18:00;0.28;0.24;0.19;1.27;0;0.37;0.06;2.01;3.81;7.68;0.28;-0.01;1.13;0.15;-0.2;0.09;0.21;1.18;-0.15;0.1;-0.39;5.1;0.55;3.19;18.98;0.18;2.5;0.2;0.2;3.32;3.62;1.51;0.47;0.54;0.25;0.74;2.56;-0.56;0.32;-0.34;0.28;0.04;0.18;9.51;0.09
NO;uur;µg/m³;20231209 18:00;20231209 19:00;0.58;0.1;0.06;1.01;0.09;0.49;-0.01;1.26;3.45;3.97;0.31;0.13;0.79;0.29;-0.16;0.14;0.02;0.92;-0.14;0.06;-0.11;7.35;0.9;2.41;6.46;0.18;3.26;0.24;0.1;4.25;5.11;7.41;0.63;0.36;0.19;0.3;3.4;-0.04;0.33;-0.26;0.27;0.07;0.21;8.99;0.26
NO;uur;µg/m³;20231209 19:00;20231209 20:00;0.47;0.28;0.18;1.05;0.33;0.58;0.07;1.41;3.12;2.61;-0.01;0.05;0.86;0.23;-0.2;0.17;0;0.72;-0.31;-0.06;-0.07;5.54;0.49;1.85;1.09;0.04;2.55;0.1;0.21;1.3;1.59;6.94;0.48;0.58;0.1;0.57;2.9;-0.01;0.41;-0.29;0.29;0.07;0.05;7.28;0.16
NO;uur;µg/m³;20231209 20:00;20231209 21:00;0.68;0.14;-0.13;0.45;0.13;0.51;0;1.94;2.45;3.12;-0.02;0.12;0.74;-0.02;-0.2;0.08;0.01;0.77;-0.12;-0.01;-0.09;4.7;0.51;1.37;2.12;0.11;2.45;0.2;0.12;1.24;1.33;6.11;0.37;0.34;0.18;0.43;4.95;-0.47;0.34;-0.41;0.09;0.07;0.23;6.33;0.16
NO;uur;µg/m³;20231209 21:00;20231209 22:00;0.42;0.1;-0.05;0.16;0.08;0.46;0.07;1.13;1.48;2.31;0.04;0.02;0.73;0.12;-0.18;0.24;0.02;0.72;-0.09;-0.34;-0.18;3.17;0.59;1.1;2.76;0.05;1.82;0.16;0.22;1.18;1.08;6.26;0.3;0.39;0.19;0.33;3.64;-0.95;0.44;-0.22;0.22;0.26;0.17;6.67;0.15
NO;uur;µg/m³;20231209 22:00;20231209 23:00;0.53;0.11;-0.04;0.17;0.02;0.33;0.02;0.62;2.16;2.62;0;0.03;0.69;0.18;-0.15;0.06;-0.09;0.76;-0.07;-0.23;-0.17;3.93;0.61;1.1;2.51;0.12;1.55;0.06;0.1;0.96;1.03;5.4;0.39;0.36;0.14;0.46;2.83;-0.79;0.53;-0.31;0.28;-0.09;0.1;5.1;0.22
NO;uur;µg/m³;20231209 23:00;20231210 00:00;0.24;0.61;-0.06;0.34;0.06;0.43;0.1;0.6;1.65;1.76;0.02;0.1;0.75;0.14;-0.25;0.31;-0.03;0.66;-0.08;-0.22;-0.11;4.02;0.57;1.2;2.41;-0.11;1.43;0.12;0.36;0.71;1.36;5.11;0.35;0.5;0.22;0.48;2.95;-0.96;0.72;-0.24;0.24;0.08;0.07;5.84;0.22
NO;uur;µg/m³;20231210 00:00;20231210 01:00;0.54;0.86;0;0.43;0.24;0.24;0.02;0.11;1;1.36;0.22;-0.09;-0.07;0.14;0.01;0.11;-0.02;0.37;-0.17;0.21;0.7;3.89;;0.29;1.22;0.08;1.51;-0.07;0.17;0.72;1.11;2.31;0.17;0.28;0.26;-0.34;2.75;0.51;0.11;0.19;0.12;-0.06;0.03;3.49;0.26
NO;uur;µg/m³;20231210 01:00;20231210 02:00;0.28;0.57;-0.03;0.19;0.21;0.3;-0.09;0.11;0.69;0.9;0.02;-0.12;-0.17;0.04;0.1;0.32;-0.07;0.2;-0.03;0.19;0.64;1.33;0.01;0.26;1.08;0.22;1.26;-0.01;0.07;0.36;0.67;1.86;0.07;0.15;0.5;-0.5;1.87;0.55;0.16;0.11;0.02;-0.15;-0.11;3.46;0.29
NO;uur;µg/m³;20231210 02:00;20231210 03:00;0.17;0.48;-0.11;0.27;0.15;0.32;0.07;-0.03;0.62;0.71;0.08;-0.03;-0.08;0.04;0.06;0.08;0.05;0.09;-0.06;0.25;0.65;1.23;0.06;0.03;0.23;0.08;0.78;-0.04;0.03;0.23;0.73;1.55;0.1;0.13;0.22;-0.18;1.49;0.27;0.11;0.24;0.11;-0.21;-0.09;2.2;0.17
NO;uur;µg/m³;20231210 03:00;20231210 04:00;0.1;0.3;-0.11;0.14;0.25;0.22;-0.04;0.08;0.55;0.9;0.01;-0.23;-0.3;0.05;0.16;0.01;-0.04;0.04;-0.14;0.23;0.43;0.4;0.01;0;0.59;0.12;1.04;0.1;0.16;0.17;0.44;0.8;0.04;0.23;0.3;-0.19;0.86;0.49;0.28;0.12;0.08;-0.28;0.02;1.81;0.26
NO;uur;µg/m³;20231210 04:00;20231210 05:00;0.23;0.38;-0.08;0.15;0.28;0.17;-0.12;0;0.48;0.55;-0.06;-0.12;-0.04;0.02;0.13;0.31;0.02;-0.03;-0.15;0.11;0.38;0.55;0.07;0.06;0.11;0.1;0.62;-0.06;0.02;0.14;0.47;1.02;0.08;0.21;0.31;-0.55;0.94;0.32;0.08;0.1;0.07;-0.01;-0.01;1.27;0.2
NO;uur;µg/m³;20231210 05:00;20231210 06:00;0.57;0.17;-0.02;0.16;0.23;0.24;-0.08;-0.23;0.21;0.75;-0.01;-0.11;-0.12;0.02;0.15;0.4;0.01;0;-0.2;0.16;0.41;1.13;-0.01;0.16;0.24;0.06;0.77;0.02;-0.02;0.24;0.34;1.17;0.14;0.25;0.28;-0.37;0.32;0.36;0.05;0.26;0.07;-0.08;0.01;1.33;0.24
NO;uur;µg/m³;20231210 06:00;20231210 07:00;;;0;0.14;;0.14;-0.11;;;;;;-0.15;;;0.09;;;;0.04;;;0;;;0.17;0.64;;;;;;0.15;0.18;;;;;0.33;0.24;;;;;0.36
NO;uur;µg/m³;20231210 07:00;20231210 08:00;0.37;0.11;-0.05;0.14;0.25;0.13;-0.06;0.09;0.39;0.52;-0.1;-0.18;-0.26;0.02;0.13;0.1;-0.02;-0.03;-0.12;0.12;0.45;0.59;0.06;0.49;0.26;0.02;0.89;-0.03;-0.04;0.77;0.68;1.56;0.05;0.3;0.19;-0.33;0.61;;0.24;0.19;;-0.13;-0.05;0.23;0.29
NO;uur;µg/m³;20231210 08:00;20231210 09:00;0.85;0.18;-0.05;0.3;0.41;0.36;0.03;0.14;0.87;0.95;-0.03;-0.12;-0.09;0.01;0.08;0.14;0.02;0.04;-0.02;0.06;0.46;1.26;0.13;0.69;0.33;0.16;1.09;-0.01;-0.06;0.59;0.64;2.5;-0.02;0.14;0.23;-0.38;1.27;0.71;0.14;0.05;0.36;0.06;-0.04;0.18;0.25
NO;uur;µg/m³;20231210 09:00;20231210 10:00;0.75;0.24;0.02;0.4;0.27;0.65;0.21;0.64;1.9;1.67;0.15;-0.05;-0.08;0.06;0.25;0.32;0.07;0.52;-0.01;0.32;0.55;2.14;0.27;1.07;0.79;0.16;2.31;0.03;0.17;1.19;0.88;2.92;0.11;0.38;0.42;-0.39;1.51;0.75;-0.09;0.18;0.22;0.01;-0.03;0.38;0.36
NO;uur;µg/m³;20231210 10:00;20231210 11:00;1.58;0.25;0.05;0.56;0.39;0.72;0.4;0.99;2.92;4.26;0.82;0.26;0.32;0.16;0.35;0.46;0.24;1.32;0.14;0.53;0.65;4.21;0.36;1.39;2.16;0.14;3.3;0.08;0.23;1.4;1.61;4.65;0.27;0.8;0.86;-0.28;2.1;0.67;0.42;0.2;0.25;-0.01;0.02;1.23;0.29
NO;uur;µg/m³;20231210 11:00;20231210 12:00;1.63;0.57;0.22;0.94;0.53;0.88;0.99;1.52;2.85;4.78;0.98;0.86;0.32;0.52;0.3;0.5;0.46;2.69;0.18;0.78;0.65;5.42;0.74;2;3.53;0.32;4.9;-0.05;0.18;1.75;2.18;5.75;0.37;1.06;0.36;-0.15;4.09;0.91;0.24;0.34;0.18;0.09;-0.04;1.59;0.45
NO;uur;µg/m³;20231210 12:00;20231210 13:00;1.77;0.62;0.16;1.06;0.54;0.81;0.56;1.62;5.58;4.27;1.39;1.02;0.41;0.49;0.73;0.66;0.73;1.36;0.28;0.93;0.6;8.05;2.02;3.55;7.49;0.15;6.26;0.17;0.42;2.46;3.62;6.69;0.91;0.98;0.29;-0.25;5.14;1.35;0.37;0.2;0.18;-0.11;0.07;1.37;0.56
