Export;EXP-2023-01 (20230912 07:46);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230807 12:00;20230807 13:00;0.97;0.15;0.3;3.62;0.86;0.68;0.36;4.56;4.03;5.51;0.57;-0.03;0.42;0.38;0.37;0.68;0.33;0.91;0.62;1.27;-0.24;4.65;0.91;2.7;0.99;0.26;2.07;0.27;0.12;2.38;1.38;7.46;0.09;0.45;0.24;0.58;6.91;0.66;0.43;0.17;0.15;0.1;0.1;3.94;-0.04
NO;uur;µg/m³;20230807 13:00;20230807 14:00;1.31;0.07;0.35;4.02;0.63;0.28;0.2;3.19;4.4;4.11;0.53;-0.2;0.46;0.3;0.41;0.73;0.23;1.09;0.37;1.56;0.02;5.9;0.86;3.99;0.81;0.33;2.94;0.25;0.06;2.1;1.56;7.04;0.06;0.33;-0.06;0.53;6.48;0.75;0.36;0.21;0.17;-0.05;0.14;2.28;0.14
NO;uur;µg/m³;20230807 14:00;20230807 15:00;0.71;0.16;0.12;3.56;0.48;0.5;0.24;4.55;4.21;4.45;0.5;-0.15;0.42;0.24;0.6;0.21;0.27;1.95;0.37;1.54;-0.03;5.41;0.82;3.33;2.43;0.19;3.36;0.26;0.13;2.38;1.38;7.9;0.1;0.32;0;0.63;6.7;0.94;0.38;0.14;0.12;0.04;0.23;2.1;0.04
NO;uur;µg/m³;20230807 15:00;20230807 16:00;0.98;0.28;0.13;7.35;0.32;0.18;0.33;6.54;5.58;7.84;0.42;-0.23;0.1;0.26;0.26;0.67;0.27;2.22;0.28;1.25;0.5;4.5;0.69;2.17;1.84;0.16;2.74;0.3;0.13;2.18;1.65;8.24;0.06;0.31;0.25;0.48;7.46;0.79;0.29;0.11;0.11;0.03;0.23;2.73;0.15
NO;uur;µg/m³;20230807 16:00;20230807 17:00;0.84;0.36;0.15;5;0.33;0.27;0.25;6.7;4.49;3.52;0.33;-0.19;0.27;0.78;0.3;0.15;0.3;1.36;0.33;0.86;-0.13;4.28;0.75;2.4;2.51;0.2;2.19;0.29;0.04;1.93;2.53;6.55;0.24;0.48;-0.05;0.32;7.33;0.72;0.23;0.01;0.24;0;0.07;1.9;-0.05
NO;uur;µg/m³;20230807 17:00;20230807 18:00;0.95;0.37;0.11;4.56;0.28;0.22;0.15;4.38;2.66;4.35;0.32;-0.28;0.21;0.62;0.25;0.41;0.17;1.68;0.31;0.69;0.08;4.95;0.44;1.54;2.74;0.22;2.11;0.23;0.11;3.1;1.56;6.64;-0.01;0.36;0.26;0.33;6.08;0.58;-0.15;0.08;0.19;-0.07;0.16;0.96;-0.1
NO;uur;µg/m³;20230807 18:00;20230807 19:00;1.05;-0.11;0.17;2.42;0.25;-0.07;0.37;4.28;1.93;3.43;0.21;-0.07;0.13;0.31;0.48;0.47;0.1;0.62;0.28;0.73;0.01;5.2;0.48;1.08;1.74;0.14;2.26;0.26;0;1.6;1.47;6.11;0.07;0.43;0.28;0.4;4.65;0.45;0.03;0.08;0.14;-0.06;0.12;1.34;0.1
NO;uur;µg/m³;20230807 19:00;20230807 20:00;0.7;0.03;0.12;1.06;0.25;0.38;0.28;2.12;2.62;5.64;0.07;-0.16;0.01;-0.01;0.24;0.35;0.03;0.79;0.35;0.43;0.08;6.72;0.57;0.86;2.98;0.2;1.57;0.31;-0.02;2.2;1.91;6.61;-0.12;0.25;0.29;0.29;5.89;0.57;0.29;-0.1;0.11;-0.08;0.16;2.65;-0.03
NO;uur;µg/m³;20230807 20:00;20230807 21:00;0.52;0.36;0.09;1.62;0.09;0.35;0.19;3.11;3.3;5.77;0.28;-0.21;0.26;-0.15;0.18;0.71;-0.02;0.26;0.26;0.41;-0.08;6.06;0.12;0.57;6.49;0.08;1.82;0.28;-0.12;3.33;2;9.6;-0.09;0.05;0;0.17;3.41;0.53;0.12;0.01;0.07;0.12;0.19;2.89;0.06
NO;uur;µg/m³;20230807 21:00;20230807 22:00;0.37;2.45;0.3;3.15;0.09;0.83;0.17;1.93;3.75;2.01;0.23;-0.26;0.26;0.15;0.2;0.56;-0.06;0.15;0.12;0.44;-0.27;4.44;-0.02;0.55;7.03;1.34;1.63;0.17;-0.02;2.19;3.9;8.95;0.06;-0.04;0.33;0.26;4.93;0.7;-0.12;0.04;0.14;-0.09;0.06;4.35;-0.24
NO;uur;µg/m³;20230807 22:00;20230807 23:00;0.43;0.14;0.35;5.11;0.28;0.84;0.06;0.65;3.07;1.35;0.21;-0.35;0.23;0.52;0.11;0.68;-0.11;0.23;0.09;0.32;0.01;3.89;0.09;0.67;4.67;2.18;1.21;0.16;0.02;1.95;5.09;5.2;-0.16;0.17;0.21;0.33;2.42;0.63;0;-0.11;0.11;-0.09;0.03;4.65;-0.04
NO;uur;µg/m³;20230807 23:00;20230808 00:00;0.47;0.01;0.23;1.59;0.15;2.32;0.1;0.24;2.48;0.95;0.2;-0.14;0.06;0.76;0.16;0.34;-0.02;0.16;0.15;0.06;0.01;2.63;0.04;0.51;2.79;1.05;0.99;0.14;0;0.98;2.85;4.83;-0.01;0.21;0.42;0.22;0.75;0.5;0.18;-0.03;0.06;-0.11;0.06;1.4;-0.2
NO;uur;µg/m³;20230808 00:00;20230808 01:00;0.08;0.04;-0.26;0.54;0.04;1.54;-0.03;0.26;-0.01;0.77;0.12;-0.04;0.53;0.34;0.1;-0.36;0.19;0.12;0.33;0.48;0.18;0.93;0.19;0.24;0.27;-0.2;0.2;0.13;0.29;0.86;-0.26;4.4;-0.01;0.27;0.56;0.05;0.89;0.29;-0.19;0.07;0.11;-0.06;0.06;1.24;0.04
NO;uur;µg/m³;20230808 01:00;20230808 02:00;0.04;0.39;-0.29;0.53;0.19;1.2;-0.17;0.34;-0.39;0.72;0.11;-0.09;0.26;0.08;0.04;0.49;0.14;0.03;0.29;0.16;0.31;0.56;0.03;0.22;-0.03;-0.31;0.02;0.1;0.17;0.6;-0.07;4.54;0.03;0.21;-0.01;-0.02;1.19;0.19;-0.04;-0.15;0.07;-0.11;0.04;0.66;0.04
NO;uur;µg/m³;20230808 02:00;20230808 03:00;0.1;1.38;-0.35;0.42;0.21;1.07;-0.04;0.32;-0.77;0.74;0.09;-0.15;0.34;0.12;-0.05;0.44;0.12;0.02;0.21;0.28;0.1;0.28;0.09;0.22;-0.22;-0.27;0.02;0.1;0.12;0.48;-0.04;2.93;-0.01;0.25;0.21;0.02;0.63;0.16;-0.23;0.12;0.05;-0.1;0.02;0.48;0.1
NO;uur;µg/m³;20230808 03:00;20230808 04:00;0.02;1.72;-0.29;0.5;0.06;1;-0.16;0.3;-0.57;0.74;0.09;-0.01;0.54;0.19;-0.08;-0.09;0.18;-0.03;0.36;0.32;0.19;0.52;0.03;0.38;-0.2;-0.25;0.05;0.11;0.11;0.48;0;3.98;0.07;0.38;0.3;-0.01;0.43;0.16;0.15;0.14;0;0.04;-0.04;1.43;0.22
NO;uur;µg/m³;20230808 04:00;20230808 05:00;0.1;1.04;-0.21;1.64;0.08;1.12;-0.24;0.7;-0.16;3.97;0.34;-0.05;0.43;0.42;0.02;0.23;0.15;-0.1;0.17;0.35;-0.05;1.25;0.21;0.88;0.17;-0.22;0.41;0.1;0.13;0.94;0.19;7.81;-0.06;0.4;0.76;0.02;1.97;0.33;-0.14;0.19;0.03;-0.03;0.07;0.91;0.04
NO;uur;µg/m³;20230808 05:00;20230808 06:00;0.52;1.89;0.03;1.77;0.37;1.38;0.14;2.76;2.62;6.91;0.79;0.16;0.67;0.53;-0.1;0.33;0.16;0.08;0.39;0.52;0.19;2.43;0.19;3.5;0.31;-0.32;1.08;0.24;0.23;2.89;2.45;11.8;0.19;0.33;1.05;0.2;3.98;0.49;0.33;0.1;0.09;0.1;0.06;3.43;0
NO;uur;µg/m³;20230808 06:00;20230808 07:00;1.41;3.02;0.72;4.21;1.02;2.56;1.05;3.44;6.66;14.53;2.19;0.81;1.69;1.55;0.12;1.06;0.32;0.91;0.41;1.4;0.42;3.26;0.68;4.71;0.79;0.03;3.12;0.51;0.68;3.88;4.2;11.36;1.31;0.65;1.62;0.69;9.98;1.67;0.69;0.32;0.09;0.32;-0.1;6.6;0.29
NO;uur;µg/m³;20230808 07:00;20230808 08:00;1.98;3.73;2.28;4.95;1.46;4.95;1.44;4.89;9.3;16.25;3.66;0.98;2.48;2.33;0.15;1.1;0.66;1.51;1.02;2.25;0.23;9.17;1.31;3.46;1.12;0.23;3.17;0.72;0.78;5.38;2.79;10;1.01;1.47;2.27;1.55;7.76;1.96;1.29;0.41;0.17;0.08;0.25;3.33;0.56
NO;uur;µg/m³;20230808 08:00;20230808 09:00;1.89;3.49;0.51;2.99;0.77;3.51;4.96;5.2;8.01;11.33;2.78;0.53;2.99;2.51;0.14;1.26;0.59;1.93;0.65;1.82;0.38;3.68;1.22;2.78;4.55;0.27;4.54;0.92;0.4;2.76;2.17;8.14;0.69;1.36;1.82;1.01;10.2;3.51;1.48;0.31;0.37;0.22;0.15;2.68;0.43
NO;uur;µg/m³;20230808 09:00;20230808 10:00;1.98;1.34;0.44;2.59;1.22;2.84;1.27;4.42;5.69;10.6;2.98;0.35;2.06;1.55;0.49;2.44;0.96;1.45;0.73;1.11;0.36;164.2;0.87;1.79;3.43;0.23;4.81;0.65;0.26;2.46;1.94;6.97;0.35;1.49;0.79;0.5;8.92;2.22;1.48;0.29;0.23;0.03;0.07;4.03;0.34
NO;uur;µg/m³;20230808 10:00;20230808 11:00;2.06;1.17;0.51;3.67;0.75;2.03;1.22;5.54;7.22;11.63;2.93;0.78;2.28;1.15;0.47;1.56;0.85;1.35;0.47;1.33;0.22;137.3;0.63;2;2.53;0.11;3.36;0.45;0.34;3.07;2.65;7.68;0.64;1.28;0.61;0.3;7.55;0.98;0.59;0.25;0.39;0.17;0.07;2.66;0.14
NO;uur;µg/m³;20230808 11:00;20230808 12:00;0.91;1.19;0.05;2.24;0.56;1.57;0.29;3.84;5.8;8.75;1.25;0.07;2.15;1.39;0.4;0.6;0.79;1.76;0.59;1.35;0.14;121.67;1.18;1.35;3.33;0.01;3.77;0.7;0.61;2.9;1.74;6.46;0.49;1.11;0.67;0.17;6.16;0.42;0.66;0.2;0.25;0.2;0.16;2.26;0.23
NO;uur;µg/m³;20230808 12:00;20230808 13:00;1.33;1.09;0.11;1.96;0.61;1.37;0.05;5.54;6.06;6.78;0.28;0.05;1.74;0.71;0.35;0.23;0.67;1.89;0.37;1.01;0.28;10.41;1.44;1.67;3.86;0.11;4.16;0.32;0.41;2.2;2.48;6.41;0.58;0.82;0.55;-0.04;7.43;0.54;0.91;0.21;0.27;0.07;0.09;2.94;0.26
NO;uur;µg/m³;20230808 13:00;20230808 14:00;1.68;0.62;0.02;2.4;0.3;1.17;0.15;3.78;3.31;7.32;0.68;0.12;0.79;0.38;0.21;0.08;0.62;1.97;0.71;1.34;0.3;5.31;1.27;1.68;3.87;0;2.64;0.51;0.32;2.94;2.26;16.56;0.41;0.67;0.72;0.23;7.81;0.25;0.46;0.23;0.21;0.12;0.02;1.85;0.4
NO;uur;µg/m³;20230808 14:00;20230808 15:00;1.36;0.18;-0.08;2.53;0.56;0.94;0.1;3.54;2.26;7.52;0.64;0.13;0.56;0.45;0.59;0.32;1.41;1.55;0.52;1.04;0.18;6.53;1.42;1.77;4.94;-0.03;4.42;0.44;0.16;2.43;2.25;6.97;0.52;0.63;0.46;0.03;6.58;0.26;0.65;0.15;0.13;-0.02;0.12;2.04;0.35
NO;uur;µg/m³;20230808 15:00;20230808 16:00;0.62;0.02;-0.1;2.45;0.4;1.02;0.01;2.72;1.9;6.92;0.5;0.31;0.54;0.11;0.41;0.66;1.38;1.33;0.59;0.88;0.37;6.95;1.17;0.96;4.66;-0.04;3.86;0.48;0.38;2.72;2.76;6.88;0.47;0.67;0.27;0.36;7.21;0.37;0.38;0.29;0.11;0.11;0.12;1.97;0.27
NO;uur;µg/m³;20230808 16:00;20230808 17:00;0.64;0.15;-0.07;2.5;0.34;0.92;0.01;3.27;1.43;7.17;0.24;0.1;0.44;0.28;0.06;0.26;0.51;0.76;0.48;0.74;0.28;5.65;0.87;1.16;4.31;-0.02;4.58;0.36;0.53;3.41;2.36;7.51;0.57;0.99;0.33;0.25;6.81;0.1;0.51;0.16;0.03;0.1;0.01;2.32;0.27
NO;uur;µg/m³;20230808 17:00;20230808 18:00;0.72;0.12;-0.26;2.09;0.27;0.95;0.06;4.6;0.41;4.86;0.25;0.11;0.7;0.03;-0.07;0.59;0.42;0.55;0.49;0.63;0.19;5.69;0.89;0.63;4.01;-0.04;3.26;0.22;0.34;1.93;1.87;6.67;0.16;0.8;0.14;0.21;6.61;0.26;0.49;0.16;0.05;0.12;0.1;2.37;0.37
NO;uur;µg/m³;20230808 18:00;20230808 19:00;1.21;0.04;-0.2;1.14;0.16;1.12;-0.07;4.79;0.71;5.41;0.26;-0.03;0.71;0.04;0.01;-0.14;0.29;0.44;0.36;0.53;0.25;5.43;0.4;0.85;4.39;-0.02;2.96;0.15;0.14;2.91;1.35;8.01;0.22;0.53;0.4;0.06;4.85;0.22;0.11;2.84;-0.03;-0.07;0.05;1.52;0.25
NO;uur;µg/m³;20230808 19:00;20230808 20:00;0.54;0.68;-0.22;0.71;0.16;0.95;-0.14;3.53;1.09;2.93;0.03;-0.12;0.52;0.11;-0.11;-0.52;0.11;0.35;0.31;0.22;0.14;4.6;0.48;0.61;8.98;-0.19;1.45;0.08;0.14;1.73;2.1;7.9;0.08;0.31;0.11;0.14;5.36;-0.01;0.46;0.9;0.03;-0.03;-0.01;1.68;0
NO;uur;µg/m³;20230808 20:00;20230808 21:00;0.44;0.28;-0.22;1.72;0.31;1.15;-0.29;3.6;1;4.12;0.03;-0.04;0.61;-0.07;-0.09;0.19;0.19;0.31;0.31;0.46;-0.04;7.26;0.15;0.9;9.94;-0.25;2.08;0.09;0.22;2.44;3.28;8.41;0.04;0.47;0.12;-0.23;2.33;0.23;0.07;0.01;-0.02;0.06;0.01;4.74;0.14
NO;uur;µg/m³;20230808 21:00;20230808 22:00;0.14;0.22;-0.18;1.21;0.15;1.6;-0.12;0.78;3.75;1.24;0.07;-0.09;0.58;0.03;-0.05;0.19;0.33;0.26;0.42;0.35;-0.02;5.41;0.19;0.78;6.5;-0.22;2.72;0.1;0.3;3.14;0.9;7.23;-0.04;0.29;-0.15;0.01;1.28;0.1;-0.07;0.03;0.07;-0.04;0;4.06;0.12
NO;uur;µg/m³;20230808 22:00;20230808 23:00;0.03;0.04;-0.17;1.13;0.26;1.78;-0.08;0.62;5.13;1.68;0.12;-0.04;0.32;-0.11;0.08;0.33;0.15;0.07;0.25;0.03;-0.03;3.29;0;0.7;5.77;-0.07;2.53;0.11;0.11;2.12;1.32;6.63;0.01;0.22;-0.01;-0.15;3.47;0.09;0.16;0.11;0;-0.05;0.02;3.44;-0.02
NO;uur;µg/m³;20230808 23:00;20230809 00:00;-0.02;0.35;-0.23;0.7;0.13;1.04;-0.16;0.37;0.85;0.13;0.05;-0.15;0.55;0.03;-0.02;-0.1;0.21;-0.1;0.36;0.24;0.1;3.94;0.16;0.58;3.94;-0.35;0.91;0.04;0.33;1.23;0.06;4.79;0.04;0.35;-0.04;-0.46;5.09;-0.01;0.21;0.04;0.06;0.13;-0.01;2.33;0.09
NO;uur;µg/m³;20230809 00:00;20230809 01:00;0.19;0.35;-0.26;0.04;-0.01;5.14;-0.12;0.23;1.15;0.79;0.12;0.05;-0.37;0.19;0.12;-0.43;0.14;0.22;-0.12;0.01;-0.22;0.55;0.28;3.5;3.25;0.04;1.12;-0.02;0.16;0.93;0.72;1.76;0.33;0;-0.19;0.44;-0.6;0.14;0;0.15;0.07;-0.05;-0.03;1.81;0.13
NO;uur;µg/m³;20230809 01:00;20230809 02:00;0.43;0.33;-0.04;0.08;-0.04;0.01;-0.08;0.27;1.62;0.98;-0.23;0.15;-0.48;0.12;-0.02;0.2;0.12;0.12;-0.1;-0.08;-0.09;1.4;0.22;1.04;1.8;0.12;0.15;0.02;0.33;0.04;1.04;4.14;0.29;-0.01;-0.14;0.22;-1;0.12;0.01;0.18;0.09;-0.06;-0.07;0.94;0.1
NO;uur;µg/m³;20230809 02:00;20230809 03:00;0.27;1.3;0.02;0.16;-0.01;-0.06;0.17;0.11;0.33;1.36;-0.16;0.01;-0.57;0.03;0.07;0.01;0.05;0.11;-0.17;-0.08;0;0.38;0.32;2.08;1.46;0.05;0.73;0.02;0.21;0.16;0.39;4.16;0.21;0.08;0.08;0.35;-1.34;0.19;0.06;0.17;0.06;-0.02;-0.03;0.85;0.06
NO;uur;µg/m³;20230809 03:00;20230809 04:00;0.24;1.73;-0.21;0.19;-0.03;-0.21;0.17;0.18;0.74;0.71;0;0.12;-0.47;0.09;-0.04;-0.11;0.12;1.93;-0.15;-0.05;0.04;0.44;0.2;6.43;3.2;0.05;1.02;0.06;0.26;0.3;1.28;6.09;0.11;0.21;0.06;0.24;-1.28;0.13;-0.16;0.21;0.03;0.06;-0.1;2.14;0.13
NO;uur;µg/m³;20230809 04:00;20230809 05:00;0.32;0.79;-0.19;3.17;-0.09;-0.12;0.13;0.6;2.4;4.85;-0.1;0.17;-0.26;0.36;0.54;0.55;0.2;18.38;3.06;0.13;-0.25;1.25;0.4;20.07;32.69;0.09;4.16;0.04;0.29;0.54;1.19;11.76;0.3;0.11;-0.16;0.25;0.81;0;-0.12;0.16;0.02;0.15;-0.02;3.61;-0.01
NO;uur;µg/m³;20230809 05:00;20230809 06:00;0.83;4.11;-0.07;4.42;0.04;0.37;0.31;2.62;11.74;18.04;0.72;0.79;-0.15;0.79;0.02;0.52;0.61;1.54;3.31;1.42;0.39;6.95;4.41;51.54;41.23;0.96;11.94;0.24;1.16;3.65;5.35;20.08;0.47;1.23;-0.27;0.21;2.51;0.09;0.27;0.13;0.08;0.21;0.01;3.21;0.22
NO;uur;µg/m³;20230809 06:00;20230809 07:00;2.4;3.13;0.02;18.19;0.2;0.75;1.11;5.24;11.08;29.96;2.5;1.55;0.39;2.25;0.8;0.77;9.93;6.05;1.24;3.32;2.07;20.79;17.41;49.41;64.77;2.55;12.11;1.31;3.41;9.15;12.38;24.16;3.73;4.09;-0.21;0.74;9.94;0.59;0.07;0.69;0.5;0.67;0.21;8.35;0.62
NO;uur;µg/m³;20230809 07:00;20230809 08:00;1.98;3.35;0.2;17.17;0.76;1.11;6.55;7.34;8.88;28.03;4.52;1.39;0.56;1.93;1.39;1.53;19.03;10.34;1.75;3.43;2.97;29.5;9.33;21.89;58.03;3.67;10.17;1.83;10.96;15.19;14.75;18.73;7.45;3.98;0.13;0.77;10.49;3.57;0.59;1.39;0.83;0.83;3.58;7.74;1.37
NO;uur;µg/m³;20230809 08:00;20230809 09:00;4.29;1.95;0.15;11.32;1.3;2.21;8.08;8.46;9.41;15.7;2.2;1.54;0.68;1.89;1.49;5.46;3.57;4.98;1.03;2.84;0.58;22.45;4.89;5.38;16.21;1.63;5.43;2.72;6.69;7.94;6.38;13.49;3.67;2.67;0.1;1.05;9.67;2.84;0.76;2.36;0.75;0.88;0.71;4.7;1.17
NO;uur;µg/m³;20230809 09:00;20230809 10:00;4.08;0.76;0.55;11.22;0.71;2.17;2.27;5.82;7.87;12.34;1.41;0.95;0.88;1.42;1.85;2.3;1.52;3.72;0.54;1.45;1.56;7.51;2.42;3.87;5.89;0.78;5.22;1.89;3.48;3.61;4.95;11.64;1.52;1.03;0.17;1.29;8.17;1.59;1.08;2.12;0.48;0.72;2.37;3.97;0.64
NO;uur;µg/m³;20230809 10:00;20230809 11:00;1.18;0.83;0.18;9.37;0.76;0.86;1.7;5.96;4.9;11.98;1.26;1.16;0.83;1.18;1.84;1.93;1.47;2.42;0.89;1.22;1.28;8.01;4.21;4.54;2.79;0.95;4.05;0.86;1.41;4.2;3.93;10.24;1.3;0.97;0.17;1.24;5.88;0.9;0.57;0.86;0.36;1.22;11.63;5.33;0.44
NO;uur;µg/m³;20230809 11:00;20230809 12:00;1.31;0.94;-0.17;4.03;0.41;0.2;0.76;6.08;4.88;8.43;1.03;0.91;0.03;1.36;1.5;0.41;0.51;2.13;0.48;1.09;0.44;6.69;1.9;5.62;1.34;0.53;2.93;0.73;0.95;2.74;3.17;8.76;1.04;0.95;0.33;0.76;3.3;0.3;0.65;2.1;0.21;0.85;0.14;3.05;0.49
NO;uur;µg/m³;20230809 12:00;20230809 13:00;0.89;0.75;0.25;3.64;0.33;1.32;0.27;3.39;4.48;4.11;0.22;0.89;-0.04;0.42;1.44;1.21;0.98;1.3;0.04;0.78;0.12;6.15;1.86;3.79;1.46;0.16;2.34;0.59;0.45;2.21;1.89;7.75;0.57;0.74;0.29;;4.43;0.35;0.65;1.04;0.23;0.47;3.93;2.58;0.25
NO;uur;µg/m³;20230809 13:00;20230809 14:00;0.99;0.62;-0.14;5.09;0.06;0.27;0.27;4.27;3.06;4.12;0.32;0.39;-0.03;0.71;0.72;1.42;0.32;0.93;0.25;1.63;0.07;5.57;1.42;4.11;0.94;0.35;2.02;0.24;0.34;1.91;2.24;8.52;0.39;0.31;0.16;0.49;7.12;0.54;0.53;0.34;0.28;0.5;6.47;3.38;0.34
NO;uur;µg/m³;20230809 14:00;20230809 15:00;1.12;0.54;-0.11;2.68;0.05;-0.17;0.11;4.24;3.53;3.51;0.18;0.59;-0.21;0.37;0.48;0.53;0.49;1.05;-0.12;2.16;0.09;6.07;1.08;4.15;1.11;0.83;2.3;0.14;0.33;2.43;1.91;7.84;0.28;0.49;-0.06;0.83;5.19;0.89;0.58;0.31;0.02;0.43;3.72;3.76;0.22
NO;uur;µg/m³;20230809 15:00;20230809 16:00;1.05;0.65;-0.05;2.93;0.08;0.07;0.12;5.77;3.14;5.15;0.3;0.75;-0.36;0.32;0.44;0.47;0.37;1.53;0.2;1.16;0.28;5.41;1.11;6.07;0.72;0.32;2.52;0.2;0.24;1.59;1.42;7.57;0.43;0.32;-0.21;0.45;2.87;0.26;0.15;2.08;0.09;0.17;1.09;3.32;0.24
NO;uur;µg/m³;20230809 16:00;20230809 17:00;1.35;0.41;-0.13;4.3;0.17;-0.06;0.1;4.24;1.69;4.08;0.38;0.35;-0.6;0.79;0.15;0.87;0.41;0.86;0.01;1.35;0.05;6.6;0.97;3.4;1.13;0.58;1.9;0.18;0.25;1.77;1.01;6.62;0.33;0.09;-0.13;0.09;3.56;0.44;0.16;0.37;0.12;-0.01;0.88;3.1;0.28
NO;uur;µg/m³;20230809 17:00;20230809 18:00;0.86;0.35;-0.12;2.65;0.07;0.2;0.01;5.02;0.2;2.37;0;0.44;-0.56;0.75;0.27;0.27;0.5;0.53;1.88;1.09;-0.17;4.99;0.76;2.48;0.89;0.02;0.92;0.06;0.25;1.42;2.23;8.15;0.23;0.06;-0.21;0.26;3.93;0.22;0.3;0.21;0.17;-0.04;3.81;4.78;0.35
NO;uur;µg/m³;20230809 18:00;20230809 19:00;1.03;0.36;-0.18;4.47;0.09;0.27;0.09;3.13;0.36;1.73;0.36;0.4;-0.65;0.38;0.2;0.12;0.31;0.46;0.86;0.17;0.27;6.17;0.47;2.43;0.14;0.37;1.51;0.28;0.3;1.33;1.47;9.88;0.23;0.16;-0.14;0.41;1.68;0.05;0.14;1.26;0.09;0;0.14;2.62;0.45
NO;uur;µg/m³;20230809 19:00;20230809 20:00;0.94;0.28;-0.05;2.62;-0.03;-0.17;0.08;4.88;0.32;0.85;0.07;0.22;-0.61;0.21;0.23;0.19;0.19;0.49;-0.03;-0.1;-0.11;5.85;0.41;1.36;-0.12;0.14;0.72;0.19;0.26;0.67;1.28;10.39;0;-0.04;0;0.19;1.27;0.24;0.04;3.09;0.03;-0.09;-0.05;1.81;0.21
NO;uur;µg/m³;20230809 20:00;20230809 21:00;0.93;0.29;-0.33;3.05;-0.05;-0.14;-0.02;7.28;0.85;2.03;-0.09;0.26;-0.45;0.63;0.05;0.05;0.17;0.24;-0.12;-0.18;0.37;5.96;0.19;1.96;0.1;0.05;3.26;0.03;0.01;1.03;1.24;12.65;0.12;0.05;-0.15;0.17;1.53;-0.21;0.06;5.29;0.05;0.01;-0.07;1.49;0.13
NO;uur;µg/m³;20230809 21:00;20230809 22:00;0.35;0.41;-0.22;3.3;0.02;0.09;0.01;2.64;2.19;2.48;-0.07;0.18;-0.31;0.56;0.06;0.05;0.04;0.22;-0.05;-0.16;-0.17;7.99;0.48;4.62;2.91;0.06;2.58;0.18;0.02;1.43;0.97;11.49;0.2;-0.08;0;0.35;2.54;0.31;1.04;0.24;-0.01;0.08;-0.11;2.2;0.24
NO;uur;µg/m³;20230809 22:00;20230809 23:00;0.35;1.34;0.02;4.95;-0.01;-0.04;0.01;1.05;1.05;8.78;0.18;0.14;-0.36;0.77;0.18;0.49;0.12;0.32;-0.2;0.32;-0.26;5.1;0.75;5.36;5.14;0.67;1.68;0.02;0.12;0.21;0.86;8.83;0.43;-0.05;-0.05;0.09;2.54;0.07;0.99;0.14;0.12;0.02;0.04;1.2;0.15
NO;uur;µg/m³;20230809 23:00;20230810 00:00;0.49;1.1;-0.08;4.08;0.13;0.13;0.1;0.96;3.49;3.44;0.14;0.31;0.08;0.6;0.11;0.19;0.09;0.15;-0.08;0.12;-0.12;8.01;0.57;5.72;3.4;0.06;1.66;0.01;0.18;1.03;1.26;4.79;0.06;0.01;-0.21;0.46;0.36;0.18;0.24;0.17;0.05;-0.02;-0.01;2.43;0.05
NO;uur;µg/m³;20230810 00:00;20230810 01:00;0.35;1.9;0.28;0.78;0.03;1.05;0.4;1.91;1.01;2.8;0.32;0.16;1.11;1.22;0.31;-0.28;0.2;1.56;0.46;0.25;-0.22;1.21;3.7;6.31;7.34;-0.18;0.47;0.15;0.14;0.42;0.6;4.77;0.34;0.65;0.47;0.4;1.47;0.65;0.63;0.07;-0.02;0.07;0.18;0.55;0.42
NO;uur;µg/m³;20230810 01:00;20230810 02:00;0.34;1.44;0.15;0.41;0.06;1.11;0.3;0.64;0.19;5.15;-0.06;0.33;1.08;1.13;0.21;0.34;2.31;0.3;0;0.09;0;7.45;3.26;8.24;7;-0.17;0.36;0.1;0;0.53;0.72;3.48;0.21;0.35;0.16;0.72;1.46;0.72;-0.02;-0.07;-0.03;-0.01;0.21;1.02;0.3
NO;uur;µg/m³;20230810 02:00;20230810 03:00;0.31;2.01;0.15;0.81;0.03;1.56;0.31;0.69;0.11;3.14;0.03;0.38;0.74;0.64;0.34;0.21;0.22;0.23;0.14;0.27;0.1;2;1.98;20.18;5.41;-0.28;0.39;0;0.06;0.2;0.63;3.19;0.17;0.4;0.56;0.68;2.1;0.95;0.04;-0.16;-0.15;0.04;0.43;0.32;0.27
NO;uur;µg/m³;20230810 03:00;20230810 04:00;0.12;1.2;0.37;1.08;-0.06;0.88;0.61;0.59;0.16;5.79;0.02;0.2;0.98;0.81;0.38;0.31;0.4;0.43;0.16;0.08;-0.15;3.62;14.07;9.12;10.06;-0.11;0.86;0.03;0.23;0.19;0.7;0.47;0.44;0.44;0.45;0.84;0.51;0.86;0.11;0.18;-0.09;-0.04;0.42;0.42;0.28
