Export;EXP-2023-01 (20230710 14:37);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20230307 06:00;20230307 07:00;5.23;9.73;6.12;10.69;5.31;4.17;7.42;10.26;21.29;22.66;13.76;4.61;7.21;6.81;3.64;6.84;5.51;11.7;5.89;15.27;1.54;10.26;12.06;25.82;7.15;2.58;7.44;2.69;1.77;6.94;8.4;22.79;4.36;3.82;4.15;5.15;18.08;10.04;2.68;2.46;0.89;2.2;1.23;5.56;3.05
NO2;uur;µg/m³;20230307 07:00;20230307 08:00;7.17;6.43;10.76;14.62;7.74;7.07;7.45;15.26;29;28.2;14.22;4.24;9.64;10.91;4.19;12.52;8.73;25.8;19.62;22.1;0.46;12.23;15.91;25.49;9.49;4;19.71;2.61;3.53;17.4;18.82;32.06;;5.01;5.28;4.66;25.66;16.57;4.64;3.77;1.59;2.41;2.56;10.51;6.08
NO2;uur;µg/m³;20230307 08:00;20230307 09:00;8.2;7.49;11.48;16.61;10.97;11.52;6.33;20.56;35.57;31.11;19.54;17.08;8.49;11.12;5.07;6.9;10.04;29.11;24.19;26.81;0.62;19.98;21.28;37.8;10.97;3.26;31.26;3.61;4.5;50.06;26.05;32.82;;9.7;3.82;6.83;37.4;22.45;3.6;2.74;1.49;2.63;2.72;16.92;8.49
NO2;uur;µg/m³;20230307 09:00;20230307 10:00;7.44;12.06;9.53;15.12;13.13;14.26;13.36;26.13;26.19;39.58;27.64;18.31;7.48;12.68;9.31;8.62;6.7;21.57;25.69;44.68;0.8;18.27;19.94;36.09;16.02;4.14;22.64;3.38;4.37;33.76;35.54;26.66;;9.94;6.17;9.42;45.67;23.82;4.24;3.87;1.8;3.35;1.6;13.69;7.04
NO2;uur;µg/m³;20230307 10:00;20230307 11:00;9.38;14.28;6.04;17.01;13.56;17.31;8.43;32.82;39.93;46.77;36.23;13.26;13.96;16.19;5.47;7.43;7.78;27.59;23.47;50.84;0.73;21.5;16.23;26.21;11.84;3.18;19.7;6.69;2.39;32.37;27.68;22.78;;14.71;6.21;8.83;38.69;22.4;4.06;2.98;1.18;3.28;2.69;13.28;5.75
NO2;uur;µg/m³;20230307 11:00;20230307 12:00;12.55;18.89;6.04;16.46;11.44;12.15;6.48;34.21;42.75;46.49;28.34;10.91;14.53;16.22;3.02;4.71;8.07;30.85;13.52;34.05;0.93;;13.41;24.93;11.82;2.89;13.52;4.27;2.24;20.87;22.25;20.43;;16.47;7.25;10.38;31.47;18.5;5.49;2.48;0.79;1.75;1.43;13.56;4.84
NO2;uur;µg/m³;20230307 12:00;20230307 13:00;12.89;22.84;7.3;16.3;14.24;13.18;8.03;26.65;33.68;41.33;24.21;5.91;14.38;12.03;4.11;3.13;6.18;23.78;5.72;33.42;0.73;;16.78;30.25;12.03;2.18;18.38;2.41;2.21;20.5;22.8;25.47;;3;6.52;14.61;28.84;15.89;4.23;1.46;0.97;2.35;1.13;11.27;5.06
NO2;uur;µg/m³;20230307 13:00;20230307 14:00;17.57;18.48;7.41;15.76;9.5;14.31;5.75;17.86;27.71;30;15;2.98;13.52;14.88;2.73;3.49;7.27;31.22;6.55;28.77;0.97;;15.41;23.64;22.17;2.45;14.23;4.87;2.43;19.43;17.68;25.53;;3.62;6.95;5.13;26.41;16.84;4.21;2.18;0.64;2.4;1.19;11.77;3.02
NO2;uur;µg/m³;20230307 14:00;20230307 15:00;15.5;15.93;11.68;22.74;13.01;11.71;5.62;22.6;36.15;26.55;10.83;8.11;13.51;18.71;3.58;4.36;6.86;20.39;21.2;23.23;0.86;;18.63;;13.74;2.24;25.45;2.99;3.12;26.45;20.65;20.4;;4.67;4.68;4.5;36.15;24.7;2.59;4.09;0.95;2.3;1.5;19.16;1.62
NO2;uur;µg/m³;20230307 15:00;20230307 16:00;20.51;17.64;15.31;38.39;18.73;7.94;5.3;30.65;37.04;25.96;22.39;8.86;10.54;15.77;4.3;5.11;8.42;24.13;22.4;26.98;1.06;;18.77;;15.91;2.67;20.13;5.53;3.39;28.62;19.02;28.26;14.36;7.51;4.53;3.07;30.66;13.65;2.95;4.24;0.98;3.22;1.34;18.87;2.38
NO2;uur;µg/m³;20230307 16:00;20230307 17:00;20.99;7.27;15.32;34.48;19.89;19.11;5.47;24.6;32.55;30.3;22.96;14.21;8.61;13.47;3.56;4.92;7.23;25.9;18.28;37.74;0.85;;16.6;;14.85;3.03;16.6;9.9;6.09;26.7;26.09;25.88;17.72;11.82;4.46;6;39.95;19.76;5.47;2.62;1.4;2.24;1.13;15.33;2.7
NO2;uur;µg/m³;20230307 17:00;20230307 18:00;18.8;9.3;14.05;31.56;20.93;19.03;6.23;28.91;47.29;41.94;28.5;7.47;14.49;17.61;3.24;4.68;6.32;42.57;8.37;34.67;0.81;;14.69;28.17;11.61;3.66;7.37;9.01;3.57;29.28;30.13;22.57;18.65;11.67;4.21;7.79;36.72;24.01;5.14;4.31;1.27;2.17;2.01;12.55;6.2
NO2;uur;µg/m³;20230307 18:00;20230307 19:00;14.02;12.71;16.8;26.17;16.99;18.16;7.85;28.15;32.61;43.67;28.41;7.06;13.91;10.33;3.92;5.82;5.11;14.14;7.55;31.29;0.43;;14.44;20.53;12.4;3.38;12.13;2.34;2.04;28.6;23.97;30.3;19.72;7.4;5.3;10.29;38.86;23.31;4.28;5.9;1.18;2.25;2.67;18.45;10.21
NO2;uur;µg/m³;20230307 19:00;20230307 20:00;13.86;16.26;15.98;29.93;19.99;13.87;11.25;23.06;36.25;26.31;27.12;6.58;13.87;12.5;2.9;5.42;7.45;15.71;9.76;32.69;0.55;;21.25;36.68;14.43;4.65;13.4;3.19;2.06;27.33;22.36;33.89;12.79;4.86;6.05;4.38;32.9;23.48;2.6;7.26;1.38;3.04;2.19;21.16;5.57
NO2;uur;µg/m³;20230307 20:00;20230307 21:00;13.98;21.7;10;24.7;9.79;7.99;9.24;19.53;28.55;32.4;26.23;16.88;13.23;7.26;2.37;8.81;7.96;30.66;10.85;33.99;0.51;;15.32;40.46;11.54;6.28;14.17;4.79;5.75;31.72;32.92;32.05;22.32;5.47;5.23;6.01;27.91;24.52;4.69;3.02;1.24;4.58;3.98;18.98;8.39
NO2;uur;µg/m³;20230307 21:00;20230307 22:00;8.82;17.95;5.67;19.59;8.71;7.22;16.91;19.08;23.94;30.95;27.43;14.05;12.1;14.33;2.13;11.63;8.27;34.27;14.46;55.63;0.43;;16.7;73.48;22.9;12.53;21.93;6.42;4.71;36.61;26.45;23.26;23.75;6.51;5.17;9.53;28.52;23.17;5.78;4.74;1.82;5.64;5.12;19.42;10.72
NO2;uur;µg/m³;20230307 22:00;20230307 23:00;9.92;22.18;7.2;12.03;8.5;8.51;11.19;16.13;24.85;21.91;29.38;10.76;14.39;20.72;2.24;14.75;7.74;36.96;8.33;52.82;0.45;;16.15;56.51;49.67;3.01;27.69;11.73;4.14;27.65;21.15;23.45;19.44;6.74;5.88;10.4;39.53;24.06;7.96;3.51;1.52;3.69;1.23;14.51;7.76
NO2;uur;µg/m³;20230307 23:00;20230308 00:00;9.01;15.58;6.75;10.47;10.65;10.93;14.1;16.8;22.58;18.58;24.27;10.57;17.03;20.37;1.71;12.47;5.83;76.94;9.78;44.56;0.08;;30.2;40.49;60.27;5.14;12.93;10.98;2.43;24.62;15.66;19.07;15.49;3.76;5.35;10.75;27.23;19.61;6.95;3.67;1.27;3.9;1.73;11.84;6.81
NO2;uur;µg/m³;20230308 00:00;20230308 01:00;10.47;13.01;5.68;6.4;5.12;;19.26;18.97;20.81;21.9;20.72;15.29;17.2;16.34;24.58;12.9;5.05;77.07;9.95;29.91;1.21;;62.02;54.68;46.59;2.66;12.22;13.15;10.65;14.36;19.39;16.77;10.12;15.08;10.92;10.35;24.1;20.53;12.57;4.5;1.31;5.01;3.81;11.97;4.8
NO2;uur;µg/m³;20230308 01:00;20230308 02:00;10.09;11.13;11.66;5.69;4.8;26.22;22.36;19.01;17.14;36.43;34.12;16.17;13.3;17.58;23.21;12.73;17.57;78.38;18.23;26.57;2.09;;56.67;56.55;41.69;4.15;11.29;14.14;11.68;12.08;17.17;21.54;9.73;25.41;13.5;11.13;19.69;17.27;10.89;7.81;0.7;5.31;3.58;9.3;4.7
NO2;uur;µg/m³;20230308 02:00;20230308 03:00;8.78;11.19;5.75;7.25;7.42;14.84;24.37;15.12;14.23;44.56;41.11;25.16;10.84;20.49;27.64;15.78;26.19;44.12;22.42;25.55;7.3;;52.18;59.25;62.25;9.56;21.99;10.5;20.99;15.7;31.26;27.9;19.4;14.01;11.79;16.33;15.5;15.35;8.88;10.8;1.19;5.16;2.92;8.58;4.27
NO2;uur;µg/m³;20230308 03:00;20230308 04:00;7.62;12.93;3.58;9.41;8.29;12.28;28.45;14.35;12.92;31.22;31.45;22.4;11.67;22.71;30.01;11.67;10.31;19.57;24.04;23.17;1.8;;48.42;37.89;31.68;8.72;25.39;12.61;18.04;27.86;36.39;35.37;27.57;14.14;10.44;15.23;17.97;17.22;8.16;10.71;1.11;5.42;1.86;8.02;4.11
NO2;uur;µg/m³;20230308 04:00;20230308 05:00;8.63;18.11;5.16;11.89;8.34;12.27;21.51;13.74;11.73;21.33;20.21;26.26;9.75;21.4;22;8.08;25.56;32.31;25.43;24.05;1;;45.45;52.36;51.43;10.99;17.51;11.83;11.91;30.73;31.26;18.02;29.68;18.93;7.96;18.29;17.82;16.78;8.42;10.15;1.51;6.38;2.01;9.64;4.48
NO2;uur;µg/m³;20230308 05:00;20230308 06:00;9.24;13.35;9;10.48;5.14;10.82;12.24;12.52;10.74;29.33;18.77;23.88;9.26;18.32;20.19;8.4;43.33;41.81;31.28;37.17;2.77;;62.29;51.52;70.4;14.97;34.25;11.21;12.6;27.85;28.31;25.71;27.74;21.73;8.25;16.57;17.84;15.45;17.33;10.81;4.37;7.52;2.68;21.6;6.18
NO2;uur;µg/m³;20230308 06:00;20230308 07:00;7.37;13.46;8.06;11.91;5.2;7.54;5.88;14.49;14.54;38.12;19.91;21.19;14.05;18.89;25.46;14.65;24.34;51.4;33.26;28.55;23.39;;44.11;58.12;77.99;18.31;56.98;24.89;21.44;32.79;34.47;23.87;31.95;35.5;8.14;21.36;25.33;15.8;16.67;13.93;13.21;8.71;4.97;47.96;8.78
NO2;uur;µg/m³;20230308 07:00;20230308 08:00;8.83;11.52;10.58;22.46;10.33;6.26;6.32;15.44;23.86;44.53;16.15;13.43;22.33;19.4;8.92;7.15;34.29;46.55;24.2;24.81;45.4;;52.25;54.75;71.23;19.93;59.26;23.11;37.73;45.86;43.25;24.76;41.62;38.51;7.39;20.35;30.54;19.64;15.25;14.56;15.34;12.31;5.71;58.28;29.05
NO2;uur;µg/m³;20230308 08:00;20230308 09:00;10.97;10.9;17.01;25.11;12.02;7.86;5;18.16;32.38;42.3;22.5;14.18;28.02;14.26;7.38;11.85;39.46;40.75;24.38;17.58;43.91;;48.58;53.87;55.72;15.83;64.08;19.04;34.65;42.09;36.63;20.41;37.33;25.93;11.48;18.04;39.7;29.57;18.89;19.17;22.16;22.53;12.92;54.32;38.31
NO2;uur;µg/m³;20230308 09:00;20230308 10:00;14.16;10.44;15.32;24.46;12.47;9.12;5.57;18.48;28.04;27.83;14.68;14.03;18.64;11.54;7.25;11.5;35.71;36.54;13.34;22.91;57.03;;32.06;39.12;49.36;4.31;75.79;16.56;31.15;30.17;34.88;22.04;26.49;19.12;12.26;15.49;32.92;24.84;17.17;15.46;26.24;16.93;12.85;47.35;35.72
NO2;uur;µg/m³;20230308 10:00;20230308 11:00;16.32;16.65;20.53;27.03;16.79;7.88;5.37;17.35;22.26;20.45;11.49;8.54;19.6;13.1;7.89;9.28;25.16;21.09;16.87;17.98;36.07;;17.75;28.6;42.35;2.92;35.76;13.74;24.17;22.55;27.5;19.02;24.33;15.96;11.42;13.93;29.3;22.18;22.56;13.85;15.16;10.8;9.7;41.12;25.84
NO2;uur;µg/m³;20230308 11:00;20230308 12:00;17.1;15.39;19.36;28.02;20.67;9.3;8.01;20.43;24.52;19.24;10.38;7.77;18.75;12.54;7.76;10.91;15.41;15.53;9.84;11.58;20.58;;13.79;17.66;36.33;2.72;33.47;12.11;14.35;18.87;22.09;14.25;18.99;13.16;11.06;10.31;21.85;14.92;13.64;12.01;6.67;9.98;8.71;35.27;17.08
NO2;uur;µg/m³;20230308 12:00;20230308 13:00;19.76;10.18;21.24;31.9;19.5;13.25;8.12;21.67;24.66;19.58;10.91;9.71;21.2;11.63;8.66;13.57;16.58;18.02;9.03;11.85;16.07;;14.12;16.34;38.84;2.67;30.41;7.94;11.82;12.97;18.65;10.12;11.95;9.62;9.68;11.76;20.85;12.34;9;9.85;3.57;12.13;4.9;31.37;6.18
NO2;uur;µg/m³;20230308 13:00;20230308 14:00;24.9;10.3;22.5;37.12;22.63;12.54;11.3;19.24;24.86;21.81;12.15;10.79;20.31;10.43;13;15.31;14.78;23.59;11.04;15.17;15.13;;17.72;22.91;37.63;2.1;24.95;7.77;7.35;9.62;15.44;9.82;10.22;8.68;9.04;10.41;22.76;10.81;6.74;8.39;2.28;13.49;3.12;25.12;4.37
NO2;uur;µg/m³;20230308 14:00;20230308 15:00;28.94;8.9;24.87;37.18;23.63;11;14.03;20.24;25.94;23.06;11.71;13.38;18.7;10.52;15.34;17.84;15.13;20.06;16.77;17.18;15.07;;13.5;14.91;38.95;2.73;26.99;7.44;7.66;11.22;17.19;9.03;13.32;10.9;8.62;9.36;26.17;11.62;8.98;7.65;2.55;9.32;3.56;27.72;3.85
NO2;uur;µg/m³;20230308 15:00;20230308 16:00;28.78;8.85;26.86;36.01;25.34;10.59;14.31;22.42;30.47;23.28;11.8;13.04;21.86;10.09;14.45;20.81;11.97;21.49;15.08;15.43;12.5;;11.65;20.1;37.99;2.74;21.57;7.6;8.7;12.12;22.18;9.83;14.68;10.51;8.7;9.98;29.54;13.51;9.25;6.64;2.72;5.4;6.64;26.18;2.45
NO2;uur;µg/m³;20230308 16:00;20230308 17:00;29.93;8.42;24.46;39.72;24.86;10.09;13.82;22.06;30.13;25.7;13.2;13.96;23.42;10.91;15.26;25.27;15.73;23.42;14.78;19.31;11.8;22.97;14.75;29.82;37.91;3.11;25.78;8.9;10.44;14.75;25.82;11.11;17.11;12.18;10.13;10.94;30.91;18.7;8.57;6.68;3.03;4.21;4.61;22.63;4.26
NO2;uur;µg/m³;20230308 17:00;20230308 18:00;32.81;8.21;29.03;42.69;34.42;10.55;13.08;22.12;34.04;22.06;14.01;15.37;24.39;18.15;16.5;27.11;19.51;22.55;14.53;20.5;13.35;25.69;17.16;24.05;40.48;3.19;24.74;11.8;11.93;16.67;24.24;12.66;20.01;14.92;10.74;12.98;33.86;20.61;9.85;8.43;3.53;5.93;5.68;23.99;5.59
NO2;uur;µg/m³;20230308 18:00;20230308 19:00;40.02;6.68;40.19;48.14;42.59;10.84;13.02;22.74;32.07;22.3;20.51;15.59;28.29;22.6;14.48;23.09;20.06;24.87;16.1;21.19;10.86;28.66;20.61;33.08;44.71;3.45;21.23;10.77;11.73;18.43;25.26;13.65;21.96;16.11;9.45;14.26;33.81;22.1;10.8;10.99;5.06;7.47;6.7;22.07;6
NO2;uur;µg/m³;20230308 19:00;20230308 20:00;44.1;7.35;41.71;50.85;48.12;13.59;13.24;17.24;19.95;21.11;21.57;15.91;21.42;25.12;16.27;25.45;17.93;20.23;14.44;17.99;13.79;28.28;19.56;27.57;37.6;3.32;25.67;7.91;10.78;17.9;24.68;13.46;21.66;15.33;9;15.62;30.45;25.44;9.79;9.96;5.37;7.23;8.07;26.65;6.95
NO2;uur;µg/m³;20230308 20:00;20230308 21:00;44.34;7.46;44.35;52.55;50.56;11.64;13.06;15.7;20.58;21.79;20.23;16.19;16.98;15.1;18.48;25.5;13.61;17.91;12.41;16.81;14.07;20.25;18.24;16.48;32.16;4.82;23.5;8.6;9.15;12.3;23.38;11.61;14.52;16.7;7.9;9.74;24.07;17.34;9.39;8.48;6.23;7.5;6.8;27.8;7.61
NO2;uur;µg/m³;20230308 21:00;20230308 22:00;38.55;8.32;45.33;54.11;50.71;12.02;11.82;14.12;18.44;19.63;15.37;13.98;16.29;13.77;18.89;33.01;14.41;16.71;14.18;16;15.83;19.78;14.52;20.11;24.5;4.96;13.49;9.12;8.57;9.24;16.21;11.33;11.04;13.19;7.57;7.44;28.48;24.93;7.73;8.78;6.44;7.4;6.41;19.01;6.75
NO2;uur;µg/m³;20230308 22:00;20230308 23:00;34.27;8.74;45.13;54.37;50.58;10.1;11.05;14.14;17.31;14.04;13.25;12.47;16.66;18.46;16.07;36.73;10.88;13.64;12.68;14.71;16.77;15.12;10.97;18.9;24.59;4.52;13.08;6.5;8.68;9.66;13.78;9.75;12.12;11.85;7.59;7.42;24;21.89;6.7;7.89;6.28;6.03;6.52;16.96;10.73
NO2;uur;µg/m³;20230308 23:00;20230309 00:00;34.43;8.06;44.9;54.51;52.04;10.22;10.42;14.39;17.53;15.35;14.24;12.2;17.8;21.64;12.72;30.45;10.14;10.46;10.42;11.54;9.58;13.06;9.58;19.12;20.15;2.95;16.72;6.58;7.06;7.29;13.71;8.84;10.26;7.95;7.34;7.84;17.37;12.78;7.5;5.47;6.17;5.12;7.66;13.26;9.75
NO2;uur;µg/m³;20230309 00:00;20230309 01:00;31.69;10.46;43.35;50.45;47.63;10.23;10.09;12.47;;16.49;12.81;21.05;16.22;12.07;10.74;18.32;6.87;11.55;10.94;11.39;4.74;8.89;7.17;17.23;13.44;3.39;12.17;4.77;4.34;6.15;8.44;5.95;6.37;;7.29;6.08;19.61;11.23;6.37;4.47;7;4.78;7.26;12.49;5.41
NO2;uur;µg/m³;20230309 01:00;20230309 02:00;30.77;9.89;39.38;47.37;45.72;7.93;9.79;10.45;;13.52;10.17;14.96;11.98;11.73;8.95;13.95;6.49;10.91;11.04;10.21;9.85;8.19;6.11;15.55;11.65;4.03;7.84;4.44;3.35;5.15;6.66;5.39;5.28;6.55;7.47;5.05;13.43;11.11;5.2;3.65;4.41;5.15;7.26;10.96;6.34
NO2;uur;µg/m³;20230309 02:00;20230309 03:00;34.9;8.28;35.88;45.91;44.28;8.35;9.17;10.21;12.47;12.64;9.38;11.43;10.69;8.77;7.62;14.72;7.12;8.26;8.58;11.3;8.58;7.15;6.29;14.73;10.51;3.73;7.46;3.33;2.45;4.36;5.64;4.96;4.26;5.38;6.62;4.54;11.37;10.48;5.33;3.34;3.89;3.94;8.61;11.15;9.47
NO2;uur;µg/m³;20230309 03:00;20230309 04:00;31.94;8.6;33.02;38.29;32.99;6.9;8.97;10.18;12.91;12.54;8.85;11.38;10.11;8.78;7.8;18.26;6.33;6.59;7.76;9.33;7.61;6.58;4.6;11.76;10.01;2.97;5.81;3.25;2.05;3.98;5.43;4.13;4.06;4.79;6.33;4.19;11.82;10.21;5.1;3.76;5.02;4.4;8.95;10.45;7.52
NO2;uur;µg/m³;20230309 04:00;20230309 05:00;25.32;8.49;28.87;36.52;34.68;5.83;9.24;10.46;14.09;12.97;7.84;9.41;10.7;10.25;7.3;18.59;6.2;5.88;8.99;7.73;9.4;9.22;3.84;11.12;13.59;3.26;8.88;3.4;1.65;4.01;5.69;4.41;3.74;4.5;5.54;4.05;10.05;8.58;4.74;3.56;4.76;5.28;11.43;10.55;7.04
NO2;uur;µg/m³;20230309 05:00;20230309 06:00;22;8.58;28.09;38.5;32.79;6.07;8.42;10.11;15.44;15.2;7.78;9.53;10.8;11.98;6.49;20.38;7.21;5.42;7.32;9.02;6.24;10.09;4.57;16.75;36.25;3.25;10.31;3.63;2.19;5.07;7.57;6.45;4.53;5.29;6.16;8.08;10.31;8.85;4.65;3.7;5.38;4.59;7.76;10.25;6.43
NO2;uur;µg/m³;20230309 06:00;20230309 07:00;19.94;9.46;30.9;36.25;30.33;9.39;8.66;13.19;24.54;23.42;10.12;13.46;13.57;22.32;8.24;19.03;7.62;10.24;8.47;9.27;6.64;16.12;8.47;30.19;53.3;3.53;23.65;4.37;3.64;8.22;16.25;7.84;9.16;9.21;7.01;7.29;20.03;12.14;5.03;3.95;6.1;5.87;9.14;21.2;9.06
NO2;uur;µg/m³;20230309 07:00;20230309 08:00;17.89;9.94;29.13;36.1;28.08;13.45;9.87;17.64;26.23;32.93;12.5;16.51;23.48;20.23;9.39;16.82;12.17;22.46;13.03;14.54;12.9;27.14;11.14;36.79;51.91;4.29;38.15;5.16;5.25;13.07;20.59;9.88;14.69;11.23;10.81;8.88;23.52;19.67;6.14;5.86;8.27;6.32;12.05;34.3;9.47
NO2;uur;µg/m³;20230309 08:00;20230309 09:00;15.34;12.63;23.87;37.63;25.9;13.15;10.93;22.72;33.23;28.23;17.52;16.42;21.51;18.15;8.9;16.19;16.81;27.13;14.72;19.76;19.31;28.28;13.24;31.6;48.47;4.23;32.71;6.67;5.37;13.96;27.13;11.94;15.58;14.36;10.34;12.47;32.86;21.01;6.59;6.18;7.98;6.73;10.04;30.53;10.26
NO2;uur;µg/m³;20230309 09:00;20230309 10:00;18.06;12.76;21.04;34.83;31;9.8;10.8;18.72;26.2;27.1;16.55;14.61;19.42;16.11;10.13;21.09;14.93;23.28;13.57;17.52;17.16;24.85;14.13;21.82;48.47;4.31;29.84;6.65;5.9;13.85;25.49;6.6;14.28;10.64;6.42;10.94;35.54;16.24;6.54;5.59;6.82;6.19;6.2;23.82;6.82
NO2;uur;µg/m³;20230309 10:00;20230309 11:00;16.7;10.12;24.36;28.75;23.29;10.24;11.19;15.56;23.77;31.03;17.23;13.39;21.9;10.88;12.39;22.13;14.02;22.87;16.45;14.96;13.59;22.93;17.05;30.64;40.89;5.33;28.48;6.62;5.46;14.03;20.53;5.89;13.1;10.47;6.26;8.69;24.23;16.27;5.97;5.77;6.31;6.3;5;19.49;3.83
NO2;uur;µg/m³;20230309 11:00;20230309 12:00;23.05;10.36;24.2;32.5;26.64;9.97;13.62;23.62;24.98;28.82;14.57;15.68;19.64;11.34;11.6;25.61;16.58;24.47;13.46;;19.66;25.29;18.32;36.63;42.15;4.66;23.59;7.56;7.62;14.32;24.3;7.49;13.74;11.84;6.52;8.73;24.73;13.71;5.7;5.92;5.27;6.14;4.13;17.14;3.17
NO2;uur;µg/m³;20230309 12:00;20230309 13:00;22.08;10.77;26.35;30.7;29.3;11.62;15.46;24.87;26.8;30.13;17.36;16.15;17.81;13.28;15.26;26.37;28.31;31.35;13.07;16.65;12.42;35.03;17.5;37.01;46.48;4.11;25.64;6.32;12.17;16;21.38;7.86;13.56;14.64;6.42;7.14;25.39;13.75;5.86;6.28;5.54;6.54;5.02;16.92;3.79
NO2;uur;µg/m³;20230309 13:00;20230309 14:00;21.91;14.65;24.65;35.76;27.14;17.23;19.62;23.58;27.99;30.22;19.12;18.09;20.31;17.14;17.93;30.03;29.09;32.93;17.75;14.24;11.51;34.45;24.09;36;51.25;4.09;25.43;6.45;14.48;19.66;26.33;10.46;13.82;19.96;8.4;7.69;36.97;21.11;6.56;6.91;4.85;6.78;5.35;19.79;4.35
NO2;uur;µg/m³;20230309 14:00;20230309 15:00;19.78;18.82;27.69;31.66;27.86;27.23;21.37;24.95;29.01;35.28;22.99;21.52;22.2;15.75;20.83;23.33;31.12;31.29;17.94;20.81;15.4;33.22;33.07;34.87;50.48;5.3;37.91;6.48;16.15;20.46;31.23;16.38;17.76;19.55;8.63;10.03;41.81;30.41;8.91;7.65;5.06;7.57;5.79;19.98;5.16
NO2;uur;µg/m³;20230309 15:00;20230309 16:00;24.35;26.36;11.79;17.83;14.22;25.77;23.21;25.29;26.03;37.25;26.01;23.39;19.63;18.61;20.39;26.63;27.87;31.31;22.58;23.95;17.69;30.71;28.55;32.89;44.29;5.32;36.05;7.8;12.96;19.41;31.79;16.46;22.21;20.95;9.47;14.49;42.41;28.36;11.91;8.32;5.74;8.77;5.24;21.06;6.26
NO2;uur;µg/m³;20230309 16:00;20230309 17:00;28.58;28.18;7.8;17.05;9.65;27.36;26.09;29.95;37.35;40.33;34.34;29.76;29.33;24.01;20.49;21.98;32.25;34.27;22.7;23.55;18.25;34.44;30.88;42.78;45.7;5.86;31.94;8.76;15.24;19.98;31.19;18.54;19.27;24.39;13.93;15.06;35.94;28.31;13.59;15.49;6.87;9.1;6.3;20.32;7.03
NO2;uur;µg/m³;20230309 17:00;20230309 18:00;19.3;27.49;8.07;16.91;12.33;27.72;26.53;36.55;38.48;40.88;37.95;35.09;35.66;26.28;22.65;6.78;27.93;36.56;27.16;25.86;20.89;34.14;30.46;42.44;40.52;6.41;30.81;11.22;16.52;18.13;26.27;19.71;20.93;26.09;15.67;15.98;31.54;24.03;14.13;9.77;9.73;9.51;7.17;22.18;8.39
NO2;uur;µg/m³;20230309 18:00;20230309 19:00;11.37;32.64;3.94;8.74;5.75;34.96;28.06;42.11;43.77;42.82;39.44;36.9;39.67;31.81;32.46;6.81;26.96;37.25;31.51;30.64;23.53;32.51;30.56;41.3;38.45;;33.55;11.27;17.86;18.76;20.94;15.97;19.69;24.78;14.86;17.05;35.6;29.8;13.23;12.23;14.31;10.35;7.64;19.95;9.77
NO2;uur;µg/m³;20230309 19:00;20230309 20:00;5.55;38.75;2.35;6.81;5.18;34.4;28.89;40.81;46.27;40.43;39.62;39.11;38.72;43.67;35.86;6.22;22.47;34.86;35.51;36.22;19.33;27.89;24.21;39.41;31.75;;23.6;14.08;13.31;23.49;19.93;13.44;24.94;22.78;16.51;17.77;35.47;33.25;10.99;14.78;13.16;10.36;8.06;19.46;12.11
NO2;uur;µg/m³;20230309 20:00;20230309 21:00;4.54;40.47;1.15;4.44;4.07;36.71;28.88;42.44;47;36.64;37.49;39.06;38.79;44.64;39.81;5.81;19.23;25.04;39.03;43.5;18.92;23.28;22.63;37.72;26.43;;16.82;11.93;13.16;21.46;21.84;13.3;21.8;19.61;17.53;15.74;28.69;26.12;11.96;12.39;9.86;9.71;7.8;15.13;11.53
NO2;uur;µg/m³;20230309 21:00;20230309 22:00;5.44;41.08;1.19;3.77;3.05;28.6;21.37;40.21;46.82;37.74;37.81;37.92;24.04;42.71;36.7;7.71;18.42;23.44;31.37;37.61;15.72;22.45;21.52;29.4;24.56;;16.91;10.44;11.44;18.75;23.02;12.44;19.56;20.22;19.93;17.87;29.64;28.74;11.65;10.7;8.59;9.05;9.7;12.93;9.22
NO2;uur;µg/m³;20230309 22:00;20230309 23:00;5.43;40.82;0.38;1.69;1.58;26.65;19.31;40.01;24.07;36.28;52.06;34.03;5.2;41.07;40.45;6.71;16.83;24.41;30.49;35.42;15.66;20.48;23.98;26.6;24.42;;22.92;9.47;12.2;17.89;21.56;13.38;18.78;18.91;20.57;15.51;33.43;28.73;12.04;10.09;8.28;7.68;8.74;13.29;11.72
NO2;uur;µg/m³;20230309 23:00;20230310 00:00;3.32;17.01;0.16;1.05;0.74;30.19;15.75;10.23;16.66;35.81;55.78;32.89;5.86;32.97;40.6;5.52;16.29;21.64;29.26;36.25;17.04;19.34;19.4;27.11;23.38;6.69;22.91;9.49;12.91;17.01;19.61;13.89;17.56;19.51;19.05;14.92;25.77;24.4;12.44;10.46;7.07;6.7;7.93;10.24;11.73
