Export;EXP-2023-01 (20230705 21:34);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20230207 12:00;20230207 13:00;9.86;23.34;16.34;22.04;15.75;20.86;14.18;20.35;21.4;23.3;15.13;16.8;16.43;16.28;20.62;25.54;41.53;39.42;29.87;21.27;25.64;44.03;33.15;45.54;59.21;18.69;25.55;13.08;19.85;25.22;24.54;28.57;19.92;26.92;10.63;11.71;19.33;12.44;9.36;12.78;13.9;11.92;8.25;21.4;12.38
NO2;uur;µg/m³;20230207 13:00;20230207 14:00;13.64;24.04;14.35;20.87;14.09;18.31;14.17;21.85;19.03;24.71;13.52;32.19;14.81;16.29;17.93;22.81;36.89;36.19;23.29;24.26;22.64;39.35;32.05;46.44;56.96;20.14;22.45;13.64;19.65;22.26;24.38;30.41;18.41;23.1;8.2;9.57;21.34;13.46;12.92;10.8;11.7;9.85;8.3;25.87;12.17
NO2;uur;µg/m³;20230207 14:00;20230207 15:00;17.36;26.08;15.18;20.85;14.13;18.57;14.59;22.02;21.95;26.66;15.41;29.63;14.01;19.28;20.14;45.01;41.89;40.4;19.21;24.2;21.05;42.68;28.48;56.04;60.1;21.29;27.59;13.81;16.13;18.97;25.84;20.68;17.15;18.49;9.23;11.66;31.35;19.45;14.59;12.51;10.25;8.92;9.61;22.3;12.96
NO2;uur;µg/m³;20230207 15:00;20230207 16:00;21.61;25.42;17.15;26.88;17.6;24.79;17.53;24.67;26.21;28.97;21.16;22.72;17.22;25.96;16.02;31.86;34.51;41.25;24.13;21.49;14.44;37.91;25.08;56.2;54.47;20.41;33.92;15.17;16.79;24.6;29.36;18.03;16.07;17.94;10.21;13.47;34.84;25.66;15.44;13.41;10.18;8.33;11.64;26.05;12.85
NO2;uur;µg/m³;20230207 16:00;20230207 17:00;24.24;30.02;18.28;24.61;17.4;28.43;21.95;33.72;38.51;38.75;26.56;27.57;26.68;32.06;21.31;27.34;29.01;38.53;23.31;32.24;15.5;36.32;24.23;55.28;51.63;21.81;35.27;16.83;19.07;30.01;37.42;18.22;20.29;20.03;11.28;19.2;46.44;37.3;14.48;16.54;14.67;10.51;13;27.99;13.77
NO2;uur;µg/m³;20230207 17:00;20230207 18:00;34.2;45.39;22.78;31.58;23.43;33.55;29.65;46.13;59.31;45.48;35.7;34.64;41.77;49.01;20.42;54.71;32.61;42.97;30.67;37.58;29.09;46.33;33.28;58.12;57.48;22.96;42.74;18.41;22.52;40.25;42.57;38.95;29.66;28.97;15.8;35.25;57.81;49.23;17.56;16.02;18;13.23;14.58;36.31;23.65
NO2;uur;µg/m³;20230207 18:00;20230207 19:00;44.31;44.26;32.96;39.45;39.62;40.76;29.25;52.2;59.58;53.25;38.28;39.05;56.06;58.67;23.95;66.35;45.14;53.21;36.8;43.75;36.95;54.78;44.38;56.31;62.18;29.66;58.9;23.91;33.25;53.2;55.86;55.08;46.43;39.82;30.48;36.03;65.69;56.7;18.36;22.62;24.74;17.97;16.59;49.41;40.98
NO2;uur;µg/m³;20230207 19:00;20230207 20:00;41.32;34.19;37.82;43.26;42.61;42.24;30.19;53.92;59.58;57.14;49.07;34.67;53.97;50.68;39.98;60.88;49.02;52.97;45.63;55.8;38.29;56.13;50.4;60.34;62.88;24.37;58.5;24.29;37.89;60.06;57.19;50.23;54.52;40.91;34.99;28.56;65.82;59.18;23;27.19;28.45;21.16;22.34;56.27;25.74
NO2;uur;µg/m³;20230207 20:00;20230207 21:00;38.62;33.69;23.17;45.25;36.73;43.77;30.82;58.2;58.71;52.91;51.41;37.41;57.99;45.92;47.09;48.16;54.06;50.31;50.69;51.63;28.77;64.33;52.34;56.7;66.14;24.74;63.42;21.68;41.89;53.56;52.99;39.18;50.62;50.81;32.19;31.72;63.89;58.51;20.38;33.42;27.86;24.2;19.65;53.78;33.65
NO2;uur;µg/m³;20230207 21:00;20230207 22:00;35.61;30.54;23.77;42.29;41.6;46.27;33.19;57.62;53.72;51.1;50.11;41.31;49.33;44.37;40.79;41.3;55.77;52.84;45.91;49.28;27.7;62.82;53.17;54.01;65.67;32.25;57.61;18.8;48.15;48.2;50.86;43.66;50.11;44.08;40.04;25.67;63.64;58.67;17.64;39.5;28.85;20.3;22.67;54.69;30.83
NO2;uur;µg/m³;20230207 22:00;20230207 23:00;31.28;34.21;19.59;49.75;36.23;46.06;35.65;54.95;54.15;47.65;46.88;42.01;46.84;47.31;41.73;40.78;53.93;53.06;42.1;45.47;28.04;54.96;51.48;47.73;61.41;42.14;55.42;18.2;45.13;46.03;50.19;32.4;48.69;39.36;30.54;25.06;59.48;56.93;17.39;30.47;36.96;23.82;21.45;52.74;31.04
NO2;uur;µg/m³;20230207 23:00;20230208 00:00;26.82;27.13;20.27;48.21;25.7;38.42;32.81;53.04;56.51;43.81;46.22;46.52;49.75;56.82;39.72;46.7;52.82;51.95;39.57;47.23;21.06;54.09;50.09;43.49;57.42;42.1;57.44;21.62;44.03;41.54;47.92;35.02;42.84;40.45;28.35;21.66;56.59;53.3;24.2;31;37.09;18.89;21.45;51.96;30.6
NO2;uur;µg/m³;20230208 00:00;20230208 01:00;21.55;45.76;19.35;40.53;24.14;43.26;25.16;53.15;54.07;45.89;49.05;44.99;53.9;57.14;43.15;44.6;47.81;48.36;42.83;39.23;23.77;46.81;41.52;43.92;50.03;35.9;;23.63;37.81;41.44;41.09;37.26;40.48;35.71;28.98;19.49;53.52;49.94;26.43;33.28;28.75;17.86;19.23;44.69;24.48
NO2;uur;µg/m³;20230208 01:00;20230208 02:00;17.2;47;17.97;31.5;20.01;46.67;32.9;54.04;54.12;48.92;51.3;47.91;53.55;51.4;41.46;38.2;46.28;48.58;40.92;43.72;24.96;47.58;39.7;43.23;47.72;29.82;45.06;23.47;37.34;39.84;41.15;36.73;39.97;38.77;26.08;16.82;49.51;48.17;27.16;29.14;27.81;16.08;17.43;38.05;20.42
NO2;uur;µg/m³;20230208 02:00;20230208 03:00;17.38;47.26;14.81;20.27;15.69;39.59;32.55;54.06;53.53;48.61;59.77;48.86;52.93;50.88;37.53;42.33;45.4;50.41;45.54;44.18;45.59;48.04;37.76;40.95;47.03;28.55;42.85;21.83;38.44;37.48;41.26;35.06;39.63;44.23;22.85;15.49;46.72;46.27;29.48;31.07;26.91;18.11;15.59;24.63;23.23
NO2;uur;µg/m³;20230208 03:00;20230208 04:00;18.97;49.71;14.86;29.42;17.87;37.58;30.48;53.32;50.52;47.03;49.43;49.08;51.77;52.5;43.07;37.45;48.42;51.04;45.94;42.19;46.41;48.27;36.85;37.04;47.79;30.53;45.36;20.14;37.21;35.28;42.59;33.35;37.04;45.45;23.68;15.29;47;46.64;23.65;30.62;38.35;14.93;17.67;26.67;23.28
NO2;uur;µg/m³;20230208 04:00;20230208 05:00;17.03;53.56;13.22;28.62;20.03;38.6;39.23;52.42;49.35;44.61;47.91;46.03;49.43;54.35;40.76;28.64;47.93;51.93;42.48;43.54;42.47;48.67;36;38.92;48.55;21.25;44.7;17.99;37.49;35.66;42.67;30.7;37.3;44.13;28.73;16.35;48.18;47.7;31.69;27.07;27;15.18;16.15;26.31;21.5
NO2;uur;µg/m³;20230208 05:00;20230208 06:00;22.86;50.3;13.92;36.45;25.35;34.67;32.57;49.84;49.15;45.36;49;41.33;46.37;52.49;44.81;32.57;48.35;51.68;44.5;50.07;37.02;50.27;38.83;48.13;52.88;22.73;43.34;21.41;31.94;34.49;43.18;35.14;38.24;43.69;29.99;16.55;45.79;45.84;32.38;23.49;27.74;16.73;15.92;29.69;20.04
NO2;uur;µg/m³;20230208 06:00;20230208 07:00;24.78;45.4;15.28;40.54;26.49;35.27;27.96;52.72;46.08;58.14;50.34;43.17;46.51;56.41;44.64;34.72;49.67;52.69;47.95;53.87;35.27;50.84;52.08;59.06;62.27;25.44;45.61;26.34;37.42;40.97;51.99;37.15;45.73;46.19;31.34;22.17;58.1;47.26;30.69;23.79;29.09;20.87;21.38;45.11;18.92
NO2;uur;µg/m³;20230208 07:00;20230208 08:00;26.63;46.47;14.59;52.6;31.6;52.07;33.69;51.85;48.9;63.1;51.01;46.88;46.59;58.76;43.79;42.68;53.3;53.97;46.9;55.41;46.03;59.95;58.21;65.75;67.18;33.23;58.93;33.25;44.15;54.97;55.4;42.9;51.21;48.03;34.6;28.35;49.59;32.51;26.04;30.31;36.24;26.57;20.83;44.21;26.68
NO2;uur;µg/m³;20230208 08:00;20230208 09:00;29.8;44.67;18.69;53.74;42.48;36.83;33.22;50.79;46.42;57.3;49.6;44.33;44.75;51.86;45.95;37.3;56.05;55.39;45.96;84.41;46.22;61.38;57.98;61.97;68.94;33.76;58.23;33.04;42.94;57.76;52.68;43.91;49.1;47.54;35.85;28.07;45.53;34.04;24.61;29.46;33.09;28.56;22.94;44.47;27.58
NO2;uur;µg/m³;20230208 09:00;20230208 10:00;27.08;39.23;24.41;56.5;46.05;25.78;32.09;39.46;35.99;46.27;42.23;41.74;35.31;40.33;48.73;33.59;57.41;53.11;41.83;50.34;41.23;60.9;55.24;58.74;66.3;30.64;50.82;26.62;41.31;47.82;48.9;39.46;42.03;44.02;34.05;31.61;36.87;32.55;26.82;22.21;26.89;23.46;21.02;41.06;23.95
NO2;uur;µg/m³;20230208 10:00;20230208 11:00;25.9;35.22;36.8;45.78;31.76;20.07;32.54;31.97;30.93;42.17;35.48;38.6;25.61;34.05;39.82;39.76;54.19;56.17;42.86;37.91;35.88;59.4;52.33;56.97;66.61;24.6;42.24;21.87;35.93;41.07;42.99;36.25;34.98;37.6;24.51;31.32;30.56;28.17;30.31;22.32;24.23;22.11;19.04;40.51;22.34
NO2;uur;µg/m³;20230208 11:00;20230208 12:00;18.56;28.43;39.9;39.23;24.59;17.45;33.3;30.43;29.22;35.84;26.89;31.94;19.29;30.02;42.04;39.78;52.43;56.19;33.4;33.17;31.86;58.47;47.16;47.18;65.56;22.96;36.25;22.52;31.16;37.1;36.61;33.94;30.63;30.01;21.8;26.96;28.34;25.35;21.17;21.76;22.38;20.65;17.46;32.93;21.7
NO2;uur;µg/m³;20230208 12:00;20230208 13:00;14.88;22.14;22.21;27.81;16.19;14.54;25.62;28.65;31.33;34.33;25.03;24.18;20.7;30.13;38;42.43;49;58.8;29.75;28.45;28.17;49.34;42.89;41.49;57.87;23.76;32.31;21.93;28.13;36.61;36.45;30.25;29.08;23.86;18.92;24.41;25.59;21.06;16.13;20.44;20.03;21.37;16.21;28.2;19.91
NO2;uur;µg/m³;20230208 13:00;20230208 14:00;13.42;19.38;17.3;22.29;15.97;15.51;21.86;24.69;30.44;30.13;19.43;24.97;23.18;23.33;32.43;29.33;41.68;54.82;31.35;27.93;27.01;42.28;38.69;47.97;51.2;25.35;26.7;22.91;22.5;32.16;32.42;26.36;25.69;23.22;13.98;21.56;24.3;15.98;13.82;19.5;19.22;19.17;15.29;26.66;15.21
NO2;uur;µg/m³;20230208 14:00;20230208 15:00;12.49;19.37;18.43;22.85;15.63;11.54;15.72;19;25.44;31.44;18.57;21.9;19.47;16.94;36.41;29.95;44.87;40.73;25.59;24.93;33.34;44.26;40.6;50.88;54.8;24.88;29.6;21.81;24.03;31.82;32.73;31.29;23.64;24.77;13.82;18.74;24.24;19.43;11.83;16.58;19.62;16.31;15.72;25.94;13.91
NO2;uur;µg/m³;20230208 15:00;20230208 16:00;14.58;22.64;18.18;24.2;15.54;17.43;13.42;20.8;21.42;39.12;18.54;20.54;15.88;16.29;31.52;35.03;51.56;50.36;30.69;26.53;34.34;52.66;48.21;57.88;63.07;26.01;32.68;23.73;27.2;34.68;31.91;32.89;25.25;27.72;15;19.82;35.41;31.12;12.57;23.12;23.08;14.73;15.78;32.44;15.07
NO2;uur;µg/m³;20230208 16:00;20230208 17:00;22.48;34.07;16.85;32.4;18.41;24.14;11.89;25.07;28.99;40.53;22.19;28.59;18.6;27.82;40.37;36.08;55.78;70.29;36.34;29.63;37.73;59.69;51.86;49.05;69.1;37.47;39.67;31.24;33.04;44.2;42.66;33.03;33.23;29.87;16.78;32.5;33.5;25.93;18.4;29.8;31.11;15.34;18.22;34.47;21.05
NO2;uur;µg/m³;20230208 17:00;20230208 18:00;25.7;39;23.64;34.01;25.31;31.32;15.95;31.91;35.03;60.22;32.89;36.09;27.87;38.75;56.02;47.49;62.61;58.01;43.64;51.65;44.79;65.57;62.97;69.26;70.42;39.56;46.59;26.64;41.17;54.47;57.52;61.36;37.4;41.97;21.26;41.01;37.49;25.66;26.21;33.78;38.04;20.44;22.63;43.04;25.1
NO2;uur;µg/m³;20230208 18:00;20230208 19:00;25.13;37.16;23.43;39.12;33.19;30.05;20.57;44.69;59.92;69.17;51.26;23.68;33.71;45.38;60.96;36.43;68.09;64.44;44.75;61.53;50.42;75.96;70.61;74.45;76.83;47.16;54.02;32.64;51.26;63.5;67.67;54.65;57.47;55.3;21.12;46.63;47.85;33.21;27.58;39.62;38.4;22;26.22;66.82;33.16
NO2;uur;µg/m³;20230208 19:00;20230208 20:00;25.05;30.52;23.81;48.63;38.62;22.36;21.45;53.04;65.34;62.56;64.51;38.59;47.28;44.87;61.74;31.92;67.9;59.83;42.78;63.04;54.36;72.24;71.34;68.31;79.55;58.13;61.13;36.36;52.98;59.75;58.5;41.71;56.35;51.32;30.26;44.5;48.55;33.13;26.95;42.62;37.94;21.69;22.64;49.26;30.19
NO2;uur;µg/m³;20230208 20:00;20230208 21:00;23.21;45.51;21.59;59.44;41.42;19.87;27.68;56.87;62.72;62.69;45.55;40.62;53.7;47.46;57.57;29.54;65.41;50.55;40.4;54.84;52.87;68.42;64.59;48.9;72.34;60.29;60;36.39;43.2;55.84;57.6;55.52;53.68;53.27;19.99;38.22;36.12;26.51;24.33;42.27;40.93;22.73;21.63;43.45;32.97
NO2;uur;µg/m³;20230208 21:00;20230208 22:00;24.26;38.18;14.57;56.95;48.9;33.41;24.16;53.3;74.18;62.32;59.32;42.07;49.79;51.4;51.81;41.32;66.13;47.14;27.72;43.13;53.83;73.28;59.37;66.28;77.55;43.03;56.38;35.7;46.91;62.18;60.44;58.63;58.12;48.41;19.82;33.57;31.02;29.09;20.29;44.53;37.73;24.38;18.89;38.86;32.99
NO2;uur;µg/m³;20230208 22:00;20230208 23:00;23.42;24.63;12.42;58.66;48.08;33.16;22.62;42.01;60.26;59.79;57.93;42.27;46.58;54.68;34.98;46.95;68.06;48.66;33.55;37.65;50.29;71.53;55.85;66.62;78.05;48.33;57.54;36.26;47.91;63.49;64.57;49.99;60.38;49.73;25.67;33.89;24.93;27.54;21.38;47.39;33.07;32.53;19.57;32.46;25.54
NO2;uur;µg/m³;20230208 23:00;20230209 00:00;23.16;22.99;18.28;55.2;43.71;25.42;27.81;39.14;49.44;52.19;47.57;41.22;41.36;43.39;33.78;48.46;72.39;46.26;33.6;41.42;51.86;68.78;51.63;61.23;71.4;50.21;56.01;37.53;45.86;60.07;62.16;65.79;56.42;45.14;32.92;35.99;23.67;21.84;26.76;40.84;31.55;29.2;20.71;29.8;24.9
NO2;uur;µg/m³;20230209 00:00;20230209 01:00;19.62;;13.32;43.68;37.51;28.53;45.78;42.04;44.66;46.21;45.17;36.34;38.73;30.32;51.14;37.74;63.16;47.44;34.59;35.74;45.1;63.86;46.94;56.09;62.7;50.64;51.91;29.62;39.3;59.11;59.22;67.26;59.49;;30.27;30.41;23.3;22.34;35.52;47.23;26.55;28.3;26.15;26.67;24.57
NO2;uur;µg/m³;20230209 01:00;20230209 02:00;16.78;18.38;8.53;21.84;34.21;32.37;60.97;34.34;36.75;43.64;37.76;30.37;33.7;30.62;50.74;40.96;62.85;47.31;37.35;41.06;52.76;65.37;52.02;56.46;62.39;46.93;49.35;30.01;37.3;58.08;53.36;50.11;57.81;32.53;32.24;30.16;22.48;21.18;37.8;40.93;26.12;27.88;25.68;25.65;23.25
NO2;uur;µg/m³;20230209 02:00;20230209 03:00;13.11;18.59;9.1;22.48;23.8;27.53;59.83;26.51;34.27;31.95;32.04;39.94;26.7;29.65;53.36;31.86;61.24;53.46;46.13;38.11;50.73;63.25;57.68;59.89;60.77;45.67;49.43;27.36;35.02;48.43;45.75;40.9;47.3;32.84;32.23;23.98;20.29;19.14;28.58;30;26.88;24.16;23.49;28.02;23.61
NO2;uur;µg/m³;20230209 03:00;20230209 04:00;15.55;19.06;7.63;32.47;22.67;19.98;55;21.22;24.81;27.38;31.73;53.44;19.02;31.16;43.38;18.58;60.94;55.57;48.7;48.47;51.19;63.1;57.17;62.93;61.52;46.18;51.91;24.31;35.3;38.2;40.7;38.64;37.58;30.47;29.68;19.53;19.16;18.21;20.81;22.89;29.34;24.63;25.06;25.33;21.98
NO2;uur;µg/m³;20230209 04:00;20230209 05:00;25.92;18.15;8.07;30.43;19.82;15.6;39.78;16.25;19.15;31.58;29.07;47.03;15.39;29.25;28.73;13.11;59.95;52.95;41.31;45.22;52.76;61.45;59.23;57.99;58.99;50.55;54.52;23.13;39.34;37.5;37.31;41.21;36.46;32.94;25.03;19.16;18.6;17.74;18.49;18.18;31.85;23.21;22.68;23.04;20.55
NO2;uur;µg/m³;20230209 05:00;20230209 06:00;34.08;19.84;11.23;34.54;18.46;16.1;29.12;16.13;23.02;41.15;27.87;35.52;16;23.85;20.12;12.64;58.93;42.02;28.45;41.42;50.95;60.77;57.68;48.77;63.98;53.36;55.3;23.87;41.71;32.52;34.76;47.78;31.89;29.93;22.55;19.56;18.37;17.91;17.81;15.92;33.96;20.52;20.81;21.97;19.77
NO2;uur;µg/m³;20230209 06:00;20230209 07:00;34.06;25.15;14.15;22.83;29.72;15.49;30.04;19.07;35.3;47.02;30.17;33.71;24.68;21.76;19.09;14.66;57.24;44.88;22.94;42.25;49.54;65.69;52.84;58.14;76.21;53.91;57.23;26.81;46.53;33.88;42.7;53.8;33.68;31.82;22.94;22.66;24.11;21.4;17.1;19.11;34.41;18.63;21.06;28.09;19.23
NO2;uur;µg/m³;20230209 07:00;20230209 08:00;38.93;33.33;26.62;31.21;37.27;18.08;45.43;31.74;45.79;46.93;41.84;37.79;37.36;25.03;18.47;15.5;56.23;50.32;21.69;52.35;53.93;66.27;51.68;56.98;68.83;56.05;57.04;28.66;47.83;42.64;51.78;55.21;37.1;35.38;23.52;28.33;31.69;28.27;17.85;31.97;39.44;18.09;25.04;37.58;25.43
NO2;uur;µg/m³;20230209 08:00;20230209 09:00;34.88;33.31;29.46;45.48;36.83;22.69;45.86;41.96;57.67;60.54;46.4;32.52;40.95;33.09;22.77;18.98;56.28;39.88;25.1;53.18;56.34;65.3;48.94;53.37;67.81;53.3;58.47;29.86;42.52;50.71;55.19;54.71;45.25;33.79;25.26;33.13;40.77;36.22;19.44;26.07;39.24;18.61;26.72;41.61;29.9
NO2;uur;µg/m³;20230209 09:00;20230209 10:00;35.5;30.47;16.53;33.11;25.17;23.11;40.38;36.31;42.45;51.58;45.48;23.12;27.8;39.2;22.57;20.88;49.88;43.23;25.51;45.38;49.21;57.94;35.77;47.21;60.24;45.17;49.99;28.67;32.87;46.57;47.5;47.38;41.05;30.71;25.72;28.45;33.64;28.38;20.11;24.66;34.86;16.7;27.52;38.8;28.22
NO2;uur;µg/m³;20230209 10:00;20230209 11:00;29.31;24.61;16.25;23.04;17.49;22.93;38.81;27.19;37.59;45.19;43.69;21.79;21.92;32.53;25.42;20.29;40.63;41.41;22.52;30.64;40.97;46.72;34.82;45.87;52.86;42.58;46.15;26.56;23.68;41.42;41.48;40.51;35.42;30.8;21.39;27.45;29.64;25.49;20.2;22.71;34.55;15.86;27.18;37.73;24.9
NO2;uur;µg/m³;20230209 11:00;20230209 12:00;19.49;20.04;15.58;20.08;14.62;23.57;31.73;26.52;30.15;44.95;38.74;22.76;21.27;25.87;24.58;22.17;37.14;38.82;25.58;28.37;29.04;44.52;36.26;44.58;50.02;46.37;39.59;27.36;24.67;39.47;39.9;36.75;33.75;30.17;20.24;25.32;30.51;24.93;20.87;22.5;38.46;15.45;27.46;37.29;25.58
NO2;uur;µg/m³;20230209 12:00;20230209 13:00;22.28;17.26;14.97;19.02;12.01;23.98;28.42;25.33;30.16;43.75;39.23;22.47;21.85;23.27;25.63;24.06;38.6;36.71;26.32;28.57;25.54;41.35;34.25;39.97;46.62;46.48;36.52;27.48;24.91;37.94;36.32;34.65;31.34;26.05;21.4;28.82;29.83;26.08;23.43;24.27;36.98;16.55;26.03;37.52;26.59
NO2;uur;µg/m³;20230209 13:00;20230209 14:00;23.58;19.86;18.46;23.98;15.82;26.08;28.79;25.68;33.23;43.5;40.42;25.77;22.86;26.24;27.82;24.87;43.37;38.58;27.05;30.35;29.75;46.65;39.06;44.73;50.3;43.54;31.88;27.77;27.33;35.08;36.15;37.57;29.83;25.5;23.12;29.93;31.03;27.82;25.45;25.67;43.02;17.38;30.9;35.7;27.21
NO2;uur;µg/m³;20230209 14:00;20230209 15:00;17.77;25.59;14.83;24.85;17.56;27.99;31.04;29.24;37.74;47.69;40.78;27.29;25.57;30.12;30.84;23.37;48.06;45.55;29.33;35.45;13.33;52.94;46.26;53.31;56.38;44.03;36.58;34.59;32.16;40.07;39.29;43.01;33.26;29.18;22.7;32.96;32.41;26.33;26.78;31.06;42.87;19.35;35.47;41.59;28.98
NO2;uur;µg/m³;20230209 15:00;20230209 16:00;19.9;28.33;17.93;26.45;17.27;27.76;37.54;33.02;42.71;48.06;33.27;30.52;30.28;34.64;30.23;21.34;32.66;51.61;31.44;42.58;8.22;46.94;49.44;57.64;56.79;38.71;33.32;39.23;36.88;43.8;45.04;48.02;39.48;36.39;22.76;40.86;37.77;31.9;31.05;35.88;41.29;24.35;36.31;43.81;33.16
NO2;uur;µg/m³;20230209 16:00;20230209 17:00;26.16;29.63;20.43;35.2;21.38;31.52;39.5;38.64;48.89;50.84;42.56;34.5;34.34;40.66;15.9;21.04;15.39;54.48;37.06;45.93;8.04;30.57;40.26;51.92;30.67;18.96;30.47;38.87;38.14;50.13;48.32;48.09;44.51;38.3;24.38;46.81;41;36.21;37.95;39.04;36.07;28.16;35.99;47.41;37.13
NO2;uur;µg/m³;20230209 17:00;20230209 18:00;32.44;32.26;20.47;42.45;28.99;35.97;40.36;40.97;55.53;48.45;50.49;46.09;37.67;42.86;11.08;20.51;14.52;59.32;43.34;52.2;5.77;34.84;29.88;59.96;31.76;7.11;33.49;44.16;38.63;51.04;50.99;49.73;48.23;42.85;26.21;50.25;47.02;43.69;42.36;43.51;37.49;30.44;37.38;47.34;40.82
NO2;uur;µg/m³;20230209 18:00;20230209 19:00;33.54;35.52;27.6;50.88;35.84;39.43;44.25;39.01;49.27;54.17;56.06;44.25;35.88;45.39;9.07;20.15;20.47;67.15;45.58;55.35;5.07;42.21;38.58;62.67;44.08;7.76;39.16;45.94;41;51.95;49.84;48.84;48.47;42.66;25.86;51.16;48.76;45.77;42.87;44.32;21.46;31.61;36.75;48.71;41.97
NO2;uur;µg/m³;20230209 19:00;20230209 20:00;35.3;55.24;27.2;37.06;31.35;42;43.93;38.28;48.7;51;52.08;39.58;32.13;47.47;10.66;22.43;27.96;69.27;38.78;53.51;4.13;54.75;52.03;61.44;51.47;12.01;47.57;43.75;39.36;51.46;50.07;50.49;48.93;44.45;28.71;49.31;50.77;46.01;49.34;43.29;4.65;31.83;24.09;45.51;36.7
NO2;uur;µg/m³;20230209 20:00;20230209 21:00;28.39;58.63;25.83;36.36;31.13;46.41;45.89;41.62;44.01;53.23;53.85;35.57;33.17;50.24;6.1;25.72;21.56;68.75;21.63;51.97;4.02;46.54;59.77;63.33;42.14;15.11;42.68;42.66;33.83;53.21;49.18;50.26;49.44;47.98;32.41;47.87;53.45;49.13;47.58;40.69;5.65;32.39;15.53;42.17;33.03
NO2;uur;µg/m³;20230209 21:00;20230209 22:00;29;62.65;23.81;28.98;26.15;48.93;43.03;42.33;47.03;49.59;52.93;34;35.88;52.91;4.91;20.69;26.7;69.13;12.08;52.56;4.77;67.19;70.64;56.33;49.43;15.22;37.15;39.16;29.54;55.42;53.09;37.68;52.59;48.57;35.72;46.51;53.71;50.96;45.83;40.67;7.76;32.9;11.71;36.73;27.28
NO2;uur;µg/m³;20230209 22:00;20230209 23:00;29.41;38.73;24.82;31.97;28.23;47.98;38.17;44.06;49.74;48.36;48.82;33.65;38.34;52.27;4.62;17.7;30.67;68.91;11.12;50.24;7.25;67.1;78.66;52.16;58.3;26.87;32.38;40.19;51.11;60.31;56.15;31.11;55.72;49.79;37.36;45.07;54.11;50.74;45.91;40.99;11.08;38.37;9.07;33.03;18.67
NO2;uur;µg/m³;20230209 23:00;20230210 00:00;29.5;55.85;25.99;31.33;30.27;47.77;34.54;44.97;48.1;47.3;46.85;32.33;38.76;49.38;5.32;20.43;36.37;74.55;11;40.26;5.69;71.15;79.12;53.2;70.92;15.14;26.77;35.58;57.99;61.57;59.78;34.22;60.45;40.04;37.12;43.97;52.16;49.56;45.95;38.46;8.84;37.22;6.64;31.13;14.65
NO2;uur;µg/m³;20230210 00:00;20230210 01:00;25.52;67.65;19.39;23.92;25.37;42.76;;46.09;43.01;38.66;42.65;23.35;38.92;47.51;8.02;20.97;41.96;73.47;6.89;37.66;8.25;72.65;75.22;43.84;75.42;11.31;17.06;23.06;63.12;63.03;58.23;43.74;61.01;44.92;36.97;39.22;50.85;46.13;47.33;35.4;10.13;26.36;7.92;20.43;10.37
NO2;uur;µg/m³;20230210 01:00;20230210 02:00;25.22;43.28;19.27;20.87;22.17;40.95;40.92;44.92;42.62;33.71;34.54;25.86;39.36;45.18;12.48;23.77;33.91;65.9;7.76;22.57;7.33;72.3;71.85;34.2;75.1;10.53;16.04;18.75;61.71;62.14;59.73;63.95;60.79;36.77;35.55;38.21;44.87;42.73;41.38;28.34;8.98;20.05;7.23;15.16;9.24
NO2;uur;µg/m³;20230210 02:00;20230210 03:00;20.49;41.59;19.93;18.51;19.21;39.53;39.7;43.15;42.71;36.64;35.49;36.67;35.69;40.1;41.06;21.37;77.64;59.5;7.33;21.42;11.05;77.32;63.65;53.21;83.47;18.84;13.55;16.91;55.23;60.55;55.11;65.73;59.61;25.77;36.89;40.61;41.65;38.99;31.64;23.15;8.64;17.61;6.85;13.6;8.63
NO2;uur;µg/m³;20230210 03:00;20230210 04:00;19.97;37.39;19.83;17.8;18.7;41.28;43.59;41.17;38.85;43.93;43.51;39.64;33.81;42.12;46.15;23.14;75.51;52.42;18.44;29.74;20.75;76.98;56.96;53.03;75.44;18.54;15.88;16.88;40.97;52.93;48.44;53.15;47.03;19.67;40.89;39.33;39.01;37.31;31.05;17.39;9.44;19.74;5.93;12.09;8.29
NO2;uur;µg/m³;20230210 04:00;20230210 05:00;20.36;33.1;18.81;17.46;19.57;37.26;42.52;36.89;34.58;44.78;43.49;37.92;32.12;37.97;43.6;23.92;69.53;48.39;40.43;33.76;28.38;72.91;59.22;51.09;70.5;21.68;17.57;29.22;32.84;28.92;31.7;38.23;33.13;23.56;37.61;32.29;41.82;39.83;29.16;12.92;10.01;18.18;5.95;12.71;7.98
NO2;uur;µg/m³;20230210 05:00;20230210 06:00;23.28;30.83;16.07;20.5;19.21;35.17;40.94;34.48;34.44;46.06;42.24;36.65;29.14;37.98;37.87;24.19;68.01;49.84;41.56;39.82;32.16;73.17;58.76;49.08;74.86;18.07;25.98;36.17;27.9;26.46;36.35;46.2;23.72;30.62;34.86;31.58;44.34;42.82;28.31;13.81;10.41;14.93;6.52;18.66;8.01
