Export;EXP-2023-01 (20230710 20:53);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20230407 16:00;20230407 17:00;12.56;7.37;9.37;32.96;14.82;10.89;4.73;18.92;26.71;19.45;16.5;10.29;10.35;7.31;3.26;5.14;4.84;9.8;9.42;13.85;2.66;14.11;8.24;13.95;10.33;4.85;9.71;4.43;4.65;16.56;12.88;28.33;10.7;5.14;7.26;7.06;38.33;22.44;7.36;4.57;6.47;4.57;4.2;31.1;4.67
NO2;uur;µg/m³;20230407 17:00;20230407 18:00;12.76;8.2;9.2;30.03;11.17;11.73;4.04;22.28;17.66;17.76;14.29;12.13;10.77;7.42;2.45;5.27;6.1;9.96;10.15;15.33;1.87;30.66;9.62;15.18;8.16;4.11;13.76;4.51;4.28;18.05;14.66;30.59;11.79;3.24;6.71;5.44;35.36;19.65;6.94;4.95;5.34;4.88;4.38;30.79;5.07
NO2;uur;µg/m³;20230407 18:00;20230407 19:00;12.16;9.06;10.01;20.87;12.55;12.37;6.12;23.26;19.09;19.33;14.05;10.16;11.18;9.34;4;9.12;6.69;11.53;9.87;10.54;2.95;18.33;9.94;17.36;7.6;4.39;13.44;4.48;4.49;21.42;16.89;34.57;15.73;4.13;6.82;5.68;45.34;27.82;6.03;8.54;10.51;5.96;4.29;20.61;4.73
NO2;uur;µg/m³;20230407 19:00;20230407 20:00;12.65;8.31;11.87;24.9;14.14;10.49;4.95;17.83;15.35;15.79;12.85;9.51;9.73;7.23;2.28;5.69;6.49;11.78;11.85;11.88;2.64;19.9;8.26;13.9;8.61;5.39;11.07;5.38;4.99;20.44;17.53;29.07;15.66;4.88;6.99;5.97;30.24;16;4.85;11.34;8.6;7.57;5.59;22.33;4.7
NO2;uur;µg/m³;20230407 20:00;20230407 21:00;13.78;8.78;9.7;23.84;12.36;13.8;4.64;14.64;22.93;17.23;12.5;10.83;11.73;8.13;3.47;6.01;7.33;13.3;15.29;12.46;4.63;15.7;10.11;13.41;7.91;6.26;9.14;6.8;5.28;22.07;16.21;30.1;15.44;4.21;6.24;6.91;31.54;23.07;5.12;10.16;7.42;7.92;7.15;24.45;5.24
NO2;uur;µg/m³;20230407 21:00;20230407 22:00;14.7;7.69;8.53;24.38;12.92;9.08;5.11;11.98;15.79;17.52;16.65;11.14;10.18;10.42;4.96;8.25;8.72;13.35;14.21;16.03;4.74;16.16;10.16;13.51;8.72;6.27;10.95;6.25;4.88;22.25;18.88;31.2;18.38;4.94;7.64;8.81;32.77;21.8;6.74;7;8.14;7.36;6.77;27.99;4.88
NO2;uur;µg/m³;20230407 22:00;20230407 23:00;13.07;7.18;8.64;18.96;11.59;10.44;3.21;10.03;11.54;16.81;13.69;13;10.2;10.65;3.8;7.01;7.18;12.07;13.41;19.65;4.54;14.24;10.71;15.43;8.94;4.99;10.48;5.63;5.48;25.39;19.01;30.65;20.45;4.87;10.85;9.22;30.33;21.27;5.51;7.01;5.98;6.76;7.44;18.45;5.56
NO2;uur;µg/m³;20230407 23:00;20230408 00:00;11.77;8.48;8.03;14.73;10.57;10.51;4.01;10.76;10.65;15.41;16.93;10.12;7.68;11.05;6.76;6.13;7.93;11.14;11.62;11.61;3.73;15.44;10.19;16.36;9.84;5.53;12.36;5.37;5.81;27.72;25.05;19.06;22.83;5.03;9.57;7;35.07;21.22;7.04;4.87;7.33;6.51;5.37;14;6.35
NO2;uur;µg/m³;20230408 00:00;20230408 01:00;9.58;8.12;7.24;9.74;9.83;11.07;6.78;14.51;14.71;;19.52;14.78;10.12;13.63;8.98;7.41;8.26;11.88;12.06;11.37;7.98;12.92;12.26;15.05;9.8;4.29;9.55;9.49;10.82;19.09;19.52;10.61;14.99;5.56;10.58;7.66;30.25;23.88;10.35;5.02;6.6;7.37;5.13;10.26;5.98
NO2;uur;µg/m³;20230408 01:00;20230408 02:00;9.23;9.44;6.96;9.43;8.44;9.9;6.73;7.63;18.7;21.37;20.68;15.16;9.85;14.72;5.53;11.99;8.5;11.01;12.12;11.81;6.72;12.7;11.02;12.13;9.52;4.37;12.39;8.06;6.23;14.04;10.53;13.49;9.82;5.43;9.89;7.35;38.51;34.28;9.41;5.44;5.16;7.38;6.09;8.45;5.91
NO2;uur;µg/m³;20230408 02:00;20230408 03:00;8.87;9.17;7.22;9.91;8.51;10.46;6.97;7.24;13.85;20.2;21.01;17.1;10.28;20.23;6.18;13.35;7.47;11.05;14.13;11.87;4.78;9.79;9.09;14.09;12.22;4.19;19.58;8.55;5.41;13.39;9.11;7.18;12.53;7.84;10.5;7.22;36.72;29.26;8.64;6.13;4.62;7.86;6.01;9.5;6.09
NO2;uur;µg/m³;20230408 03:00;20230408 04:00;8.42;9.81;6.47;11.03;9.14;11.2;6.28;11.52;11.87;24.2;20.83;14.88;10.79;10.88;5.49;11.83;9.58;13.54;18.68;11.19;4.52;13.06;12.75;13.45;13.92;4.07;15.84;8.34;5.88;13.32;10.48;8;11.03;8.35;10.44;8.09;34.64;31.45;7.63;5.71;4.89;6.95;6.53;11.12;7.21
NO2;uur;µg/m³;20230408 04:00;20230408 05:00;9.68;14.86;6.07;11.99;8.15;9.9;5.02;14.23;13.69;23.06;22.78;13.67;9.7;10.38;6.47;9.63;12.21;11.15;18.88;11.23;4.42;15.65;20.1;19.7;35.55;3.95;14.92;6.11;5.34;15.79;12.79;18.25;9.72;9.32;9.67;10.51;31.98;30.45;7.65;5.41;4.68;7.35;8.22;12.67;6.56
NO2;uur;µg/m³;20230408 05:00;20230408 06:00;9.4;11.46;5.44;16.17;9.58;10.77;6.16;12.98;15.81;22.31;23.46;14.87;10.35;9.12;6.53;9.67;13.42;11.2;21.63;13.38;7.26;16.53;25.94;25.58;29.74;3.9;17.66;7;10.27;13.42;9.85;13.66;10.31;7.26;8.47;10.08;36.67;29.62;7.8;6.39;4.88;7.93;10.13;14.78;6.23
NO2;uur;µg/m³;20230408 06:00;20230408 07:00;10.79;12.77;6.45;18.12;10.7;10.13;7.79;13.55;14.1;14.88;16.01;14.83;11.18;8.47;6.83;9.05;18.07;9.8;18.51;13.97;6.56;14.58;15.31;29.74;28.39;4.66;23.66;8.23;12.76;9.88;10.31;11.94;10.24;6.23;8.37;9.64;32.66;26.94;8.23;6.29;6.16;8.73;11.33;14.93;6.21
NO2;uur;µg/m³;20230408 07:00;20230408 08:00;11.93;10.48;7.75;21.71;11.75;8.31;9.56;11.6;10.97;14.43;9.83;7.86;11.78;11;8.27;15.66;13.66;14.8;12.38;13.37;6.8;18.18;15.54;19.83;22.02;6.67;32.27;8.03;9.86;14.81;13.07;10.95;12.5;7.86;10.01;13.49;28.67;24.37;8.56;7.23;5.3;6.25;7;10.72;5.18
NO2;uur;µg/m³;20230408 08:00;20230408 09:00;10.78;12.84;6.33;18.36;7.54;5.3;12.58;13.35;11.69;9.3;9.97;7.16;8.56;12.49;5.71;7.06;11.26;19.5;12.91;10.28;15.94;18.04;13.81;19.59;17.16;4.38;40.37;7.51;8.77;11.84;15.52;8.88;10.43;12.59;11.39;9.93;31.52;19.77;8.97;6.79;4.83;5.01;3.77;13.18;3.81
NO2;uur;µg/m³;20230408 09:00;20230408 10:00;10.09;12.3;6.93;15.78;7.98;4.81;14.73;13.96;13.42;10.73;12.25;8.97;7.4;12.85;7.68;9.38;12.74;17.01;16.43;10.41;14.59;16.9;14.46;17.56;17.74;4.26;21.66;6.68;7.67;12.49;13.81;9.33;11.3;12.68;9.15;6.57;34.67;26.99;6.97;5;4.1;4.52;4.72;12.58;3.99
NO2;uur;µg/m³;20230408 10:00;20230408 11:00;8.55;10.61;6.13;14.2;6.48;6.41;11.14;16.13;15.53;16.05;10.92;9.98;9.54;12.24;10.93;14.08;15.07;19.55;15.67;11.53;20.2;19.56;14.51;19.84;19.47;3.95;14.98;5.62;8.73;9.55;13.66;7.01;9.65;7.97;7.27;6.61;23.31;15.77;5.42;3.91;3.4;4.92;3.25;14.23;3.41
NO2;uur;µg/m³;20230408 11:00;20230408 12:00;8.73;9.44;4.76;14.57;5.58;7.63;8.05;16.12;12.63;13.56;17.84;15.85;8.05;12.04;13.3;11.84;17.41;15.44;12.68;10.68;12.71;23.03;16.98;15.31;30.76;3.94;13.59;4.35;7.6;6.87;11.05;7.1;7.33;10.02;8.66;4.95;20.53;10.81;6.99;4.58;3.42;5.56;3.28;15.8;3.44
NO2;uur;µg/m³;20230408 12:00;20230408 13:00;8.22;10.22;5.34;13.93;6.74;6.32;8.91;15.62;14.14;12.21;13.02;22.26;6.9;13.08;12.71;10.18;20.12;15.41;11.88;10.24;13.24;24.76;11.64;16.04;45.56;3.6;13.42;3.53;6.37;4.95;8.83;6.9;5.33;7.58;4.87;5.17;21.88;8.28;4.89;4.82;2.78;6.01;3.89;15.57;3.5
NO2;uur;µg/m³;20230408 13:00;20230408 14:00;6.99;10.52;5.01;14.29;6.79;5.52;6.82;12.13;10.59;8.15;7.16;18.73;7.15;11.56;11.4;9.46;14.56;10.19;6.77;8.96;9.06;22.31;7.23;10.48;28.64;2.96;10.35;3.45;4.73;4.85;7.39;7.4;5.19;8.1;4.89;4.89;22.33;7.76;3.72;4.43;3.64;6.44;5.02;16.63;3.54
NO2;uur;µg/m³;20230408 14:00;20230408 15:00;7.32;5.59;5.11;12.93;6.09;5.29;5.37;17.65;12.57;8.26;5.91;9.92;6.89;10.43;11.47;17.75;10.56;8.64;5.61;7.85;5.94;20.41;5.31;11.07;16.5;3.18;10.59;3.71;3.43;5.38;9.34;5.13;5.6;7.61;6.21;5.24;19.22;8.02;3.9;3.78;4.46;8.62;2.88;15.59;3.2
NO2;uur;µg/m³;20230408 15:00;20230408 16:00;9.92;5.26;4.27;11.53;4.73;7.59;5.26;17.96;17.77;9.44;7.28;9.75;11.77;9.29;11.69;16.99;9.12;7.75;4.89;6.32;3.53;16.51;7.62;8.85;16.19;3.96;8.02;3.95;4.09;5.96;9.13;4.38;5.92;9.87;7.35;5.3;16.88;7.59;4.15;3.57;6.75;8.6;3.72;13.95;3.06
NO2;uur;µg/m³;20230408 16:00;20230408 17:00;9.59;6.54;6.08;14.84;8.37;9.4;5.69;16.81;14.8;8.9;9.66;8.83;11.43;9.95;16.87;14.85;6.12;8.03;5.43;6.82;3.37;13.45;9.97;10.14;10.55;4.13;8.49;4.48;4.51;5.37;9.24;5.94;5.9;5.12;7.36;5.6;17.46;7.95;4.64;3.96;6.13;8.81;4.37;15.38;4.99
NO2;uur;µg/m³;20230408 17:00;20230408 18:00;8.25;5.25;9.12;16.49;9.7;6.8;6.81;15.02;14.64;9.53;6.83;10.15;10.02;12.04;23.23;21.58;6.72;10.21;5.51;6.58;8.62;21.09;11.69;13.38;10.47;4.54;9.38;5.48;4.97;6.59;10.01;8.51;6.58;5.07;7.63;6.12;19.74;8.39;5.4;4.86;6.69;8.95;6.13;18.37;6.12
NO2;uur;µg/m³;20230408 18:00;20230408 19:00;10.94;6.67;10.13;17.18;14.75;8.05;20.75;13.81;17.01;12.77;8.08;10.11;10.29;9.41;19.62;23.43;9.95;13.72;7.08;11.14;5.86;22.89;15.12;23.03;26.78;4.86;9.73;5.65;7.69;10.1;14.7;9.67;8.39;8.14;8.44;7.52;25.64;11.83;5.73;6.28;6.18;8.98;8.21;19.14;9.03
NO2;uur;µg/m³;20230408 19:00;20230408 20:00;13.07;7.7;16.58;27.68;22.96;8.29;29.69;19.74;16.71;23.21;10.68;12.26;13.25;15.09;12.77;24.73;16.86;16.87;12.03;13.22;7.63;33.34;15.7;24.03;39.21;5.92;12.2;6.06;7.32;15.5;17.07;12.49;14.39;7.81;7.47;8.81;24.39;13.43;5.94;7.32;5.35;8.1;9.7;20.4;11.06
NO2;uur;µg/m³;20230408 20:00;20230408 21:00;11.6;5.16;20.19;23.75;19.82;12.78;29.25;26.03;15.1;22.65;12.23;14.9;20.75;13.86;12.99;30.09;22.28;17.89;18.68;15.56;6.77;33.31;26.55;27.24;45.99;6.32;13;6.39;7.88;29.22;18.48;36.15;20.03;9.74;7.83;7.65;18.98;12.36;6.42;7.55;4.83;8.23;7.86;23.44;8.56
NO2;uur;µg/m³;20230408 21:00;20230408 22:00;13.59;4.77;16.01;20.73;16.16;11.77;20.88;14.62;19.07;35.66;14.53;18.92;21.41;9.59;38.55;32.84;27.02;19.18;19.46;15.03;6.99;36.4;25;25.13;49.65;6.07;11.77;7.14;8.23;13.78;20.07;23.19;15.7;10.58;7.18;7.22;18.1;9.67;6.19;6.77;5.2;8.03;7.03;21.3;9.73
NO2;uur;µg/m³;20230408 22:00;20230408 23:00;11.79;6.38;12.94;17.96;14.37;16.17;14.71;10.44;13.27;28.06;18.68;18.5;10.26;8.9;49.01;22.64;26.84;17.25;14.4;18.53;5.94;27.15;32.39;27.4;39.79;4.53;17.37;5.09;8.05;21.59;20.11;12.56;20.62;11.83;7.09;7.1;26.3;14.96;6.53;6.06;5.25;8.35;8.03;20.32;10.32
NO2;uur;µg/m³;20230408 23:00;20230409 00:00;12.61;7.45;13.06;16.26;15.44;15.74;17.55;8.98;14.4;25.3;22.53;17.94;9.23;9.08;28.46;24.17;20.67;20.48;19.6;15.05;8.62;26.23;28.93;39;36.32;4.39;25.14;4.8;7.64;23.06;21.18;13.77;19.01;14.5;5.97;6.17;18.54;10.35;6.04;6.22;5.98;8.28;9.12;18.86;11.33
NO2;uur;µg/m³;20230409 00:00;20230409 01:00;14.4;9.8;13.45;22.03;14.98;4.7;12.32;13.74;16.97;31.53;23.23;25.26;13.72;9.21;19.99;46.62;13.36;21.09;11.51;24.51;9.52;19.22;16.7;26.97;22.23;4.52;12.1;4.69;8.84;15.65;18.03;10.98;12.63;7.12;6.21;5.95;15.5;8.32;7.67;5.68;5.74;5.43;10.89;14.56;10.68
NO2;uur;µg/m³;20230409 01:00;20230409 02:00;13.59;8.43;9.94;21.22;15.79;6.17;11.03;11.55;14.1;13.94;15.05;15.98;15.74;8.37;11.53;34.34;10.79;27.65;12.69;12.89;7.39;13.94;13.26;27.94;17.29;4.83;12.77;4.35;8.82;9.34;12.05;9;9.89;7.85;6.33;5.57;11.11;7.83;7.1;5.46;5.81;4.24;9.08;13.86;7.51
NO2;uur;µg/m³;20230409 02:00;20230409 03:00;10.93;10.6;6.98;16.25;13.38;7.98;9.21;10.7;11.9;8.5;5.44;10.12;14.46;16.15;10.61;30.75;11.53;26.99;17.48;6.75;6.59;13.83;13.78;30.98;17.99;4.03;11.23;4.64;8.83;6.41;8.01;6.63;6.74;6.85;5.78;5;9.81;4.62;5.75;4.59;4.98;4.29;8.19;9.95;5.6
NO2;uur;µg/m³;20230409 03:00;20230409 04:00;10.77;14.99;5.81;17.96;12.71;6.86;8.68;11.84;13.7;11.15;7.81;4.22;14.17;15.38;10.95;30.13;11.82;23.85;8.95;6.11;6.59;14.45;14.36;34.07;17.01;4.39;9.95;4.69;5.65;5.61;7.88;4.86;5.5;6.86;6.01;4.47;9.88;6.96;5.5;4.06;3.9;5;5.46;9.1;4.62
NO2;uur;µg/m³;20230409 04:00;20230409 05:00;12.38;12.98;5.22;18.71;11.44;7.94;6.81;13.24;13.79;8.73;8.35;4.39;15.1;8.75;11.05;22.88;12.75;14.66;5.69;5.09;7.53;14.37;21.53;36.69;21.28;4.14;7.15;4.18;4.29;5.13;6.22;4.14;4.86;5.97;6.05;4.06;8.96;6.65;5.67;3.67;4.04;4.99;5.23;8.68;5.07
NO2;uur;µg/m³;20230409 05:00;20230409 06:00;13.05;11.98;5.97;20.56;12.63;8.79;5.8;23.12;19.14;8.24;8.37;5.56;18.34;10.8;8.42;19.83;16.58;21.47;5.02;6.45;5.18;19.31;20.97;17.4;26.08;4.05;7.99;3.48;3.99;5.61;6.75;5.83;4.99;5.26;6.8;4.43;8.06;6.62;4.75;3.63;3.6;5.64;5.38;10.3;4.4
NO2;uur;µg/m³;20230409 06:00;20230409 07:00;10.89;13.73;5.64;20.39;17.35;14.54;5.7;19.62;18.52;10.13;9.43;7.2;19.27;9.84;8.87;13.03;14.29;31.51;6.01;9.35;4.88;24.14;16.06;41.9;27.49;4.37;8.12;3.43;4.28;5.38;9.13;5.75;5.59;5.62;6.83;4.77;11.46;10.07;5.63;3.46;3.45;6.07;5.75;9.78;5.72
NO2;uur;µg/m³;20230409 07:00;20230409 08:00;12.32;14.47;5.55;19.24;22.55;15.24;6.44;16.04;16.39;13.49;10.91;7.05;16.61;11.48;8.36;14.4;12.87;32.59;5.91;8.75;5.06;16.78;15.63;24.67;28.28;4.57;10.57;3.4;4.96;8.54;10.46;6.1;8.13;8.61;6.72;3.61;13.32;12.15;5.17;3.48;3.31;6.25;6.08;8.41;6.3
NO2;uur;µg/m³;20230409 08:00;20230409 09:00;11.84;14.31;10.25;18.02;13.94;12.48;9.57;15.27;14.85;13.22;11.17;8.99;14.3;14.65;8;16.6;11.61;28.99;6.18;7.59;4.79;14.47;15.68;24.1;28.23;3.79;11.17;3.32;5.95;10.45;13.57;8.48;8.3;8.62;6.7;4.37;13.82;11.54;4.85;3.02;4.89;4.6;4.75;11.32;5.87
NO2;uur;µg/m³;20230409 09:00;20230409 10:00;7.57;15.32;6.35;10.51;10.69;10.9;10.02;14.66;13.66;12.09;11.53;7.97;11.47;15.91;10.19;8.22;10.66;26.67;5.78;8.77;4.93;16.11;9.36;19.16;24.58;3.87;13.75;3.35;7.25;7.76;9.75;5.88;6.76;9.78;5.58;8.49;9;8.06;5.98;3.12;3.7;4.37;4.92;9.38;3.92
NO2;uur;µg/m³;20230409 10:00;20230409 11:00;5.87;10.02;3.27;11.71;5.74;9.31;8.52;13.84;12.29;9.85;8.86;9.48;9.17;13.31;7.47;8.13;10.92;22.9;6.36;9.49;6.78;14.99;9.44;16.52;24.99;3.77;15.97;3.68;7.25;6.58;11.79;4.79;5.14;7.84;3.96;7.92;9.4;4.92;7.01;2.72;3.7;3.54;4.92;13.33;3.83
NO2;uur;µg/m³;20230409 11:00;20230409 12:00;3.35;5.09;2.71;10.96;5.78;5.51;8.29;9.3;10.58;11;7.76;8.9;5.64;9.4;7.88;9.85;9.82;24.74;6.81;8.03;7.73;15.71;8.04;18.48;24.3;3.81;15.19;4.99;5.86;8.66;11.39;4.61;6.78;7.25;3.02;5.03;8.75;4.06;3.95;2.24;3;3.48;4.81;11.38;3.95
NO2;uur;µg/m³;20230409 12:00;20230409 13:00;3.05;4.4;3.69;9.2;4.78;3.92;6.06;6.63;6.9;9.76;6.64;5.45;5;7.84;7.07;9.63;8.98;18.74;6.8;8.66;5.75;12.8;7.6;17.07;25.56;3.44;14.64;5.26;7.16;8.06;11.45;5.66;6.16;6.07;3.39;4.15;10.76;3.84;3.89;2.82;2.93;2.65;4.53;10.97;3.6
NO2;uur;µg/m³;20230409 13:00;20230409 14:00;3.19;5.72;4.47;10.88;4.04;4.23;4.6;6.38;7.44;11.22;5.91;4.64;4.99;6.59;6.53;15.68;9.41;24.84;5.92;7.01;5.04;14.64;8.14;13.53;26.9;3.59;12.04;4.27;5.96;8.48;11.88;5.87;5.18;5.87;4.72;4.96;11.3;4.38;3.21;2.97;2.46;2.02;4.48;9.88;3.23
NO2;uur;µg/m³;20230409 14:00;20230409 15:00;3.4;4.65;3.77;8.89;4.97;4.4;5.37;7.78;8.09;9.13;4.98;4.32;5.04;6.59;9.07;17.38;11.14;22.33;5.93;5.16;5.15;16.6;9.4;12.97;32.65;3.66;16.38;3.82;5.66;9.22;10.88;5.02;5.86;5.69;4.01;5.21;9.82;3.64;3.97;1.9;2.31;2.44;4.28;10.29;2.78
NO2;uur;µg/m³;20230409 15:00;20230409 16:00;3.82;4.35;3.46;7.41;4.22;3.48;5.15;8.72;6.38;11.37;5.13;3.36;5.85;7.03;8.6;15.24;9.77;33.25;4.14;5.28;4.59;17.21;7.71;10.65;31.6;3.99;16.2;3.78;5.59;9.35;10.28;6.86;5.45;5.48;4.12;6.64;8.84;5.41;4.12;2.02;3.48;2.99;4.67;13.7;2.81
NO2;uur;µg/m³;20230409 16:00;20230409 17:00;3.99;5.91;3.47;9.3;4.63;3.78;3.72;7.08;6.22;12.39;5.6;4.11;5.27;6.6;5.29;13.33;8.88;23.32;3.48;4.83;4.53;17.57;6.12;11.73;33.58;3.73;10.71;5.33;5.68;9.1;12.94;4.91;5.02;6.51;4.39;5.98;9.91;5.67;4.86;2.39;2.4;2.7;5.03;11.7;3.15
NO2;uur;µg/m³;20230409 17:00;20230409 18:00;4.33;6.8;3.39;7.06;4.85;4.42;3.8;8.19;5.76;13.14;6.18;4.31;5.62;5.73;4.96;6.51;11.81;41.91;3;5.07;4.57;17.65;6.01;15.91;36.16;3.63;13.57;6.44;5.68;9.1;13.57;5.17;5.43;5.72;4.65;7.7;9.49;5.21;4.21;3.65;2.16;2.78;5.4;15.56;3.95
NO2;uur;µg/m³;20230409 18:00;20230409 19:00;5.61;7.55;4.68;10.1;6.08;4.45;4.46;11.25;7.17;17.31;8.17;5.5;6.85;9.53;4.89;7.75;11.24;35.89;4.82;6.35;6.15;23.81;7.95;21.65;42;3.3;14.07;5.56;5.66;11.76;20.32;7.47;6.75;7.31;5.55;5.93;12.4;6.1;4.73;4.27;4.04;3.72;6.69;19.41;4.9
NO2;uur;µg/m³;20230409 19:00;20230409 20:00;8.7;10.01;6.8;15.89;9.31;4.78;5.36;16.87;13.76;28.04;15.27;9.04;11.21;13.79;13.3;11.36;20.85;24.17;7.87;7.94;8.61;31.38;11.5;43.75;49.3;5.23;24.13;6.93;7.23;16.39;24.21;14.62;10.06;9.86;8.51;8.49;19.06;9.25;6.04;5.86;5.57;8.08;7.17;20.57;7.3
NO2;uur;µg/m³;20230409 20:00;20230409 21:00;7.99;18.27;7.51;28.78;19.08;7.8;6.66;19.73;18.03;30.31;18.34;8.5;14.34;20.67;26.57;10.55;33.01;29.52;12.43;8.71;9.31;46.12;12.5;43.01;61.15;9.56;42.07;7.27;10.79;21.62;27.68;12.68;12.78;10.6;11.17;11.81;21.2;10.16;11.04;6.24;7.76;21.17;8.28;30.26;11.33
NO2;uur;µg/m³;20230409 21:00;20230409 22:00;7.63;18.38;6.45;21.8;18.41;10.61;7.55;17.14;15.95;23.09;12.9;10;12.46;18.47;21.76;11.36;23.95;38.47;10.24;8.13;9.11;38.92;15.94;36.97;47.49;8.35;41.79;7.33;11.63;22.24;28.35;12.51;13.4;13.2;14.01;9.65;16.97;11.33;19.13;6.86;6.82;15.13;9.11;24.93;12.62
NO2;uur;µg/m³;20230409 22:00;20230409 23:00;9.25;19.11;6.08;19.67;10.22;12.7;6.79;14.03;13.31;23.28;12.28;9.12;12.6;21.36;4.88;9.36;22.6;31.26;8.81;11.36;10.18;35.38;17.34;29.71;48.69;6.89;33.5;7.33;11.86;16.46;28.3;21.89;14.16;18.94;13.86;10.41;17.34;10.93;20.82;8.65;5.23;9.64;7.81;20.65;9.68
NO2;uur;µg/m³;20230409 23:00;20230410 00:00;10.29;15.58;3.24;6.31;6.41;9.46;6.11;17.51;12.13;15.24;10.61;6.61;12.38;18.89;9.43;9.78;31.19;28.85;10.44;11.03;11.53;33;21.48;37.29;54.43;6.63;26.77;8.93;;16.98;24.52;15.07;14.3;25.68;14.58;14.93;15.93;11.16;16.5;11.02;6.63;9;8.09;20.39;9.67
NO2;uur;µg/m³;20230410 00:00;20230410 01:00;10.43;7.27;3.71;4.77;5.83;9.08;6.89;12.21;11.91;14.09;10.85;7.29;9.41;12.75;23.79;13.98;27.01;40.47;11.19;10.7;11.08;27.58;34.73;43.52;42.41;5.87;15.85;9.74;;13.16;16.15;12.3;11.4;17.66;10.24;12.7;10.43;9.85;14.99;11.78;9.32;12.09;6.8;13.79;9.49
NO2;uur;µg/m³;20230410 01:00;20230410 02:00;10.96;7.55;3.72;4.9;5.78;8.29;8.02;11.77;10.99;12.93;9.66;10.17;7.9;10.18;23.2;18.32;18.24;72.05;10.91;8.95;10.72;23.52;20.97;21.49;25.3;8.29;12.69;9.89;;12.92;15.34;10.01;11.33;12.69;9.22;11.42;8.69;8.72;13.58;9.33;9.3;12.16;7.09;11.73;12.28
NO2;uur;µg/m³;20230410 02:00;20230410 03:00;11.4;8.82;2.86;9.61;7.04;7.43;9.53;11.19;9.45;7.65;7.31;8.69;6.86;9.6;17.82;21.05;18.91;76.27;7.48;8.81;10.68;20.9;18.8;24.86;21.7;10.75;12.37;9.07;;11.63;16.44;11.6;9.94;10.79;13.19;7.93;8.75;9.43;13.53;7.87;9.17;11.35;7.46;13.47;12.14
NO2;uur;µg/m³;20230410 03:00;20230410 04:00;10.22;9.22;2.81;13.94;8.65;6.16;7.31;11.21;9.56;9.31;6.72;7;7.94;10.93;17.86;20.69;21.76;59.59;5.49;7.01;9.43;24.23;19.58;23.46;24.69;14.4;11.5;7.18;;10.01;8.74;12.26;8.31;6.46;14.5;6.16;8.58;10.16;14.07;8.41;9.22;10.33;8.32;13.51;11.06
NO2;uur;µg/m³;20230410 04:00;20230410 05:00;11.55;12.26;2.94;16.36;7.22;6.73;6.9;12.36;10.56;12.01;6.86;4.37;9.18;9.82;22.76;21.94;22.45;53.59;3.83;7.08;7.95;22.76;16.34;20.09;25.69;16.38;9.92;5.69;;9.05;8.07;13.86;7.61;7.26;14.19;6.39;8.41;10.21;15.23;10.86;8.86;10.63;8.4;11.89;12.49
NO2;uur;µg/m³;20230410 05:00;20230410 06:00;12.58;14.7;3.24;22.41;7.46;6.64;5.65;10.37;9.2;15.38;7.06;5.36;9.61;12.21;15.06;15.56;18.71;62.19;3.53;8.22;7.87;19.79;18.3;35.25;22.42;23.04;8.68;5.64;;8.05;10.16;11.36;7.03;5.43;14.53;8.03;8.84;10.65;17.38;11.88;8.32;10.38;8.7;13.76;10.04
NO2;uur;µg/m³;20230410 06:00;20230410 07:00;8.59;15.02;6.24;27.76;7.44;7.6;5.4;11.74;10.05;13.23;8.38;6.45;8.09;11.46;25.53;23.91;22.03;73.63;4.53;8.06;9.35;22.75;18.07;16.09;25.68;10.49;9.53;7;;10.34;12.28;14.98;8.48;12.23;11.87;9.55;10.24;11.41;15.05;12.51;7.96;9.54;9.35;17.04;9.65
NO2;uur;µg/m³;20230410 07:00;20230410 08:00;8.59;12.59;4.27;16.75;7.76;10.74;6.12;11.13;11.42;16.35;8.48;7;7.85;10.16;12.97;40.07;18.26;67.61;5.85;7.88;8.65;18.29;15.16;12.85;21.87;10.26;10.42;7.51;;11.4;16.28;12.64;8.44;11.39;11.79;9.85;12.15;13.01;14.61;12.96;6.7;8.36;9.04;18.32;9.92
NO2;uur;µg/m³;20230410 08:00;20230410 09:00;6.31;7.94;4.08;7.37;5.18;8.33;7.62;9.57;9.44;14.29;8.03;7.2;7.43;9.83;16.84;34.03;16.49;68.79;6.67;8.66;7.29;17.34;16.92;16.16;19.98;8.72;11.19;6.63;9.25;11.48;13.37;11.62;8.56;9.08;8.9;9.85;13.38;14.34;13.59;11.56;6.4;6.87;8.97;15.83;9.97
NO2;uur;µg/m³;20230410 09:00;20230410 10:00;5.74;5.14;4.41;7.86;4.64;6.75;11.04;9.25;8.24;17.74;8.46;5.91;7.29;8.09;10.13;21.1;17.45;66.11;5.26;9.48;8.2;19.19;16.99;15.7;23.02;8.56;11.14;7.02;8.68;10.87;11.36;9.99;7.84;7.5;7.01;8.06;10.25;10.52;10.49;8.36;6.29;5.1;8.32;12.51;7.29
