Export;EXP-2023-01 (20230814 17:54);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20230608 03:00;20230608 04:00;9.3;8.9;7.75;9.52;6.83;11.41;7.82;10.79;9.2;6.26;7.35;6.87;7.63;7.96;8.95;13.55;4.97;4.09;5.19;5.35;2.9;7.48;5.37;12.12;9.1;2.7;2.84;2.45;2.74;2.51;3.35;6.22;2.91;3.19;5.95;4.43;8.32;7.38;3.78;1.59;2.42;2.84;2.08;4.26;4.04
NO2;uur;µg/m³;20230608 04:00;20230608 05:00;12.48;9.3;7.79;14.35;6.96;8.96;5.57;10.16;9.49;5.91;7.51;7.53;8.64;8.63;9.22;16.94;6.02;3.55;4.56;5.29;2.88;10.36;6.4;21.76;30.36;2.96;3.95;2.08;3.58;3.04;3.89;5.13;3.11;3.06;6.74;5.34;6.69;5.61;4.57;3.25;2.21;2.82;2.15;6.81;4.17
NO2;uur;µg/m³;20230608 05:00;20230608 06:00;13.04;11.16;9.73;20.04;8.08;11.44;6.45;12.78;13.68;8.13;9.15;9.1;12.5;10.06;11.63;11.58;6.77;7.14;9.74;8.69;3.83;13.94;18.32;31.13;25.28;2.91;15.75;2.39;4.07;5.09;6.98;5.54;5.02;4.68;6.56;5.39;10.33;8.22;4.25;4.17;3.15;3.68;3.27;11.6;6.11
NO2;uur;µg/m³;20230608 06:00;20230608 07:00;13.08;10.24;11.96;24.55;10.82;10.24;10.67;13.8;14.34;10.19;11.25;12.62;13.59;10.87;12.54;8.03;7.32;18.18;13.27;11.44;4.72;15.11;15.2;26.67;25.87;3.04;24.28;3.56;5.28;7.43;11.94;6.53;9.48;6.16;7.45;4.74;15.05;8.92;3.61;3.54;2.81;3.85;2.91;20.11;5.73
NO2;uur;µg/m³;20230608 07:00;20230608 08:00;13.31;9.93;12.1;23.54;10.75;9.89;10.67;11.23;14.29;12.07;11.77;13.44;11.31;13.48;12.85;14.63;12.14;18.62;12.17;9.98;5.55;21.09;14.94;23.58;28.74;3.22;15.3;3.28;7.94;7.21;11.61;6.18;10.59;;10.35;5.33;20.36;9.96;3.9;4.63;2.54;3.55;1.67;22.49;3.92
NO2;uur;µg/m³;20230608 08:00;20230608 09:00;12.23;8.93;11.97;18.66;11.04;10.04;8.97;12.05;13.82;10.34;11.5;15.71;9.74;13.22;14.56;19.75;25.91;12.8;10.44;12.72;5.59;22.55;14.61;19.7;25.11;1.84;8.39;3.98;4.49;6.8;8.79;4.81;7.21;7.12;8.89;4.34;19.17;11.75;4.54;3.3;2.41;3.94;1.59;20.5;2.34
NO2;uur;µg/m³;20230608 09:00;20230608 10:00;11.46;7.89;10.69;17.96;9.74;12.49;8.31;12.24;12.44;10.02;7.5;15.78;9.25;12.09;14.99;19.56;59.88;14.05;9.73;8;5.54;21.75;13.83;20.66;34.87;2.23;16.16;3.69;3.33;5.43;10.63;3.83;5.68;7.54;8.29;5.35;18.84;13.08;4.86;3.1;2.2;3.17;1.57;15.09;1.97
NO2;uur;µg/m³;20230608 10:00;20230608 11:00;10.37;9.42;8.66;16.52;9.51;11.91;8.44;10.77;14.47;10.61;11.67;20.72;7.18;11.81;15.29;17.24;15.02;15.3;6.76;8.67;5.81;22.38;11.9;20.4;29.22;2.06;22.86;3.2;3.59;5.25;9.26;4.7;4.9;6.76;7.75;5.89;22.85;14.4;4.87;3.19;2.34;3.23;1.79;18.16;2.49
NO2;uur;µg/m³;20230608 11:00;20230608 12:00;9.2;9.39;9.82;18.18;10.24;9.45;9.58;10.7;10.36;10.26;7.56;18.1;5.14;12.56;16.14;12.47;13.05;10.82;7.02;7.91;6.89;21.1;6.51;14.66;31.02;1.95;21.13;3.08;3.62;5.13;11.89;5;5.18;5.23;7.67;5.54;18.39;13.48;5.3;3.78;2.62;2.31;4.07;16.13;1.89
NO2;uur;µg/m³;20230608 12:00;20230608 13:00;6.55;5.65;9.6;17.4;10.7;6.67;6.67;12.24;11.83;9.2;6.04;12.97;5.49;10.67;13.43;10.26;9.51;14.05;5.72;6.47;7.62;18.75;5.07;18.07;36.59;1.79;15.86;3;3.97;4.66;8.87;4.91;4.82;4.68;6.85;4.56;26.56;11.34;4.42;4.22;2.16;2.32;1.55;15.6;2.04
NO2;uur;µg/m³;20230608 13:00;20230608 14:00;6.3;6.77;7.05;19.71;6.65;6.87;4.39;12.6;13.75;9.19;4.97;7.88;5.99;7.54;9.36;8.06;5.63;12.41;6;6.09;6.34;19.59;4.82;19.25;37.37;1.94;13.15;2.99;3.67;4.57;11.77;4.84;4.97;;5.1;4.79;20.79;9.11;6.15;3.92;4.5;2.49;1.16;16.88;2.13
NO2;uur;µg/m³;20230608 14:00;20230608 15:00;5.65;6.7;6.27;18.44;6.09;4.98;3.53;10.22;14.34;8.69;5.28;9.51;4.38;6.29;8.97;8.87;5.15;10.28;5.78;6.69;5.02;18.7;5.65;17.19;24.55;2.11;10.14;2.72;4.47;4.72;8.18;4;5.34;;4.16;4.75;26.65;13.27;3.92;3.06;3.45;3.1;2.2;13.72;2.54
NO2;uur;µg/m³;20230608 15:00;20230608 16:00;5.86;5.1;6.06;17.95;6.22;4.83;3.72;10.49;11.91;9.78;4.92;7.92;5.07;5.58;13.01;7.6;4.78;9.23;5.57;6.8;5.37;16.69;6.17;15.19;26.38;2.07;7.36;3;4.09;4.69;10.28;3.76;5.83;;3.38;5.69;20.93;9.08;3.66;3.1;1.87;2.93;1.62;13.34;3.15
NO2;uur;µg/m³;20230608 16:00;20230608 17:00;4.14;4.6;4.71;13.65;5.58;5.06;4.54;9.87;14.4;10.42;6.15;5.88;4.47;5.47;12.23;7.87;6.09;7.85;6.28;6.01;4.84;18.47;6.28;17.12;25.79;2.02;5.88;2.98;3.29;5.01;9.2;3.91;5.55;;3.24;6.01;20.89;10.82;3.19;2.99;2.8;2.65;1.23;12.2;2.97
NO2;uur;µg/m³;20230608 17:00;20230608 18:00;5.32;4.09;4.82;21.31;6.7;5.04;7.02;9.45;12.97;8.66;5.18;7.78;4.16;6.11;15.61;10.55;7.09;7.29;5.28;6.74;4.63;19.1;6.28;14.05;22.8;1.76;4.76;3.34;3.22;5.29;10.32;4.14;5.43;;3.15;7.65;21.97;8.98;3.14;3.51;1.79;2.63;1.26;9.34;2.01
NO2;uur;µg/m³;20230608 18:00;20230608 19:00;6.58;4.05;4.95;17.35;5.41;6.13;7.89;9.94;12.7;8.37;6.3;8.06;4.44;7.04;17.52;11.69;7.61;7.9;5.77;6.34;4.77;21.25;9.2;16.61;24.8;2.35;6.05;3.59;3.76;4.71;8.92;4.05;6.16;;3.29;6.01;21.82;12.65;3.19;3.99;1.92;2.91;1.01;8.8;2.45
NO2;uur;µg/m³;20230608 19:00;20230608 20:00;4.64;5.15;5.47;15.47;6.82;6.6;8.31;9.82;12.76;10.08;7.63;7.97;4.98;8.88;16.11;13.26;8.72;9.12;8.12;7.66;4.58;24.27;9.36;15.77;27.75;2.58;5.41;4;4.2;5.56;9.82;5.57;5.79;;4.53;6.06;23.55;14.39;3.93;4.64;3.79;3.19;1.31;10.09;3.9
NO2;uur;µg/m³;20230608 20:00;20230608 21:00;5.71;29.01;6.9;18.88;8.8;10.33;8.84;14.66;16.9;10.55;9.67;11.84;6.58;10.46;10.38;24.03;10.37;11;7.43;9.67;5.63;21.31;11.91;20.81;25.74;3.58;6.67;4.4;5.02;6.34;8.49;9.94;6.02;;5.4;7.1;21.92;15.4;4.57;4.97;3.06;3.57;1.32;12.42;3.25
NO2;uur;µg/m³;20230608 21:00;20230608 22:00;11.41;16.7;8.14;16.15;10.3;11.28;12.3;11.28;13.73;9.03;10.96;12.18;9.74;11.24;12.97;26.66;14.35;9.87;9.44;8.77;5.95;24.52;11.53;17.16;29.54;2.4;7.57;5.7;4.85;6.06;8.89;5.6;7.36;;5.99;7.45;29.11;14.65;3.94;4;2.68;4.31;1.58;9.74;2.54
NO2;uur;µg/m³;20230608 22:00;20230608 23:00;11.95;10.18;10.23;21.13;10.67;8.66;9.48;8.79;11.03;8.06;7.76;14.46;8.03;10.13;15.76;15.73;11.7;9.27;7.47;10.05;5.79;18.53;11.81;14.05;21.02;2.08;5.9;5.59;3.61;5.86;9.65;7.55;7.02;;6.17;6.3;19.65;9.39;4.33;3.02;1.76;3.56;1.53;9.88;3.78
NO2;uur;µg/m³;20230608 23:00;20230609 00:00;18.51;15.28;13.5;22.21;14.44;10.78;8.16;9.1;11.29;8.38;6.56;17.49;8.27;10.24;15.56;18.75;10.03;7.99;6.75;8.78;4.83;13.52;7.88;10.18;17.2;2.79;5.31;5.61;3.69;5.88;7.51;6.78;6.1;;6.77;6.07;12.69;9.15;4.73;2.35;1.6;3.73;2.17;12.74;2.68
NO2;uur;µg/m³;20230609 00:00;20230609 01:00;18.55;17.82;15.75;39.43;13.35;11.03;8.44;9.35;10.37;7.54;6.71;15.34;9.08;12.83;10.48;14.22;6.2;6.04;7.78;8.7;6.24;9.06;3.84;6.53;11.24;1.94;4.39;3.46;4.6;5.56;5.62;5.46;6.18;;6.22;4.52;10.84;8.42;4.27;3.29;1.45;4.45;1.92;5.87;4.04
NO2;uur;µg/m³;20230609 01:00;20230609 02:00;14.58;16.81;13.38;21.47;11.01;9.18;7.99;8.14;10.28;7.03;5.42;14.45;8.48;13.56;5.84;42.34;5.63;5.42;6.85;7.4;5.09;6.06;3.66;6.36;8.21;2.37;3.61;3.9;3.6;4.71;5.25;5.7;5.05;;6.23;4.21;10.85;8.25;4.68;3.15;1.58;4.77;1.27;6.79;4.35
NO2;uur;µg/m³;20230609 02:00;20230609 03:00;13.77;8.87;13.93;18.61;8.89;10;7.93;8.73;10.29;7.39;5.6;13.86;8.42;12.92;5.03;31.17;5.32;4.67;7.56;6.92;5.24;6.35;3.24;5.51;8.05;2.74;3.81;3.55;3.27;4.32;4.12;4.96;4.7;;6.39;3.85;7.99;8.26;5.33;3.33;1.65;4.19;2.11;5.51;4.39
NO2;uur;µg/m³;20230609 03:00;20230609 04:00;13.72;17.57;11.88;18.08;8.67;10.31;7.87;9.28;10.42;7.73;6.09;16.4;8.61;13.67;5.79;12.83;4.79;4.72;5.67;7.52;6.71;5.47;3.16;6.95;10.57;2.21;3.43;3.74;3.26;4.4;4.53;4.05;4.37;;6.75;4.09;8.2;7.25;6.05;3.53;1.19;5.57;3.59;5.25;3.68
NO2;uur;µg/m³;20230609 04:00;20230609 05:00;15.31;14.36;10.59;18.97;10.97;11.86;8.7;10.95;13.35;10.24;6.77;18.25;10.83;13.3;4.83;9.67;5.73;5.71;7.57;8.85;9.43;7.43;4.51;14.37;25.36;1.89;4.54;3.82;3.37;4.92;4.63;4.91;4.89;;7.45;4.42;10.51;9.5;7.18;3.14;2.37;5.98;2.7;6.08;3.77
NO2;uur;µg/m³;20230609 05:00;20230609 06:00;15.37;12.38;12.05;33.13;13.52;14.87;8.91;16.27;18.39;14.47;7.98;17.68;12.54;15.18;6.32;15.52;7.78;9.36;8.45;11.48;12.06;11.4;5.68;21.07;33.87;2.1;17.51;4.58;4.84;5.55;8.39;4.6;6.29;;8.87;7.69;14.69;11.74;7.88;4.65;4.07;6.75;4.18;11.71;2.29
NO2;uur;µg/m³;20230609 06:00;20230609 07:00;16.77;14.28;17.6;28.21;17.97;11.88;9.12;13.59;20.39;19.01;12.93;12.98;16.22;13.42;7.64;17.16;9.36;10.97;9.31;6.8;12.24;14.09;6.17;20.15;27.55;3.38;28.78;;5.29;8.85;15.45;6.74;9.21;;8.28;6.97;23.04;13.18;8.13;5.52;5.45;12.43;3.65;17.84;3.12
NO2;uur;µg/m³;20230609 07:00;20230609 08:00;16.95;15.62;14.97;28.51;12.71;12.34;11.05;13.55;24.4;19.64;14.29;12.8;17.89;12.75;10.16;17.69;9.51;13.91;10.64;12.8;11.36;15.68;8.41;23.33;26.93;3.9;28.07;5.51;6.32;11.28;16.78;6.38;10.34;;7.69;7.7;27.85;15.18;8.74;6.8;5.38;8.83;4.55;14.34;3.97
NO2;uur;µg/m³;20230609 08:00;20230609 09:00;10.5;18.8;11.55;21.06;12.53;13.17;11.94;17.46;19.72;20.54;15.37;14.03;17.1;11.94;10.98;23.4;10.73;14.64;11.1;14.07;11.29;13.71;9.51;23.23;30.9;3.82;27.2;6.26;6.57;10.79;19.05;5.93;10.19;;7.29;7.57;26.87;15.85;8.63;6.26;5.84;9.38;4.02;17.4;4.35
NO2;uur;µg/m³;20230609 09:00;20230609 10:00;9.44;12.64;11.55;20.49;11.36;11.32;11.63;18.25;21.59;21.19;13.58;14.11;13.41;10.76;11.47;25.75;10.66;17.45;11.99;13.87;11.29;17.39;10.47;16.36;35.3;4.14;28.54;5.81;6.62;10.99;15.48;5.88;9.21;;6.06;6.51;30.4;16.18;8.34;6.24;8.82;7.84;4.09;21.11;4.94
NO2;uur;µg/m³;20230609 10:00;20230609 11:00;8.02;10.96;8.12;22.15;8.49;10.6;9.71;18.01;18.43;19.23;10.09;12.15;10.88;9.08;12.76;26.28;11.26;18.26;13.12;14.93;16.63;25.02;9.64;19.05;36.38;4.43;28.63;5.03;6.17;8.64;16.85;5.84;7.42;;4.68;23.53;30.26;12.53;7.16;6.02;9.56;7.12;4.17;29.18;5.87
NO2;uur;µg/m³;20230609 11:00;20230609 12:00;6.53;9.78;6.4;19.29;5.72;9.31;5.62;14.38;14.84;18.64;9.43;14.13;8.97;6.23;10.81;26.86;9.19;15.4;10.26;11.9;13.88;16.72;7.96;20.97;38.63;4.31;23.05;4.15;6.28;10.17;12.83;8.31;5.87;;3.2;6.23;26.96;11.01;5.55;5.29;11.6;4.78;2.99;17.8;5.82
NO2;uur;µg/m³;20230609 12:00;20230609 13:00;5.87;11.63;5.66;15.85;4.27;6.93;3.83;13.55;11.37;12.47;6.93;15.34;6;6.08;8.21;18.32;8.5;11.3;7.48;7.75;11.17;16.32;8.49;17.76;40.51;4.44;27.07;4.19;5.69;7.79;11.93;8.57;5.4;4;2.71;5.36;21.56;7.65;4.63;4.46;2.82;3.66;2.7;17.62;3.49
NO2;uur;µg/m³;20230609 13:00;20230609 14:00;4.27;6.9;4.63;14.36;4.86;6.43;3.78;11.31;11.37;13.07;5.28;11.38;5.89;7.34;6.26;10.16;7.83;11.22;4.86;6.03;10.59;18.79;6.01;11.43;41.22;3.97;20.99;4.14;4.95;8.1;20.67;11.83;5.1;3.28;2.42;4.56;18.04;5.65;4.32;3.16;3.46;3.45;2.86;17.45;3.44
NO2;uur;µg/m³;20230609 14:00;20230609 15:00;4.64;4.85;4.24;15.88;3.24;6.7;3.83;11.21;13.62;15.28;7.08;8.54;5.87;8.44;5.69;7.2;8.56;10.93;4.34;6.5;8.45;21.74;6.24;13.52;39.65;3.75;18.7;3.71;4.52;9.11;20.52;5.07;5.97;4.76;2.6;3.75;20.89;7.13;5.34;3.08;4;2.85;2.73;22.31;3.62
NO2;uur;µg/m³;20230609 15:00;20230609 16:00;4.79;4.99;3.98;15.89;3.21;7.1;3.17;9.98;10.97;24.33;7.91;5.66;4.91;6.54;4.74;7.62;8.11;12.49;4.58;5.84;7.97;20.03;5.13;8.86;42.54;3.46;14.87;3.21;3.72;11.44;15.01;5.66;5.66;4.25;2.62;4.16;19.62;6.73;3.64;3.1;3.95;4.15;2.35;15.73;3.78
NO2;uur;µg/m³;20230609 16:00;20230609 17:00;4.28;5.78;4.23;17.65;2.99;8.63;2.81;11.44;9.65;19.84;6.65;6.27;4.56;6.99;4.67;6.52;7.98;11.94;4.88;7.32;7.79;18.27;5.61;8.94;45.17;3.56;16.95;4.26;3.16;13.49;15.27;4.33;5.2;7.25;2.66;4.97;19.48;6.23;3.23;3.2;3.57;4.3;3.57;15.23;4.66
NO2;uur;µg/m³;20230609 17:00;20230609 18:00;4.73;5.63;3.81;14.41;3.43;8.92;2.76;11.77;13.84;21.09;5.83;5.2;5.53;5.91;5.21;5.97;6.37;14.84;5.05;7.3;8.12;14.9;4.59;9.25;41.68;4.07;15.72;4.12;3.21;8.76;17.98;5.12;6.49;4.92;2.77;4.35;29.11;6.89;3.56;3.74;3.44;4.58;3.67;16.76;8.48
NO2;uur;µg/m³;20230609 18:00;20230609 19:00;3.81;7.04;4.27;15.9;4.12;5.55;2.74;13.38;12.08;12.6;6.24;5.85;6.84;6.31;5.79;7.04;6.43;14.49;5.75;6.81;10.28;16.31;5.05;10.31;40.76;4.38;13.35;4.05;3.46;8.34;12.23;4.9;6.43;6.37;3.22;4.5;23.55;8.02;3.16;3.3;3.8;6.52;4.91;15.43;6.09
NO2;uur;µg/m³;20230609 19:00;20230609 20:00;5.17;8.87;5.28;13.89;5.81;7.28;3.18;13.61;14.06;9.77;7.81;6.93;7.33;9.65;6.37;7.92;8;16.6;7.76;9.37;9.88;21.21;6.78;10.36;47.78;5.23;9.99;5.01;5.11;6.1;12.9;5.79;6.42;8.41;3.46;4.72;38.01;9.98;3.88;5.05;4.63;7.01;3.59;16.01;5.47
NO2;uur;µg/m³;20230609 20:00;20230609 21:00;5.14;11.46;7.18;23.2;7.38;10.7;4.52;17.74;16.64;16.59;9.08;9.62;11.44;15.8;8.82;13.95;9.85;19.8;11.28;13.05;11.48;31.49;9.35;10.55;52.6;4.9;14.61;5.23;6.36;9.58;11.2;7.57;8.05;8.49;3.81;5.06;39.13;15.42;5.46;4.79;5.09;10.89;4.25;18.66;7.12
NO2;uur;µg/m³;20230609 21:00;20230609 22:00;5.87;14.98;8.42;18.89;9.65;11.85;5.62;15.35;18.42;14.46;9.87;10.95;12.13;14.32;7.73;14.39;10.67;16.65;12.61;16.04;14.1;27.49;11.11;11.34;40.26;5.16;16.01;5.72;8.31;8.57;11.87;8.96;8.93;11.57;4.59;6.1;35.91;11.71;6.92;5.61;6.62;16.09;5.38;19.82;4.63
NO2;uur;µg/m³;20230609 22:00;20230609 23:00;8.28;10.57;9.32;18.74;13.67;9.67;7.97;10.55;16.93;14.13;7.28;10.74;13.19;7.46;8.96;16.1;10.47;16.48;10.47;11.96;12.96;22.27;8.03;10.34;35.38;5.57;19.39;5.71;9.46;9.62;9.15;9.03;9.53;8.66;4.64;8;39.65;10.73;7.19;5.62;7.77;22.71;4.6;17.54;5.07
NO2;uur;µg/m³;20230609 23:00;20230610 00:00;10.07;13.21;11.69;21.78;13.29;7.88;8.2;8.58;12.49;10.14;8.81;11.4;11.26;7.51;9.47;16.15;14.73;14.14;10.2;9.88;8.76;22.79;10.44;9.21;34.19;5.84;22.44;6.75;7.89;10.07;10.81;9.97;11.41;8.38;6.85;10.15;40.47;11;7.7;6.14;7.23;24.47;6.64;16.9;5.56
NO2;uur;µg/m³;20230610 00:00;20230610 01:00;12.12;21.88;14.59;18.77;12;8.97;8.87;12.46;14.29;8.84;11.04;10.53;11.2;8.98;9.82;15.2;10.12;13.79;10.75;9.44;7.99;16;8.92;10.96;23.88;5.7;19.05;;6.9;7.57;9.54;6.9;9.76;10.28;6.96;7.63;29.89;14.86;10.61;7.53;7.16;10.89;5.2;7.06;4.7
NO2;uur;µg/m³;20230610 01:00;20230610 02:00;10.48;28.89;13.29;18.76;12.1;11.55;8.75;14.39;14.54;9.63;9.79;9.68;11.89;11.45;7.13;18.07;7.1;10.66;10.18;8.79;7.66;13.56;6.39;18.68;13.46;4.98;18.39;7.48;6.08;6.74;7.96;8.6;7.37;8.35;6.12;6.23;19.92;9.98;10.6;7.13;7.5;16.39;5.01;6.99;4.77
NO2;uur;µg/m³;20230610 02:00;20230610 03:00;13.9;24.13;11.8;18.4;10.74;17.17;9.37;14.7;15.94;11.05;8.39;8.15;15.39;12.03;7.95;19.6;6.25;9.48;9.72;9.1;7.61;9.08;5.92;15.4;14.04;4.98;27.4;7.73;5.55;6.37;7.61;6.23;7.04;7;5.72;5.48;23.18;12.5;10.82;7.34;7.33;25.02;4.2;5.97;4.12
NO2;uur;µg/m³;20230610 03:00;20230610 04:00;11.24;26.36;11.65;18.3;9.52;13.22;14.06;13.38;14.05;8.66;7.54;9.65;15.7;12.21;9.89;19.49;6.39;9.44;10.91;8.34;7.46;8.98;5.87;8.73;11.9;4.88;24.96;7.69;5.75;6.92;7.07;7.17;7.14;7.24;5.68;5.06;21.7;15.58;10.31;7.1;7.76;28.31;3.82;5.5;4.26
NO2;uur;µg/m³;20230610 04:00;20230610 05:00;10.12;28.65;11.27;14.09;9.79;11.73;13.24;13.88;15.51;12.96;9.62;11.47;17.45;12.91;9.36;17.45;6.32;11.75;11.18;11.74;8.15;10.83;6.19;11.84;20.13;5.1;28.06;7.87;5.37;6.76;8.38;5.97;6.98;7.82;5.72;4.75;16.21;12.71;9.74;7.14;7.66;21.38;4.84;5.75;5.64
NO2;uur;µg/m³;20230610 05:00;20230610 06:00;11.02;20;9.62;11.44;8.38;12.5;11.62;14.28;16.14;16.87;11.46;12.07;18.02;11.42;10.85;15.92;7.22;11.69;10.86;15.39;9.8;9.48;7.84;11.2;21.58;4.97;32.71;8.12;5.57;6.89;7.92;5.42;7.32;9.6;5.65;5.95;15.75;12.52;10.31;7.94;7.34;13.35;5.36;5.35;6.05
NO2;uur;µg/m³;20230610 06:00;20230610 07:00;9.56;11.68;8.84;13.86;9.44;14.74;11.7;14.54;16.55;14.91;11.98;11.47;16.77;10.99;11.87;21.12;6.93;13.07;11.5;14.89;11.39;9.72;7.89;11.78;21.33;5;22.92;7.67;5.86;6.52;8.59;6.63;7.61;8.38;5.81;5.65;16.86;13.37;8.87;7.76;5.89;8.16;4.25;5.02;4.22
NO2;uur;µg/m³;20230610 07:00;20230610 08:00;8.04;11.55;9.6;15.8;8.07;13.05;11.43;18.38;17.87;15.99;12.12;11.48;15.59;9.24;10.82;24.37;7.19;13.72;15.24;14.1;11.8;11.04;9.14;11.82;25.58;4.58;20.67;6.33;6.24;6.88;9.81;6.41;7.55;8.08;5.64;5.04;20.52;14.06;8.55;6.45;5.33;7.29;4.02;5.25;4.03
NO2;uur;µg/m³;20230610 08:00;20230610 09:00;6.63;8.86;7.65;16.9;8.91;11.84;9.49;17.85;19.46;16.65;11.37;11.73;15.42;10.18;10.35;15.46;7.64;13.16;15.29;12.87;10.94;14.72;8.52;12.64;38.01;4.12;25.24;6.09;5.31;6.53;12.2;5.24;7.26;8.9;4.63;4.42;21.54;11.82;7.25;6.09;5.08;6.49;3.44;6.34;3.38
NO2;uur;µg/m³;20230610 09:00;20230610 10:00;5.37;7.26;7.36;16.59;8.4;10.09;7.79;18.27;19.51;15.6;9.52;10.47;13.08;9.42;10.03;8.71;7.75;15.07;10.46;12.66;10.81;18.35;7.25;11.3;42.39;3.37;25.77;6.22;5.2;9.23;10.51;4.74;7.12;8.26;4.19;3.75;21.03;10.64;6.49;5.43;4.08;6.03;2.89;6.19;2.66
NO2;uur;µg/m³;20230610 10:00;20230610 11:00;5.87;5.61;4.04;11.95;4.85;8.66;5.35;14.98;13.79;12.57;6.42;7.95;10.83;8.63;9.38;5.47;6.97;14.66;7.36;9.22;16.87;18.39;6.65;9.48;35.31;3.27;23.52;6.48;4.81;6.05;9.21;4.05;6.78;7.25;3.45;3.56;22.48;10.78;4.89;4.03;9.34;5.09;2.32;11.21;2.12
NO2;uur;µg/m³;20230610 11:00;20230610 12:00;4.83;4.48;4.54;11.87;4.79;6.02;4.27;13.84;12.34;11.78;4.01;6.42;5.96;6.75;9.06;2.95;6.2;12.35;6.22;7.19;10.73;15.63;5.35;8.85;41.85;2.52;16.54;7.32;4.03;5.98;9.3;4.09;5.34;5;2.71;3.57;21.08;8.44;4.17;3.27;2.92;3.91;2.31;12.09;2.85
NO2;uur;µg/m³;20230610 12:00;20230610 13:00;3.22;5.03;4.33;12.75;4.57;3.9;2.84;12.49;12.2;10.9;2.81;5.3;4.13;5.94;6.8;2.6;5.29;9.16;4.15;4.87;9.51;13.33;4.52;6.51;37.92;2.58;13.47;8.71;3.09;7.12;11.76;3.74;4.25;3.5;2.05;3.49;21.48;9.75;3.3;3.12;2.37;3.44;2.13;12.27;2.31
NO2;uur;µg/m³;20230610 13:00;20230610 14:00;2.39;2.94;4.26;10.91;3.78;3.35;2.74;11.77;8.51;6.88;2.93;4.6;2.99;6.12;4.46;2.03;5.43;10.62;3.18;3.68;8.09;17.72;3.81;5.92;47.4;2.46;11.48;9.88;2.81;5.79;12.74;3.65;4.54;4.09;2.18;3.88;17.97;7.35;2.44;2.63;1.46;3.12;2.17;11.24;1.81
NO2;uur;µg/m³;20230610 14:00;20230610 15:00;3.54;2.66;3.6;12.64;4.08;3.42;2.44;11.84;10.63;8.72;3.25;4.34;3.15;4.94;4.36;1.98;4.27;9.73;3.15;4.04;7.09;19.54;3.62;7.1;36.91;2.56;17.29;9.81;3.09;6.18;12.94;3.4;4.54;3.2;2.01;3.2;20.97;7.11;2.64;2.65;3;2.79;2.34;9.44;2.07
NO2;uur;µg/m³;20230610 15:00;20230610 16:00;3.23;3.1;3.96;11.84;6.08;3.38;2.53;11.4;8.36;7.01;3.03;3.91;4.42;4.49;4.43;1.57;5.64;10.7;3.35;4.44;6.33;16.21;4.37;6.37;37.45;2.12;15.98;8.76;3.81;4;8.52;5.03;4.9;3.39;1.9;5.26;19.98;6.73;2.57;2.44;3.78;2.85;3.42;10.14;1.76
NO2;uur;µg/m³;20230610 16:00;20230610 17:00;3.11;4.24;4.26;11.26;3.9;3.02;2.23;12.44;10.47;8.49;3.07;6.08;4.36;2.93;3.88;1.04;5.45;10.12;3.32;4.1;6.19;16.71;4.98;8.7;35.99;2.13;11.34;7.18;3.49;3.95;10.11;3.85;5.3;4.31;2.06;6.67;24.81;6.74;2.16;2.02;3.21;2.76;2.87;11.47;1.68
NO2;uur;µg/m³;20230610 17:00;20230610 18:00;3.14;4.04;4.11;10.56;3.5;3.76;2.51;9.43;9.94;4.13;3.61;6.51;4.94;3.82;3.71;1.47;6.25;9.49;3.35;4.56;7.22;17.69;4.82;11.71;33.52;2.92;11.89;6.31;3.11;3.77;10.22;4.44;4.94;4.17;2.21;3.63;21.13;8.54;2.71;2.64;3.4;3.23;3.03;12.74;1.86
NO2;uur;µg/m³;20230610 18:00;20230610 19:00;4.63;4.6;4.32;10.63;3.91;4.54;2.71;9.49;10.59;5.3;4.03;6.01;4.95;5.68;4.4;3.66;7.06;9.52;4.28;4.9;5.8;19.21;5.8;15.66;32.09;2.85;9.44;5.86;3.83;3.55;11.21;6.36;5.16;4.08;2.18;3.29;26.38;8.78;2.82;3;3.8;3.67;4.6;13.8;6.02
NO2;uur;µg/m³;20230610 19:00;20230610 20:00;4.58;5.64;5.69;12.3;5.33;5.39;3.36;10.56;13.07;6.37;5.23;6.93;6.69;3.9;4.96;21.76;9.84;11;7.35;7.19;6.09;22.33;7.26;14.85;41.68;4.41;8.05;6.36;5.23;4.8;9.14;11.02;6.04;5.45;2.62;3.75;32.62;10.83;4.78;3.56;6.89;6.52;4.15;18.8;11.37
NO2;uur;µg/m³;20230610 20:00;20230610 21:00;3.57;7.06;7.25;16.75;7.23;9.43;5.2;13.82;11.48;8.41;7.51;7.68;7.72;2.42;10.21;26.61;13.1;13.42;11.32;7.65;8.16;25.83;9.07;20.79;45.57;5.48;8.44;9.37;6.74;5.25;10.96;6.86;7.2;7.46;3.54;6.55;48.94;14.68;6.52;6.73;9.4;15.05;5.1;17.56;8.47
