Export;EXP-2023-01 (20230912 07:46);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20230808 09:00;20230808 10:00;7.28;7.69;5.63;7.28;5.71;9.8;11.64;12.74;16.8;20.24;18.26;3.25;9.96;7.43;3.69;7.72;3.63;7.47;2.02;4.87;2.72;46.19;4.14;5.67;7.67;2.54;6.67;3.66;1.79;5.63;6.09;6.89;2.49;5.06;6.38;2.6;15.26;10.11;5.45;1.71;1.6;1.23;0.89;6.57;2
NO2;uur;µg/m³;20230808 10:00;20230808 11:00;7.34;6.35;4.5;8.12;4.29;6.3;9.1;14.54;18.1;15.73;12.1;3.81;10.49;5.03;1.76;4.96;2.6;7.87;0.89;3.8;2.09;63.64;2.62;4.83;5.57;2.21;5.96;2.44;1.92;8.05;6.83;6.49;3.83;4.53;4.36;1.9;11;6.35;3.43;2.15;1.55;1.56;0.8;4.98;1.54
NO2;uur;µg/m³;20230808 11:00;20230808 12:00;6.43;5.61;3.21;6.19;3.02;4.7;2.95;10.84;16.18;12.53;6.94;1.64;8.6;6.03;1.52;2.02;2.45;7.03;0.86;3.08;1.87;53.35;3.7;3.72;6.62;2.49;4.92;2.18;1.76;6.5;5.58;5.45;3.06;3.44;4.37;2.35;8.45;4.87;2.23;1.73;1.42;1.38;0.69;3.28;1.5
NO2;uur;µg/m³;20230808 12:00;20230808 13:00;7;5.1;3.95;6.81;4.02;3.23;1.99;11.93;15.89;8.26;2.11;1.07;7.16;4.13;1.88;1.98;2.08;6.69;0.49;3.31;1.69;10.91;4.25;3.59;6.49;2.25;6.37;1.84;1.49;5.18;6.79;5.58;2.55;3;4.47;1.66;10.93;4.34;1.6;1.79;1.41;1.05;0.7;5.76;1.28
NO2;uur;µg/m³;20230808 13:00;20230808 14:00;5.66;4.35;4.26;6.6;3.43;0.73;1.92;6.22;8.99;8.79;3.13;1.21;2.32;2.64;1.43;2.86;1.97;7.21;0.73;3.86;1.44;6.91;4.95;3.94;7.34;2;4.75;2.05;1.42;6.27;6.65;10.48;3.08;2.37;4.51;1.67;9.22;3.41;2.1;1.57;1.19;0.94;0.52;3.33;1.08
NO2;uur;µg/m³;20230808 14:00;20230808 15:00;4.59;1.55;3.25;7.04;3.54;0.81;2.61;5.64;8.25;8.85;3.47;1.74;0.76;2.75;3.55;2.31;4.82;7.23;0.77;4.12;2.01;11.14;5.56;4.44;11.51;2.11;7.07;2.21;1.06;6.69;7.74;7.76;3.33;2.24;4.5;2.13;8.81;3.3;1.39;1.05;1.17;0.87;0.59;4.3;1.17
NO2;uur;µg/m³;20230808 15:00;20230808 16:00;2.82;1.8;2.31;6.54;2.75;0.95;3.06;5.51;8.91;11.49;4.18;2.46;1.9;1.79;2.92;1.71;6.99;8.02;1.37;5.11;2.41;14.18;6.21;4.62;11.82;1.88;7.04;2.36;2.17;7.09;8.72;6.59;3.91;3.18;5.15;2.67;10.33;3.85;2.01;1.08;1.21;1.01;0.59;3.28;1.4
NO2;uur;µg/m³;20230808 16:00;20230808 17:00;3.23;1.88;2.19;6.71;2.67;2.14;3.79;7.62;10.23;14.42;3.55;2.96;3.08;2.43;1.92;2.81;5.89;10.74;2.09;5.64;4.05;13.28;7.72;6.61;11.26;1.7;8.56;3.14;4.17;9.52;10.33;8.55;5.12;6.51;4.7;3.25;11.77;4.16;2.28;1.18;0.82;1.08;0.5;3.12;1.3
NO2;uur;µg/m³;20230808 17:00;20230808 18:00;3.77;3;2.53;7.57;3.12;2.21;6.49;10.25;11.13;10.89;3.93;3.8;3.13;3.24;0.84;3.61;4.48;12.51;1.75;5.31;3.3;11.69;10.14;5.63;14.06;1.49;8.18;3.75;4.18;8.32;9.4;10.24;5.9;7.99;4.85;4.21;11.2;4.6;2.33;1.27;0.96;0.87;0.66;4.59;1.34
NO2;uur;µg/m³;20230808 18:00;20230808 19:00;5.38;2.72;4.21;6.73;3.32;3.62;6.59;11.04;11.86;12.18;6.66;2.23;6.34;3.76;1.96;3.73;3.41;11.58;0.75;4.13;2.96;10.45;10.45;8.89;11.14;2.29;6.55;2.63;5.62;11.14;10.51;12.72;7.75;6.69;6.78;4.77;12.19;7.52;2.5;3.82;0.65;0.84;0.73;3.19;1.7
NO2;uur;µg/m³;20230808 19:00;20230808 20:00;4.06;10.75;3.3;5.13;3.2;3.02;5.98;10.09;10.99;11.55;4.74;3.04;4.92;3.79;2.73;3.38;4.79;27.9;0.67;4.12;3.24;13.18;24.17;15.83;21.85;2.37;5.49;4.35;4.64;9.72;12.89;11.81;7.11;5.79;6.54;4.94;14.93;9.17;3.11;3.32;1.39;1.17;0.75;4.61;2.32
NO2;uur;µg/m³;20230808 20:00;20230808 21:00;4.5;9;5.86;7.07;3.87;6.74;4.93;9.99;12.37;12.98;6.76;4.03;6.81;4.6;8.12;3.48;8.31;33.03;1.38;5.88;5.73;21.57;31.63;21.04;34.26;4.36;8.85;4.42;7.92;14.51;16.57;17.74;8.45;5.48;7.43;4.46;12.2;6.38;3.6;4.51;2.23;1.43;1.49;10.47;2.95
NO2;uur;µg/m³;20230808 21:00;20230808 22:00;3.7;7.44;3.23;8.07;5.29;7.63;11.78;5.89;11.46;5.51;5.02;4.82;3.71;6.46;5.81;2.95;5.06;27.92;1.61;4.37;3.23;14.28;18.75;20.97;21.34;5.72;10.12;4.23;10.4;12.45;12.75;17.81;7.18;5.22;5.9;4.14;8.37;5.51;3.76;4.39;3.55;2.35;1.71;10.67;5.42
NO2;uur;µg/m³;20230808 22:00;20230808 23:00;6.62;5.18;5.89;7.74;7.09;7.77;7.17;4.91;11.7;11.56;9.7;4.13;3.68;4.59;2.2;2.32;6.85;20.48;2.23;6.81;2.59;12.83;9.28;21.16;18.48;5.1;11.11;5.59;9.72;12.52;13.28;17.16;7.45;7.23;5.67;4.82;12.5;6;5.22;3.29;2.85;3.15;1.53;9.76;2.99
NO2;uur;µg/m³;20230808 23:00;20230809 00:00;7.04;8.34;8.24;6.02;5.35;5.33;5.36;3.97;6.2;6.67;6.46;3.4;3.6;4.88;1.47;3.79;4.86;16.61;9.63;7.86;3.54;13.49;18.47;14.01;21.07;5;7.37;6.15;13.1;10.49;10.74;16.1;8.16;6.66;4.46;5.14;12.46;5.28;4.65;3.43;2.65;3.87;1.46;8.13;3.27
NO2;uur;µg/m³;20230809 00:00;20230809 01:00;4.99;2.26;6.24;6.85;6.43;28.3;3.01;4.81;4.66;8.3;5.96;4.85;3.42;3.98;2.4;3.04;5.07;13.26;5.49;10.87;2.63;9.32;18.78;24.29;13.01;8.25;6.32;6.15;8.67;11.71;9.21;19.84;9.78;6.45;4.08;5.32;6.77;4.02;5.83;5.41;2.41;3.83;1.25;4.78;3.36
NO2;uur;µg/m³;20230809 01:00;20230809 02:00;3.17;3.63;4.17;3.97;3.91;3.75;2.73;2.77;5.28;8.28;5.14;3.54;3.05;4.23;2.38;8.73;4.98;18.44;4.44;10.72;2.34;11.34;16.25;26.45;13.02;3.96;5.85;5.87;5.67;8.77;8.75;18.78;7.62;7.31;4.58;4.69;6.39;4.52;5.84;5.14;2.22;3.82;1.4;4.36;2.88
NO2;uur;µg/m³;20230809 02:00;20230809 03:00;2.08;14.33;4.3;4.33;3.25;3.25;3.24;3.53;4.38;11.84;7.54;3.85;3.57;5.58;2.56;3.14;5.91;19.14;4.11;11.64;3.47;11.87;12.34;21.67;13.47;4.32;7.59;5.91;5.94;8.78;11.06;16.03;6.62;10.19;4.78;4.99;4.96;4.21;6.11;5.09;2.65;4.15;1.4;3.81;2.46
NO2;uur;µg/m³;20230809 03:00;20230809 04:00;1.8;21.45;2.71;2.22;2.19;3.9;3.99;4.6;10.53;9;7.13;5.18;5.23;6.81;3.49;3.16;7.68;30.61;4.44;13.64;3.08;12.72;14.59;29.05;13.62;4.02;5.51;6.32;9.02;9.57;10.95;15.46;7.09;10.64;5.3;5.12;6.2;5.03;5.85;4.9;3.03;3.8;1.27;4.94;2.18
NO2;uur;µg/m³;20230809 04:00;20230809 05:00;2.96;11.83;1.77;8.54;1.82;4.52;4.67;7;19.2;15.28;11.58;6.14;4.41;7.09;8.52;3.45;13.68;61.53;12.97;20.03;4.19;22.23;25.88;44.46;35.67;4.84;8.79;8.34;11.33;10.95;15.78;21.19;8.77;12.11;5.09;4.95;9.48;5.53;5.49;4.92;2.52;3.94;1.47;10.12;2.91
NO2;uur;µg/m³;20230809 05:00;20230809 06:00;5.24;39.61;2.89;11.91;2.66;7.48;4.75;15.8;29.83;27.07;24.8;9.83;6.94;8.52;4.9;4.04;24.12;39.5;15.43;24.93;6.37;37.53;36.05;47.61;49.76;12.91;11.05;8.34;14.41;17.14;22.43;24.44;11.48;18.58;4.11;4.63;11.76;5.97;5.55;5.51;2.52;3.67;2;11.17;4.16
NO2;uur;µg/m³;20230809 06:00;20230809 07:00;6.4;17.2;4.03;30.28;4.72;9.52;6.87;18.46;24.21;28.29;25.28;10.49;8.07;9;7.16;3.21;43.29;42.9;11.01;25.25;11.26;48.77;47.22;56.25;67.11;16.06;16.29;8.71;14.23;26.63;31.35;26.51;19.65;19.96;4.12;4.7;22.77;9.41;5.26;5.65;3.19;3.72;2.42;12.75;5.41
NO2;uur;µg/m³;20230809 07:00;20230809 08:00;6.29;17.84;4.19;26.47;6.58;8.95;25.56;15.97;19.48;26.41;21.43;6.81;7.55;7.65;6.36;6.15;47.54;37.36;9.33;17.63;11.51;52.38;30.28;40.34;60.2;14.57;17.71;6.3;26.1;29.58;31.89;22.73;21.49;14.03;4.87;5.24;21.03;12.7;5.83;6.35;2.95;3.41;1.99;14.5;5.76
NO2;uur;µg/m³;20230809 08:00;20230809 09:00;8.71;9.32;2.59;22.29;7.78;10.11;26.41;14.99;14.61;18.58;11.94;5.54;7.26;6.76;6.31;10.52;17.38;20.39;5.9;11.46;5.52;32.27;21.32;17.67;28.29;7.29;11.94;6.14;18.2;19.73;17.47;20.71;12.45;9.6;4.16;5.42;16.94;9.9;4.41;6.65;3.12;3.22;2.54;8.56;4.46
NO2;uur;µg/m³;20230809 09:00;20230809 10:00;8.12;3.48;4.68;17.18;5.36;9.86;11.74;10.26;12.46;16.76;10.48;4.43;6.49;4.8;5.48;6.04;8.1;15.63;4.65;7.49;6.6;14.85;7.98;8.85;14.45;3.81;11.08;4.98;13.64;11.73;14.22;20.05;7.18;6.21;4.15;5.4;13.95;7.92;4.14;5.96;1.72;3.24;3.66;6.77;3.25
NO2;uur;µg/m³;20230809 10:00;20230809 11:00;2.88;4.37;3.09;16.23;5.15;5.94;10.74;9.36;10.89;15.16;9.22;4.3;6.01;5.12;4.92;4.91;6.8;11.85;4.25;6.48;5.05;14.46;11.63;12.14;9.74;4.56;9.89;4.48;4.99;11.47;10.5;14.47;6.03;5.89;4.55;5.78;12.45;5.69;3.25;4.23;2.15;3.54;4.6;7.06;2.39
NO2;uur;µg/m³;20230809 11:00;20230809 12:00;3.1;5.02;2.12;10.11;4.16;4.22;4.49;10.91;13.1;15.44;8.65;3.58;3.69;6.66;4.51;2.95;2.83;10.46;3.54;5.99;2.54;11.52;6.35;15.92;5.46;2.95;8.91;4.22;3.16;9.37;10.01;11.53;5.15;5.66;5.66;5.07;11.58;3.5;3.13;6.04;1.32;2.72;1.02;6.7;2.88
NO2;uur;µg/m³;20230809 12:00;20230809 13:00;3.33;3.87;4.36;8.17;3.31;8.26;2.72;8.01;14.07;9.2;4.8;3.38;3.31;4.26;5.01;3.46;4.34;6.39;1.93;5.15;1.67;10.58;6.34;8.84;5.87;1.52;5.57;3.42;1.79;8.25;6.72;9.55;3.52;4.1;5.48;;13.51;4.7;3.42;4.97;1.1;2.04;0.14;5.27;2.22
NO2;uur;µg/m³;20230809 13:00;20230809 14:00;3.29;3.65;2.64;10.8;3.84;4.12;2.58;11.57;16.19;10.3;5.07;2.68;6.67;5;2.87;4.97;2.58;5.06;2.49;9.32;1.71;8.85;5.3;8.17;5.11;1.93;5.5;1.95;1.22;6.69;5.87;10.3;2.84;2.03;4.37;2.82;13.56;5.78;4.15;2.75;1.04;2.22;9.24;6.25;1.97
NO2;uur;µg/m³;20230809 14:00;20230809 15:00;3.34;4.48;2.47;7.96;2.58;2.57;2.09;10.19;14.54;9.2;3.93;2.5;3.57;3.55;2.12;1.61;2.78;4;1.26;11.34;1.62;9.75;4.52;10.25;5.6;2.2;6.67;0.92;1.63;6.57;5.67;9.44;2.52;2.74;4.82;2.7;14.33;7.13;5.35;2.05;0.58;2.59;2.97;5.89;1.93
NO2;uur;µg/m³;20230809 15:00;20230809 16:00;3.94;3.88;3.31;9.95;3.03;2.65;1.32;10.09;12.63;10.88;4.41;3.36;2.75;4.02;2.44;2.72;2.08;7.31;2.16;7.61;1.96;8.2;4.15;14.26;4.22;1.43;8.66;0.89;1.16;6.82;5.36;9.98;2.9;2.14;5.69;1.93;12.4;5.1;2.82;4.14;0.59;1.87;3.75;6.04;1.61
NO2;uur;µg/m³;20230809 16:00;20230809 17:00;5.96;2.83;3.65;13.07;4.23;2.88;1.48;9.32;11.38;9.46;4.79;1.62;2.57;6.94;1.21;0.92;2.84;4.38;1.88;8.61;2.21;12.74;4.9;8.58;4.86;1.5;7.54;0.86;0.93;6.38;4.05;9.1;2.26;1.68;4.14;1.13;12.28;4.57;2.17;2.3;0.74;1.22;2.79;5.36;1.96
NO2;uur;µg/m³;20230809 17:00;20230809 18:00;4.85;2.66;3.82;10.38;3.88;3.8;1.37;11.45;10.16;7.93;3.01;2.02;2.21;6;2.29;0.92;2.64;4.03;11.43;9.31;1.75;9.44;4.76;6.67;5.41;1.4;4.96;0.6;0.87;5.93;5.82;11.28;2.22;1.06;3.37;1.74;15.13;4.54;2.27;1.96;0.57;1.32;2.65;6.6;2.25
NO2;uur;µg/m³;20230809 18:00;20230809 19:00;4.48;4.91;4.19;13.11;5.35;3.54;2.29;10.54;10.4;10.93;8.96;3.72;2.29;5.73;2.41;1.2;2.35;4.73;11.91;6.1;2.2;11.26;4.92;7.08;3.78;2.3;7.11;1.44;1.14;7.05;5.32;14.37;2.75;1.24;3.7;4.83;11.21;5.08;2.45;3.89;0.34;1.3;1;4.85;1.91
NO2;uur;µg/m³;20230809 19:00;20230809 20:00;4.85;7;5.54;14.92;7.4;6.91;3.47;13.47;13.22;12.4;11.08;3.64;2.67;5.43;2.51;5.21;2.85;6.18;11.97;9.52;1.55;12.68;6.69;8.55;4.76;4;8.32;1.82;2.23;7.24;6.59;18;3.7;3.11;4.54;5.78;14.01;7.53;2.16;7.57;0.86;2;1.18;6.47;3.19
NO2;uur;µg/m³;20230809 20:00;20230809 21:00;4.7;4.78;4.92;22;5.66;7.54;4.46;18.08;21.49;17.59;9.57;4.33;5.5;8.01;3.54;15.5;4.33;8.13;11.97;11.22;5.71;15.86;10.83;16.72;8.59;5.27;16.47;3.7;3.28;14.78;9.17;24.52;8.47;4.93;7.16;6.49;17.88;8.14;4.16;16.69;1.89;4.58;2.74;6.53;6.49
NO2;uur;µg/m³;20230809 21:00;20230809 22:00;4.97;7.97;4.21;17.22;5.1;9.2;4.85;12.79;26.66;18.18;12.5;5.18;7.69;11.75;5.09;14.46;7.01;11.33;7.34;19.52;4.27;18.87;27.74;31.15;18.51;6.45;15.95;4.59;4.22;19.99;14.07;22.86;10.26;5.62;5.88;8.3;21.11;10.78;6.8;5.93;3.46;5.09;4.45;7.23;4.71
NO2;uur;µg/m³;20230809 22:00;20230809 23:00;6.81;15.99;4.24;25.34;6.17;10.37;4.88;15.13;26.34;25.99;18.99;9.77;8.75;12.75;5.28;12.41;9.52;19.48;4.66;32.15;6.66;24.07;38.55;35.03;31.76;11.76;14.66;3.64;5.52;17.7;17.07;18.55;12.08;5.92;5.93;10.87;28.54;15.54;6.11;8.23;3.84;4.12;3.86;8.06;4.29
NO2;uur;µg/m³;20230809 23:00;20230810 00:00;7.88;15.43;3.89;27.93;10.91;10.48;5.16;23.88;27.14;25.71;21.92;9.1;11.36;12.43;4.28;11.12;12.07;21.47;3.75;27.46;6.06;31.06;41.59;36.7;29.45;7.52;10.82;4.63;6.13;17.37;16.99;12.66;10.09;4.57;9.29;8.61;23.37;18.16;6.46;4.6;3.08;4.28;3.07;7.2;4.28
NO2;uur;µg/m³;20230810 00:00;20230810 01:00;6.06;32.52;4.89;18.4;9.5;8.67;5.1;19.23;20.23;20.51;22.62;8.8;11.49;11.68;2.61;15.85;33.72;54.48;4.78;21.08;4.87;39.94;54.95;33.67;68.34;4.74;6.22;5.34;7.93;11.76;13.44;13.29;10.56;12.67;7.96;7.18;19.1;16.46;7.62;3.5;2.73;3.49;2.1;5.35;3.79
NO2;uur;µg/m³;20230810 01:00;20230810 02:00;5.74;32.29;3.34;13.73;8.11;9.17;4.9;12.85;11.78;30.73;20.04;9.31;11.49;12.02;3.43;21.31;63.39;35.44;4.27;20.87;7.4;70.78;58.04;37.36;71.91;4.21;5.09;4.51;7.82;9.16;12.21;13.17;7.71;11.87;6.28;6.85;17.21;14.56;7.47;2.84;3.12;3.49;2.34;6.9;3.24
NO2;uur;µg/m³;20230810 02:00;20230810 03:00;5.28;48.56;3.72;9.27;7.01;10.53;4.67;13.94;11;27.21;17.61;9.86;10.44;11.55;11.47;16.55;45.47;36.95;3.37;20.21;6.13;55.86;51.84;38.98;61.26;3.59;6.04;4.47;11.02;13.58;15.9;13.2;12.4;11.34;6.01;7.34;13.7;12;6.8;2.91;2.98;3.87;2.65;4.82;3.17
NO2;uur;µg/m³;20230810 03:00;20230810 04:00;6.39;23.03;3.47;11.38;6.31;9.22;4.12;13.7;13.33;23.19;16.44;11.34;11.71;11.67;25.02;17.21;54.91;44.81;4.09;11.65;8.28;53.76;45.6;34.28;57.13;5.08;6.88;5.58;18.49;15.1;17.78;12.36;13.01;18.22;6.17;7.52;12.83;11.61;7.21;5.28;2.98;4.06;2.63;5.35;2.62
NO2;uur;µg/m³;20230810 04:00;20230810 05:00;7.21;13.1;4.01;21.78;7.54;11.31;3.31;13.13;19.08;22.7;16.65;13.55;12.67;13.92;25.7;15.89;46.48;23.98;6.89;11.19;19.06;42.71;34.2;33.63;62.69;6.69;9.77;6.11;27.63;17.63;28.62;27.65;13.56;21.8;6.16;7.1;12.59;10.69;6.85;2.66;4.16;3.63;2.56;9.99;3.78
NO2;uur;µg/m³;20230810 05:00;20230810 06:00;8.31;18.95;3.97;23.17;8.17;9.8;2.86;18.71;32.17;30.23;20.99;19.81;18.03;13.14;18;15.03;30.32;13.94;10.51;14.7;22.22;29.28;29.95;37.92;50.59;10.19;26.5;7.64;25.11;24.35;41.73;36.59;17.84;21.23;5.24;8.57;16.85;11.89;5.08;5.63;4.74;3.83;3.63;16.25;5.45
NO2;uur;µg/m³;20230810 06:00;20230810 07:00;9.83;15.85;4.76;28.62;9.13;9.16;5.07;26.95;28.19;38.87;28.42;16.36;20.64;17.02;22.05;14.38;37.33;39;11.88;17.51;25.55;39.05;48.87;48.29;50.43;19.47;29.36;12.92;13.77;32.52;54.12;33.18;27.22;15.07;6.83;10.71;20.2;16.49;6.28;6.53;9.25;3.46;3.59;17.41;7.2
NO2;uur;µg/m³;20230810 07:00;20230810 08:00;9.69;11.07;6.5;33.02;13.74;9.7;32.09;27.07;27.71;38.88;27.94;9.79;13.08;22.65;15.55;26.48;38.68;43.12;32.84;15.55;32.16;39.98;43.55;41.41;48.08;21.23;30.89;9.44;9;25.72;38.01;26.18;19.43;15.37;6.41;12.23;19.56;16.47;7.69;7.63;6.02;3.48;2.63;20.74;7.23
NO2;uur;µg/m³;20230810 08:00;20230810 09:00;6.53;8.52;6.3;21.46;10.46;6.83;29.53;16.35;19.93;20.84;13.36;6.49;7.27;16.05;12.34;28.26;34.93;36.62;27.03;15.86;30.52;36.76;34.36;33.29;47.89;20.1;25.36;12.95;13.33;23.86;28.16;22.51;13.15;15.29;9.85;10.87;19.97;16.05;7.58;5.91;4.27;2.37;1.9;12.55;4.98
NO2;uur;µg/m³;20230810 09:00;20230810 10:00;4.07;5.47;5.41;19.11;9.21;5.11;23.01;9.57;9.57;22.16;9.9;4.81;3.88;13.99;7.47;37.2;31.44;39.51;29.86;9.73;27.49;37.98;18.49;34.57;43.46;20.29;28.81;11.6;16.7;25.41;22.06;22.68;14.62;11.17;5.38;7.96;15.39;10.78;4.9;4.2;5.35;1.54;1.76;17.74;2.71
NO2;uur;µg/m³;20230810 10:00;20230810 11:00;4.04;3.83;6.39;12.85;8.24;4.11;10.62;7.94;11.13;16.11;6.01;4.58;3.23;7.89;7.72;19.25;19.16;36.44;23.93;6.87;23.08;25.68;15.67;25.96;34.24;21.22;27.73;8.76;17.02;24.87;21.96;29.77;16.5;6.63;4.98;9.86;12.08;7.49;4.77;7.51;8.44;2.55;2.82;14.64;2.87
NO2;uur;µg/m³;20230810 11:00;20230810 12:00;3.14;3.41;6.25;10.98;4.96;3.27;3.77;8.21;8.94;13.18;4.79;3.92;2.95;7.7;7.5;5.98;14.42;17.17;14.65;7.12;24.22;19.42;12.41;13.89;37.98;15.63;23.29;6.75;17.77;19.08;15.46;32.88;11.41;7.16;5.79;5.65;14.92;6.08;6.37;6.23;9.29;2.39;2.47;11.32;2.37
NO2;uur;µg/m³;20230810 12:00;20230810 13:00;2.35;3.86;3.76;14.64;2.39;1.96;3.15;6.96;12.83;11.71;4.83;3.33;2.51;7.98;9.54;7.33;11.03;14.53;9.64;4.89;27.71;15.81;7.71;13.73;29.98;8.43;24.87;7.21;17.19;15.98;15.96;29.62;7.24;6.41;4.01;3.78;12.4;4.34;5.32;5.56;13.3;2.04;3.39;14.75;2.12
NO2;uur;µg/m³;20230810 13:00;20230810 14:00;2.09;3.96;2.89;11.51;2.56;2.32;2.69;9.6;11.61;16.74;7.2;2.75;2.21;4.76;8.68;5.36;14.33;17.86;7.08;4.59;25.41;22.76;8.45;13.99;19.73;6.89;21.6;8.04;15.61;13.15;14.31;32.21;6.07;3.89;4.08;3.39;15.99;4.56;5.5;6.11;10.8;2.4;5.25;17.88;2.81
NO2;uur;µg/m³;20230810 14:00;20230810 15:00;1.81;4.66;2.5;13.5;2.1;2.99;2.98;11.18;12.06;17.72;5.19;2.69;2.14;3.95;4.91;12.98;14.89;16.46;4.47;4.62;15.94;24.96;14.38;11.93;17.67;3.21;18.84;9.87;12.74;12.42;11.46;27.63;5.84;3.75;4.64;3.33;16.66;4.89;4.51;8.17;4.5;2.72;5.55;19.1;4.06
NO2;uur;µg/m³;20230810 15:00;20230810 16:00;1.77;3.16;2.58;12.68;2.46;2.17;3.63;10;12.26;15.68;4.18;2.73;2.36;3.07;4.9;6.42;6.25;16.07;3.75;4.77;12.1;22.71;12.69;13.25;14.76;4.15;14.94;12.59;10.86;12.2;10.68;28.73;5.94;3.78;5;3.27;14.92;4.6;6.25;9.89;5.14;3.36;5.48;21.41;4.81
NO2;uur;µg/m³;20230810 16:00;20230810 17:00;3.22;4.27;2.8;12.55;2;3.62;3.13;8.44;14.8;12.08;3.69;3.56;2.28;3.07;3.09;4.98;5.95;28.8;4.16;4.2;7.56;19.08;9.8;22.08;14.38;4.07;12.42;11.1;9.84;12.22;11.21;27.65;6.16;4.34;4.13;3.25;19.27;5.27;8.59;8.16;2.89;4.41;6.4;20.15;5.42
NO2;uur;µg/m³;20230810 17:00;20230810 18:00;1.98;4.48;2.6;10.46;2.23;2.22;3.05;8.88;11.45;13.11;3.66;3.07;2.7;3.27;4.1;6.74;6.76;17.2;3.39;3.4;4.64;20.69;8.81;21.28;11.48;3.02;9.36;11.57;8.21;8.22;14.74;18.88;8.03;4.64;4.13;3.91;32.68;10.17;6.48;6.7;3.04;5.58;7.38;19.16;5.35
NO2;uur;µg/m³;20230810 18:00;20230810 19:00;3.36;5.09;2.92;9.72;2.56;3.29;3.55;7.74;13.25;17.87;4.1;3.75;3.72;4;7.36;5.91;9.75;10.21;8.36;5.28;3.14;23.02;10.6;20.09;17.5;3.03;11.53;11.37;8;10.44;21.11;17.15;8.77;5.02;5.05;4.34;33.84;9.09;13.87;6.58;3.65;7.56;7.81;21.77;7.74
NO2;uur;µg/m³;20230810 19:00;20230810 20:00;4.99;7.1;4.23;12.65;4.38;6.3;4.42;11.17;15.44;33.38;4.62;8.58;4.58;9.02;10.41;6.71;9.73;14.43;18.55;9.62;3.99;24.13;10.75;26.19;32.7;6.2;20.83;8.4;11.7;15.62;20.1;17.89;11.08;9.43;6.01;7.21;39.87;14.69;15.82;14.12;4.4;8.05;10.89;23.35;9.96
NO2;uur;µg/m³;20230810 20:00;20230810 21:00;6.59;11.07;7.31;32.99;26.1;11.71;5.67;15.62;25.72;58.55;21.01;11.22;7.29;14.32;14.24;8.93;8.84;23.23;24.84;15.1;7.21;30.56;19.47;42.04;40.05;11.13;17.41;12.44;15.76;15.47;25.4;22.27;18.78;14.05;10.39;15.14;57.48;22.03;16;33.6;6.52;8.25;10.1;17.85;8.66
NO2;uur;µg/m³;20230810 21:00;20230810 22:00;6.39;10.63;11.34;44.29;25.8;14.32;7.71;22.27;29.47;39.84;22.85;15.11;13.29;17.19;11.31;9.65;11.69;24.74;18.47;13.85;9.98;19.27;16.55;46.24;47.33;6.16;38.43;18.97;16.65;26.88;22.26;17.31;17.08;10.96;10.17;16.68;58.97;29.67;13.13;27.32;5.84;8.63;13.97;19.4;9.56
NO2;uur;µg/m³;20230810 22:00;20230810 23:00;15.89;8.5;11.39;46.66;20.22;18.83;8.59;18.09;19.28;36.57;17.66;15.69;25.39;18.34;10.79;10.93;15.86;27.35;27.63;10.75;23.22;23.46;14.71;48.66;38.67;6.71;41.57;27.16;13.59;14.88;25.03;16.84;14.61;14.46;8.11;11.15;32.88;16.56;12.06;21.36;6.67;10.68;8.53;18.61;10.69
NO2;uur;µg/m³;20230810 23:00;20230811 00:00;9.8;7.95;7.96;37.82;19.3;17.3;9.74;17.79;16.1;27.23;16.39;8.89;12.61;17.01;10.66;9.93;18.23;22.68;17.48;10.17;23.71;20.27;19.11;53.41;35;7.76;29.38;15.81;9.77;15.64;20.63;15.18;13.48;15.15;8.23;8.97;35.35;17.75;10.92;16.38;6.39;9.68;6.69;18.34;8.03
NO2;uur;µg/m³;20230811 00:00;20230811 01:00;9.57;16.47;15.94;28.37;17.9;15.3;7.79;15.92;15.86;16.88;11.68;8.11;14.19;19.53;11.86;11.99;19.08;17.78;14.39;10.74;14.55;23.2;21.71;50.38;31.76;7.47;21.96;7.54;13.89;13.77;13.51;12.79;10.82;16.05;9.22;7.47;16.91;7.48;10.77;10.46;10.53;8.6;;12.06;5.98
NO2;uur;µg/m³;20230811 01:00;20230811 02:00;12.52;18.98;8.73;25.26;15.82;13.62;6.8;13;14.93;14.52;8.38;6.79;11.84;17.11;10.77;11.07;17.94;33.22;13.33;9.9;11.9;23.57;15.48;58.41;27.92;8.52;14.09;5.31;11.68;11.01;13.13;11.73;10.39;12.16;7.79;6.57;11.1;8.19;9.41;10.45;7.29;8.15;6.39;7.22;5.76
NO2;uur;µg/m³;20230811 02:00;20230811 03:00;13.56;18.63;6.29;19.35;15.33;12.76;6.27;13.3;16.31;13.57;7.85;7.1;14.5;18.16;24.8;11.19;17.14;40.69;10.68;9.04;11.92;20.49;17.98;63.97;26.69;9.89;10.91;4.01;13.71;16.2;17.23;10.99;14.44;23.61;7.79;7.39;12.81;10;8.28;8.45;7.6;10.16;4.56;7.04;5.36
