Export;EXP-2023-01 (20230705 10:50);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20230107 10:00;20230107 11:00;4.07;3.97;2.49;8.2;4.17;7.5;11.37;9.31;7.16;12.02;6.38;4.54;4.96;5.93;2.93;5.02;13.23;12.35;7.95;6.56;12.2;12.33;9.23;12.77;12.43;7.35;11.98;4.13;6.65;10.34;14.05;8.57;8.64;5.51;8.6;4.42;11.65;8.25;;5.61;3.23;5.26;4.82;3.24;9.85;4.95
NO2;uur;µg/m³;20230107 11:00;20230107 12:00;3.23;3.22;2.48;6.88;3.72;3.86;7.41;5.99;5.45;11.01;4.84;3.93;4.68;4.25;2.73;3.79;11.54;9.8;4.99;6.02;8.5;10.5;9.12;13.03;12.43;5.83;10.23;3.93;5.36;7.53;11.64;7.18;7;6.03;7.24;5.27;8.72;7.34;;5.42;3.03;5.58;4.83;3.83;11.9;5.33
NO2;uur;µg/m³;20230107 12:00;20230107 13:00;2.75;2.58;2.29;6.19;2.95;3.84;9.26;6.3;7.08;9.6;4.6;3.61;3.78;3.82;4.62;3.83;10.29;7.93;4.79;5.18;6.66;9.45;8.1;9.4;12.11;4.47;7.95;3.86;4.2;6.61;11.04;6.79;5.74;3.49;10.67;5.04;7.19;5.12;;3.93;3.17;3.52;6.31;3.24;13.38;5.25
NO2;uur;µg/m³;20230107 13:00;20230107 14:00;3.21;3.03;1.89;5.47;3.09;2.65;7.6;5.6;7.03;11.46;4.82;3.92;3.07;4.03;2.56;3.73;10.47;9.31;5.35;5.46;6.58;10.09;8.39;12.37;13.4;4.02;9.21;3.49;3.73;6.81;10.67;8.92;5.28;4.26;10.61;4.21;6.82;4.79;;4.49;3.55;3.22;6.74;3.4;10.99;5.48
NO2;uur;µg/m³;20230107 14:00;20230107 15:00;2.99;2.99;2.43;7.44;3.39;2.45;6.61;6.55;5.85;12.64;5.36;3.83;3.14;4.4;3.2;3.96;13.97;10.18;5.05;5.64;7.2;13.21;11.51;13.28;14.94;4.49;8.95;3.76;4.48;7.55;9.96;6.75;6.26;4.28;9.08;3.95;7.67;5.49;;5.62;3.83;3.38;6.69;3.32;11.44;4.58
NO2;uur;µg/m³;20230107 15:00;20230107 16:00;3.17;3.87;2.53;6.63;3.9;3.31;10.41;8.04;6.96;12;5.69;3.92;3.95;4.21;4.83;6.01;15.81;10.2;5.45;6.42;8.86;16.87;12.5;15.44;19.5;4.57;9.16;3.9;4.97;7.93;10.45;6.62;6.95;5;7.54;5.31;8.3;7.91;;6.32;4.29;4.59;5.45;3.65;12.18;7.32
NO2;uur;µg/m³;20230107 16:00;20230107 17:00;3.96;5.43;3.16;6.6;4.27;3.38;13.71;9.35;8.57;13.84;7.22;5.41;4.92;4.15;5.09;5.49;14.7;11.81;8.02;6.52;8.53;12.74;10.9;10.42;15.08;4.78;10.14;4.16;5.78;8.42;12.15;6.91;7.29;6.03;7.69;5.31;9.09;7.69;;6.48;5.1;3.99;6.66;4.47;14.31;8.93
NO2;uur;µg/m³;20230107 17:00;20230107 18:00;4.3;3.8;3.09;6.77;4.74;4.1;7.85;9.94;9.84;13.75;7.69;6.45;5.66;5.01;8.76;5.57;11.64;11.74;8.4;7.64;9.13;14.26;10.38;9.51;14.08;5.41;11.93;4.37;5.89;9.32;13.95;10.97;8.53;4.64;8.54;5.41;9.44;8.4;;5.91;5.56;3.99;7.45;6.46;15.52;9.58
NO2;uur;µg/m³;20230107 18:00;20230107 19:00;5.12;4.87;2.61;5.41;4.53;4.34;12.13;8.32;7.91;10.2;6.98;6.22;5.75;6.84;7.92;7.94;10.58;10.63;8.55;6.35;7.76;13.27;8.87;9.66;13.05;5.9;9.79;4.86;5.67;10;13.65;16.42;8.78;6.54;8.68;6.19;9.2;7.77;;4.76;5.52;4.05;7.52;6.14;12.76;8.56
NO2;uur;µg/m³;20230107 19:00;20230107 20:00;5.11;4.51;2.31;5.38;4.14;3.72;12.39;7.88;6.97;11.16;6.5;6.09;5.67;6.3;8.45;6.44;13.04;11.48;8.96;6.67;7.31;14.85;8.45;15.44;13.78;6.25;9.43;4.79;5.59;8.95;12.67;19.89;8.8;5.99;7.7;5.24;9.56;7.53;;4.57;4.44;5.3;7.75;4.21;13.27;8.16
NO2;uur;µg/m³;20230107 20:00;20230107 21:00;3.43;4.24;1.98;3.72;3.74;2.9;8.02;5.04;6.22;7.84;6.46;6.97;4.45;7.08;6.52;5.62;12.68;9.7;8.45;6.21;9.74;14.25;9.34;11.44;13.36;6.47;9.47;4.23;5.86;8.46;11.45;17.81;7.93;6.31;8.31;4.64;8.87;7.44;;5.37;4.48;3.97;8.11;3.68;9.39;6.22
NO2;uur;µg/m³;20230107 21:00;20230107 22:00;3.02;2.97;2.12;3.74;3.11;2.6;8.31;3.97;4.53;6.48;6.3;7.67;3.2;4.47;6.28;5.13;8.93;8.44;7.81;5.38;8.43;11.6;10.27;9.13;12.78;6.94;7.72;3.92;5.59;6.31;9.59;14.3;6.47;5.52;7.7;4.62;7.4;4.57;;5.3;4.07;4.12;8.19;3.49;11.03;4.35
NO2;uur;µg/m³;20230107 22:00;20230107 23:00;2.65;3.42;1.75;3.66;2.67;2.22;9.28;3.54;5.07;5.88;5.62;6.75;3.1;3.95;4.85;4.77;9.5;6.89;4.83;5.24;8.05;10.64;12.37;11.18;11.04;6.81;7.69;3.81;6.85;5.76;7.83;13.45;5.46;4.54;5.7;4.16;5.72;3.92;;4.74;3.22;4.14;5.38;3.82;7.47;4.17
NO2;uur;µg/m³;20230107 23:00;20230108 00:00;2.31;3.21;1.81;2.56;2.29;2.31;10.83;4.28;8.6;4.58;4.42;7.32;3.38;5.72;2.11;4.11;6.74;8.59;3.81;6.01;6.7;9.29;7.3;14.41;10.81;7.28;7.5;3.52;6.03;6.4;8.31;12.44;5.67;3.96;3.39;3.01;5.81;3.47;;3.07;3.15;3.91;4.33;3.47;7.62;3.93
NO2;uur;µg/m³;20230108 00:00;20230108 01:00;1.91;3.09;1.65;1.85;2.16;2.3;;3.54;4.82;4.96;4.89;4.55;3.32;5.07;6.33;1.68;8;16.07;3.12;5.09;4.26;9.36;4.34;12.42;9.45;5.92;5.59;3.26;2.86;4.91;4.51;5.99;3.71;2.82;2.64;3;5.9;3.24;;2.8;2.84;4.31;3.56;3.16;7.05;3.66
NO2;uur;µg/m³;20230108 01:00;20230108 02:00;1.79;2.8;1.57;1.46;2.12;2.26;5.44;3.57;3.83;5.55;5.65;2.1;3.31;5.24;4.98;1.65;7.61;10.21;4.24;8.6;6.18;11.48;6.89;17.22;13.56;8.01;6.51;2.12;3.75;4.97;7.56;6.92;4.06;4.8;2.59;2.82;4.78;2.81;;2.61;2.35;3.67;2.94;2.78;6.73;2.95
NO2;uur;µg/m³;20230108 02:00;20230108 03:00;1.68;2.88;1.28;1.48;1.88;2.05;9.84;2.92;2.58;7.78;6.05;3.39;2.33;6.44;5.43;2.5;11.58;7.83;3.46;8.05;6.67;15.06;11.79;14.08;14.11;6.53;7.46;2;5.23;5.73;7;11.17;6;3.45;2.67;2.78;4.58;2.87;;2.55;1.52;3.68;2.33;2.92;5.78;2.5
NO2;uur;µg/m³;20230108 03:00;20230108 04:00;1.56;3.99;1.13;2.01;2.18;1.11;15.73;2.26;2.47;3.67;5.16;5.22;1.92;3.61;9.04;2.2;14.73;9.41;4.54;7.54;7.16;11.52;16.5;15.84;10.39;7.55;8.03;2.61;3.24;3.85;4.55;10.09;3.74;4.21;2.63;2.46;3.85;2.33;;2.59;2.08;3.58;1.5;3.14;5.72;2.31
NO2;uur;µg/m³;20230108 04:00;20230108 05:00;1.48;1.52;1.17;1.29;1.81;1.53;14.08;2.05;3.36;4.85;4.15;9.56;2.32;2.24;5.8;2.24;8.92;21.88;4.7;9.12;8.35;9.81;6.1;14.53;10.51;8.92;9.15;2.59;3.38;4.47;8.2;6.96;4.1;5.54;2.29;2.68;3.71;1.68;;2.69;2.36;3.57;2.5;2.99;6.31;2.36
NO2;uur;µg/m³;20230108 05:00;20230108 06:00;1.43;1.84;1.04;1.27;1.6;1.57;13.9;2.25;2.64;3.38;4;9.45;2.35;4.97;5.13;1.97;8.61;13.25;7.76;8.69;8.44;11.47;7.12;21.6;12.93;6.89;8.39;2.92;4.24;5.1;8.64;7.36;4.76;6.68;1.12;1.78;4.61;3.37;;1.82;2.08;3.57;2.38;2.4;4.77;2.17
NO2;uur;µg/m³;20230108 06:00;20230108 07:00;;;2.8;1.69;;1.73;;;;;4.56;;3.22;3.25;;1.58;;;7.75;;7.05;15.82;8.38;;;;7.39;;10.38;7.08;;;6.29;;;;;3.22;;1.71;2.67;3.8;;;;3.03
NO2;uur;µg/m³;20230108 07:00;20230108 08:00;2.2;2.46;2.36;2.65;3.03;1.99;14.09;2.95;4.37;4.39;4.03;8.77;3.37;2.99;3.09;1.78;16.29;9.47;6.1;8.56;6.93;16.37;17.24;18.3;16.21;8.22;8.36;3.05;7.43;9.29;15.17;17.31;9.71;8.14;2.23;3.63;5.27;3.43;;2.28;2.33;4.29;1.71;2.43;6.47;2.58
NO2;uur;µg/m³;20230108 08:00;20230108 09:00;4.11;2.79;1.91;2.65;2.78;1.8;16.25;3.34;4.03;6.96;5.27;7.17;4.37;4.59;4.93;2.94;13.93;8.38;6.19;9.34;8.24;14.41;17.81;13.87;13.47;9.69;10.21;3.7;9.12;9.36;11.24;19.73;9.6;5.89;2.45;4.01;6.12;4.54;;2.88;3.29;5.24;1.93;2.72;5.91;2.58
NO2;uur;µg/m³;20230108 09:00;20230108 10:00;5.21;4.66;1.55;3.73;4.11;2.16;11.97;5.81;5.14;14.24;7.85;9.26;5.48;5.47;5.91;4.23;16.73;9.61;7.37;7.47;8.95;15.92;13.41;12.44;15.61;11.57;12.22;3.62;9.73;8.54;12.5;20.45;8.37;6.67;2.45;4.19;6.49;4.41;;3.35;3.84;7.28;2.32;3.2;9.43;3.17
NO2;uur;µg/m³;20230108 10:00;20230108 11:00;2.48;4.02;1.95;4.04;3.6;3.24;11.4;5.67;6.42;13.97;8.51;10.24;5.01;7.43;4.6;4.04;13.63;9.65;6.77;7.86;8.71;16.48;14.06;10.04;16.88;10.14;10.58;3.81;7.17;9.69;13.02;19.38;9.01;8.89;2.38;3.9;8.89;6.83;;3.01;3.4;5.57;2.64;3.45;9.17;3.68
NO2;uur;µg/m³;20230108 11:00;20230108 12:00;3.41;4.64;2.31;3.99;3.76;3.83;10.39;4.77;4.9;11;6.44;8.4;4.09;8.35;4.57;2.75;11.05;9.23;6.33;6.45;7.22;12.64;12;9.22;12.8;8.72;11.03;3.89;7.48;8.23;12.49;17.17;6.56;8.2;2.93;4.04;10.85;8.79;;3.21;2.71;5.95;2.37;3.42;8.98;3.4
NO2;uur;µg/m³;20230108 12:00;20230108 13:00;3.5;3.39;3.93;7.29;5.48;2.2;8.97;4.05;8.34;9.82;6.69;8.31;3.56;5.19;3.36;2.44;10.14;8.85;4.33;8.18;6.22;12.12;10.88;13.27;13.89;10.31;9.26;3.65;7.32;8.86;11.99;16.5;6.54;5.64;3.74;4.08;11.57;6.97;;3.1;2.78;5.28;2.15;3.36;11.26;3.27
NO2;uur;µg/m³;20230108 13:00;20230108 14:00;3.77;2.95;2.81;7.96;3.93;2.52;8.21;4.68;9.19;7.78;5.27;7.29;3.53;3.18;3.88;1.93;8.05;8.58;3.95;6.71;5.63;11.65;7.25;12.13;16.15;8.42;8.53;3.48;5.28;9.42;13.71;16.92;7.29;5.2;3.67;3.48;8.72;4.28;;2.99;2.8;5.04;2.36;3.01;13.68;3.45
NO2;uur;µg/m³;20230108 14:00;20230108 15:00;5.59;2.57;3.08;9.13;5.56;2.02;8.49;4.38;8.67;9.92;5.12;6.39;3.75;3.03;3.58;1.68;9.19;8.63;3.9;7.22;5;12.16;10.58;9.71;16.7;9.11;9.09;3.85;4.97;11.64;16.11;18.69;7.56;4.77;2.92;3.53;8.81;4.47;;3.32;3;5.23;2.86;3.01;14.89;3.28
NO2;uur;µg/m³;20230108 15:00;20230108 16:00;3.54;2.73;2.51;9.81;4.77;1.92;7.91;4.86;11.07;10.39;5.65;5.17;4.03;3.3;3.43;2.16;13.34;9;5.01;6.46;7.45;15.88;8.62;8.64;14.94;9.44;10.62;4.4;7.89;10.75;14.5;19.86;6.9;4.04;2.86;3.57;8.56;3.75;;2.77;3.4;6.19;3.77;3.02;18.66;3.85
NO2;uur;µg/m³;20230108 16:00;20230108 17:00;4.29;4.01;2.57;9.66;5.35;2.88;8.89;8.39;11.69;19.9;8.29;6.48;5.85;6.92;5.3;3.27;15.46;9.64;6.86;7.15;7.21;17.03;9.27;13.75;15.7;9.86;11.14;4.54;7.01;10.46;17.96;24.69;8.77;6.31;2.41;3.99;14.06;7.67;;3.36;3.28;8.6;3.68;3.45;23.13;6.94
NO2;uur;µg/m³;20230108 17:00;20230108 18:00;4.07;4.8;2.53;7.61;5.83;4.02;9.95;8.47;8.38;16.84;9.08;5.79;6.16;8.21;7.26;5.08;18.47;15.54;9.12;7.3;8.17;18.4;9.75;11.78;17.43;10.08;10.79;5.14;6.91;14.55;20.9;15.94;12.85;8.2;3.77;4.65;14.35;10.07;;3.11;4.84;6.78;4.53;3.58;18.14;7.85
NO2;uur;µg/m³;20230108 18:00;20230108 19:00;3.57;3.88;2.42;6.03;5.6;3.53;15.78;12.35;9.08;13.78;7.12;5.51;6.84;6.11;7.47;6.34;19.02;12.97;8.6;7.78;8.03;15.61;9.8;14.46;15.33;10.44;12.71;5.28;6.3;12.99;15.58;9.84;11.69;6.46;5.08;6.25;12.56;9.36;;3.5;6.13;5.34;4.83;4.34;13.83;6.08
NO2;uur;µg/m³;20230108 19:00;20230108 20:00;3.84;5.28;2.85;5.35;4.68;3.45;15.5;13.88;9.03;14.37;6.41;5.56;8.96;5.92;8.58;4.71;19.1;12.49;7.48;7.28;8.73;14.65;12.1;18.58;14.96;13.44;12.93;6.07;6.58;12.11;14.09;8.31;11.23;6.21;5.1;6.39;8.3;7.06;;3.78;6.82;4.62;5.19;4.39;12.19;5.19
NO2;uur;µg/m³;20230108 20:00;20230108 21:00;4.66;7;3.16;5.05;3.75;4.21;13.9;14.1;11.62;12.71;6.24;5.79;9.42;6.88;7.16;4.35;19.02;10.45;9.2;6.82;9.15;15.45;11.4;15.76;15.01;10.31;9.74;4.8;5.62;9.34;10.04;8.06;7.95;6.08;5.57;5.79;9.66;8.45;;4.39;6.12;4.23;4.9;3.91;14.24;4.51
NO2;uur;µg/m³;20230108 21:00;20230108 22:00;4.61;7.22;2.22;4.38;3.91;4.95;9.85;10.99;9.73;11.39;6.65;5.38;6.5;6.67;6.06;2.89;17.77;11.71;8.58;6.56;8.26;16.17;12.33;14.22;14.89;7.65;10.53;4.31;5.63;8.06;10.07;6.61;7.32;6.48;11.72;5.65;8.82;8.36;;4.26;5.37;4.21;4.96;3.48;9.97;4.35
NO2;uur;µg/m³;20230108 22:00;20230108 23:00;2.91;4.91;2.2;3.8;3.43;3.64;8.73;8.78;5.6;9.95;6.57;6.2;4.98;5.96;4.73;1.99;9.23;14.48;5.12;6.74;7.32;11.04;10.28;12.19;12.62;5.9;8.74;4.26;5.62;7.77;8.06;7.37;7.17;4.78;16.61;6.01;8.13;7.22;;6.63;5.9;3.68;6.86;3.24;8.62;4.16
NO2;uur;µg/m³;20230108 23:00;20230109 00:00;2.04;4.88;1.59;2.63;2.49;3.17;14.96;4.99;5.2;6.01;5.78;7.68;3.55;6.17;6.64;3.33;7.77;21.75;4.48;9.22;4.85;11.05;5.13;10.52;13.37;5.55;6.2;3.87;6;6.15;7.62;11.59;5.65;4.56;9.58;5.52;6.82;5.46;;6.66;5.44;3.55;9.25;3.23;7.44;3.68
NO2;uur;µg/m³;20230109 00:00;20230109 01:00;2.36;9.15;1.76;1.37;1.79;3.51;14.38;5.68;6.77;9.6;9.71;6.35;2.81;2.83;7.63;4.67;9.8;20.49;10.59;8.02;6.63;13.53;6.36;12.49;11.14;7.66;6.2;2.52;4.4;5.71;6.83;6.74;4.9;7.23;12.38;4.14;6.11;4.91;;4.87;4.34;4;8.51;3.82;7.76;5.8
NO2;uur;µg/m³;20230109 01:00;20230109 02:00;4.21;5.07;1.45;3.59;3.71;4.14;12.93;3.44;3.61;8.09;9.88;7.55;2.54;2.97;6.35;4.41;10.47;18.46;7.23;7.77;8.96;14.38;6.75;12.7;14.26;4.77;7.78;3.47;5.74;7.32;8.89;7.18;6.73;6.67;8.43;4.35;4.31;3.12;;3.52;3.1;4.28;7.15;3.49;5.63;4.62
NO2;uur;µg/m³;20230109 02:00;20230109 03:00;1.97;3.32;5.84;2.83;3.35;3.42;12.58;5.57;4.79;7.83;7.71;5.82;3.36;3.31;4.93;3.23;12.51;11.61;8.42;13.06;9.74;14.05;10.2;15.51;13.77;3.52;8.27;4.38;6.18;6.81;9.99;9.09;7.1;8.2;3.07;5.27;3.65;3.31;;2.72;2.71;5.12;4.06;2.97;3.73;1.71
NO2;uur;µg/m³;20230109 03:00;20230109 04:00;5.81;3.15;5.68;2.23;2.39;3.29;16.08;4.63;5.53;5.88;5.62;9.01;3.86;3.78;5.94;2.36;11.68;10.29;4.94;10.63;6.91;10.22;12.34;18.67;9.85;9.45;8.24;4.36;5.94;8.72;12.76;10.57;9.4;9.12;2.51;6.04;4.31;4.12;;3.76;4.63;5.32;3.4;3.33;4.98;2.83
NO2;uur;µg/m³;20230109 04:00;20230109 05:00;3.52;3.58;1.71;1.59;2;3.61;12.05;4.17;5.42;5.81;4.71;8.62;3.56;7.27;3.95;1.73;11.99;7.13;4.45;8.29;6.71;10.44;16.19;9.8;10.6;9.45;8.38;5.93;7.3;8.65;10.82;15.47;9.22;8.19;2.89;5.21;4.67;5.24;;4.3;4.79;5.58;2.31;3.26;5.5;3.18
NO2;uur;µg/m³;20230109 05:00;20230109 06:00;4.27;3.4;1.97;2.91;2.98;2.83;9.45;3.68;7.02;7.88;4.54;8.68;3.54;6.27;4.45;1.95;14.86;7.22;6.45;6.39;8.96;12.1;9.05;11.03;17.54;10.96;9.97;6.06;7.44;6.74;9.7;17.2;6.47;6.86;2.91;5.37;6.05;4.77;;4.82;5.57;5.13;2.99;3.7;7.7;3.75
NO2;uur;µg/m³;20230109 06:00;20230109 07:00;4.25;4.61;3.34;4.23;3.85;4.5;12.09;5.62;9.47;12.06;6.95;7.91;4.69;9.49;4.54;3.02;18.3;11.51;6.31;7.4;7.59;16.09;11.74;14.45;27.92;12.28;12.98;5.98;6.95;10.09;17.89;13.32;8.73;9.22;3.2;6.69;8.37;6.13;;5;5.11;6.48;3.97;4.49;14.03;5.42
NO2;uur;µg/m³;20230109 07:00;20230109 08:00;5.92;6.44;5.37;7.64;4.94;4.28;9.36;7.99;16.2;19.25;12.17;7.37;6.25;8.45;2.7;3.1;16.47;18.12;5.91;12.74;13.89;22.31;19.23;24.35;32.35;39.38;23.89;7.59;7.13;14.89;21.77;17.43;12.35;7.26;4.45;9.89;12.19;9.07;;5.09;6.31;6.86;4.37;5.7;24.09;7.54
NO2;uur;µg/m³;20230109 08:00;20230109 09:00;5.85;5.66;7.56;13.85;7.95;5.65;9.11;9.65;13.88;18.8;14.2;8.85;7.22;6.8;4.83;4.47;7.18;33.8;7.86;12.73;15.16;23.17;16.5;31.6;14.07;36.25;43.17;7.79;10.71;19.04;25.85;33.33;14.76;8.13;5.61;12.44;16.17;11.89;;5.36;8.41;6.48;5.41;6.19;25.63;8.01
NO2;uur;µg/m³;20230109 09:00;20230109 10:00;7.57;5.47;7.65;9.89;7.17;7.36;8.94;8;15.26;18.05;16.37;9.86;7.66;5.44;2.27;4.74;7.12;29.54;5.57;15.55;11.91;22.33;12.64;26.71;14.14;26.78;47.82;7.75;5.78;17.28;19.56;17.81;14.05;11.12;5.9;8.37;15.63;8.92;;5.91;8.52;6.43;8.81;5.11;25.19;11.13
NO2;uur;µg/m³;20230109 10:00;20230109 11:00;6.72;16.06;4.72;10.3;5.97;9.62;9.33;9.61;18.05;18.95;15.32;12.32;6.94;8.37;2;6.42;7.04;30.09;6.18;17.81;3.9;19.89;14.43;18.99;19.19;25.06;23.52;9.6;4.77;21.5;21.02;14.31;15.73;11.18;5.44;10.85;14.09;8.72;;6.25;9.37;7.74;10.18;6.87;20.83;12.93
NO2;uur;µg/m³;20230109 11:00;20230109 12:00;5.29;19.67;3.38;10.55;6.54;11.55;9.81;11.31;17.45;17.65;15.26;13.6;7.41;10.76;2.2;;9.51;30.77;6.32;14.4;;21.55;14.9;15.76;19.2;27.66;17.43;11.95;5.4;17.92;19.59;15.09;9.18;14.66;6.8;7.22;16.81;10.24;;7.95;8.79;8.23;8.85;6.26;28.32;13.14
NO2;uur;µg/m³;20230109 12:00;20230109 13:00;5.34;12.47;3.47;11.52;7.55;12.85;13.09;11.42;19.85;18.76;16.7;16.58;8.8;11.19;3.14;;8.74;28.26;5.05;10.52;;18.8;13.38;15.22;18.12;6.48;16.47;10.38;6.31;24.38;21.88;13.81;15.47;14.89;6.51;8.36;18.16;12.34;;8.77;11.35;10.79;6.43;7.26;29.64;10.53
NO2;uur;µg/m³;20230109 13:00;20230109 14:00;6.76;11.54;5.01;10.26;6.45;12.69;12.27;12.06;23.05;19.73;16.92;10.79;8.94;10.76;4.25;8.04;9.54;18.94;4.69;17.18;3.35;21.96;11.37;18;13.27;4.3;14.57;5.79;4.6;25.09;19.77;14.14;11.53;11.46;7.55;12.22;18.73;13.3;;6.39;12.7;7.66;6.43;7.27;24.46;9.63
NO2;uur;µg/m³;20230109 14:00;20230109 15:00;8.55;15.28;5.17;12.32;7.14;11.65;11.74;18.01;27.94;24.84;20.58;9.87;10.06;11.04;5.72;5.05;6.25;20.48;4.88;12.77;3.62;15.76;12.62;23.16;16.83;3.61;14.68;6.15;4.06;20.13;17.78;12.24;13.58;13.32;8.87;6.61;22.09;13.06;;8.18;4.19;4.24;6.92;7.91;30.36;13.52
NO2;uur;µg/m³;20230109 15:00;20230109 16:00;9.57;21.82;6.72;16.14;8.52;10.22;10.66;22.95;32.19;27.11;21.78;7.53;12.9;8.83;5.72;7.64;7.64;21.57;5.28;18.13;3.73;19.87;12.41;23.73;19.2;4.07;17.02;9.7;4.62;20.62;18.75;16.53;18.17;16.78;8.2;9.07;30.25;17.15;;7.59;4.56;3.74;7.46;7.05;22.31;14.44
NO2;uur;µg/m³;20230109 16:00;20230109 17:00;10.59;16.88;7.86;21.46;13.93;7.65;13.72;27.27;37.56;33.3;22.77;7.95;13.61;10.09;5;8.46;8.9;25.49;7.64;25.4;4.25;23.2;19.46;27.24;18.73;4.5;18.47;8.81;6.42;30.9;28.73;19.42;13.66;12.35;9.49;8.64;33.94;20.09;;6.86;6.21;4.22;7.7;3.41;33.4;16.2
NO2;uur;µg/m³;20230109 17:00;20230109 18:00;12.4;8.16;8.84;24.74;16.53;10.73;13.21;28.47;41.73;35.69;22.12;4.96;13.96;14.21;3.96;5.36;9.29;24.66;7.12;19.14;4.39;17.41;13.59;37.72;16.07;5.02;19.21;7.01;6.95;30.54;38.36;16.84;26.98;13.3;13.66;15.18;32.23;20.35;;8.22;5.82;4.07;5.07;6.2;24.12;11.39
NO2;uur;µg/m³;20230109 18:00;20230109 19:00;10.44;26.8;7.32;16.64;13.6;10.38;7.87;21.1;33.22;26.65;18.21;5.84;16.83;12.31;3.17;3.84;6.78;19.74;6.49;30.38;4.42;12.72;11.2;19.24;12.17;4.5;15.92;6.24;4.06;29.25;21.35;17.25;21.83;11.55;11.37;16.76;26.44;19.01;;7.16;6.36;3.97;5.36;5.87;30.85;14.64
NO2;uur;µg/m³;20230109 19:00;20230109 20:00;12.47;19.46;7.47;10.58;9.09;7.03;7.26;19.64;23.65;18.82;11.88;4.9;11.01;11.38;3.83;5;6.47;13.93;5.86;26.72;4.2;11.21;10.06;34.51;11.38;3.76;9.93;7.28;5.21;20.06;18.05;13.88;18.45;7.81;10.34;13.43;25.46;18.28;;12.08;5.75;3.27;5.74;5.43;21.65;12.82
NO2;uur;µg/m³;20230109 20:00;20230109 21:00;9.35;28.35;6.78;10.03;8.16;5.39;8.81;13.98;12.36;20.15;10.49;3.75;6.51;12.55;3.18;3.57;5.36;13.76;4.06;26.77;3.81;9.71;6.88;26.3;8.27;4.23;8.23;4.32;4.79;13.1;11.6;11.12;9.82;8.88;10.66;8.61;20.62;16.3;;11.5;4.49;2.9;6.09;6.94;23.59;11.13
NO2;uur;µg/m³;20230109 21:00;20230109 22:00;9.17;9.18;7.21;9.96;8.87;6.61;6.32;12.69;20.73;11.78;7.28;3.48;10.11;13.08;2.42;2.89;4.83;16.87;4.01;25.47;3.59;10.85;5.67;25.8;7.26;3.6;6.63;3.98;4.18;11.55;10.75;10.51;10.68;7.64;10.78;7.07;22.45;18.86;;5.69;2.2;3.22;6.75;4.26;14.1;7.82
NO2;uur;µg/m³;20230109 22:00;20230109 23:00;10.27;10.76;8.12;9.97;8.83;5.04;6.64;8.59;10.73;17.16;11.91;3.66;8.69;10.65;2.76;3.64;5.14;20.92;3.87;12.1;3.78;16.67;6.85;28.64;7.8;2.95;7.37;3.02;3.56;13.4;13.14;9.29;10.81;6.88;9.25;6.65;19.36;15.78;;3.97;3.42;3;4.31;2.5;11.3;7.25
NO2;uur;µg/m³;20230109 23:00;20230110 00:00;9.44;9.78;9.01;7.93;8.23;8.82;6.46;11.82;16.83;12.58;10.76;4.31;14.14;11.72;3;4.07;7.47;21.23;3.22;10.69;3.79;17.27;14.57;12.93;13.45;2.67;6.02;3.81;4.05;13.48;9.96;7.54;11.07;9.07;6.34;7.32;19.99;14.66;;6.02;3.72;2.66;2.95;2.08;10.68;5.15
NO2;uur;µg/m³;20230110 00:00;20230110 01:00;7.83;24.07;4.99;8.12;7.78;6.02;;12.43;14.23;8.66;10.07;4.58;12.24;9.3;2.75;5.28;6.92;17.62;3.37;8.85;3.85;10.23;14.05;12.04;14.45;2.98;3.9;5.53;6.04;13.8;13.97;7.76;11.63;15.81;6.63;5.94;14.19;11.92;;6.86;3.49;3.35;2.3;2.64;12.7;4.22
NO2;uur;µg/m³;20230110 01:00;20230110 02:00;7.9;18.86;8.41;6.01;6.66;15.25;10.07;12.83;13.93;6.68;7.02;3.37;12.11;7.48;3.35;6.22;4.8;14.76;2.99;5.14;3.69;7.47;8.66;12.58;6.26;3.54;4.05;4.87;7.29;18.16;16.96;6.89;18.41;9.26;6.18;7.94;9.96;8.34;;5.78;3.86;2.96;3.11;2.8;7.81;3.91
NO2;uur;µg/m³;20230110 02:00;20230110 03:00;7.55;21.34;8.51;5.99;6.75;17.46;9.08;11.8;11.39;12.2;11.05;3.87;10.06;6.62;4.7;5.14;4.42;17.17;4.12;6.3;3.49;5.78;7.88;6.98;6.96;3.73;3.37;4.36;3.88;12.85;12.86;6.04;11.92;6.86;10.09;11.56;7.37;6.66;;4.98;5.55;3.28;3.15;3.11;6.47;3.88
NO2;uur;µg/m³;20230110 03:00;20230110 04:00;6.89;24.47;5.9;6.26;6.89;14.87;10.04;10.08;10.18;10.1;9.74;8.67;8.47;14.67;4.4;5.94;4.82;14.86;3.99;6.02;2.36;6.68;9;7.2;8.56;3.54;2.85;3.82;3.59;9.35;10.24;4.03;9.19;8.31;7.93;7.3;6.89;6.47;;6.73;5.57;3.65;3.35;2.45;7.53;3.29
